source_html,href,resolved_target,inside_build,target_exists,fragment,fragment_resolves,resolved
_build/nathealth/index.html,#ref-hilden2025,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-hilden2025,TRUE,TRUE
_build/nathealth/index.html,#ref-baezamoyano2025,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-baezamoyano2025,TRUE,TRUE
_build/nathealth/index.html,#ref-didikoglu2025,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-didikoglu2025,TRUE,TRUE
_build/nathealth/index.html,#ref-sancho-salas2026,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-sancho-salas2026,TRUE,TRUE
_build/nathealth/index.html,#ref-agbeshie2025,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-agbeshie2025,TRUE,TRUE
_build/nathealth/index.html,#ref-akuffo2025,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-akuffo2025,TRUE,TRUE
_build/nathealth/index.html,#ref-walde2023,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-walde2023,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2024,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2024,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2026,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2026,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2026,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2026,TRUE,TRUE
_build/nathealth/index.html,#ref-guidolin2026,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-guidolin2026,TRUE,TRUE
_build/nathealth/index.html,#ref-kaida2006,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-kaida2006,TRUE,TRUE
_build/nathealth/index.html,#ref-tsanas2016,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-tsanas2016,TRUE,TRUE
_build/nathealth/index.html,#ref-Carney2012,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-Carney2012,TRUE,TRUE
_build/nathealth/index.html,#ref-sischka2020,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-sischka2020,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2026,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2026,TRUE,TRUE
_build/nathealth/index.html,#ref-Bajaj2011,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-Bajaj2011,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2026,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2026,TRUE,TRUE
_build/nathealth/index.html,#ref-kantermann2015,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-kantermann2015,TRUE,TRUE
_build/nathealth/index.html,#ref-siraji2023,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-siraji2023,TRUE,TRUE
_build/nathealth/index.html,#ref-grandner2022,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-grandner2022,TRUE,TRUE
_build/nathealth/index.html,#ref-verriotto2017,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-verriotto2017,TRUE,TRUE
_build/nathealth/index.html,#ref-harris2022,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-harris2022,TRUE,TRUE
_build/nathealth/index.html,#ref-patridge2018,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-patridge2018,TRUE,TRUE
_build/nathealth/index.html,#ref-ishihara2025,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-ishihara2025,TRUE,TRUE
_build/nathealth/index.html,#ref-vanduijnhoven2025,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-vanduijnhoven2025,TRUE,TRUE
_build/nathealth/index.html,#ref-condor2023actlumus,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-condor2023actlumus,TRUE,TRUE
_build/nathealth/index.html,#ref-ishihara2025,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-ishihara2025,TRUE,TRUE
_build/nathealth/index.html,#sec-preregdev,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,sec-preregdev,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2025,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2025,TRUE,TRUE
_build/nathealth/index.html,#ref-devries2025,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-devries2025,TRUE,TRUE
_build/nathealth/index.html,#ref-gibaldi2024,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-gibaldi2024,TRUE,TRUE
_build/nathealth/index.html,#ref-Carney2012,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-Carney2012,TRUE,TRUE
_build/nathealth/index.html,#ref-Bajaj2011,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-Bajaj2011,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2026,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2026,TRUE,TRUE
_build/nathealth/index.html,#ref-kaida2006,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-kaida2006,TRUE,TRUE
_build/nathealth/index.html,#ref-tsanas2016,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-tsanas2016,TRUE,TRUE
_build/nathealth/index.html,#ref-sischka2020,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-sischka2020,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2026,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2026,TRUE,TRUE
_build/nathealth/index.html,#ref-guidolin2026,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-guidolin2026,TRUE,TRUE
_build/nathealth/index.html,#ref-roenneberg2007,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-roenneberg2007,TRUE,TRUE
_build/nathealth/index.html,#ref-horne1976,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-horne1976,TRUE,TRUE
_build/nathealth/index.html,#ref-verriotto2017,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-verriotto2017,TRUE,TRUE
_build/nathealth/index.html,#ref-grandner2022,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-grandner2022,TRUE,TRUE
_build/nathealth/index.html,#ref-siraji2023,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-siraji2023,TRUE,TRUE
_build/nathealth/index.html,#ref-cies02,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-cies02,TRUE,TRUE
_build/nathealth/index.html,#ref-hartmeyer2023,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-hartmeyer2023,TRUE,TRUE
_build/nathealth/index.html,#ref-hartmeyer2022,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-hartmeyer2022,TRUE,TRUE
_build/nathealth/index.html,#ref-hartmeyer2023,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-hartmeyer2023,TRUE,TRUE
_build/nathealth/index.html,#ref-hartmeyer2022,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-hartmeyer2022,TRUE,TRUE
_build/nathealth/index.html,#ref-base,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-base,TRUE,TRUE
_build/nathealth/index.html,#ref-LightLogR,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-LightLogR,TRUE,TRUE
_build/nathealth/index.html,#ref-condor2023actlumus,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-condor2023actlumus,TRUE,TRUE
_build/nathealth/index.html,#ref-guidolin2026,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-guidolin2026,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2025a,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2025a,TRUE,TRUE
_build/nathealth/index.html,#ref-base,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-base,TRUE,TRUE
_build/nathealth/index.html,#ref-tidyverse,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-tidyverse,TRUE,TRUE
_build/nathealth/index.html,#ref-lme4,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-lme4,TRUE,TRUE
_build/nathealth/index.html,#ref-glmmTMB,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-glmmTMB,TRUE,TRUE
_build/nathealth/index.html,#ref-mgcv,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-mgcv,TRUE,TRUE
_build/nathealth/index.html,#ref-gratia,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-gratia,TRUE,TRUE
_build/nathealth/index.html,#ref-itsadug,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-itsadug,TRUE,TRUE
_build/nathealth/index.html,#ref-LightLogR,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-LightLogR,TRUE,TRUE
_build/nathealth/index.html,#ref-melidosData,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-melidosData,TRUE,TRUE
_build/nathealth/index.html,#ref-performance,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-performance,TRUE,TRUE
_build/nathealth/index.html,#ref-emmeans,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-emmeans,TRUE,TRUE
_build/nathealth/index.html,#ref-stats,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-stats,TRUE,TRUE
_build/nathealth/index.html,#ref-benjamini1995,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-benjamini1995,TRUE,TRUE
_build/nathealth/index.html,#ref-lme4,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-lme4,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2026melidos_preregistration,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2026melidos_preregistration,TRUE,TRUE
_build/nathealth/index.html,./audit/hypotheses/H01/H01_analysis_preparation.html#tbl-h01-prep-metric-contract,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/audit/hypotheses/H01/H01_analysis_preparation.html,TRUE,TRUE,tbl-h01-prep-metric-contract,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2022,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2022,TRUE,TRUE
_build/nathealth/index.html,#ref-hastie1995,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-hastie1995,TRUE,TRUE
_build/nathealth/index.html,#ref-pedersen2019,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-pedersen2019,TRUE,TRUE
_build/nathealth/index.html,#ref-pedersen2019,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-pedersen2019,TRUE,TRUE
_build/nathealth/index.html,#ref-bozdogan1987,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-bozdogan1987,TRUE,TRUE
_build/nathealth/index.html,#ref-zauner2025a,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/index.html,TRUE,TRUE,ref-zauner2025a,TRUE,TRUE
_build/nathealth/index.html,./notebooks/preregistration_deviations.html,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/Timeseries_to_metrics.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/Timeseries_to_metrics.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/Fig5.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/Fig5.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/Fig9.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/Fig9.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/Fig6.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/Fig6.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/Fig12.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/Fig12.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/Fig14.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/Fig14.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/Fig7.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/Fig7.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/Fig8.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/Fig8.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/Fig13.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/Fig13.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/photoperiod_potential_ridges.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/photoperiod_potential_ridges.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/tbl2.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/tbl2.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/H1.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/H1.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/H1_R2_tbl.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/H1_R2_tbl.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/H3.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/H3.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/H6.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/H6.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/H8.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/H8.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/H9.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/H9.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/index.html,assets/H10.png,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/assets/H10.png,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/notebooks/preparation/01_import_state_alignment.html,../../notebooks/preparation/01_import_state_alignment.html,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preparation/01_import_state_alignment.html,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/notebooks/preparation/01_import_state_alignment.html,../../notebooks/preparation/01_import_state_alignment.html,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preparation/01_import_state_alignment.html,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/notebooks/preparation/01_import_state_alignment.html,../../notebooks/preparation/02_coverage_sample_flow.html,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preparation/02_coverage_sample_flow.html,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/notebooks/preparation/01_import_state_alignment.html,#tbl-preparation01-source-identity,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preparation/01_import_state_alignment.html,TRUE,TRUE,tbl-preparation01-source-identity,TRUE,TRUE
_build/nathealth/notebooks/preparation/01_import_state_alignment.html,../../artifacts/02_aligned/source_audit.csv,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/02_aligned/source_audit.csv,TRUE,TRUE,,TRUE,TRUE
_build/nathealth/notebooks/preparation/01_import_state_alignment.html,#tbl-preparation01-aggregation-regimes,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preparation/01_import_state_alignment.html,TRUE,TRUE,tbl-preparation01-aggregation-regimes,TRUE,TRUE
_build/nathealth/notebooks/preparation/01_import_state_alignment.html,../../artifacts/02_aligned/stream_epoch_audit.csv,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/02_aligned/stream_epoch_audit.csv,TRUE,TRUE,,TRUE,TRUE
