"path","type","sha256_pre","sha256_post","bytes_pre","bytes_post","content_identical"
"artifacts/09_tables/H09/H09_fifth_outcome_sensitivity.csv","file","71c7f9795aaffacff29baab49c33275b92c0081673d502b6fd3ada45624bd8e3","71c7f9795aaffacff29baab49c33275b92c0081673d502b6fd3ada45624bd8e3",3418,3418,TRUE
"artifacts/09_tables/H09/H09_gap_timing_unaware_sensitivity.csv","file","057aad30063b690e012def7b2862d8e599045baa46172083d043bf3cad9671f2","057aad30063b690e012def7b2862d8e599045baa46172083d043bf3cad9671f2",26677,26677,TRUE
"artifacts/09_tables/H09/H09_l10_cut_sensitivity.csv","file","4a3c04b81e1b05df9e4696cc5c8a95e575393f4a29e03434a665a34321907cde","4a3c04b81e1b05df9e4696cc5c8a95e575393f4a29e03434a665a34321907cde",2914,2914,TRUE
"artifacts/09_tables/H09/H09_model_results_master.csv","file","d7a09b4d2954f13cafca37193415f58ae11216e695fcbc8b39ca676d75077321","d7a09b4d2954f13cafca37193415f58ae11216e695fcbc8b39ca676d75077321",115263,115263,TRUE
"artifacts/09_tables/H09/H09_participant_summary_sensitivity.csv","file","e464b5c3f29325aa728af746e982fd67cf783264b013e19830e67aa1aa32d5a9","e464b5c3f29325aa728af746e982fd67cf783264b013e19830e67aa1aa32d5a9",14772,14772,TRUE
"artifacts/09_tables/H09/H09_photoperiod_sensitivity.csv","file","e71fa9d19b74a90ae887ceef076a084dd9e5a4ddb32830abed5ed561414c5625","e71fa9d19b74a90ae887ceef076a084dd9e5a4ddb32830abed5ed561414c5625",15506,15506,TRUE
"artifacts/09_tables/H09/H09_site_specific_slopes.csv","file","23cdb15cdbe3909e0dabe558cd41879368c267989fa4014dc0da0577e733e4a6","23cdb15cdbe3909e0dabe558cd41879368c267989fa4014dc0da0577e733e4a6",419052,419052,TRUE
"artifacts/09_tables/H10","directory","",,,,TRUE
"artifacts/09_tables/H10/H10_primary_interaction_results.csv","file","59788530607ff3d73c8745c08f1036cac174ac99fab38a3b8b2ad5114da736ff","59788530607ff3d73c8745c08f1036cac174ac99fab38a3b8b2ad5114da736ff",37219,37219,TRUE
"artifacts/09_tables/H10/H10_primary_main_results.csv","file","e9aece156ae0547db806400fc7aed13dc22a35ef1a1af722383ac38139ccc492","e9aece156ae0547db806400fc7aed13dc22a35ef1a1af722383ac38139ccc492",90676,90676,TRUE
"artifacts/09_tables/H10/H10_site_specific_effects.csv","file","2a0c41ab4f7f812e3cb69ea6179faeb99d7648819af89da372bbc5d0c1f7a0cc","2a0c41ab4f7f812e3cb69ea6179faeb99d7648819af89da372bbc5d0c1f7a0cc",622246,622246,TRUE
"artifacts/09_tables/H11","directory","",,,,TRUE
"artifacts/09_tables/H11/stage3","directory","",,,,TRUE
"artifacts/09_tables/H11/stage3/H11_reader_activity_global_comparison.csv","file","445d74c2eb2f65e9ba0d5a125fefd0eb1713e3b99931044f4d3681f20527a62e","445d74c2eb2f65e9ba0d5a125fefd0eb1713e3b99931044f4d3681f20527a62e",1853,1853,TRUE
"artifacts/09_tables/H11/stage3/H11_reader_activity_samples.csv","file","5843617b8ca30224de764d0919c8c464454af47cba719a32678737987d45cef1","5843617b8ca30224de764d0919c8c464454af47cba719a32678737987d45cef1",718,718,TRUE
"artifacts/09_tables/H11/stage3/H11_reader_curve_variation_effect_size.csv","file","2777b5e0d33671b0b953df1beb86da300a135fb93965124b4951e74d98cfa9b4","2777b5e0d33671b0b953df1beb86da300a135fb93965124b4951e74d98cfa9b4",1277,1277,TRUE
"artifacts/09_tables/H11/stage3/H11_reader_global_tests.csv","file","bb96c5a8009813e058fe41e8d0b52d46ae9ae5b15d853fda74e1f241235532fb","bb96c5a8009813e058fe41e8d0b52d46ae9ae5b15d853fda74e1f241235532fb",1918,1918,TRUE
"artifacts/09_tables/H11/stage3/H11_reader_level_shape_decomposition.csv","file","613cf9f0012823ef5996b74e65fd0f80a43a96edb1a7c9aefc8553e163b7732e","613cf9f0012823ef5996b74e65fd0f80a43a96edb1a7c9aefc8553e163b7732e",2245,2245,TRUE
"artifacts/09_tables/H11/stage3/H11_reader_samples.csv","file","2aa7c87705db6068c410319eccbc35036b65fbac678c5ab4409581109315d58c","2aa7c87705db6068c410319eccbc35036b65fbac678c5ab4409581109315d58c",1090,1090,TRUE
"artifacts/10_figures","directory","",,,,TRUE
"artifacts/10_figures/descriptives","directory","",,,,TRUE
"artifacts/10_figures/descriptives/chest_site_profiles.png","file","b9727d9ff587548f77aa18a5483ab6430c242c721a291b09cfd059541b58f765","b9727d9ff587548f77aa18a5483ab6430c242c721a291b09cfd059541b58f765",856373,856373,TRUE
"artifacts/10_figures/descriptives/descriptive_overview.png","file","97c4e60318a9e0733da44a97cc8bd176ac4ebc85c4e41bdd40d900b32fca7248","97c4e60318a9e0733da44a97cc8bd176ac4ebc85c4e41bdd40d900b32fca7248",2540471,2540471,TRUE
"artifacts/10_figures/descriptives/latitude_photoperiod_diagnostic.png","file","b027935213185841c3b565dfbb440cf2fcf07dca03b4e19d2c1744270fd66ed6","b027935213185841c3b565dfbb440cf2fcf07dca03b4e19d2c1744270fd66ed6",304155,304155,TRUE
"artifacts/10_figures/descriptives/near_eye_metric_distributions.png","file","060d1dcb3ec519ed1d74904c5457cc945346c53e25d08a9ea0f083d29f184d04","060d1dcb3ec519ed1d74904c5457cc945346c53e25d08a9ea0f083d29f184d04",932901,932901,TRUE
"artifacts/10_figures/descriptives/near_eye_site_profiles.png","file","be583f1caa254c5f28fa19489a99cb7b497a58f353e17b4d62bd75b7e351ec50","be583f1caa254c5f28fa19489a99cb7b497a58f353e17b4d62bd75b7e351ec50",1065873,1065873,TRUE
"artifacts/10_figures/descriptives/time_series_to_metrics.png","file","c6f080bd520c85f219749b2911702f6d29c3165bb2097b03e8b8437c2da96a1d","c6f080bd520c85f219749b2911702f6d29c3165bb2097b03e8b8437c2da96a1d",348489,348489,TRUE
"artifacts/10_figures/H01","directory","",,,,TRUE
"artifacts/10_figures/H01/gates","directory","",,,,TRUE
"artifacts/10_figures/H01/gates/H01_l10_midpoint_noon_conversion_sensitivity_histogram.png","file","d154e2af603351fb5e22388f014b49c326e3388c0996445a48b24923a4674eb1","d154e2af603351fb5e22388f014b49c326e3388c0996445a48b24923a4674eb1",138211,138211,TRUE
"artifacts/10_figures/H01/gates/H01_l10_midpoint_primary_16h_conversion_histogram.png","file","3698f52db9f1c8c0d88c2594575c581486790722c4b55b6195936effdd08b4ad","3698f52db9f1c8c0d88c2594575c581486790722c4b55b6195936effdd08b4ad",142512,142512,TRUE
"artifacts/10_figures/H01/reporting","directory","",,,,TRUE
"artifacts/10_figures/H01/reporting/H01_figure_s10_photoperiod_latitude.png","file","47379ec93be51ba36b02fe8cebbe04a89bf0594c562e597714d1aa137538c211","47379ec93be51ba36b02fe8cebbe04a89bf0594c562e597714d1aa137538c211",277164,277164,TRUE
"artifacts/10_figures/H01/response_family_candidates","directory","",,,,TRUE
"artifacts/10_figures/H01/response_family_candidates/H01_response_family_diagnostic_status.png","file","e715fa9560c530db126bbe29b892851e928876f309b8512f79896dd172a9a689","e715fa9560c530db126bbe29b892851e928876f309b8512f79896dd172a9a689",217343,217343,TRUE
"artifacts/10_figures/H01/stage3","directory","",,,,TRUE
"artifacts/10_figures/H01/stage3/H01_stage3_diagnostic_assessment.png","file","103556d8d6ca681cb8fba1ba65f4b1d7d5839ee477215becdfbc7480af0613c4","103556d8d6ca681cb8fba1ba65f4b1d7d5839ee477215becdfbc7480af0613c4",495057,495057,TRUE
"artifacts/10_figures/H01/stage3/H01_stage3_model_support.png","file","a06d33e4d9708e7a60c0296a645b7c136ffea9f6be5bcf0c7a5e38615a3069de","a06d33e4d9708e7a60c0296a645b7c136ffea9f6be5bcf0c7a5e38615a3069de",332771,332771,TRUE
"artifacts/10_figures/H01/stage3/H01_stage3_paired_placement.png","file","5ca5a91ed367bdf0158bae99a671819eccf14de0d06938c91a2268275998fee5","5ca5a91ed367bdf0158bae99a671819eccf14de0d06938c91a2268275998fee5",237215,237215,TRUE
"artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_chest.png","file","2d7a52fa342f4e7ea395a406e236951521a38e5ca481798a3289b62f2165edcd","2d7a52fa342f4e7ea395a406e236951521a38e5ca481798a3289b62f2165edcd",213063,213063,TRUE
"artifacts/10_figures/H01/stage3/H01_stage3_photoperiod_latitude_near_eye.png","file","0bf40dbcfb09009d1cfaa48915860f8aacd89982ff347175d4fdcc309a7a88a7","0bf40dbcfb09009d1cfaa48915860f8aacd89982ff347175d4fdcc309a7a88a7",222423,222423,TRUE
"artifacts/10_figures/H01/stage3/H01_stage3_r2_intervals.png","file","47b3e49b4f484c6112b784d1c544eb846b8987e8dbb914a997da943245e8094a","47b3e49b4f484c6112b784d1c544eb846b8987e8dbb914a997da943245e8094a",232327,232327,TRUE
"artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_chest.png","file","e54eb00b33529e46ccf4d782593917035162c166f0b5a1ccd0787e4bd62fce7a","e54eb00b33529e46ccf4d782593917035162c166f0b5a1ccd0787e4bd62fce7a",890511,890511,TRUE
"artifacts/10_figures/H01/stage3/H01_stage3_site_contrasts_near_eye.png","file","f8503fa9cdddb864afab0d4d623941ba49d180dc83846245b5f686bcbfa37940","f8503fa9cdddb864afab0d4d623941ba49d180dc83846245b5f686bcbfa37940",603885,603885,TRUE
"artifacts/10_figures/H02","directory","",,,,TRUE
"artifacts/10_figures/H02/figure4_exact_layout_replication_chest.png","file","a82659874f9246b27e8cc25733b7a8236bbf8327d67f6378f868cc8f9c2f2cb1","a82659874f9246b27e8cc25733b7a8236bbf8327d67f6378f868cc8f9c2f2cb1",2189439,2189439,TRUE
"artifacts/10_figures/H02/figure4_exact_layout_replication.png","file","2d31f38a169659b37a16c44b9845605186709e4dc7734a8f97342408711f9ac2","2d31f38a169659b37a16c44b9845605186709e4dc7734a8f97342408711f9ac2",2389678,2389678,TRUE
"artifacts/10_figures/H02/model_diagnostics_chest.png","file","10e8d1b1fce74474987b5f8b699260c85a4dba28126da2164fb9442e409424e8","10e8d1b1fce74474987b5f8b699260c85a4dba28126da2164fb9442e409424e8",936716,936716,TRUE
"artifacts/10_figures/H02/model_diagnostics_near_eye.png","file","63feccccbde19e1804fe1405260e0a2015344837549046015e16374e8d5df05c","63feccccbde19e1804fe1405260e0a2015344837549046015e16374e8d5df05c",920581,920581,TRUE
"artifacts/10_figures/H02/primary_residual_acf.png","file","2398056695dcab79580a1262a74253ed6bb7e133c98418c3b8b123224efa234d","2398056695dcab79580a1262a74253ed6bb7e133c98418c3b8b123224efa234d",108708,108708,TRUE
"artifacts/10_figures/H02/primary_site_curves.png","file","d5356ee523ce10009fe995ea4d95ea3aba50f0a75ce4adbdbaec906e2d93534b","d5356ee523ce10009fe995ea4d95ea3aba50f0a75ce4adbdbaec906e2d93534b",412690,412690,TRUE
"artifacts/10_figures/H03","directory","",,,,TRUE
"artifacts/10_figures/H03/H03_near_eye_site_context_estimates.png","file","382a929e9ca5a9154fff3c509ba9bf116ebce00d61dd60227d559d10009872a8","382a929e9ca5a9154fff3c509ba9bf116ebce00d61dd60227d559d10009872a8",374564,374564,TRUE
"artifacts/10_figures/H03/H03_paired_placement_comparison.png","file","4ef1a6a683d1bb2279e2e45e3be702a12040a079326f9751b534403cb1c42b2b","4ef1a6a683d1bb2279e2e45e3be702a12040a079326f9751b534403cb1c42b2b",132540,132540,TRUE
"artifacts/10_figures/H03/H03_primary_category_estimates.png","file","d7c48d6d70972913d57cde83d097d1ba3124d92fffab5200f7f4bcd4737c656a","d7c48d6d70972913d57cde83d097d1ba3124d92fffab5200f7f4bcd4737c656a",206587,206587,TRUE
"artifacts/10_figures/H03/H03_primary_residual_diagnostics.png","file","de7bb6e22d57cd40aac675283f34f4a6298ac780859bfe23cd0859793400be46","de7bb6e22d57cd40aac675283f34f4a6298ac780859bfe23cd0859793400be46",1261153,1261153,TRUE
"artifacts/10_figures/H03/H03_reader_heterogeneity_category_estimates.png","file","e210a810aac62389ff6b96c306da48ceba74e9bfb7277d7e4e845c4a7f7fa7b6","e210a810aac62389ff6b96c306da48ceba74e9bfb7277d7e4e845c4a7f7fa7b6",233681,233681,TRUE
"artifacts/10_figures/H03/H03_reader_latitude_category_slopes.png","file","e27b7a8d84cabae1ab3e9694302a275da2f7bfd106df02a530a54ed48f5d9a15","e27b7a8d84cabae1ab3e9694302a275da2f7bfd106df02a530a54ed48f5d9a15",188045,188045,TRUE
"artifacts/10_figures/H03/H03_reader_temporal_chest.png","file","3c2933af5bce75cf776b97557ff7d1f149155437971a21ed8c4861a505b6812c","3c2933af5bce75cf776b97557ff7d1f149155437971a21ed8c4861a505b6812c",802108,802108,TRUE
"artifacts/10_figures/H03/H03_reader_temporal_diagnostics.png","file","73f8c4aac10b00e66559abd527a068c29bf7d541543d997059518a022601ffeb","73f8c4aac10b00e66559abd527a068c29bf7d541543d997059518a022601ffeb",1220630,1220630,TRUE
"artifacts/10_figures/H03/H03_reader_temporal_near_eye.png","file","8455a5824c3b232040a92ee604cc7ce30360c814bf1f5e2293fc5b8ef74c7a00","8455a5824c3b232040a92ee604cc7ce30360c814bf1f5e2293fc5b8ef74c7a00",818350,818350,TRUE
"artifacts/10_figures/H04","directory","",,,,TRUE
"artifacts/10_figures/H04/H04_paired_placement_comparison.png","file","f07c4022326bd7ec5a7a33067ab86b2ae6bf318f78c138ac4f6a79761dd19766","f07c4022326bd7ec5a7a33067ab86b2ae6bf318f78c138ac4f6a79761dd19766",135292,135292,TRUE
"artifacts/10_figures/H04/H04_primary_category_estimates.png","file","2e9423e2c3ab9beefbe69c066008c6d963e9af9f6f73e7f32558835a355e81c8","2e9423e2c3ab9beefbe69c066008c6d963e9af9f6f73e7f32558835a355e81c8",236846,236846,TRUE
"artifacts/10_figures/H04/H04_primary_diagnostics.png","file","4634637cd2cb64d1077394d673d2689f0f887e65c70b120cd249b0bb4925265c","4634637cd2cb64d1077394d673d2689f0f887e65c70b120cd249b0bb4925265c",1206986,1206986,TRUE
"artifacts/10_figures/H04/H04_reader_heterogeneity_category_estimates.png","file","b2f883b89fa4e482442651f97f6e97c2aed14b48b83cc77050cbe7a1f51ed940","b2f883b89fa4e482442651f97f6e97c2aed14b48b83cc77050cbe7a1f51ed940",233841,233841,TRUE
"artifacts/10_figures/H04/H04_site_activity_estimates.png","file","a183754e2d79d6c748caf9747b37e3d52277efc89d586844f225ee45c6f80da0","a183754e2d79d6c748caf9747b37e3d52277efc89d586844f225ee45c6f80da0",378901,378901,TRUE
"artifacts/10_figures/H04/H04_temporal_chest.png","file","68d01896fe11d96382648c88c2212ab62155e32c307d82c6f2cc7a3bd4983bc6","68d01896fe11d96382648c88c2212ab62155e32c307d82c6f2cc7a3bd4983bc6",883557,883557,TRUE
"artifacts/10_figures/H04/H04_temporal_diagnostics.png","file","9714fe39ecd12b6bd0f833fb1f1babbf46071e6774e426309f47c01ca432b9bf","9714fe39ecd12b6bd0f833fb1f1babbf46071e6774e426309f47c01ca432b9bf",2209438,2209438,TRUE
"artifacts/10_figures/H04/H04_temporal_near_eye.png","file","8f048e0716e036413f541054a03c521941b4728f661871223b3e4c238991b3d4","8f048e0716e036413f541054a03c521941b4728f661871223b3e4c238991b3d4",871069,871069,TRUE
"artifacts/10_figures/H05","directory","",,,,TRUE
"artifacts/10_figures/H05/H05_paired_placement_effects.png","file","138f52a80db6304fd5a33719b29deb115295c2529374b675f43fd76165991cd2","138f52a80db6304fd5a33719b29deb115295c2529374b675f43fd76165991cd2",176481,176481,TRUE
"artifacts/10_figures/H05/H05_reader_chest_adequacy.png","file","54500d6e45ae02b9e291402aaa86f3c67e88cfb9e3a1031a9a221b5c1e564a53","54500d6e45ae02b9e291402aaa86f3c67e88cfb9e3a1031a9a221b5c1e564a53",306313,306313,TRUE
"artifacts/10_figures/H05/H05_reader_chest_effects.png","file","0a9cf65cd4d916a0c600718bd968506ec9aff9f077b1d49b3c1f50ec60bf9a21","0a9cf65cd4d916a0c600718bd968506ec9aff9f077b1d49b3c1f50ec60bf9a21",474485,474485,TRUE
"artifacts/10_figures/H05/H05_reader_near_eye_adequacy.png","file","a457fda5dfb9025f21b72daab52c3e5338ba1657f7183ad4726ddd9b57561edf","a457fda5dfb9025f21b72daab52c3e5338ba1657f7183ad4726ddd9b57561edf",306686,306686,TRUE
"artifacts/10_figures/H05/H05_reader_near_eye_effects.png","file","70c1013d51f7619fafe0d38664db7dcf55692990993098948ed443e83c35e1a5","70c1013d51f7619fafe0d38664db7dcf55692990993098948ed443e83c35e1a5",487117,487117,TRUE
"artifacts/10_figures/H05/H05_reader_near_eye_residual_fitted.png","file","e5f76ab7c2338dc8479e045daa12888adeedd60dad7ac51d38d72d82b419a2c1","e5f76ab7c2338dc8479e045daa12888adeedd60dad7ac51d38d72d82b419a2c1",592913,592913,TRUE
"artifacts/10_figures/H05/H05_reader_near_eye_residual_qq.png","file","0f8a9afca2bf9901ae9667ff8fdcc10b1c9eb1b2490d0822981106b5621a12a0","0f8a9afca2bf9901ae9667ff8fdcc10b1c9eb1b2490d0822981106b5621a12a0",350309,350309,TRUE
"artifacts/10_figures/H05/H05_reader_paired_placement_effects.png","file","b30291d1c1f483202b6b3303045a760e03ef43b1fdf18a36a525543b1a387774","b30291d1c1f483202b6b3303045a760e03ef43b1fdf18a36a525543b1a387774",240045,240045,TRUE
"artifacts/10_figures/H06","directory","",,,,TRUE
"artifacts/10_figures/H06/H06_core_effects.png","file","64b5c60dec9e1954ecad50c93fbcdcc9fffa4b153d6acc165c66980df125de45","64b5c60dec9e1954ecad50c93fbcdcc9fffa4b153d6acc165c66980df125de45",185826,185826,TRUE
"artifacts/10_figures/H06/H06_exploratory_two_part_activity_expected.png","file","49c800c69ae3963eb7d32f96f991eae8e6fc7c219c214b77e3f884acfddb6b2f","49c800c69ae3963eb7d32f96f991eae8e6fc7c219c214b77e3f884acfddb6b2f",187640,187640,TRUE
"artifacts/10_figures/H06/H06_exploratory_two_part_day_type_expected.png","file","0c09bb9dbde4612cbada68d553b33a1672a3fce50bb807a87e71e8aeb2919b13","0c09bb9dbde4612cbada68d553b33a1672a3fce50bb807a87e71e8aeb2919b13",180351,180351,TRUE
"artifacts/10_figures/H06/H06_exploratory_two_part_temporal_contrasts.png","file","f1012688cd998f8e866dfac4a97db150c9ebd145a402a142f99708b1228ccc9f","f1012688cd998f8e866dfac4a97db150c9ebd145a402a142f99708b1228ccc9f",139995,139995,TRUE
"artifacts/10_figures/H06/H06_paired_placement_effects.png","file","e0a63c615a5422d28e1af7d2cc15ca29e65057b7639308c5cbdcb028e25f9478","e0a63c615a5422d28e1af7d2cc15ca29e65057b7639308c5cbdcb028e25f9478",59084,59084,TRUE
"artifacts/10_figures/H06/H06_primary_residual_clock.png","file","7f80b7a5ffd60a3eafe6ef0f72bf5dd4a82a5b6873ab8a50faf985068751cf62","7f80b7a5ffd60a3eafe6ef0f72bf5dd4a82a5b6873ab8a50faf985068751cf62",478166,478166,TRUE
"artifacts/10_figures/H06/H06_primary_site_effects.png","file","5bacf40cd62119b3c2074d586cb1d4c75d0c071839f6a1f83c00ab1a7cd4f6a1","5bacf40cd62119b3c2074d586cb1d4c75d0c071839f6a1f83c00ab1a7cd4f6a1",198983,198983,TRUE
"artifacts/10_figures/H06/H06_reader_primary_effects.png","file","bc553dcb5dce302dc11a837d4a7a56e33cd35020b85bf0fadf8fe42603d331c9","bc553dcb5dce302dc11a837d4a7a56e33cd35020b85bf0fadf8fe42603d331c9",159608,159608,TRUE
"artifacts/10_figures/H06/H06_reader_temporal_activity.png","file","01354dbbbb6156f8813a76a75762c82010d8c5fb0d70b5846a21725c0ed13e5c","01354dbbbb6156f8813a76a75762c82010d8c5fb0d70b5846a21725c0ed13e5c",368603,368603,TRUE
"artifacts/10_figures/H06/H06_reader_temporal_day_type.png","file","df2322474720c7357dd5e45003bca0a85bc8afa1e5cd55d3e692c1b557214e92","df2322474720c7357dd5e45003bca0a85bc8afa1e5cd55d3e692c1b557214e92",367048,367048,TRUE
"artifacts/10_figures/H06/H06_stage3_site_specific_significance_screen.png","file","c1c8c332a0fb75ceea95b125d0696f893db5b27503760fe7ae454715d5920dea","c1c8c332a0fb75ceea95b125d0696f893db5b27503760fe7ae454715d5920dea",192301,192301,TRUE
"artifacts/10_figures/H07","directory","",,,,TRUE
"artifacts/10_figures/H07/preparation","directory","",,,,TRUE
"artifacts/10_figures/H07/preparation/H07_preparation_metric_sample_support.png","file","603afa8def8ff640003daaef806ee390d513df9bb6f6307fa300dba4ad5ba8a7","603afa8def8ff640003daaef806ee390d513df9bb6f6307fa300dba4ad5ba8a7",158151,158151,TRUE
"artifacts/10_figures/H07/preparation/H07_preparation_site_photoperiod_ranges.png","file","00d687082780c65d07467fdf730ac8bcf0bd97af11a03af156dc38020b815eb4","00d687082780c65d07467fdf730ac8bcf0bd97af11a03af156dc38020b815eb4",146588,146588,TRUE
"artifacts/10_figures/H08","directory","",,,,TRUE
"artifacts/10_figures/H08/H08_chest_effects.png","file","201026c03ca870932e5c0f9e0ecdd4733c7949aa33fe53f8cb8a7349e6f38f47","201026c03ca870932e5c0f9e0ecdd4733c7949aa33fe53f8cb8a7349e6f38f47",139416,139416,TRUE
"artifacts/10_figures/H08/H08_gap_common_sample_effects.png","file","144fc11c696931373ba8b5d987aa2ce2a14413cda00c5371aecb095713729669","144fc11c696931373ba8b5d987aa2ce2a14413cda00c5371aecb095713729669",136476,136476,TRUE
"artifacts/10_figures/H08/H08_near_eye_effects.png","file","f1cc8e33829cdf821140e95238d20b1516d5796f741002a1f27568d3f9fd7405","f1cc8e33829cdf821140e95238d20b1516d5796f741002a1f27568d3f9fd7405",140448,140448,TRUE
"artifacts/10_figures/H08/H08_near_eye_model_adequacy.png","file","7779cb6b565369902d80e2473d0fbb77e8982a6b90f4c87a27d1921ff951ad43","7779cb6b565369902d80e2473d0fbb77e8982a6b90f4c87a27d1921ff951ad43",659790,659790,TRUE
"artifacts/10_figures/H08/H08_paired_placement_effects.png","file","be34d61f6b53b06c266767d652942bcebc0a2e70db5f4464413b401c1d3f10f6","be34d61f6b53b06c266767d652942bcebc0a2e70db5f4464413b401c1d3f10f6",130502,130502,TRUE
"artifacts/10_figures/H09","directory","",,,,TRUE
"artifacts/10_figures/H09/H09_diagnostics_chest.png","file","e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75","e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75",2626860,2626860,TRUE
"artifacts/10_figures/H09/H09_diagnostics_near_eye.png","file","df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96","df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96",2557336,2557336,TRUE
"artifacts/10_figures/H09/H09_paired_placement_effects.png","file","4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185","4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185",129869,129869,TRUE
"artifacts/10_figures/H09/H09_primary_effects.png","file","f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f","f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f",139103,139103,TRUE
"artifacts/10_figures/H10","directory","",,,,TRUE
"artifacts/10_figures/H10/H10_age_site_significant_associations.png","file","f63973b770ecaca01a3fb2b24fa455b14f7a5208c82df377317578a443d411a6","f63973b770ecaca01a3fb2b24fa455b14f7a5208c82df377317578a443d411a6",463728,463728,TRUE
"artifacts/10_figures/H10/H10_all_primary_model_core_diagnostics.pdf","file","4d68c4ce78e295bd7425179c3b40699ef9cb2cb3312d318cd7f9cdf15dddaa77","4d68c4ce78e295bd7425179c3b40699ef9cb2cb3312d318cd7f9cdf15dddaa77",3822509,3822509,TRUE
"artifacts/10_figures/H10/H10_diagnostic_assessment.png","file","4aa49a05bc6fb619f38516d4922c9365874d51db5cf6d768028a39e5f74c6699","4aa49a05bc6fb619f38516d4922c9365874d51db5cf6d768028a39e5f74c6699",222961,222961,TRUE
