variable_id,placement,analysis_unit,value_type,comparison_status,comparison_unit,axis_geometry,variable_order,metric_id,manuscript_name,abbreviation,manuscript_category,analytical_role,variant_label,domain,native_unit,display_unit,canonical_transform,baseline_transform,linear_summary_interpretation,technical_estimand,mapping_scope,semantic_comparability,comparability_class,comparability_note,non_applicable_reason,canonical_n_observations,canonical_n_estimable,canonical_n_observed,canonical_n_missing,canonical_n_nonfinite,canonical_n_participants,canonical_n_participants_observed,canonical_n_participant_days,canonical_n_participant_days_observed,canonical_mean,canonical_median,canonical_sd,canonical_iqr,canonical_q025,canonical_q25,canonical_q75,canonical_q975,canonical_zero_rate,canonical_nonfinite_rate,canonical_circular_mean,canonical_circular_median,canonical_circular_resultant_length,canonical_circular_sd_hours,baseline_n_observations,baseline_n_estimable,baseline_n_observed,baseline_n_missing,baseline_n_nonfinite,baseline_n_participants,baseline_n_participants_observed,baseline_n_participant_days,baseline_n_participant_days_observed,baseline_mean,baseline_median,baseline_sd,baseline_iqr,baseline_q025,baseline_q25,baseline_q75,baseline_q975,baseline_zero_rate,baseline_nonfinite_rate,baseline_circular_mean,baseline_circular_median,baseline_circular_resultant_length,baseline_circular_sd_hours,delta_n_observations,delta_n_estimable,delta_n_observed,delta_n_missing,delta_n_nonfinite,delta_n_participants,delta_n_participants_observed,delta_n_participant_days,delta_n_participant_days_observed,distance_scope,distance_interpretation,baseline_bowley_skew,canonical_bowley_skew,baseline_tail_asymmetry,canonical_tail_asymmetry,ecdf_max_distance,wasserstein_1,wasserstein_1_iqr_scaled,circular_kuiper_distance,total_variation_distance,maximum_absolute_proportion_difference,key_baseline_n_keys,key_canonical_n_keys,key_common_n_keys,key_baseline_only_n_keys,key_canonical_only_n_keys,key_baseline_n_participants,key_canonical_n_participants,key_baseline_n_participant_days,key_canonical_n_participant_days,n_common_keys,n_paired_observed,mean_difference,sd_difference,median_difference,iqr_difference,q025_difference,q975_difference,mean_absolute_difference,root_mean_square_difference,pearson_correlation,spearman_correlation,n_equal,agreement_rate
hour_diary_state_composition,chest,one_hour,categorical,not_applicable_no_field_key_mapping,category,categorical,403,,Diary-state composition within main-analysis one-hour bin,,participant hour predictor,predictor_or_context,Main analysis variable,participant_hour_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Diary-state composition within main-analysis one-hour bin,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,21648,21648,20855,793,,154,154,902,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,21648,,,,,154,,902,,,,,,,,,,,,,,
hour_diary_state_composition,glasses,one_hour,categorical,not_applicable_no_field_key_mapping,category,categorical,403,,Diary-state composition within main-analysis one-hour bin,,participant hour predictor,predictor_or_context,Main analysis variable,participant_hour_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Diary-state composition within main-analysis one-hour bin,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,19584,19584,18841,743,,141,141,816,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,19584,,,,,141,,816,,,,,,,,,,,,,,
hour_measurement_context_composition,chest,one_hour,categorical,not_applicable_no_field_key_mapping,category,categorical,404,,Measurement-context composition within main-analysis one-hour bin,,participant hour predictor,predictor_or_context,Main analysis variable,participant_hour_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Measurement-context composition within main-analysis one-hour bin,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,21648,21648,21646,2,,154,154,902,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,21648,,,,,154,,902,,,,,,,,,,,,,,
hour_measurement_context_composition,glasses,one_hour,categorical,not_applicable_no_field_key_mapping,category,categorical,404,,Measurement-context composition within main-analysis one-hour bin,,participant hour predictor,predictor_or_context,Main analysis variable,participant_hour_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Measurement-context composition within main-analysis one-hour bin,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,19584,19584,19582,2,,141,141,816,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,19584,,,,,141,,816,,,,,,,,,,,,,,
hour_bin_admissible,chest,one_hour,categorical,not_applicable_no_field_key_mapping,category,categorical,405,,Main-analysis one-hour metric availability,,participant hour predictor,predictor_or_context,Main analysis variable,participant_hour_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Main-analysis one-hour metric availability,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,21648,21648,21648,0,,154,154,902,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,21648,,,,,154,,902,,,,,,,,,,,,,,
hour_bin_admissible,glasses,one_hour,categorical,not_applicable_no_field_key_mapping,category,categorical,405,,Main-analysis one-hour metric availability,,participant hour predictor,predictor_or_context,Main analysis variable,participant_hour_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Main-analysis one-hour metric availability,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,19584,19584,19584,0,,141,141,816,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,19584,,,,,141,,816,,,,,,,,,,,,,,
hour_lightsource_primary,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,406,,Primary self-reported light-source category,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Primary self-reported light-source category,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30172,28864,1333,,183,183,1364,1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_act_sleep,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,407,,Sleeping-in-bed activity flag,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Sleeping-in-bed activity flag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30172,27946,2226,,183,170,1364,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_act_home,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,408,,Awake-at-home activity flag,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Awake-at-home activity flag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30172,27946,2226,,183,170,1364,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_act_road_vehicle,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,409,,Vehicle/public-transport activity flag,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Vehicle/public-transport activity flag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30172,27946,2226,,183,170,1364,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_act_road_open,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,410,,Walking/cycling road activity flag,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Walking/cycling road activity flag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30172,27946,2226,,183,170,1364,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_act_working_indoor,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,411,,Indoor-work activity flag,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Indoor-work activity flag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30172,27946,2226,,183,170,1364,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_act_working_outdoor,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,412,,Outdoor-work activity flag,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Outdoor-work activity flag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30172,27946,2226,,183,170,1364,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_act_free_outdoor,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,413,,Outdoor-free-time activity flag,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Outdoor-free-time activity flag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30172,27946,2226,,183,170,1364,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_act_other,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,414,,Other-activity flag,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Other-activity flag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30172,27946,2226,,183,170,1364,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_interval_analysis_eligible,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,415,,Light-diary interval eligible for hour-level analysis,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Light-diary interval eligible for hour-level analysis,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30199,30199,0,,183,183,1364,1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_interval_quarantined,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,416,,Retained light-diary interval quarantine flag,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Retained light-diary interval quarantine flag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30199,30199,0,,183,183,1364,1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_interval_issue_code,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,417,,Retained light-diary interval issue code,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,missing_issue_to_no_issue,identity,Not applicable to categorical level distributions.,Retained light-diary interval issue code,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30199,30199,0,,183,183,1364,1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
hour_diary_date_missing,all,diary_interval,categorical,not_applicable_no_field_key_mapping,category,categorical,418,,Retained light-diary missing-date flag,,diary interval predictor,predictor_or_context,Main analysis variable,diary_interval_predictor,category,category,identity,identity,Not applicable to categorical level distributions.,Retained light-diary missing-date flag,Main-analysis availability only; no direct manuscript-prepared field and record-key mapping is asserted.,not_applicable,changed_estimand_or_no_direct_mapping_no_numerical_comparison,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,The manuscript-prepared data have no directly matching main-analysis one-hour or diary-interval field and record key.,30199,30199,30199,0,,183,183,1364,1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all_estimable_rows; numeric finite only; categorical missing retained as level,Descriptive empirical distance only; no hypothesis test or sample-size-driven p-value.,,,,,,,,,,,,30199,,,,,183,,1364,,,,,,,,,,,,,,
