run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,inferential_run,metric_order,metric_id,manuscript_name,response_family,response_transform,effect_scale,site,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,effect_type,interval_method,slope_status,display_order,display_name,color_hex
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,KNUST,6.660601779246468e-4,0.01154142330859167,-0.021954713837246127,0.02328683419309542,1.0006662820452612,0.9782845368008275,1.0235600894774761,1.0036966830020342,0.8854798212382011,1.1376962041445386,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,RISE,-0.020126397243915524,0.011124149630894486,-0.04192932987910324,0.001676535391272195,0.9547146850301723,0.9079682663558692,1.0038678262077227,0.7735759726734308,0.5857579689749414,1.0216161233706493,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,THUAS,-0.011182477673695892,0.017300481084756906,-0.04509079751503586,0.022725842167644075,0.97458006201115,0.9013826667280352,1.053721501787245,0.8670634086763515,0.5626057670795774,1.3362802137062273,ratio,wald_normal,PASS,2,Delft (NL),#117733
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,BAUA,0.0016768676718712985,0.010114609963588145,-0.018147403574431446,0.021501138918174047,1.0038685942716614,0.9590750572995199,1.0507542104186323,1.021620453556963,0.7933526579551082,1.3155667163404061,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,MPI,-0.009143176004988516,0.008705227579489565,-0.026205108538012847,0.007918756528035815,0.9791671253340214,0.9414448660609934,1.0184008579773545,0.8899144618346536,0.7158596468591426,1.1062891348285346,ratio,wald_normal,PASS,4,Tübingen (DE),#DDCC77
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,TUM,0.006532834851494039,0.022967482289322026,-0.03848260325113867,0.05154827295412674,1.0151561145896106,0.9152029192830088,1.1260256225974727,1.0869031871173367,0.6120861054753105,1.9300528595538853,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,FUSPCEU,0.0036692964936318193,0.010034388432337381,-0.015997743440634773,0.02333633642789841,1.0084846598190176,0.9638340316154389,1.0552037754733172,1.0479180400056534,0.8154081634546526,1.3467270353497762,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,IZTECH,-0.015037324903452175,0.009608425187064396,-0.033869492218245915,0.0037948424113415646,0.9659678565065323,0.924976092371113,1.0087762348666784,0.8254592156182577,0.6491849151318784,1.0495975811617406,ratio,wald_normal,PASS,7,Izmir (TR),#332288
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,UCR,0.012923391263698517,0.02309515150050052,-0.03234227389477867,0.058189056422175714,1.030204378282424,0.9282345430779848,1.1433759591762032,1.1792164382896178,0.6619557598863235,2.1006712118816653,ratio,wald_normal,PASS,8,San José (CR),#44AA99
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,KNUST,-0.00885263153522745,0.014858002868598733,-0.03797378203987377,0.020268518969418864,0.979822410605278,0.9162758031834555,1.0477761750215266,0.8932187571210742,0.6160717707633957,1.295043509434438,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,RISE,-0.0433272701891056,0.01818162296826292,-0.07896259638738715,-0.0076919439908240544,0.9050503273856196,0.8337529885043591,0.9824445685888353,0.5754052757713936,0.36522443078834615,0.9065418506393031,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,THUAS,-0.03944205073498096,0.027992750051957855,-0.09430683266505006,0.015422731195088149,0.9131832760521772,0.8048096355857468,1.0361502382541248,0.6046406411660747,0.3002999095091532,1.2174172997497315,ratio,wald_normal,PASS,2,Delft (NL),#117733
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,BAUA,-0.0012221422219644146,0.016778515965688537,-0.03410742922874422,0.03166314478481539,0.9971898693679411,0.9244694643178366,1.0756305902475722,0.9845312988551327,0.6472175523104898,1.4976446095522007,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,MPI,-0.01601120328305373,0.01434072238043084,-0.04411850266098568,0.012096096094878217,0.9638041605171567,0.9034029353403867,1.0282437918802871,0.8152681754936979,0.5696269626296552,1.1668376702262164,ratio,wald_normal,PASS,4,Tübingen (DE),#DDCC77
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,TUM,-0.005938962159425896,0.03743133076284258,-0.07930302234800352,0.06742509802915173,0.986418111847148,0.833099699178797,1.1679522779076965,0.9270413323164463,0.3636418976228673,2.363329521270787,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,FUSPCEU,0.004032879406595673,0.016323644142266117,-0.02796087520869413,0.03602663402188548,1.0093292971146803,0.937646473967804,1.0864922529949121,1.0527894110003821,0.7000051171150348,1.5833677737707017,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,IZTECH,-0.021524000875677313,0.015612472760153442,-0.0521238851951907,0.009075883443836072,0.9516472547700865,0.8869029813728866,1.0211178860956842,0.7599070454023359,0.5143301656629752,1.1227393534418877,ratio,wald_normal,PASS,7,Izmir (TR),#332288
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,UCR,0.02952673559597572,0.03861194691982489,-0.04615128973985332,0.10520476093180475,1.0703522728231802,0.8991842893735433,1.2741036531409133,1.4573820017817236,0.5550463128754842,3.826639777343734,ratio,wald_normal,PASS,8,San José (CR),#44AA99
1,main__glasses__all_available,main,Primary dataset,glasses,Near eye,all_available,primary_near_eye,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,KNUST,0.005052671644756118,0.024109729906141953,-0.04220153064827035,0.052306873937782584,1.0117021470110774,0.9073993615354683,1.1279942191438448,1.0665740042257974,0.5837276384835088,1.948820017235469,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,RISE,-0.02261741110225081,0.0121390485282104,-0.04640950902412713,0.001174686819625518,0.9492543344980895,0.8986498185913092,1.0027084776758948,0.7493818200528541,0.5532210905009973,1.0150970775846009,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,THUAS,-0.005687209994827263,0.01453087285206684,-0.03416719744880908,0.022792777459154548,0.9869900852339185,0.9243422462784561,1.0538839182912316,0.9300231615652655,0.64672430127479,1.3374216483637933,ratio,wald_normal,PASS,2,Delft (NL),#117733
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,BAUA,0.007874339461914586,0.010361339200803399,-0.012433512203263096,0.02818219112709227,1.0182967072983606,0.9717767131887088,1.067043663448357,1.1056625088017364,0.8533365097049397,1.4325996479307481,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,TUM,0.031967971348195616,0.025389570062783036,-0.01779467155781548,0.08173061425420672,1.0763858286511374,0.9598543301472923,1.2070648802961637,1.5034793176766879,0.7969303380741829,2.8364462371253625,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.03468197508436169,0.011188879460053806,-0.05661177585342711,-0.01275217431529627,0.9232472546506143,0.8777851394633427,0.971063936831996,0.6424915117112429,0.4857130797905243,0.8498748742756241,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,IZTECH,-0.0072016849570775265,0.01061512984886667,-0.028006957152072298,0.013603587237917247,0.9835542402680584,0.9375469878328777,1.0318191579766638,0.912228874999733,0.6995937616200848,1.1894924826890962,ratio,wald_normal,PASS,7,Izmir (TR),#332288
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,UCR,9.985367703178112e-5,0.007707434917184594,-0.015006441173836472,0.015206148527900035,1.0002299480222083,0.9660365512565312,1.0356336389334373,1.0012745404332628,0.825784470519545,1.2140585602064948,ratio,wald_normal,PASS,8,San José (CR),#44AA99
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,KNUST,0.021942400882189877,0.01635981997390857,-0.010122257060229914,0.05400705882460967,1.0518223646640332,0.9769621602771349,1.1324187689046274,1.3229925487590457,0.8788693352580853,1.9915466541541886,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,RISE,-0.04346508396481188,0.017431055564031,-0.07762932508282915,-0.00930084284679461,0.9047631751877286,0.8363165186601682,0.978811711727545,0.5743946328628832,0.3714889764837008,0.8881264725123336,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,THUAS,-0.01744504015650075,0.020805817485461276,-0.05822369309691855,0.02333361278391705,0.960627377817098,0.874533211289278,1.0551971578658643,0.8004924908463534,0.4758280439659309,1.3466802472602462,ratio,wald_normal,PASS,2,Delft (NL),#117733
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,BAUA,0.00902036803029405,0.014902503474023348,-0.02018800205827474,0.038228738118862834,1.0209873659968391,0.9545792680444168,1.0920153374592874,1.1219445647124204,0.7729683136723103,1.6284750409851556,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,TUM,0.04619152568440918,0.03645458126246411,-0.02525814066150915,0.11764119203032751,1.1122221137501553,0.9434999018850574,1.311116225707426,1.802576391153468,0.7245592959238337,4.484493766381029,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.04403997948919352,0.016098579136035122,-0.07559261479809029,-0.012487344180296747,0.9035662910362472,0.8402478022469894,0.9716562662987026,0.5701978084586735,0.38126679260419705,0.8527507432534138,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,IZTECH,-0.01762396022205172,0.01522398510623933,-0.047462422731454984,0.012214502287351547,0.9602317013328049,0.8964737498585528,1.0285241708304063,0.7986676132047307,0.5458404980500985,1.1686013746887576,ratio,wald_normal,PASS,7,Izmir (TR),#332288
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,UCR,0.003899246144449203,0.011076025646723523,-0.017809365214970854,0.025607857503869264,1.0090187722913488,0.9598218555650734,1.0607373409276522,1.0509963340955117,0.796780982133254,1.3863198533238488,ratio,wald_normal,PASS,8,San José (CR),#44AA99
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,KNUST,0.02924096830411472,0.02356971602421227,-0.016954826229177905,0.07543676283740734,1.0696482089383372,0.9617123070826032,1.1896980858608477,1.452079173691133,0.805513770487126,2.6176261709249355,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,RISE,0.0023852812990601824,0.009623498933663814,-0.0164764300161805,0.021246992614300866,1.0055074235647694,0.9627722630290654,1.0501394957753762,1.0308941558988216,0.8104443666668188,1.3113087145477653,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,THUAS,0.005328528993786655,0.011541668626771123,-0.0172927258361806,0.02794978382375391,1.012344969193125,0.9609643449515911,1.0664728010301525,1.0703337009931408,0.8020492911417899,1.428358885338317,ratio,wald_normal,PASS,2,Delft (NL),#117733
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,BAUA,0.0043918304190917745,0.008204802644613348,-0.011689287264609369,0.020472948102792918,1.01016386801679,0.9734434175085799,1.0482694955792315,1.0576209364916485,0.8614760627912865,1.2984249866226059,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,TUM,0.00617248938172344,0.02013007944687778,-0.03328174134008697,0.04562672010353385,1.0143141624017915,0.9262287528960894,1.1107765946932004,1.081918646695138,0.6540703551548332,1.789636158925967,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.011663162805071042,0.008857856673093821,-0.02902424286455271,0.005697917254410625,0.9735019755817873,0.9353534600829253,1.0132063833682963,0.8617631909812026,0.6905741661593933,1.075388906394009,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
2,main__chest__all_available,main,Primary dataset,chest,Chest,all_available,complementary_chest,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,IZTECH,0.009959456663825313,0.008422451268761146,-0.00654824448449021,0.026467157812140835,1.0231974677529319,0.9850352120890302,1.0628382063578328,1.1354651259504496,0.9198643141362434,1.4015991624376805,ratio,wald_normal,PASS,7,Izmir (TR),#332288
