route,area,tag,attribute,text,ref,target,fragment,xpath,line,target_exists
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-51,audit/H01/02_implementation_and_v0_comparison.html,cb1-51,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[49]/a,7654,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-52,audit/H01/02_implementation_and_v0_comparison.html,cb1-52,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[50]/a,7655,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-53,audit/H01/02_implementation_and_v0_comparison.html,cb1-53,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[51]/a,7656,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-54,audit/H01/02_implementation_and_v0_comparison.html,cb1-54,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[52]/a,7657,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-55,audit/H01/02_implementation_and_v0_comparison.html,cb1-55,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[53]/a,7658,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-56,audit/H01/02_implementation_and_v0_comparison.html,cb1-56,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[54]/a,7659,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-57,audit/H01/02_implementation_and_v0_comparison.html,cb1-57,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[55]/a,7660,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-58,audit/H01/02_implementation_and_v0_comparison.html,cb1-58,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[56]/a,7661,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-59,audit/H01/02_implementation_and_v0_comparison.html,cb1-59,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[57]/a,7662,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-60,audit/H01/02_implementation_and_v0_comparison.html,cb1-60,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[58]/a,7663,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-61,audit/H01/02_implementation_and_v0_comparison.html,cb1-61,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[59]/a,7664,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-62,audit/H01/02_implementation_and_v0_comparison.html,cb1-62,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[60]/a,7665,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-63,audit/H01/02_implementation_and_v0_comparison.html,cb1-63,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[61]/a,7666,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-64,audit/H01/02_implementation_and_v0_comparison.html,cb1-64,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[62]/a,7667,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-65,audit/H01/02_implementation_and_v0_comparison.html,cb1-65,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[63]/a,7668,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-66,audit/H01/02_implementation_and_v0_comparison.html,cb1-66,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[64]/a,7669,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-67,audit/H01/02_implementation_and_v0_comparison.html,cb1-67,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[65]/a,7670,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-68,audit/H01/02_implementation_and_v0_comparison.html,cb1-68,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[66]/a,7671,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-69,audit/H01/02_implementation_and_v0_comparison.html,cb1-69,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[67]/a,7672,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-70,audit/H01/02_implementation_and_v0_comparison.html,cb1-70,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[68]/a,7673,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-71,audit/H01/02_implementation_and_v0_comparison.html,cb1-71,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[69]/a,7674,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-72,audit/H01/02_implementation_and_v0_comparison.html,cb1-72,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[70]/a,7675,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-73,audit/H01/02_implementation_and_v0_comparison.html,cb1-73,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[71]/a,7676,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-74,audit/H01/02_implementation_and_v0_comparison.html,cb1-74,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[72]/a,7677,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-75,audit/H01/02_implementation_and_v0_comparison.html,cb1-75,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[73]/a,7678,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-76,audit/H01/02_implementation_and_v0_comparison.html,cb1-76,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[74]/a,7679,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-77,audit/H01/02_implementation_and_v0_comparison.html,cb1-77,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[75]/a,7680,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-78,audit/H01/02_implementation_and_v0_comparison.html,cb1-78,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[76]/a,7681,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-79,audit/H01/02_implementation_and_v0_comparison.html,cb1-79,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[77]/a,7682,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-80,audit/H01/02_implementation_and_v0_comparison.html,cb1-80,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[78]/a,7683,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-81,audit/H01/02_implementation_and_v0_comparison.html,cb1-81,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[79]/a,7684,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-82,audit/H01/02_implementation_and_v0_comparison.html,cb1-82,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[80]/a,7685,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-83,audit/H01/02_implementation_and_v0_comparison.html,cb1-83,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[81]/a,7686,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-84,audit/H01/02_implementation_and_v0_comparison.html,cb1-84,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[82]/a,7687,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-85,audit/H01/02_implementation_and_v0_comparison.html,cb1-85,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[83]/a,7688,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-86,audit/H01/02_implementation_and_v0_comparison.html,cb1-86,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[84]/a,7689,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-87,audit/H01/02_implementation_and_v0_comparison.html,cb1-87,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[85]/a,7690,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-88,audit/H01/02_implementation_and_v0_comparison.html,cb1-88,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[86]/a,7691,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-89,audit/H01/02_implementation_and_v0_comparison.html,cb1-89,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[87]/a,7692,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-90,audit/H01/02_implementation_and_v0_comparison.html,cb1-90,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[88]/a,7693,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-91,audit/H01/02_implementation_and_v0_comparison.html,cb1-91,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[89]/a,7694,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-92,audit/H01/02_implementation_and_v0_comparison.html,cb1-92,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[90]/a,7695,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-93,audit/H01/02_implementation_and_v0_comparison.html,cb1-93,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[91]/a,7696,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-94,audit/H01/02_implementation_and_v0_comparison.html,cb1-94,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[92]/a,7697,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-95,audit/H01/02_implementation_and_v0_comparison.html,cb1-95,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[93]/a,7698,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-96,audit/H01/02_implementation_and_v0_comparison.html,cb1-96,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[94]/a,7699,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-97,audit/H01/02_implementation_and_v0_comparison.html,cb1-97,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[95]/a,7700,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-98,audit/H01/02_implementation_and_v0_comparison.html,cb1-98,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[96]/a,7701,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-99,audit/H01/02_implementation_and_v0_comparison.html,cb1-99,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[97]/a,7702,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-100,audit/H01/02_implementation_and_v0_comparison.html,cb1-100,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[98]/a,7703,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-101,audit/H01/02_implementation_and_v0_comparison.html,cb1-101,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[99]/a,7704,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-102,audit/H01/02_implementation_and_v0_comparison.html,cb1-102,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[100]/a,7705,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-103,audit/H01/02_implementation_and_v0_comparison.html,cb1-103,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[101]/a,7706,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-104,audit/H01/02_implementation_and_v0_comparison.html,cb1-104,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[102]/a,7707,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-105,audit/H01/02_implementation_and_v0_comparison.html,cb1-105,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[103]/a,7708,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-106,audit/H01/02_implementation_and_v0_comparison.html,cb1-106,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[104]/a,7709,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-107,audit/H01/02_implementation_and_v0_comparison.html,cb1-107,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[105]/a,7710,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-108,audit/H01/02_implementation_and_v0_comparison.html,cb1-108,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[106]/a,7711,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-109,audit/H01/02_implementation_and_v0_comparison.html,cb1-109,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[107]/a,7712,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-110,audit/H01/02_implementation_and_v0_comparison.html,cb1-110,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[108]/a,7713,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-111,audit/H01/02_implementation_and_v0_comparison.html,cb1-111,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[109]/a,7714,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-112,audit/H01/02_implementation_and_v0_comparison.html,cb1-112,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[110]/a,7715,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-113,audit/H01/02_implementation_and_v0_comparison.html,cb1-113,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[111]/a,7716,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-114,audit/H01/02_implementation_and_v0_comparison.html,cb1-114,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[112]/a,7717,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-115,audit/H01/02_implementation_and_v0_comparison.html,cb1-115,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[113]/a,7718,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-116,audit/H01/02_implementation_and_v0_comparison.html,cb1-116,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[114]/a,7719,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-117,audit/H01/02_implementation_and_v0_comparison.html,cb1-117,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[115]/a,7720,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-118,audit/H01/02_implementation_and_v0_comparison.html,cb1-118,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[116]/a,7721,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-119,audit/H01/02_implementation_and_v0_comparison.html,cb1-119,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[117]/a,7722,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-120,audit/H01/02_implementation_and_v0_comparison.html,cb1-120,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[118]/a,7723,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-121,audit/H01/02_implementation_and_v0_comparison.html,cb1-121,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[119]/a,7724,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-122,audit/H01/02_implementation_and_v0_comparison.html,cb1-122,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[120]/a,7725,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-123,audit/H01/02_implementation_and_v0_comparison.html,cb1-123,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[121]/a,7726,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-124,audit/H01/02_implementation_and_v0_comparison.html,cb1-124,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[122]/a,7727,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-125,audit/H01/02_implementation_and_v0_comparison.html,cb1-125,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[123]/a,7728,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-126,audit/H01/02_implementation_and_v0_comparison.html,cb1-126,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[124]/a,7729,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-127,audit/H01/02_implementation_and_v0_comparison.html,cb1-127,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[125]/a,7730,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-128,audit/H01/02_implementation_and_v0_comparison.html,cb1-128,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[126]/a,7731,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-129,audit/H01/02_implementation_and_v0_comparison.html,cb1-129,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[127]/a,7732,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-130,audit/H01/02_implementation_and_v0_comparison.html,cb1-130,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[128]/a,7733,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-131,audit/H01/02_implementation_and_v0_comparison.html,cb1-131,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[129]/a,7734,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-132,audit/H01/02_implementation_and_v0_comparison.html,cb1-132,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[130]/a,7735,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-133,audit/H01/02_implementation_and_v0_comparison.html,cb1-133,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[131]/a,7736,True
audit/H01/02_implementation_and_v0_comparison.html,body,a,href,,#cb1-134,audit/H01/02_implementation_and_v0_comparison.html,cb1-134,/html/body/div[2]/div[3]/div/div/div[2]/div/div/div/pre/code/span[132]/a,7737,True
