run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,participant_key,influence_screen,influence_score,screen_rank
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S017,maximum_absolute_pearson_residual,3.5192684512615946,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR::UCR_S018,maximum_absolute_pearson_residual,3.4100105749557175,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU::FUSPCEU_S020,maximum_absolute_pearson_residual,3.162263586284295,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S017,maximum_absolute_pearson_residual,3.5008951303504876,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,UCR::UCR_S018,maximum_absolute_pearson_residual,3.419937539679172,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,FUSPCEU::FUSPCEU_S020,maximum_absolute_pearson_residual,3.179260100673485,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,KNUST::KNUST_S001,maximum_absolute_pearson_residual,4.065497039332095,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,BAUA::BAUA_S025,maximum_absolute_pearson_residual,3.7237520618414797,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,THUAS::THUAS_S005,maximum_absolute_pearson_residual,3.6665684062406045,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST::KNUST_S001,maximum_absolute_pearson_residual,4.074032175560727,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S025,maximum_absolute_pearson_residual,3.718846295372378,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S005,maximum_absolute_pearson_residual,3.6561187942449624,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST::KNUST_S001,maximum_absolute_pearson_residual,4.075733917047204,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S025,maximum_absolute_pearson_residual,3.729232689225607,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S005,maximum_absolute_pearson_residual,3.6736672071176284,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST::KNUST_S001,maximum_absolute_pearson_residual,4.072898370063823,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S025,maximum_absolute_pearson_residual,3.719994243317571,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S005,maximum_absolute_pearson_residual,3.6702957822432394,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,THUAS::THUAS_S002,maximum_absolute_pearson_residual,1.0664925762230704,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,BAUA::BAUA_S012,maximum_absolute_pearson_residual,0.9466713216053249,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TUM::TUM_S004,maximum_absolute_pearson_residual,0.9206835610854252,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S002,maximum_absolute_pearson_residual,1.0580717141359433,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S012,maximum_absolute_pearson_residual,0.9513271047547307,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S006,maximum_absolute_pearson_residual,0.9079129939345774,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S002,maximum_absolute_pearson_residual,1.0555659332674336,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S012,maximum_absolute_pearson_residual,0.947875981826914,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM::TUM_S004,maximum_absolute_pearson_residual,0.9167765330624963,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S002,maximum_absolute_pearson_residual,1.0716657992914342,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S012,maximum_absolute_pearson_residual,0.9494877211622291,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S001,maximum_absolute_pearson_residual,0.9201709421063126,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,THUAS::THUAS_S002,maximum_absolute_pearson_residual,9.098242569663963,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,IZTECH::IZTECH_S009,maximum_absolute_pearson_residual,7.907556173811578,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,KNUST::KNUST_S007,maximum_absolute_pearson_residual,7.3731709067776645,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S002,maximum_absolute_pearson_residual,9.150621869075762,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH::IZTECH_S009,maximum_absolute_pearson_residual,7.947124054351439,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST::KNUST_S007,maximum_absolute_pearson_residual,7.393437516049975,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S002,maximum_absolute_pearson_residual,9.135935217428072,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH::IZTECH_S009,maximum_absolute_pearson_residual,7.971799442040801,2
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,KNUST::KNUST_S007,maximum_absolute_pearson_residual,7.4708110160948955,3
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S002,maximum_absolute_pearson_residual,9.174102335018686,1
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,supporting_sensitivity,,FALSE,,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,IZTECH::IZTECH_S009,maximum_absolute_pearson_residual,7.89329251339068,2
