run_id,data_scenario_id,placement,sample_scenario,participant_key,site,Id,local_date,mder,viable_minutes,expected_minutes,tukey_outer_fence,outer_tail_flag,upper_tail_rank
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S037,UCR,UCR_S037,2025-09-01,0.8427575663624133,,,1.2909345077198413,FALSE,150
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,IZTECH::IZTECH_S016,IZTECH,IZTECH_S016,2025-05-07,0.8422525335536227,,,1.2909345077198413,FALSE,151
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,KNUST::KNUST_S015,KNUST,KNUST_S015,2025-01-29,0.8412070970631825,,,1.2909345077198413,FALSE,152
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,IZTECH::IZTECH_S010,IZTECH,IZTECH_S010,2025-04-15,0.8400840176205371,,,1.2909345077198413,FALSE,153
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S039,UCR,UCR_S039,2025-08-27,0.8400360025720774,,,1.2909345077198413,FALSE,154
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,KNUST::KNUST_S012,KNUST,KNUST_S012,2025-01-08,0.8392374680786424,,,1.2909345077198413,FALSE,155
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S033,UCR,UCR_S033,2025-08-19,0.8388961971730996,,,1.2909345077198413,FALSE,156
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,THUAS::THUAS_S014,THUAS,THUAS_S014,2025-07-10,0.8368549842039793,,,1.2909345077198413,FALSE,157
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S022,UCR,UCR_S022,2025-07-30,0.8355621913857483,,,1.2909345077198413,FALSE,158
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S004,UCR,UCR_S004,2025-06-26,0.8352661661669126,,,1.2909345077198413,FALSE,159
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S018,UCR,UCR_S018,2025-07-21,0.8335771620730347,,,1.2909345077198413,FALSE,160
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S015,UCR,UCR_S015,2025-07-19,0.8334441811436565,,,1.2909345077198413,FALSE,161
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S020,UCR,UCR_S020,2025-07-27,0.8318210167297204,,,1.2909345077198413,FALSE,162
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,BAUA::BAUA_S010,BAUA,BAUA_S010,2025-06-28,0.8316915656500204,,,1.2909345077198413,FALSE,163
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S031,UCR,UCR_S031,2025-08-22,0.8310712323716967,,,1.2909345077198413,FALSE,164
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,KNUST::KNUST_S004,KNUST,KNUST_S004,2024-10-31,0.8306883417963317,,,1.2909345077198413,FALSE,165
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S023,UCR,UCR_S023,2025-07-31,0.8296959234819865,,,1.2909345077198413,FALSE,166
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S005,RISE,RISE_S005,2025-04-03,0.82877984762941,,,1.2909345077198413,FALSE,167
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S018,UCR,UCR_S018,2025-07-23,0.8286462949924178,,,1.2909345077198413,FALSE,168
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,BAUA::BAUA_S014,BAUA,BAUA_S014,2025-07-20,0.8284267691742853,,,1.2909345077198413,FALSE,169
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,BAUA::BAUA_S015,BAUA,BAUA_S015,2025-07-23,0.8277746962100859,,,1.2909345077198413,FALSE,170
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S017,RISE,RISE_S017,2025-10-19,0.8276830619653557,,,1.2909345077198413,FALSE,171
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S018,UCR,UCR_S018,2025-07-24,0.8275147715322815,,,1.2909345077198413,FALSE,172
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S010,RISE,RISE_S010,2025-06-14,0.8272823626671428,,,1.2909345077198413,FALSE,173
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,KNUST::KNUST_S004,KNUST,KNUST_S004,2024-10-29,0.8270201441679803,,,1.2909345077198413,FALSE,174
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S010,UCR,UCR_S010,2025-07-09,0.8262437819423655,,,1.2909345077198413,FALSE,175
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S032,UCR,UCR_S032,2025-08-21,0.8255250732865763,,,1.2909345077198413,FALSE,176
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S001,RISE,RISE_S001,2025-03-07,0.8251354471175334,,,1.2909345077198413,FALSE,177
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,KNUST::KNUST_S004,KNUST,KNUST_S004,2024-11-01,0.8251140158646296,,,1.2909345077198413,FALSE,178
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S037,UCR,UCR_S037,2025-08-29,0.8250836372385629,,,1.2909345077198413,FALSE,179
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S010,UCR,UCR_S010,2025-07-08,0.825009813718128,,,1.2909345077198413,FALSE,180
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S022,UCR,UCR_S022,2025-07-31,0.8248843242595213,,,1.2909345077198413,FALSE,181
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S003,RISE,RISE_S003,2025-03-18,0.8238649045396361,,,1.2909345077198413,FALSE,182
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S007,RISE,RISE_S007,2025-04-16,0.8234264957638127,,,1.2909345077198413,FALSE,183
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S002,RISE,RISE_S002,2025-03-23,0.8226136202593892,,,1.2909345077198413,FALSE,184
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S013,RISE,RISE_S013,2025-06-28,0.8223750271488054,,,1.2909345077198413,FALSE,185
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,THUAS::THUAS_S017,THUAS,THUAS_S017,2025-09-12,0.822245060692002,,,1.2909345077198413,FALSE,186
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,THUAS::THUAS_S014,THUAS,THUAS_S014,2025-07-08,0.8220754540511865,,,1.2909345077198413,FALSE,187
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S033,UCR,UCR_S033,2025-08-24,0.8220242249845612,,,1.2909345077198413,FALSE,188
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,IZTECH::IZTECH_S011,IZTECH,IZTECH_S011,2025-04-19,0.821994463408463,,,1.2909345077198413,FALSE,189
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S015,UCR,UCR_S015,2025-07-15,0.821780529092751,,,1.2909345077198413,FALSE,190
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S025,UCR,UCR_S025,2025-08-06,0.8216211775786028,,,1.2909345077198413,FALSE,191
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,TUM::TUM_S004,TUM,TUM_S004,2024-06-14,0.8215002228319256,,,1.2909345077198413,FALSE,192
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,TUM::TUM_S002,TUM,TUM_S002,2024-05-29,0.8209799350091338,,,1.2909345077198413,FALSE,193
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S002,RISE,RISE_S002,2025-03-22,0.820736238107894,,,1.2909345077198413,FALSE,194
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S009,RISE,RISE_S009,2025-06-01,0.8198374321391906,,,1.2909345077198413,FALSE,195
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S016,UCR,UCR_S016,2025-07-20,0.8194522664695583,,,1.2909345077198413,FALSE,196
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,THUAS::THUAS_S014,THUAS,THUAS_S014,2025-07-13,0.8186953747027306,,,1.2909345077198413,FALSE,197
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,TUM::TUM_S004,TUM,TUM_S004,2024-06-13,0.8178455155981675,,,1.2909345077198413,FALSE,198
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,FUSPCEU::FUSPCEU_S014,FUSPCEU,FUSPCEU_S014,2024-11-23,0.8176736972210994,,,1.2909345077198413,FALSE,199
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S019,UCR,UCR_S019,2025-07-24,0.8169059348767056,,,1.2909345077198413,FALSE,200
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,TUM::TUM_S001,TUM,TUM_S001,2024-05-14,0.8168999405928539,,,1.2909345077198413,FALSE,201
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,KNUST::KNUST_S009,KNUST,KNUST_S009,2024-12-04,0.8151445564335655,,,1.2909345077198413,FALSE,202
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,THUAS::THUAS_S010,THUAS,THUAS_S010,2025-06-03,0.8143460681778772,,,1.2909345077198413,FALSE,203
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S002,UCR,UCR_S002,2025-06-22,0.8135241638599602,,,1.2909345077198413,FALSE,204
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S014,UCR,UCR_S014,2025-07-20,0.8133255883252165,,,1.2909345077198413,FALSE,205
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,TUM::TUM_S004,TUM,TUM_S004,2024-06-16,0.8124107984234265,,,1.2909345077198413,FALSE,206
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S010,RISE,RISE_S010,2025-06-12,0.812022377733169,,,1.2909345077198413,FALSE,207
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S002,RISE,RISE_S002,2025-03-19,0.811857694205464,,,1.2909345077198413,FALSE,208
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S022,UCR,UCR_S022,2025-07-29,0.8116724260068326,,,1.2909345077198413,FALSE,209
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,TUM::TUM_S009,TUM,TUM_S009,2024-07-19,0.8116377554413577,,,1.2909345077198413,FALSE,210
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,KNUST::KNUST_S003,KNUST,KNUST_S003,2024-10-25,0.8114363032071815,,,1.2909345077198413,FALSE,211
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S030,UCR,UCR_S030,2025-08-12,0.8114023983746519,,,1.2909345077198413,FALSE,212
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S017,RISE,RISE_S017,2025-10-18,0.8104796347835984,,,1.2909345077198413,FALSE,213
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S002,RISE,RISE_S002,2025-03-21,0.8102060027070083,,,1.2909345077198413,FALSE,214
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,IZTECH::IZTECH_S009,IZTECH,IZTECH_S009,2025-03-21,0.8101568904459839,,,1.2909345077198413,FALSE,215
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,IZTECH::IZTECH_S015,IZTECH,IZTECH_S015,2025-05-04,0.8101027241767083,,,1.2909345077198413,FALSE,216
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S002,UCR,UCR_S002,2025-06-19,0.8100216502804223,,,1.2909345077198413,FALSE,217
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,IZTECH::IZTECH_S016,IZTECH,IZTECH_S016,2025-05-08,0.8098642616536428,,,1.2909345077198413,FALSE,218
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S026,UCR,UCR_S026,2025-08-05,0.809179351234263,,,1.2909345077198413,FALSE,219
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,IZTECH::IZTECH_S011,IZTECH,IZTECH_S011,2025-04-18,0.8075250011753528,,,1.2909345077198413,FALSE,220
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,THUAS::THUAS_S016,THUAS,THUAS_S016,2025-07-10,0.8069682906761616,,,1.2909345077198413,FALSE,221
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,TUM::TUM_S010,TUM,TUM_S010,2024-07-27,0.8068753663489742,,,1.2909345077198413,FALSE,222
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,THUAS::THUAS_S016,THUAS,THUAS_S016,2025-07-08,0.8066551049866659,,,1.2909345077198413,FALSE,223
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,BAUA::BAUA_S014,BAUA,BAUA_S014,2025-07-21,0.8066129249894575,,,1.2909345077198413,FALSE,224
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,BAUA::BAUA_S014,BAUA,BAUA_S014,2025-07-18,0.8064711106211673,,,1.2909345077198413,FALSE,225
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S008,RISE,RISE_S008,2025-04-30,0.8056191842469361,,,1.2909345077198413,FALSE,226
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,KNUST::KNUST_S012,KNUST,KNUST_S012,2025-01-07,0.8054162469131406,,,1.2909345077198413,FALSE,227
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S020,UCR,UCR_S020,2025-07-25,0.8053342928368784,,,1.2909345077198413,FALSE,228
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,IZTECH::IZTECH_S016,IZTECH,IZTECH_S016,2025-05-06,0.8049625533909461,,,1.2909345077198413,FALSE,229
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,RISE::RISE_S003,RISE,RISE_S003,2025-03-21,0.8042026820952293,,,1.2909345077198413,FALSE,230
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,THUAS::THUAS_S006,THUAS,THUAS_S006,2025-04-01,0.803831246064141,,,1.2909345077198413,FALSE,231
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S025,UCR,UCR_S025,2025-08-05,0.8034351805213091,,,1.2909345077198413,FALSE,232
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,TUM::TUM_S009,TUM,TUM_S009,2024-07-20,0.8032029188514881,,,1.2909345077198413,FALSE,233
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,FUSPCEU::FUSPCEU_S013,FUSPCEU,FUSPCEU_S013,2024-11-22,0.8024548044636652,,,1.2909345077198413,FALSE,234
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,TUM::TUM_S001,TUM,TUM_S001,2024-05-18,0.8018090715510118,,,1.2909345077198413,FALSE,235
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,IZTECH::IZTECH_S011,IZTECH,IZTECH_S011,2025-04-17,0.8016656821942814,,,1.2909345077198413,FALSE,236
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,IZTECH::IZTECH_S009,IZTECH,IZTECH_S009,2025-03-26,0.8015199752573353,,,1.2909345077198413,FALSE,237
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S003,UCR,UCR_S003,2025-06-22,0.801432682650461,,,1.2909345077198413,FALSE,238
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,UCR::UCR_S033,UCR,UCR_S033,2025-08-21,0.8008863228399533,,,1.2909345077198413,FALSE,239
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,KNUST::KNUST_S011,KNUST,KNUST_S011,2024-12-17,0.8008275709284456,,,1.2909345077198413,FALSE,240
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,BAUA::BAUA_S014,BAUA,BAUA_S014,2025-07-16,0.800746430766399,,,1.2909345077198413,FALSE,241
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,KNUST::KNUST_S014,KNUST,KNUST_S014,2025-01-25,0.7998514826216626,,,1.2909345077198413,FALSE,242
