within_omission_observed_range,difference_from_main,ratio_to_main,run_id,placement,metric_id,omitted_site,photoperiod_hours,response_estimate,response_lower_pointwise,response_upper_pointwise,main_response_estimate,main_pooled_eligible,main_loso_eligible
TRUE,-0.12433207555351622,0.966922917733792,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,13.2,3.634526536970946,2.7282358204916695,4.831232521097081,3.7588586125244623,FALSE,FALSE
TRUE,-0.12692595070001156,0.9667991664071542,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,13.3,3.6960488654311776,2.7649489817037924,4.9297534374143295,3.822974816131189,FALSE,FALSE
TRUE,-0.12919332350557378,0.9667627210705978,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,13.4,3.7578072874646344,2.801131449551881,5.0299561312584,3.887000610970208,FALSE,FALSE
TRUE,-0.13111204751252403,0.9668145262492145,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,13.5,3.81977467169306,2.836949966730423,5.131493096884863,3.950886719205584,FALSE,FALSE
TRUE,-0.13266579168429304,0.9669540994320298,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,13.6,3.881925712984209,2.872536325096419,5.234075230589654,4.014591504668502,FALSE,FALSE
TRUE,-0.13384299056381677,0.9671798958486726,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,13.7,3.94423640695094,2.9079887242249414,5.337469889293488,4.078079397514757,FALSE,FALSE
TRUE,-0.13463347124440084,0.967490171760736,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,13.8,4.006682510296111,2.94338827814778,5.441468816669027,4.141315981540512,FALSE,FALSE
TRUE,-0.13502851492621115,0.9678829903261222,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,13.9,4.069239450781567,2.9788048257716784,5.545878378664871,4.204267965707778,FALSE,FALSE
TRUE,-0.13502123945803124,0.9683561545050703,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,14,4.131882398396775,3.014300882983462,5.650513295524615,4.266903637854806,FALSE,FALSE
TRUE,-0.13460724878321084,0.9689070855853645,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,14.1,4.194586437861075,3.0499341688234787,5.755193056034257,4.3291936866442855,FALSE,FALSE
TRUE,-0.13378478533179905,0.9695328201022415,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,14.2,4.257326757671292,3.085759497390771,5.859739424356589,4.391111543003091,FALSE,FALSE
TRUE,-0.1325548898663218,0.9702300047159228,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,14.3,4.320078998766514,3.1218289612983243,5.963977507814001,4.452633888632835,FALSE,FALSE
TRUE,-0.1309215572647755,0.9709948895477394,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,14.4,4.382819477449047,3.1581925509961355,6.0677356856189,4.5137410347138225,FALSE,FALSE
TRUE,-0.12889093357231207,0.971823521688209,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,14.5,4.445525079175986,3.194900762334654,6.170840834301063,4.574416012748298,FALSE,FALSE
TRUE,-0.126471039261987,0.9727118130913922,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,14.6,4.5081732368695695,3.2320059083607893,6.273116124349205,4.6346442761315565,FALSE,FALSE
TRUE,-0.12367170700812036,0.973655559529362,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,14.7,4.570742173064894,3.2695606246989786,6.374384905656918,4.694413880073014,FALSE,FALSE
TRUE,-0.12050441238187304,0.9746504785209188,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,14.8,4.633211056421543,3.3076161498623375,6.474474917175221,4.753715468803416,FALSE,FALSE
TRUE,-0.1169822496014552,0.9756922146271574,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,14.9,4.695560226281663,3.346219370030279,6.573225182322789,4.812542475883118,FALSE,FALSE
TRUE,-0.11311972836902395,0.9767763795241869,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,15,4.757771461350331,3.3854088595154037,6.670495090206055,4.870891189719355,FALSE,FALSE
TRUE,-0.1089325806367043,0.9778985853711275,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,15.1,4.819827974554126,3.4252129366820943,6.766168862408253,4.928760555190831,FALSE,FALSE
TRUE,-0.1044373677183863,0.979054515921986,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,15.2,4.88171465098869,3.46564567617977,6.860164614691833,4.9861520187070765,FALSE,FALSE
TRUE,-0.09965137914700506,0.980239933580837,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,15.3,4.94341765883785,3.506708922438877,6.952429854604803,5.043069037984855,FALSE,FALSE
TRUE,-0.0945929514037056,0.9814506045660355,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,15.4,5.0049237277492615,3.548398381303626,7.042927811744536,5.099516679152967,FALSE,FALSE
TRUE,-0.08928153480072432,0.9826822794599392,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,15.5,5.066219998682905,3.590704762383567,7.13163482130012,5.155501533483629,FALSE,FALSE
TRUE,-0.08373767391355003,0.9839306919270608,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,15.6,5.127294035321335,3.6336129865592652,7.218541860142599,5.211031709234885,FALSE,FALSE
TRUE,-0.07798279615936288,0.985191594014167,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,15.7,5.188134045448553,3.677098706814013,7.303661872056302,5.266116841607916,FALSE,FALSE
TRUE,-0.07203805345495073,0.9864609674446515,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,15.8,5.248730115205109,3.721114146174412,7.3870607762252964,5.320768168660059,FALSE,FALSE
TRUE,-0.06592423798698288,0.9877350220350923,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,15.9,5.3090742475874855,3.765586674616309,7.468859963233971,5.374998485574468,FALSE,FALSE
TRUE,-0.05966240100112685,0.9890100650945571,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,16,5.369159654312303,3.8104258834573583,7.549219858863908,5.42882205531343,FALSE,FALSE
TRUE,-0.053273823832263645,0.99028249723791,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,16.1,5.428980736474678,3.855524082214795,7.628338230010568,5.4822545603069415,FALSE,FALSE
TRUE,-0.04677995309180094,0.9915488152859938,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,16.2,5.488533103582046,3.900756805474273,7.7064485717046685,5.535313056673847,FALSE,FALSE
TRUE,-0.040202342955947046,0.9928056141093026,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,16.3,5.54781358595467,3.945983816177883,7.783817570933099,5.588015928910617,FALSE,FALSE
TRUE,-0.033562635038038025,0.9940495821099067,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,16.4,5.606820218394029,3.9910507983468597,7.8607412888226875,5.640382853432067,FALSE,FALSE
TRUE,-0.02688269914890995,0.9952774691160136,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,16.5,5.665552101026974,4.035792369348095,7.937538653057736,5.692434800175884,FALSE,FALSE
TRUE,-0.020183565367866585,0.9964862665663523,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,16.6,5.724010110392469,4.080028424738513,8.014560553036324,5.744193675760336,FALSE,FALSE
TRUE,-0.013484479407095407,0.9976733575977982,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,16.7,5.782197484582878,4.123564324913164,8.092191378154164,5.795681963989973,FALSE,FALSE
TRUE,-0.006803033617708287,0.998836476214779,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,16.8,5.840119654272268,4.1661990890055,8.170833304054037,5.846922687889976,FALSE,FALSE
TRUE,-1.5599988568748557e-4,0.9999735501048383,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,16.9,5.897783660521484,4.20773622577854,8.250884769393465,5.897939660407172,FALSE,FALSE
TRUE,0.0064406586073939565,1.0010826897384226,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,17,5.955198071582918,4.247989339020933,8.332730815839053,5.948757412975524,FALSE,FALSE
TRUE,0.01297196650755339,1.0021622102801844,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,17.1,6.012372962069734,4.286786130860857,8.416736880470951,5.999400995562181,FALSE,FALSE
TRUE,0.01942525150666974,1.003210841135544,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,17.2,6.069320181415245,4.323967839895984,8.503252301606313,6.049894929908575,FALSE,FALSE
TRUE,0.02579121020976949,1.0042278854876232,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,17.3,6.1260534536576365,4.359387393431463,8.592615865780116,6.100262243447867,FALSE,FALSE
TRUE,0.03206363545093893,1.0052131548375831,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,17.4,6.182587924463576,4.392908580860144,8.685157836676712,6.150524289012637,FALSE,FALSE
TRUE,0.03823936026298824,1.0061669422460107,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,17.5,6.238939599952198,4.42439870986455,8.78121446154446,6.20070023968921,FALSE,FALSE
TRUE,0.04431834593572059,1.0070900209320468,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,17.6,6.295124424011238,4.453713097300426,8.881157908878881,6.2508060780755175,FALSE,FALSE
TRUE,0.05030223450699278,1.0079833966739682,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,17.7,6.351158444122035,4.480697455325452,8.985394893911451,6.300856209615042,FALSE,FALSE
TRUE,0.056193170085508726,1.0088481125586124,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,17.8,6.407058364585461,4.5051980316008855,9.094351311186179,6.350865194499952,FALSE,FALSE
TRUE,0.06199362425424315,1.0096852202462554,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,17.9,6.462841790635577,4.527066662805226,9.20846592618582,6.4008481663813335,FALSE,FALSE
TRUE,0.0677065435466977,1.0104958030036968,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,18,6.518527269016736,4.546163486888274,9.328188081271342,6.450820725470038,FALSE,FALSE
TRUE,0.07333575409146054,1.0112810378180135,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,18.1,6.574134286506448,4.562358800995657,9.45397694077265,6.500798532414987,FALSE,FALSE
TRUE,0.07888617960003685,1.0120422261931372,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,18.2,6.629683211214811,4.575533972338002,9.586302439731798,6.550797031614774,FALSE,FALSE
TRUE,0.08436304705636388,1.0127806717238754,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,18.3,6.685193494705417,4.585567215224209,9.725672889934136,6.600830447649053,FALSE,FALSE
TRUE,0.0897709310121586,1.0134975391492598,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,18.4,6.740681887405411,4.592320500518858,9.872662498118373,6.650910956393252,FALSE,FALSE
TRUE,0.09511454774651451,1.0141939751962639,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,18.5,6.796165270418669,4.595668361998492,10.027865038724357,6.7010507226721545,FALSE,FALSE
TRUE,0.10039890218311598,1.014871130282338,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,18.6,6.851661266036884,4.595508980193209,10.191875611689076,6.751262363853768,FALSE,FALSE
TRUE,0.10562928684642436,1.0155301582449614,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,18.7,6.9071882394536415,4.5917691038311315,10.365282058113973,6.801558952607217,FALSE,FALSE
TRUE,0.11081128152427677,1.0161722161611046,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,18.8,6.962765300713391,4.584407625248014,10.548657777795352,6.851954019189114,FALSE,FALSE
TRUE,0.1159507531530366,1.0167984641777805,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,18.9,7.018412307132829,4.573417756986866,10.742556007021765,6.902461553979792,FALSE,FALSE
TRUE,0.12105385595042417,1.01741006535381,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,19,7.074149866238056,4.558827835939083,10.947505534805618,6.953096010287632,FALSE,FALSE
TRUE,0.12612703182166118,1.0180081855129888,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,19.1,7.129999339261515,4.5407008555487645,11.164007759349671,7.0038723074398535,FALSE,FALSE
TRUE,0.1311770110642545,1.0185939931087458,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,19.2,7.185982845242718,4.519132886766134,11.392534924306212,7.054805834178463,FALSE,FALSE
TRUE,0.1362108133974873,1.019168659100474,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,19.3,7.242123265777532,4.494250589795326,11.633529331118453,7.1059124523800445,FALSE,FALSE
TRUE,0.1412357493423526,1.0197333568416063,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,19.4,7.298444250461035,4.466208039557776,11.887403301160383,7.157208501118682,FALSE,FALSE
TRUE,0.14625942113509627,1.020289261865013,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,19.5,7.3549702213691805,4.435183085095078,12.154539664375228,7.208710800234084,FALSE,FALSE
TRUE,0.1512895588645149,1.020837529417827,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,19.6,7.411726044923361,4.401372660110616,12.435293661421351,7.260436486058846,FALSE,FALSE
TRUE,0.15633355211658717,1.0213792322928057,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,19.7,7.468736073192809,4.364986865059285,12.729996476347859,7.312402521076222,FALSE,FALSE
TRUE,0.16139830642392816,1.0219153447138387,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,19.8,7.526023802002437,4.326245096712768,13.038955877499532,7.364625495578509,FALSE,FALSE
TRUE,0.16649019162812984,1.0224467391588863,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,19.9,7.583611691978412,4.285372647599974,13.36245652930261,7.417121500350282,FALSE,FALSE
TRUE,0.1716151018918488,1.0229741978891145,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,20,7.641521242691754,4.242597886807711,13.700759985885707,7.469906140799905,FALSE,FALSE
TRUE,0.17677892109703208,1.0234984760461545,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,20.1,7.699774061284507,4.19815178599089,14.054101212845243,7.522995140187475,FALSE,FALSE
TRUE,0.18198773660384937,1.0240203296270391,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,20.2,7.758392366746387,4.152266347806673,14.422686383836444,7.576404630142537,FALSE,FALSE
TRUE,0.18724784543973882,1.024540515843003,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,20.3,7.817399005979726,4.105172196695758,14.806692065819345,7.630151160539987,FALSE,FALSE
TRUE,0.1925657127314322,1.0250597875445056,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,20.4,7.876817320588862,4.0570960183272335,15.206265307687138,7.68425160785743,FALSE,FALSE
TRUE,0.1979472903023618,1.0255788099534069,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,20.5,7.936668937749319,4.0082516306955585,15.621541283499603,7.738721647446957,FALSE,FALSE
FALSE,0.20339630305697742,1.0260979579088265,loso__chest__omit_thuas,chest,daily_geometric_mean_medi,THUAS,20.6,7.9969678831608615,3.9588177917330793,16.052705606660044,7.793571580103884,FALSE,FALSE
FALSE,-0.012540607960128014,0.9940324939986005,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,10.3,2.088941645629039,1.2682117008816247,3.401991340142555,2.101482253589167,FALSE,FALSE
TRUE,-0.008611010647338269,0.9959894129293424,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,10.4,2.1384588560907285,1.3262544770026832,3.413186553455135,2.1470698667380668,FALSE,FALSE
TRUE,-0.004505241961278994,0.9979461875433296,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,10.5,2.189094249874957,1.3861012315195598,3.425972776062278,2.193599491836236,FALSE,FALSE
TRUE,-2.1748482346284348e-4,0.9999029555514959,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,10.6,2.240867160564675,1.4476671018021852,3.4405928426270225,2.241084645388138,FALSE,FALSE
TRUE,0.004258117162223574,1.0018598183380258,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,10.7,2.293792033008894,1.510829440916692,3.457322800132014,2.2895339158466705,FALSE,FALSE
TRUE,0.008927350878550122,1.0038168170569224,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,10.8,2.347879086162497,1.575432551432732,3.476456727755251,2.338951735283947,FALSE,FALSE
TRUE,0.01379582250049216,1.0057739087247606,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,10.9,2.403134337903569,1.641291508088787,3.4982955665298383,2.3893385154030766,FALSE,FALSE
TRUE,0.01886887236523549,1.007730954989002,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,11,2.459559885581413,1.7081973764775489,3.5231369943915407,2.4406910132161777,FALSE,FALSE
TRUE,0.024151396148452076,1.0096876770122984,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,11.1,2.5171531877845785,1.7759210776978545,3.551268110243066,2.4930017916361265,FALSE,FALSE
TRUE,0.029647671323884683,1.0116436203938228,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,11.2,2.575906508447524,1.844218275999626,3.5829587142267942,2.546258837123639,FALSE,FALSE
TRUE,0.03536133054263413,1.013598178874879,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,11.3,2.635807380561899,1.9128368922770425,3.6184543130416706,2.600446050019265,FALSE,FALSE
TRUE,0.04129532981341155,1.0155506128700433,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,11.4,2.6968388867469697,1.9815245677110918,3.6579704221419203,2.655543556933558,FALSE,FALSE
TRUE,0.04745193634736644,1.0175000728698265,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,11.5,2.7589798654214794,2.050036301151402,3.70168737918897,2.711527929074113,FALSE,FALSE
TRUE,0.053832731552005075,1.0194456252684692,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,11.6,2.8222050933959815,2.1181419643810333,3.7497457534248855,2.7683723618439764,FALSE,FALSE
TRUE,0.06043862949801726,1.0213862815355845,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,11.7,2.8864852892436037,2.185632134979952,3.8022440428484274,2.8260466597455864,FALSE,FALSE
TRUE,0.06726976688538278,1.0233209843070437,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,11.8,2.9517863893276655,2.2523174679342253,3.8592445718070936,2.8845166224422827,FALSE,FALSE
TRUE,0.07432537693972341,1.025248588179434,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,11.9,3.0180692572516032,2.3180276614772013,3.9207794343750657,2.94374388031188,FALSE,FALSE
TRUE,0.08160365000509984,1.0271678368733885,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,12,3.085289603561161,2.3826098432346465,3.986856372620872,3.003685953556061,FALSE,FALSE
TRUE,0.08910137726011724,1.0290772729230035,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,12.1,3.1533975888084624,2.445922716613823,4.057469432121115,3.064296211548345,FALSE,FALSE
TRUE,0.09681380522381478,1.0309752233806013,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,12.2,3.222337842104403,2.507836179457474,4.132600507665033,3.1255240368805883,FALSE,FALSE
TRUE,0.1047346153684674,1.0328598251946193,loso__chest__omit_baua,chest,daily_geometric_mean_medi,BAUA,12.3,3.292049664920761,2.568234222354386,4.212215484267505,3.1873150495522937,FALSE,FALSE
