run_id,site,clock_bin,time_hour,eta,standard_error,lower_eta,upper_eta,estimate_melEDI_lx,lower_melEDI_lx,upper_melEDI_lx,simultaneous_critical_value,equal_site_deviation_eta,deviation_standard_error,site_to_equal_site_ratio,ratio_lower,ratio_upper,deviation_simultaneous_critical_value,display_order,display_name,color_hex,pointwise_lower_melEDI_lx,pointwise_upper_melEDI_lx
main__chest__all_available,UCR,900,15.25,2.1078758559266175,0.09593700606614608,1.7733651179927343,2.4423865938605007,128.09640779045083,59.24240155400311,276.84057773209435,3.486774829133679,-0.11564941402038624,0.09748909002928442,0.7662148873943491,0.35197168634316994,1.6679900015944205,3.4654427171698163,8,San José (CR),#44AA99,83.04627153447504,197.5555131947363
main__chest__all_available,UCR,930,15.75,2.0142927087380333,0.09182665658998344,1.6941138338965769,2.33447158357949,103.2457707915318,49.34402688467165,215.9088692898694,3.486774829133679,-0.15825537832927736,0.09333711222493576,0.6946157423462311,0.3298300388071349,1.4628474448845998,3.4654427171698163,8,San José (CR),#44AA99,68.18349927710506,156.31184844896882
main__chest__all_available,UCR,960,16.25,1.8943312934074663,0.08723191977826925,1.5901732312275887,2.198489355587344,78.30274953901962,38.82003581361727,157.83898969454555,3.486774829133679,-0.21081647687397703,0.08878881962581697,0.6154368876194197,0.3030337183173847,1.2499023697619631,3.4654427171698163,8,San José (CR),#44AA99,52.78833223724002,116.12584557412055
main__chest__all_available,UCR,990,16.75,1.749179962896941,0.08304115443595277,1.4596341558274584,2.038725769966424,56.02805112031998,28.7160305449662,109.22658187078376,3.486774829133679,-0.26937426957728056,0.08450358415517664,0.5378061081425913,0.27402071811961703,1.055523874035036,3.4654427171698163,8,San José (CR),#44AA99,38.48533640349468,81.54651176346682
main__chest__all_available,UCR,1020,17.25,1.5863109880836193,0.07938309578558549,1.309520007839732,1.8631019683275063,38.475448852237456,20.294826159057283,72.86288002389973,3.486774829133679,-0.3236837264641816,0.0806042074606669,0.47458747622077174,0.24945201122374389,0.9029122334218442,3.4654427171698163,8,San José (CR),#44AA99,26.860191913830704,55.09490584146042
main__chest__all_available,UCR,1050,17.75,1.416694266635066,0.07566040198020776,1.1528834814483415,1.6805050518217906,26.003230997746588,14.119472361999144,47.818702689888134,3.486774829133679,-0.3601139986719231,0.07677946489153821,0.43640126551940533,0.23648911927019056,0.8053058218266376,3.4654427171698163,8,San José (CR),#44AA99,18.45250698182245,36.62704013475511
main__chest__all_available,UCR,1080,18.25,1.2555883187697732,0.07207385453830223,1.0042830169269787,1.5068936206125676,17.9130941415035,9.999108008157842,32.02873456631681,3.486774829133679,-0.3661945030423656,0.07334978548808173,0.4303338380982296,0.23967129199391096,0.7726716482049845,3.4654427171698163,8,San José (CR),#44AA99,12.911463855841381,24.837360172967713
main__chest__all_available,UCR,1110,18.75,1.1204086461379918,0.07012338483903016,0.8759041929476072,1.3649130993283765,13.094977261124829,7.414571013714124,23.069309945152487,3.486774829133679,-0.33508928820129463,0.07148265351956709,0.4622859685543832,0.2613314455487307,0.8177673233067306,3.4654427171698163,8,San José (CR),#44AA99,9.515443877869103,18.007060592629188
main__chest__all_available,UCR,1140,19.25,1.0207683744726666,0.07065410976543346,0.7744134029677051,1.267123345977628,10.389828175756076,5.8485813198450325,18.397939128745517,3.486774829133679,-0.26836399917005277,0.0718648564530108,0.5390586270315835,0.3038032793139463,0.956488040660318,3.4654427171698163,8,San José (CR),#44AA99,7.5258606320265695,14.329387116617665
main__chest__all_available,UCR,1170,19.75,0.9577506033615656,0.07293797944433343,0.7034322925471942,1.212068914175937,8.972993575582475,4.951638826544332,16.195545910765922,3.486774829133679,-0.17611430711516032,0.07400518521151961,0.6666312875266766,0.3693388246201742,1.2032238256199843,3.4654427171698163,8,San José (CR),#44AA99,6.428220133730946,12.509748252394568
main__chest__all_available,UCR,1200,20.25,0.922979386354941,0.07635520496495155,0.6567459796098051,1.189212793100077,8.274895300177805,4.436761822152176,15.36011759895903,3.486774829133679,-0.07451496239748401,0.07763421891170444,0.8423353706373907,0.4533651145524269,1.5650275106131506,3.4654427171698163,8,San José (CR),#44AA99,5.83370477391666,11.720418096507982
main__chest__all_available,UCR,1230,20.75,0.888326146278772,0.08206204036959347,0.6021942894907217,1.1744580030668224,7.6326107036023965,3.901237123060091,14.843695275859398,3.486774829133679,0.0182886594596962,0.08366896204522442,1.0430104494772867,0.5349813770438604,2.033474143960011,3.4654427171698163,8,San José (CR),#44AA99,5.239339087658426,11.098627266748245
main__chest__all_available,UCR,1260,21.25,0.8222789456205523,0.0909709841126792,0.5050836080349426,1.139474283206162,6.541695268803914,3.099511003033921,13.687143098374468,3.486774829133679,0.08659488543224032,0.09275111798009054,1.2206604836902322,0.5823327284066074,2.5586953021168464,3.4654427171698163,8,San José (CR),#44AA99,4.305336557646262,9.91333620403819
main__chest__all_available,UCR,1290,21.75,0.6992202809716528,0.10205081544367854,0.3433920663900679,1.0550484955532378,4.90288224666715,2.1049160886092255,11.25137563888182,3.486774829133679,0.12059985656671166,0.10384741653124398,1.3200788002132549,0.5763981566537335,3.0232713596607215,3.4654427171698163,8,San José (CR),#44AA99,3.056489566251093,7.829324728845418
main__chest__all_available,UCR,1320,22.25,0.5017678024578588,0.11376012748666366,0.10511185337832156,0.8984237515373961,3.075175994299548,1.173831116423506,7.814504885924205,3.486774829133679,0.11808396046774693,0.11553010612140092,1.3124536060595366,0.5220606930711873,3.29949082725483,3.4654427171698163,8,San José (CR),#44AA99,1.8002119708449495,5.205588402483944
main__chest__all_available,UCR,1350,22.75,0.2385247978613416,0.12627287511137436,-0.2017602846793391,0.6788098804020224,1.631907918459018,0.5284051206889475,4.673202730640647,3.486774829133679,0.08408793050047403,0.12796195148321457,1.213634547094998,0.43716271819434055,3.369246169907151,3.4654427171698163,8,San José (CR),#44AA99,0.8795678218860379,2.962069793437956
main__chest__all_available,UCR,1380,23.25,-0.0557157931844669,0.14097571583590218,-0.5472663706801928,0.43583478431125905,0.7795979465503703,0.1836178949585519,2.6279398138424797,3.486774829133679,0.02875797310307943,0.14274951282182807,1.0684592742520018,0.34203276678206074,3.3377071778112177,3.4654427171698163,8,San José (CR),#44AA99,0.36556130951007715,1.561848894595227
main__chest__all_available,UCR,1410,23.75,-0.34357779628667867,0.15840408968831826,-0.8958971890437406,0.2087415964703832,0.35333808288924995,0.0270874925060916,1.5171175726663233,3.486774829133679,-0.03630123778194031,0.1609421930858437,0.9198113457131882,0.2546612176494966,3.3222683827231703,3.4654427171698163,8,San José (CR),#44AA99,0.12179711505367541,0.8265919322168156
main__chest__all_available,KNUST,0,0.25,-0.49333062690173535,0.25551463478987874,-1.3842526239623691,0.3975913701588985,0.22112149209164592,0,2.397993880725768,3.486774829133679,-0.00433115138578086,0.24122818128312593,0.9900767192972292,0.14444629426766858,6.7862724693919265,3.4654427171698163,9,Kumasi (GH),#AA4499,0.001360767742151811,0.917346405124771
main__chest__all_available,KNUST,30,0.75,-0.5902791809607691,0.22828056076221348,-1.3862420942069766,0.20568373228543824,0.1568743965876259,0,1.505771450837366,3.486774829133679,0.03277903612535483,0.21395739943363312,1.0783979065785751,0.1955788663548988,5.946153930572287,3.4654427171698163,9,Kumasi (GH),#AA4499,0,0.6196850753728549
main__chest__all_available,KNUST,60,1.25,-0.6505599959990039,0.2049496784177894,-1.365173375945194,0.06405338394718618,0.12358363057839242,0,1.0589198030750635,3.486774829133679,0.07069622052086011,0.1913256663521972,1.1767825519478872,0.2556631193513586,5.416569969428492,3.4654427171698163,9,Kumasi (GH),#AA4499,0,0.4638115810885176
main__chest__all_available,KNUST,90,1.75,-0.6879683212893938,0.18487894768080756,-1.332599582499556,-0.04333706007923155,0.10513118020551568,0,0.8050299259212484,3.486774829133679,0.10822805250803276,0.1721837323228078,1.2830041244863255,0.32473955507160635,5.0689839218568595,3.4654427171698163,9,Kumasi (GH),#AA4499,0,0.3724847086121026
main__chest__all_available,KNUST,120,2.25,-0.719167386476244,0.16616467872571217,-1.2985462057481416,-0.1397885672043463,0.09091173016940177,0,0.6247887317942362,3.486774829133679,0.14077346832862875,0.15454601488941855,1.3828448872423895,0.402905417105576,4.746175903788691,3.4654427171698163,9,Kumasi (GH),#AA4499,0,0.30411912066973223
main__chest__all_available,KNUST,150,2.75,-0.7536374780569761,0.148516952734862,-1.2714826505525294,-0.23579230556142297,0.07634474481381892,0,0.4810422253036723,3.486774829133679,0.1607780865037524,0.13806483788732998,1.4480317568708112,0.4811963224182827,4.357464658850231,3.4654427171698163,9,Kumasi (GH),#AA4499,0,0.24470723624001775
main__chest__all_available,KNUST,180,3.25,-0.792336864990632,0.13396691795792695,-1.2594493424629485,-0.3252243875183157,0.0613106848487652,0,0.3729068584023426,3.486774829133679,0.1602073217840038,0.12436958221462942,1.4461299537985095,0.5360578483742557,3.901242840890593,3.4654427171698163,9,Kumasi (GH),#AA4499,0,0.195279617307023
main__chest__all_available,KNUST,210,3.75,-0.8327612933318521,0.1240249376851768,-1.2652083242373997,-0.4003142624263046,0.04697338837585163,0,0.2978191980472088,3.486774829133679,0.13417618700135994,0.11477454118618514,1.3619971129672908,0.5450440325838709,3.4034610505450926,3.4654427171698163,9,Kumasi (GH),#AA4499,0,0.15723088843373503
main__chest__all_available,KNUST,240,4.25,-0.8659363088779259,0.11768242683306084,-1.2762684325908082,-0.4556041851650436,0.03616443587264797,0,0.25026425150651255,3.486774829133679,0.0842694659525023,0.108668910154374,1.2141419533785047,0.5101331928195738,2.8897172418952,3.4654427171698163,9,Kumasi (GH),#AA4499,0,0.13158851040742306
main__chest__all_available,KNUST,270,4.75,-0.8742049747460809,0.11347346342021689,-1.2698613907743144,-0.47854855871784746,0.0335964830006458,0,0.23223963522796967,3.486774829133679,0.02001432459530035,0.1050180398407181,1.0471630866892612,0.4529813515721591,2.4207410003056222,3.4654427171698163,9,Kumasi (GH),#AA4499,0,0.12294561084113748
main__chest__all_available,KNUST,300,5.25,-0.8310678922075445,0.11217769334886142,-1.222206249766631,-0.4399295346484579,0.04754758576682957,0,0.2631369698600067,3.486774829133679,-0.04247811786834848,0.10410528766277292,0.9068216540682288,0.3951399778626081,2.081099251802268,3.4654427171698163,9,Kumasi (GH),#AA4499,0,0.14479150737416013
main__chest__all_available,KNUST,330,5.75,-0.7071710331688154,0.11475589765900832,-1.107299008620886,-0.3070430577167446,0.0962587221615955,0,0.3931249111271031,3.486774829133679,-0.08467140551617597,0.10645902834250724,0.822865007930435,0.3518851423786789,1.9242267994017517,3.4654427171698163,9,Kumasi (GH),#AA4499,0.016926120492636754,0.22941729240839662
main__chest__all_available,KNUST,360,6.25,-0.4765535005108408,0.12002233136536596,-0.8950443444495406,-0.0580626565721411,0.23376938575665476,0.02733730542434992,0.7748575485960603,3.486774829133679,-0.09142221340036312,0.11117587541823327,0.810173038993268,0.33366001025347036,1.9672131299551212,3.4654427171698163,9,Kumasi (GH),#AA4499,0.09418114279646272,0.47370144836949624
main__chest__all_available,KNUST,390,6.75,-0.12435647484400268,0.12583201202879368,-0.5631043670852468,0.31439141739724147,0.6510062048063415,0.17346114816547595,1.9624879382000269,3.486774829133679,-0.05654067069349609,0.11672272493810404,0.8779288671989691,0.34591023489711425,2.228205523003723,3.4654427171698163,9,Kumasi (GH),#AA4499,0.3256153802739499,1.2251643286353888
main__chest__all_available,KNUST,420,7.25,0.3241230968304629,0.13178105956521552,-0.13536778461809662,0.7836139782790225,2.0092259061607103,0.6322041994446433,5.975947019415878,3.486774829133679,0.01394569816713864,0.12255796338617432,1.0326322829341412,0.3883542806274513,2.7457645890627047,3.4654427171698163,9,Kumasi (GH),#AA4499,1.0636890995520547,3.723043392717164
main__chest__all_available,KNUST,450,7.75,0.8122721947920817,0.1385978332346208,0.3290127584971386,1.2955316310870248,6.390410936872469,2.0331075776479812,19.64838708131276,3.486774829133679,0.1022313631870054,0.12892242220706357,1.2654102942989132,0.4523328137421245,3.540011169365538,3.4654427171698163,9,Kumasi (GH),#AA4499,3.372365505743878,12.03162440987021
main__chest__all_available,KNUST,480,8.25,1.2756497588372595,0.1460247083270001,0.7664944814110887,1.784805036263431,18.764693732302135,5.741097847506276,60.826332498520486,3.486774829133679,0.18308366324990097,0.1355863034470553,1.5243463782712632,0.5166745803703654,4.497283143449942,3.4654427171698163,9,Kumasi (GH),#AA4499,9.659927456606942,36.3630445457512
main__chest__all_available,KNUST,510,8.75,1.649553697289715,0.15275246510344165,1.1169402468789138,2.182167147700516,44.52247935544907,12.990018094406784,152.01328582336194,3.486774829133679,0.23095261387896093,0.14171790884827062,1.701972795031624,0.5493350613316698,5.273123088130764,3.4654427171698163,9,Kumasi (GH),#AA4499,22.29568586191733,88.80844764050515
main__chest__all_available,KNUST,540,9.25,1.8918779006553024,0.15809721932940718,1.340628495741499,2.4431273055691056,77.86108966813218,21.809299678419617,277.31331724214016,3.486774829133679,0.22765022059738993,0.14686318951571514,1.6890800039785934,0.5232439916302123,5.452506489279661,3.4654427171698163,9,Kumasi (GH),#AA4499,38.095574330564425,159.02659015520894
main__chest__all_available,KNUST,570,9.75,2.0093880462899754,0.16276061511527065,1.4418784303317351,2.5768976622482156,102.0852110599866,27.561672190340637,377.3832297745273,3.486774829133679,0.16808678097310983,0.15130329653428545,1.472606730158989,0.44030526023356054,4.925152564743893,3.4654427171698163,9,Kumasi (GH),#AA4499,48.92110567373504,212.90656555710063
main__chest__all_available,KNUST,600,10.25,2.02889717218331,0.1672317349665271,1.4457977680696688,2.611996576296951,106.78017892782178,27.81243778520043,409.1574333905018,3.486774829133679,0.06209035491633469,0.1552952511214789,1.153693258602127,0.3341362220547566,3.9834296526099897,3.4654427171698163,9,Kumasi (GH),#AA4499,50.149181797631265,227.23450056258827
main__chest__all_available,KNUST,630,10.75,1.98930955590721,0.1709200106186883,1.3933499650867065,2.585269146727714,97.46848374107012,24.637167233480717,384.73020022790143,3.486774829133679,-0.06841975808039384,0.15849097254259628,0.8542406656309758,0.24117864751311027,3.025670482615942,3.4654427171698163,9,Kumasi (GH),#AA4499,45.014120047525765,210.91174110240806
main__chest__all_available,KNUST,660,11.25,1.933857830554521,0.17295239214227387,1.3308117829943833,2.5369038781146593,85.77323632269685,21.31962104251348,344.1737246330112,3.486774829133679,-0.19609664955636225,0.1604278180678766,0.6366538217629352,0.17699049207076686,2.2901122202840543,3.4654427171698163,9,Kumasi (GH),#AA4499,39.243896680824314,187.32964827192168
main__chest__all_available,KNUST,690,11.75,1.8924845268445472,0.17358841867200198,1.287220797989892,2.497748255699203,77.97006246398385,19.27406703104124,314.4924210629085,3.486774829133679,-0.29655439558338753,0.16120762208461611,0.5051793670296287,0.13956927563417812,1.828527028694851,3.4654427171698163,9,Kumasi (GH),#AA4499,35.56625235795419,170.78800336969113
main__chest__all_available,KNUST,720,12.25,1.879120848542495,0.173635097255433,1.273694361978073,2.4845473351069174,75.6043523713215,18.679946986785733,305.0738629504046,3.486774829133679,-0.3557589615176726,0.16125676652718304,0.44079944443974384,0.12173485739286558,1.5961258293614613,3.4654427171698163,9,Kumasi (GH),#AA4499,34.478194390192876,165.6445991334552
main__chest__all_available,KNUST,750,12.75,1.893311621299408,0.17311736822597598,1.2896903392832084,2.4969329033156074,78.11888508110994,19.38454816798835,313.9023535872191,3.486774829133679,-0.3740047223860879,0.1605946161017015,0.4226640183206507,0.11734479614364864,1.522392796731009,3.4654427171698163,9,Kumasi (GH),#AA4499,35.71028805691575,170.75017505605717
main__chest__all_available,KNUST,780,13.25,1.92099901822714,0.17126535426734782,1.3238352918650893,2.518162744589191,83.26792999891134,20.97828594853752,329.63325104670605,3.486774829133679,-0.3651888928779812,0.1588236963515636,0.43133143190009143,0.12145535991087654,1.5318122171100856,3.4654427171698163,9,Kumasi (GH),#AA4499,38.38797768227818,180.4813703613635
main__chest__all_available,KNUST,810,13.75,1.9396855041017596,0.1678204187477105,1.354533492197569,2.52483751600595,86.93331068764407,22.5221299182046,334.7401408992151,3.486774829133679,-0.35166666479643205,0.1558433986870049,0.444972667494385,0.12831190835889206,1.5431200217461891,3.4654427171698163,9,Kumasi (GH),#AA4499,40.7097117726239,185.51261131800797
main__chest__all_available,KNUST,840,14.25,1.9262561563587768,0.16361181318771367,1.355778604386935,2.4967337083306185,84.28323217228437,22.58708009992773,313.75836522278286,3.486774829133679,-0.35644395988398253,0.15208305270439057,0.4401047340264508,0.13077385695649596,1.48112307322195,3.4654427171698163,9,Kumasi (GH),#AA4499,40.22579101218791,176.47508242527877
main__chest__all_available,KNUST,870,14.75,1.8647900816769905,0.15917113347511666,1.3097961799512765,2.4197839834027044,73.1470404474085,20.30779955313586,262.7960030862264,3.486774829133679,-0.3953362190519884,0.14784301434586478,0.40240538233191225,0.12368649523991136,1.3091978345380475,3.4654427171698163,9,Kumasi (GH),#AA4499,35.61251145450577,150.13107353116126
main__chest__all_available,KNUST,900,15.25,1.751831489995183,0.1539824223500199,1.2149294556161023,2.2887335243742637,56.371781691375766,16.30323306549641,194.31668082534756,3.486774829133679,-0.4716937799518212,0.142843724467228,0.33752521303361194,0.10796661249852048,1.0551712867248315,3.4654427171698163,9,Kumasi (GH),#AA4499,28.08587281733711,113.04399053971513
main__chest__all_available,KNUST,930,15.75,1.5971643102749358,0.1473650588890472,1.0833355322468037,2.1109930883030676,39.45162307384482,12.015337928332436,129.01987243188762,3.486774829133679,-0.5753837767923758,0.13682077222880923,0.26583748722389083,0.08922194255282011,0.792064906810064,3.4654427171698163,9,Kumasi (GH),#AA4499,20.23921102525072,76.8120732280819
main__chest__all_available,KNUST,960,16.25,1.4188994045467975,0.14003225476631234,0.9306384633607848,1.90716034573281,26.13610767108832,8.423902302436039,80.65331242736339,3.486774829133679,-0.6862483657346473,0.1302517338302326,0.2059451810463181,0.07284029766082356,0.5822795754308449,3.4654427171698163,9,Kumasi (GH),#AA4499,13.845729224640953,49.25800305893729
main__chest__all_available,KNUST,990,16.75,1.2378100944623502,0.13328184330855028,0.7730863180335581,1.7025338708911424,17.1906012143794,5.8304318293804895,50.31199341902378,3.486774829133679,-0.7807441380118713,0.12395821215979214,0.1656745737816015,0.06161490432159818,0.4454776762201968,3.4654427171698163,9,Kumasi (GH),#AA4499,9.375071192267827,31.452785650694633
main__chest__all_available,KNUST,1020,17.25,1.0705629695109975,0.12732329623938154,0.6266153050211913,1.514510634000804,11.66421544805371,4.132678722603387,32.59720528731793,3.486774829133679,-0.8394317450368032,0.1181266855816043,0.14473323021062892,0.0563906359894176,0.3714749365680856,3.4654427171698163,9,Kumasi (GH),#AA4499,6.522376904941874,20.798352222288706
main__chest__all_available,KNUST,1050,17.75,0.9240313868461764,0.1213831586652515,0.5007956445314379,1.347267129160915,8.295206572271447,3.0680763870470926,22.146778417108298,3.486774829133679,-0.852776878460813,0.11247272355986952,0.14035345941475066,0.05720781239119293,0.34434271730202903,3.4654427171698163,9,Kumasi (GH),#AA4499,4.754279376854971,14.419043491224127
main__chest__all_available,KNUST,1080,18.25,0.7983859106253739,0.11583905941074844,0.39448119404145543,1.2022906272092924,6.186166945095071,2.380168538316439,15.832745799779254,3.486774829133679,-0.8233969111867638,0.10750773031104915,0.1501768839466688,0.06368559457296384,0.35413183504304757,3.4654427171698163,9,Kumasi (GH),#AA4499,3.626881002619589,10.502939786333542
main__chest__all_available,KNUST,1110,18.75,0.6913134893318911,0.11281978115406542,0.2979363161755256,1.0846906624882566,4.812623589865762,1.8858037028650771,12.05320049050453,3.486774829133679,-0.7641844450073951,0.10474404140856992,0.17211374521085063,0.07461584808113848,0.39700870595604465,3.4654427171698163,9,Kumasi (GH),#AA4499,2.852505950226905,8.074029432134028
main__chest__all_available,KNUST,1140,19.25,0.5959444118981403,0.1135193599351997,0.20012796505671976,0.9917608587395608,3.844068162174924,1.48536025073107,9.712074990973544,3.486774829133679,-0.6931879617445795,0.10509126726993603,0.20268053325551735,0.08762424146781453,0.4688131717046573,3.4654427171698163,9,Kumasi (GH),#AA4499,2.2629283606577038,6.483218487230003
main__chest__all_available,KNUST,1170,19.75,0.5066493862561815,0.11702402594560272,0.09861295818516735,0.9146858143271956,3.1110671396957836,1.1549110925607426,8.116480224582103,3.486774829133679,-0.6272155242205435,0.10807316081007488,0.23593071061252063,0.0996008690334241,0.5588635997889684,3.4654427171698163,9,Kumasi (GH),#AA4499,1.793592435790975,5.3451802725579975
main__chest__all_available,KNUST,1200,20.25,0.4210187193258912,0.12264831031939324,-0.00662832193154561,0.848665760583328,2.5364450216462577,0.8848536029811324,6.9577417101620735,3.486774829133679,-0.5764756294265352,0.11350485487684328,0.26516998898199345,0.10719630059748864,0.6559472916956041,3.4654427171698163,9,Kumasi (GH),#AA4499,1.41576700207806,4.48569314586872
main__chest__all_available,KNUST,1230,20.75,0.32795993958929487,0.13200993499216584,-0.13232897893696227,0.788248858115552,2.0279427501607157,0.6373454778565035,6.041138020029713,3.486774829133679,-0.5420775472297803,0.12254115122466618,0.28702680238035017,0.10796005887056308,0.7631005961516006,3.4654427171698163,9,Kumasi (GH),#AA4499,1.0728034136879026,3.7609542700108003
main__chest__all_available,KNUST,1260,21.25,0.21860101411570504,0.1461851170312077,-0.29111357234267116,0.7283156005740812,1.5542495078709075,0.41154804312687465,5.2495296699090686,3.486774829133679,-0.517083046072609,0.13583807931751163,0.3040303601260627,0.10284374224878336,0.8987854570167287,3.4654427171698163,9,Kumasi (GH),#AA4499,0.7552310296887329,3.0997686464757037
main__chest__all_available,KNUST,1290,21.75,0.08816185309067864,0.16356642558438414,-0.482157442528319,0.6584811487096762,1.125072674913968,0.2294902421330419,4.454924143140086,3.486774829133679,-0.4904585713142618,0.15200372494246753,0.32325215488568165,0.0961127994709965,1.0871804402052485,3.4654427171698163,9,Kumasi (GH),#AA4499,0.48556828908306426,2.462985542080768
main__chest__all_available,KNUST,1320,22.25,-0.06852968679598599,0.1820090321607679,-0.7031541988091338,0.5660948252171617,0.7540244674074338,0.09808235978701577,3.582093608511018,3.486774829133679,-0.45221352878609783,0.16932710541109522,0.35300956354050167,0.09140986908307008,1.3632636519565418,3.4654427171698163,9,Kumasi (GH),#AA4499,0.2756117463419395,1.8417864271650795
main__chest__all_available,KNUST,1350,22.75,-0.24316468987820636,0.20182989444635724,-0.946900085600472,0.46057070584405935,0.4712619659377776,0.01300558670118232,2.787823896618734,3.486774829133679,-0.3976015572390737,0.1881834512622295,0.4003118467870778,0.08917835809635791,1.7969558769508849,3.4654427171698163,9,Kumasi (GH),#AA4499,0.12975024649399497,1.3204129863060847
main__chest__all_available,KNUST,1380,23.25,-0.4131005099750197,0.22504844210990824,-1.1977937532595957,0.37159273330955633,0.2862775694205917,0,2.2528418334519964,3.486774829133679,-0.32862674368747335,0.2106584349505226,0.469216479076123,0.08736722005988191,2.5199852311392332,3.4654427171698163,9,Kumasi (GH),#AA4499,0.039898368161709635,0.9665625525024463
main__chest__all_available,KNUST,1410,23.75,-0.5593274741582378,0.25234823828466313,-1.4392089595854292,0.32055401126895344,0.1758497062654014,0,1.9919630590467905,3.486774829133679,-0.25205091565349813,0.2379464661584104,0.5596919806901668,0.08382223492823494,3.737136256472736,3.4654427171698163,9,Kumasi (GH),#AA4499,0,0.7615212308783093
