run_id,cluster_level,cluster_id,eligible_pairs,lag1_correlation
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S015::2024-11-28,47,-0.23124742897577819
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S015::2024-11-29,47,-0.21515684276642866
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S015::2024-11-30,39,0.16728646731178948
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S015::2024-12-01,47,-0.07596339221729603
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S016::2024-11-26,45,0.10830498757467202
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S016::2024-11-27,44,0.0838566299612155
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S016::2024-11-29,38,0.38841834076977594
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S016::2024-11-30,47,0.06037790847327465
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S016::2024-12-01,43,-0.14171608002353897
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S017::2024-12-03,47,0.4418711466744933
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S017::2024-12-04,47,0.11163203051703127
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S017::2024-12-05,47,-0.015935888698219474
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S017::2024-12-06,47,-0.2187183640638671
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S017::2024-12-07,39,0.20427654416176963
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S017::2024-12-08,41,-0.12497802303827872
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S018::2024-12-10,47,0.3854941366845589
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S018::2024-12-11,47,0.5133597158610415
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S018::2024-12-12,47,0.08932254687943858
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S018::2024-12-13,47,0.2256346685168339
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S018::2024-12-14,42,0.14261539013319383
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S018::2024-12-15,47,-0.005662468263774228
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S019::2024-12-10,47,-0.22596658039657888
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S019::2024-12-11,47,0.43648559397080183
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S019::2024-12-12,47,0.18098402782036774
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S019::2024-12-13,47,0.08820478037743618
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S019::2024-12-14,47,0.18120611613753884
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S019::2024-12-15,47,-0.01936705181179592
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S020::2025-01-21,47,-0.19397690208974303
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S020::2025-01-22,47,-0.12676219268472486
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S020::2025-01-23,47,-0.03626729421251869
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S020::2025-01-24,47,0.32218499600059936
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S020::2025-01-25,47,-0.009462921837211376
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S020::2025-01-26,47,0.3708262009066518
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S021::2025-01-21,41,0.13775934441609006
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S021::2025-01-23,47,0.12820697428290737
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S021::2025-01-24,47,-0.09912544726588592
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S021::2025-01-25,47,0.2580967049086409
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S021::2025-01-26,42,0.32603017825554637
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S022::2025-01-28,47,-0.09509101980941057
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S022::2025-01-29,47,-0.08027963998157861
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S022::2025-01-30,47,0.15448042366422612
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S022::2025-01-31,47,0.11707026429720731
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S022::2025-02-01,47,0.2957185197611122
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S022::2025-02-02,47,-0.009588268792042077
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S023::2025-01-28,47,0.22043287085553925
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S023::2025-01-29,47,0.18126756769121732
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S023::2025-01-30,47,0.14764035404592737
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S023::2025-01-31,47,0.023337174206576557
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S023::2025-02-01,47,0.09502497666595966
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S023::2025-02-02,47,0.30708324569255674
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S024::2025-02-04,47,0.33632378245895006
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S024::2025-02-05,41,-0.0303922607825881
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S024::2025-02-06,43,0.07684593445762987
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S024::2025-02-08,47,0.4618323398616482
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S024::2025-02-09,47,0.3563112142559639
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S025::2025-02-04,40,0.2582229203347896
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S025::2025-02-05,41,-0.22394146399280931
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S025::2025-02-06,47,-0.1300198842911655
main__glasses__all_available,participant_day,FUSPCEU::FUSPCEU_S025::2025-02-09,37,0.025597902405000483
main__glasses__all_available,participant_day,IZTECH::IZTECH_S001::2024-12-24,47,0.7627422870236433
main__glasses__all_available,participant_day,IZTECH::IZTECH_S001::2024-12-25,47,0.2863929951358461
main__glasses__all_available,participant_day,IZTECH::IZTECH_S001::2024-12-26,47,0.2406323650638599
main__glasses__all_available,participant_day,IZTECH::IZTECH_S001::2024-12-27,47,-0.11028350707258942
main__glasses__all_available,participant_day,IZTECH::IZTECH_S001::2024-12-28,47,0.012275825742374057
main__glasses__all_available,participant_day,IZTECH::IZTECH_S001::2024-12-29,47,0.3513642502292373
main__glasses__all_available,participant_day,IZTECH::IZTECH_S001::2024-12-30,44,0.13256201858142383
main__glasses__all_available,participant_day,IZTECH::IZTECH_S002::2025-01-07,41,0.14973096442377473
main__glasses__all_available,participant_day,IZTECH::IZTECH_S002::2025-01-08,47,0.4306484867340208
main__glasses__all_available,participant_day,IZTECH::IZTECH_S002::2025-01-09,45,0.22717444145915364
main__glasses__all_available,participant_day,IZTECH::IZTECH_S002::2025-01-10,38,-0.03153928424317821
main__glasses__all_available,participant_day,IZTECH::IZTECH_S002::2025-01-11,47,0.08538967356245161
main__glasses__all_available,participant_day,IZTECH::IZTECH_S002::2025-01-12,47,0.11369171041279487
main__glasses__all_available,participant_day,IZTECH::IZTECH_S003::2025-01-07,47,0.2685393249224602
main__glasses__all_available,participant_day,IZTECH::IZTECH_S003::2025-01-08,47,0.33769497832552553
main__glasses__all_available,participant_day,IZTECH::IZTECH_S003::2025-01-09,47,0.0036707990015011605
main__glasses__all_available,participant_day,IZTECH::IZTECH_S003::2025-01-10,47,0.002197873867583589
main__glasses__all_available,participant_day,IZTECH::IZTECH_S003::2025-01-11,44,0.1980150310430354
main__glasses__all_available,participant_day,IZTECH::IZTECH_S003::2025-01-12,47,-0.001844072064672036
main__glasses__all_available,participant_day,IZTECH::IZTECH_S004::2025-01-22,47,0.15996244113072788
main__glasses__all_available,participant_day,IZTECH::IZTECH_S004::2025-01-23,47,-0.01909490466395105
main__glasses__all_available,participant_day,IZTECH::IZTECH_S004::2025-01-24,47,0.10527661277441022
main__glasses__all_available,participant_day,IZTECH::IZTECH_S004::2025-01-25,47,0.2549609971050559
main__glasses__all_available,participant_day,IZTECH::IZTECH_S004::2025-01-26,45,-0.17815508057765533
main__glasses__all_available,participant_day,IZTECH::IZTECH_S005::2025-01-21,47,0.11532912213949621
main__glasses__all_available,participant_day,IZTECH::IZTECH_S005::2025-01-22,44,0.2629662521463791
main__glasses__all_available,participant_day,IZTECH::IZTECH_S005::2025-01-23,47,0.17647323182978067
main__glasses__all_available,participant_day,IZTECH::IZTECH_S005::2025-01-24,45,0.22547355095626634
main__glasses__all_available,participant_day,IZTECH::IZTECH_S005::2025-01-25,47,0.1490233394925227
main__glasses__all_available,participant_day,IZTECH::IZTECH_S005::2025-01-26,44,0.08632418753825338
main__glasses__all_available,participant_day,IZTECH::IZTECH_S006::2025-02-18,44,-0.020429725998167086
main__glasses__all_available,participant_day,IZTECH::IZTECH_S006::2025-02-19,47,-0.07212935644931381
main__glasses__all_available,participant_day,IZTECH::IZTECH_S006::2025-02-20,47,-0.12511289191486258
main__glasses__all_available,participant_day,IZTECH::IZTECH_S006::2025-02-21,40,0.0022868971639488935
main__glasses__all_available,participant_day,IZTECH::IZTECH_S006::2025-02-22,47,-0.10149925016825544
main__glasses__all_available,participant_day,IZTECH::IZTECH_S006::2025-02-23,45,0.1890441727894847
main__glasses__all_available,participant_day,IZTECH::IZTECH_S007::2025-02-25,42,-0.19877409235474858
main__glasses__all_available,participant_day,IZTECH::IZTECH_S007::2025-02-26,43,-0.10374321156441337
main__glasses__all_available,participant_day,IZTECH::IZTECH_S007::2025-02-27,47,0.146087509538248
main__glasses__all_available,participant_day,IZTECH::IZTECH_S007::2025-02-28,47,0.1474710244732589
main__glasses__all_available,participant_day,IZTECH::IZTECH_S007::2025-03-01,40,-0.04949269494154674
main__glasses__all_available,participant_day,IZTECH::IZTECH_S007::2025-03-02,47,0.293904388229757
main__glasses__all_available,participant_day,IZTECH::IZTECH_S008::2025-03-04,47,-0.19261782313001452
main__glasses__all_available,participant_day,IZTECH::IZTECH_S008::2025-03-05,43,-0.5034873322997203
main__glasses__all_available,participant_day,IZTECH::IZTECH_S008::2025-03-06,45,-0.20211209813246347
main__glasses__all_available,participant_day,IZTECH::IZTECH_S008::2025-03-07,45,0.0568864295762108
main__glasses__all_available,participant_day,IZTECH::IZTECH_S008::2025-03-09,47,0.015328222510454962
main__glasses__all_available,participant_day,IZTECH::IZTECH_S009::2025-03-20,43,0.24173834196171315
main__glasses__all_available,participant_day,IZTECH::IZTECH_S009::2025-03-21,40,0.4164490873244487
main__glasses__all_available,participant_day,IZTECH::IZTECH_S009::2025-03-22,41,0.09014661311439355
main__glasses__all_available,participant_day,IZTECH::IZTECH_S009::2025-03-24,42,0.1075317346084585
main__glasses__all_available,participant_day,IZTECH::IZTECH_S009::2025-03-25,45,0.35319370666779387
main__glasses__all_available,participant_day,IZTECH::IZTECH_S009::2025-03-26,41,0.36716541650254575
main__glasses__all_available,participant_day,IZTECH::IZTECH_S010::2025-04-15,44,-0.05527979845153378
main__glasses__all_available,participant_day,IZTECH::IZTECH_S010::2025-04-16,44,0.03727445402030369
main__glasses__all_available,participant_day,IZTECH::IZTECH_S010::2025-04-17,38,-0.1598440510211589
main__glasses__all_available,participant_day,IZTECH::IZTECH_S010::2025-04-18,41,0.12568095741035393
main__glasses__all_available,participant_day,IZTECH::IZTECH_S010::2025-04-19,42,-0.020055402686054755
main__glasses__all_available,participant_day,IZTECH::IZTECH_S010::2025-04-20,41,-0.023634803148084894
main__glasses__all_available,participant_day,IZTECH::IZTECH_S011::2025-04-15,47,-0.22657578791652125
main__glasses__all_available,participant_day,IZTECH::IZTECH_S011::2025-04-16,45,-0.37811008848544997
main__glasses__all_available,participant_day,IZTECH::IZTECH_S011::2025-04-17,47,-0.34254215048319703
main__glasses__all_available,participant_day,IZTECH::IZTECH_S011::2025-04-18,45,-0.5676066019383635
main__glasses__all_available,participant_day,IZTECH::IZTECH_S011::2025-04-19,47,0.08136638704703535
main__glasses__all_available,participant_day,IZTECH::IZTECH_S011::2025-04-20,47,-0.06849423053973798
main__glasses__all_available,participant_day,IZTECH::IZTECH_S012::2025-04-22,45,0.20841709386620438
main__glasses__all_available,participant_day,IZTECH::IZTECH_S012::2025-04-23,47,0.4252934810947909
main__glasses__all_available,participant_day,IZTECH::IZTECH_S012::2025-04-24,47,0.20696520237890723
main__glasses__all_available,participant_day,IZTECH::IZTECH_S012::2025-04-25,47,0.11504143645350992
main__glasses__all_available,participant_day,IZTECH::IZTECH_S012::2025-04-26,47,0.2424497214418738
main__glasses__all_available,participant_day,IZTECH::IZTECH_S012::2025-04-27,47,0.38034898868245953
main__glasses__all_available,participant_day,IZTECH::IZTECH_S013::2025-04-22,45,0.015502928862726686
main__glasses__all_available,participant_day,IZTECH::IZTECH_S013::2025-04-23,47,0.04488612036238263
main__glasses__all_available,participant_day,IZTECH::IZTECH_S013::2025-04-24,47,-0.21484299355531092
main__glasses__all_available,participant_day,IZTECH::IZTECH_S013::2025-04-25,47,0.21794975634744587
main__glasses__all_available,participant_day,IZTECH::IZTECH_S013::2025-04-26,44,0.12014866133927352
main__glasses__all_available,participant_day,IZTECH::IZTECH_S013::2025-04-27,44,0.35762478401734427
main__glasses__all_available,participant_day,IZTECH::IZTECH_S014::2025-04-29,45,-0.004717842995623207
main__glasses__all_available,participant_day,IZTECH::IZTECH_S014::2025-04-30,44,-0.02252114432755702
main__glasses__all_available,participant_day,IZTECH::IZTECH_S014::2025-05-01,40,-0.12308953356353579
main__glasses__all_available,participant_day,IZTECH::IZTECH_S014::2025-05-02,41,0.046243749533658174
main__glasses__all_available,participant_day,IZTECH::IZTECH_S014::2025-05-03,40,0.10188686850117737
main__glasses__all_available,participant_day,IZTECH::IZTECH_S014::2025-05-04,47,0.18864584043200128
main__glasses__all_available,participant_day,IZTECH::IZTECH_S015::2025-04-29,45,0.022895260084417786
main__glasses__all_available,participant_day,IZTECH::IZTECH_S015::2025-04-30,44,-0.2760984788666852
main__glasses__all_available,participant_day,IZTECH::IZTECH_S015::2025-05-01,41,0.6182951852567758
main__glasses__all_available,participant_day,IZTECH::IZTECH_S015::2025-05-02,43,-0.18881955498152847
main__glasses__all_available,participant_day,IZTECH::IZTECH_S015::2025-05-03,43,0.383783180379695
main__glasses__all_available,participant_day,IZTECH::IZTECH_S015::2025-05-04,45,0.3025960838767301
main__glasses__all_available,participant_day,IZTECH::IZTECH_S016::2025-05-06,47,-0.2850892257733381
main__glasses__all_available,participant_day,IZTECH::IZTECH_S016::2025-05-07,40,-0.18272028022142103
main__glasses__all_available,participant_day,IZTECH::IZTECH_S016::2025-05-08,39,-0.08169655879987335
main__glasses__all_available,participant_day,IZTECH::IZTECH_S016::2025-05-09,47,0.19637320139481806
main__glasses__all_available,participant_day,IZTECH::IZTECH_S016::2025-05-10,45,-0.4030271752106409
main__glasses__all_available,participant_day,IZTECH::IZTECH_S016::2025-05-11,47,0.15250854659078747
main__glasses__all_available,participant_day,IZTECH::IZTECH_S017::2025-05-27,47,0.35837897848558103
main__glasses__all_available,participant_day,IZTECH::IZTECH_S017::2025-05-28,47,0.10366734778682153
main__glasses__all_available,participant_day,IZTECH::IZTECH_S017::2025-05-29,47,0.12934582858488858
main__glasses__all_available,participant_day,IZTECH::IZTECH_S017::2025-05-30,47,-0.12085752669479555
