frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,primary_family_member,participant_key,deletion_converged,deleted_estimate,estimate_change,dfbeta,cooks_distance,dfbeta_threshold,influence_error,dfbeta_flag,sign_reversal,material_change
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S215,TRUE,0.37971643612186057,-0.0015201067681809288,-0.012610385717006917,2.3004414214876004e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S216,TRUE,0.3572651158206497,-0.023971427069391815,-0.19782599931256556,0.010143698251966348,0.16963778593599418,,TRUE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S218,TRUE,0.37031022556659954,-0.010926317323441959,-0.0905586256501835,0.003950597246269981,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S219,TRUE,0.3810980597900764,-1.3848309996511432e-4,-0.0011508728199994174,2.8058762721578826e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S221,TRUE,0.3861082859828001,0.004871743092758618,0.040283494786587534,9.827002564415592e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S222,TRUE,0.39458333341924157,0.01334679052920007,0.11029109994746056,0.003997198228402633,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S223,TRUE,0.37275575472831457,-0.008480788161726927,-0.07062862073810366,0.005190667775820125,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S224,TRUE,0.3814458773988239,2.0933450878241056e-4,0.0017388728484377355,1.307560417856592e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S225,TRUE,0.3707490028331182,-0.010487540056923317,-0.0861026220867736,0.0018419605291283526,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S226,TRUE,0.3806132941358311,-6.232487542103815e-4,-0.005179345307591749,1.759300300551347e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S227,TRUE,0.4195468735848311,0.03831033069478962,0.3239236186893891,0.033983724038628725,0.16963778593599418,,TRUE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S228,TRUE,0.3822685696775037,0.0010320267874622258,0.008592428871589284,0.0023433395322541074,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S230,TRUE,0.3818370334957211,6.004906056796266e-4,0.004992431067618692,8.055434051950432e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,MPI:MPI_S231,TRUE,0.3842328285585737,0.002996285668532217,0.024910368910936054,0.0016693782882934813,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,TUM:TUM_S001,TRUE,0.37730715262883796,-0.003929390261203536,-0.03261859806649479,0.00324901848762633,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,TUM:TUM_S002,TRUE,0.3561303785425418,-0.025106164347499682,-0.21156219285069994,0.05330617016443191,0.16963778593599418,,TRUE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,TUM:TUM_S003,TRUE,0.3767128038375702,-0.004523739052471276,-0.037619323273463366,0.006231418644713083,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,TUM:TUM_S004,TRUE,0.377857897760361,-0.003378645129680502,-0.027984295424056775,0.0011086772566411072,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,TUM:TUM_S005,TRUE,0.3863229497372331,0.005086406847191582,0.04221452149762417,0.005768293008430711,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,TUM:TUM_S006,TRUE,0.381118028835995,-1.185140540465035e-4,-9.842506382587307e-4,7.08388555639465e-6,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,TUM:TUM_S007,TRUE,0.36367028529869716,-0.017566257591344336,-0.1492847037158337,0.06219749211494921,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,TUM:TUM_S008,TRUE,0.39950446179623694,0.018267918906195446,0.15407012931386163,0.04531242986324313,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,TUM:TUM_S009,TRUE,0.38083412849152154,-4.0241439851995686e-4,-0.0033456158739963763,0.0024917483194485074,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,TUM:TUM_S010,TRUE,0.38110462840819365,-1.3191448184785015e-4,-0.0011005592824477554,0.011104076133227047,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S003,TRUE,0.42392084967120647,0.04268430678116497,0.3464307265214198,0.0209030536533023,0.16963778593599418,,TRUE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S004,TRUE,0.38122333852309487,-1.3204366946628632e-5,-1.0973052966912499e-4,2.0304495352112933e-5,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S005,TRUE,0.3831157900849008,0.0018792471948593237,0.015600098606665586,5.11357214751713e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S006,TRUE,0.3813456901166619,1.0914722662042076e-4,9.064993304927838e-4,8.261277212162836e-6,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S008,TRUE,0.44175277701849397,0.06051623412845247,0.49193947829151885,0.03975347670497318,0.16963778593599418,,TRUE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S009,TRUE,0.38323255665464806,0.0019960137646065634,0.016530798630197914,3.082400086021256e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S010,TRUE,0.38582820825579794,0.004591665365756448,0.037867352836581145,5.486691445181234e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S011,TRUE,0.37991273704018963,-0.0013238058498518668,-0.010995684967971596,4.242016259970812e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S012,TRUE,0.38138686786262915,1.5032497258765654e-4,0.001248949761610464,1.2151278784220471e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S013,TRUE,0.37840620682367937,-0.002830336066362127,-0.0235569531288375,0.002822529557924717,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S014,TRUE,0.3571651216327034,-0.024071421257338077,-0.20789541613926293,0.0479661011897455,0.16963778593599418,,TRUE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S015,TRUE,0.3862878331069224,0.005051290216880888,0.04172190501935948,8.638614893204981e-4,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S016,TRUE,0.38155628048316287,3.1973759312137195e-4,0.0026564755492117956,5.0041794072979874e-5,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S017,TRUE,0.3809424707595808,-2.940721304606764e-4,-0.002429020534673468,2.4087811165977175e-6,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S018,TRUE,0.3688113595614162,-0.0124251833286253,-0.10582028757166309,0.029373039643985986,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S019,TRUE,0.3954265597301574,0.014190016840115893,0.11697452511066063,0.0042865294558255265,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S020,TRUE,0.3796939109980558,-0.001542631891985724,-0.012831136899873313,0.001926734818148299,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S021,TRUE,0.36838291979585785,-0.012853623094183642,-0.1059483937995907,0.0030399316922932245,0.16963778593599418,,FALSE,FALSE,FALSE
primary__glasses__all_available__first_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,first_timing_above_250,MCTQ,ESTIMABLE,09aca8c67d0f33e3561b5251db458fd11ffd0dd6caf4bc37d546714cd30c53a5,139,722,722,9,16716.266666666666,1,6,7,TRUE,FUSPCEU:FUSPCEU_S022,TRUE,0.37989717782837007,-0.001339365061671427,-0.011144692726292394,0.0022251814404692116,0.16963778593599418,,FALSE,FALSE,FALSE
