"relative_path","role","sha256","bytes","is_symlink","symlink_target"
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_005_f413f49a4e7e50e8e20a770dafdaa530159650fff496c9402d0283a21c0ae22d.rds","scientific artifact","fb9950284e04ac2d7927aa82976c19c8712a9f53e17be6c29e60acd99e025b0a",1491852,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_006_8b61ff94ad654c770e734727f5c525a130306243f807d77e483fc0f78d858ff7.rds","scientific artifact","a4e72f0bd0a58df6132e4ad40ea3c52ab75e24b8197a6af5d2fc7ee76584c079",1549617,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_007_1edb16ab4b04bf4cfcb650897b0261a764cb9d0c6938b10d99340e003a9b9a4e.rds","scientific artifact","941250a4870a9bbaa32529d19437dc0818c1d9fa999dc6e4d3330b4153f8b5be",1483714,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_008_9253ec6db702c86e2482af612a79585e7c03fa404254699e44b631d6953e3b27.rds","scientific artifact","41e7e0d8785cff49387905a71a55d8626e89f8d7f4fddc60c5dce52b510efb2a",1556298,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_009_65c386668cde9d1f605f32d31d88dbdf82ad0cefa6951f0f3561ee0b1f704587.rds","scientific artifact","c634010ab295dc254538aaee3cfdeef9a1406931bdadd5132673c51e1819f0f4",1269753,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_010_ccc970387450062b0c54d6884d732fcb19da27785eede023200186f69340ebce.rds","scientific artifact","ec93f770fb7133f18c9c89068522cd067dc131ba2d39d9f77d2209d2540b3dcb",1272833,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_011_a9d832a49715f0c6b49e12501cb9287cc396ddea9ed41e6a2aa0f2cebef3e0e5.rds","scientific artifact","73c5081a9d02053c672b0188fd7e5a8b59d14265452d43c8d9b0cfbe86933b3f",1483730,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_012_950648540f74c9564084d8a68af8fafcca94434df3bd56341b9f5f3904dcaefc.rds","scientific artifact","c9e5f570ab80a41fc5f77bd0cbdc1696cf97a898c09ba386d5f527b75207b868",1556256,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_013_d0c01333cd054fce22a83f48804a583e1d1c3610447876feca785e107e912f76.rds","scientific artifact","8b46d16eb12e49c5d2ef39ada8e13d547ea49afec9608f1520d800a63f160686",1842991,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_014_2f0a0ec0db6762a8bd4541e1e05aa846342eaced99e7213222234f8ead542bbc.rds","scientific artifact","812cc25a2de56c1efdb0c1732393b8242d7ba6608a82ca25e6e15833d24eaa93",1915494,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_015_e7df4efd44dff450c8e2da0183560db2b67eae51ad74f9157ed194fe4297b239.rds","scientific artifact","02fdcee4e4bc4a16d9fbf7fa953eaeba85ada0b527e839f80b5e5542eabf7fe9",1529792,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_016_86ea0998d506999661302b279e6ad5b12e5fdd06ee58496be3839909af3d1516.rds","scientific artifact","ca21fdf778f41fe995cb1218c34128cc0fe9d631bdeda79f1a457f3505134781",1532006,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_017_6183ea7169e6a1adf7088efcac84dd7823ca5c211d621172373536cd075c4799.rds","scientific artifact","0352a639f8afdd7e4fad9bab17a743537dec729eecf5ad9d385ab085dd6255a9",1843035,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_018_b8d10f550b5a20c428ebadde426c92e1a59925e460d0441e88f197f03c388566.rds","scientific artifact","1e1c1a9732a0953e0f6f05cc0692d7190004a1d8073cf5bb3a5ffedc2c4b037c",1912349,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_019_d56e3f1c477f69124ace145561ce31a6a86aa98bc21cb828ff19dbba6d013fb8.rds","scientific artifact","f146d1a4564c9349d89152a876930564565d144a974cd5b93b8a184ef65a3a00",1492878,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_020_728ef76b58f55419bed2b8a4bd46085df11e7fa3c6c111129f09bcb7967685ac.rds","scientific artifact","4d662fe9b17a84c6a78b8305b4bcad06cfe9b77b090447912723989c2065dc4c",1555764,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_021_f8286c1b696f8e7bc246c5fb725000c6390045d9c8ce7f9beb588efe3536083f.rds","scientific artifact","275830993834d39cd9aefda043c375bfd6ac6d24644b1b8399e4d9dcf21c41f5",1275470,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_022_cbdc4c8655b6662b11ec9d4a6d1fa3a7e787133cefb2d19b23f54554e669a5f7.rds","scientific artifact","bae93a135a38bdbc5d5d375775692d6bc800a4741ae950e6c2e196aa11e15950",1276375,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_023_1a8a6684068acdb59ee5108ec015bd32c834a4f7ad493849ea48ebc532671daf.rds","scientific artifact","a660ee5c4e849d3b9274e9ee30cb79c6430276e0c27c52bdd78d96a03fa89d3b",1492866,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_024_2c114ae0bb6c0a5a9c957ba51669e1f6f790bba6b9cee811df2e7b34cb156993.rds","scientific artifact","07e255b386a167bf5d751605945ee52fd0ef4a6e08c397373bb81e7a55dcc1a0",1553046,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_025_3762b155510b51128db37520ac5c4b21ae86d5287969bbe873e592e151cd62d4.rds","scientific artifact","09dd47a6e11e0e0f9126782a776e2c2cf57b283967a72e3ab4f970444dc03794",1484959,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_026_21a73b2ab7e60a383410318ac07956e989f2d36d21cf61d69b8c236a4b8a889a.rds","scientific artifact","a0b751e5dd47ceb043bf5cc87f4c84510555cc092c4c82eb165c5070f9e4804e",1556651,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_027_3403d93bf145354bd6ca3f86f0d5650da52305e8a96be68d72af24e32e21ada7.rds","scientific artifact","cf4e59363bd46e9248e05189d75bd2f9a54e99f37759d663aa7d0e4703fa5b7e",1269887,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_028_31a6421812e0e5a9e1fa126dab44139644d875c52ba15b7dc2405ab4fcbf3c31.rds","scientific artifact","acf6169884c97780b887a5a8e0b21a111c427aa302bbd1bb62aa856f71ea10de",1272033,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_029_1d47dae25a7a74eace64d596ef31256fe26e424a386daad6e4541a54df13827f.rds","scientific artifact","916895b31af02ada4a654103e370478374de406fb92e620d87ab2b2ba1a538a7",1484995,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_030_c52e24dd0623b25c6e25a6233c3e5da8a22644871090dbe24b22f5e00fb8db8c.rds","scientific artifact","b075ea3e311e7ecc6d0dd52c2c9df3abb002a7f63c76281bb0cfb55eeb9bbc24",1556655,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_031_d277522d48ad2d6ed3d3f6825dc77d304495962a21f6b878bdc6b6a352cac28c.rds","scientific artifact","ff1cc3a13ca40ea89b9f444a6333e5d223119c981461d3b4f6c12fbb1a443bfb",1846903,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_032_08d4f529b12cf1995a0cbbc37372ea6f1aaabc0830a7fbd6e332ea7d443b337a.rds","scientific artifact","08390438fd1df76237565d5b47ff37a7845180559fe91d1e8d1db88eb58e14d5",1918170,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_033_3508ae0a0b06fc337eae5b8e4e1b88bc6b95f0815c46a917a1cfa3d8a6c8c7a2.rds","scientific artifact","0d97663e4a2b8191e999734efbfd6cd344429950bbc6d5696996e6b955a11676",1531791,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_034_875decc9389621c0300ef7f13e1d8a3410c782f1ee065ff7810531863e4c75ae.rds","scientific artifact","118d3118f67ef40ccaa6e28a23f27e281c6ab144358f91d4d1556e47d4149128",1533045,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_035_eecba292dc89eac7c5776680bd28dd538453f21a7e77a95b52dd4f973a887b45.rds","scientific artifact","95851e88de5ac9b506795f04ab4efb2bda91508c5f50d4843162d747d9a00c55",1846926,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_036_c5f3fe3973c32abbb0b09993a98af17da8d22b38f9f53f5a01052db25e2ccb29.rds","scientific artifact","224e4b14baffe66acf4ac1607489e4f1fea1cbc277775a30bb77054b3cb94af4",1914613,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_037_b16bdc50196f36ebd907fcef0b67ab35ebec450ba0bc3705794a04197f134bb7.rds","scientific artifact","db3f0b75aab27fd9552dc234eb997fa862a6c6186577c870e31eff5fe8775d8c",544711,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_038_c9211323e2be812e55294799c0033836c05a17a7ef8aa6c731c91debc9072a5b.rds","scientific artifact","981fa847cd9dbcff62e489de9cba3a1f3615f3094befe0f532bea9b6bc436a5b",561749,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_039_58da8a1618feb656a3744e3f72d3c01d134a497e90fd33cda63029ab4bb25aa9.rds","scientific artifact","f71465507c595b6c5987fbaf6144e5ccdbcd1cbf3d60b8606bbca94caa07f297",494432,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_040_ebd178fc55436c308fef350d4c30e94975d8b87e841d596372bbf8a0adaa6c58.rds","scientific artifact","62c9a527fd9e786fb80f5d521546b564e70277f912464ce2049fa5badf971c4a",494863,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_041_57017af5d3fec6620158ed191c55e7bf5ec4e92de8231e19420d092ac11af097.rds","scientific artifact","c54cd7a86789047c4cebb1764965e8a99f695108cabc815de2baa63f338eccfd",538363,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_042_78220d6a26813506c093787ea08761dcd7705d32a8d39f24e6ee90e75cff3615.rds","scientific artifact","51b68b3ab4b05e7460b31fa63ca18ca15c7ddf292e96bbf2dc4c11aef57c7048",555337,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_043_84c730b6b8a3c1bc2df2e8c04f792acd5b82169c6696a58477fb7a5638e91e87.rds","scientific artifact","cfddaa1228ae78b61259e8ed2cf25d79e955e8dece7be12ccbef2aabaa13706f",533609,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_044_b4657fd780c6b10024585cc03b3a53dbb8ed403bb4fce5a8af3ca02229ed5e7a.rds","scientific artifact","4d8303e35df97157da57fd93fa5046db2fb0dae0912076bc68b2ac57cffa6c80",550946,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_045_459fe0ad828deb29ae34f5a744069b2413ee219b35542e9da2b6e0854a482de6.rds","scientific artifact","77011a8310779ec576d096fd58250cf316ca1648e78561dd9f87eeacac22f804",473659,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_046_63d4a18be4cb31658187ff85d066550efab23a6b10f4e369f9f8cb12e26d4cdd.rds","scientific artifact","36b1ee8a4d6dbe85c9d683caa59ff7c9f059b83ad39883a0d0384b8ecd421371",473681,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_047_3eb4f0f21db91e91aa2a2b1af42d58ea76a23557af1a6ee089e0fc0b8bd773ce.rds","scientific artifact","7fac31e99c392b8a70b11a3f7f155dfde1945d0109207d5f4a70d591f54051b1",527796,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_048_fd9e9cc33ab25a9eb0374803ce1a49062f8c867b459a77250bb8ae89cc7233f5.rds","scientific artifact","e63810d87ac71d2eeb5168d5a1c197011ad9c9c2ff7021d79db55eedb9fed61f",544782,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_049_5f12c226a8f88e399a5f78a06de2dfe63a8e67dc140723c42f561da4361f217f.rds","scientific artifact","f1de63a770964db4ae98617a9789adbbf382d584724a781e44e115d6d0d42969",611362,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_050_aa6b34dc6f219690beb09fd3386e6bcc5db29155d33411f7defb3a8abf54cc7c.rds","scientific artifact","47941e17345c92e5d448125ff4a053204fd1325dbff17dfe3f1e7123a148ff4d",633148,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_051_d3340e3d228c20d5b62f75b3670040ae5d3ffc08feb470c4e0d173366b260138.rds","scientific artifact","a6ef0b3ee7a2e59c302cad37eebc0b2784d5db7652d3b17d7e8ed260ef34cb92",547717,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_052_c94055a4fef2e8684169b2a942f84d6790af48b37d361362bd15d45d1c856cfc.rds","scientific artifact","d908efd3ed7420a60b50fd004c2f76e38a5d87985a567591ab4d9652faaa4200",547902,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_053_78c1beac8c5e63b0dd5de38169b34333aabbe8aabd10d291e43aa2901b45cfde.rds","scientific artifact","040076f6077ac35a4198ce8784d5580c3b4b23a251f73fb04118099d13b21643",600086,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_054_f04b42a0495975b7fb0378cf8f29425a8374ddb14c1a7a283f6f221dc9df5f7e.rds","scientific artifact","7c87f9cc804b11db5e6d96b9d95ed6ac4b6d221450bcf89c6d40eaef3227a29b",622014,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_055_aa873e6fdad1663b4a10ee5b1bbc592a086381af8f85c56ce1998dc6f946899b.rds","scientific artifact","5de2410e8e00684354ebf285fa9a16049edfcbd1bde4dc3705d36b32b82b9abe",1499866,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_056_f91c71e6f07fd6ce00ac7c6074ec5356b131a035686ab020bcc965a6ffda9172.rds","scientific artifact","71c8c2d3abd96193873505ebdcae51a50f93dab59d68957f3f476f07a86d0247",1554312,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_057_6fecd8591f40b719c608761a021c29503ed296c02a3dbb95f75bfd8ed5ad380c.rds","scientific artifact","dd78ad57d6c8611e8e49c59a6ff8cbd0183624643912712935a6051b122342e8",1277203,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_058_633a9f55aacee861f38c9fddae8310f2002bbd722731b3978fc78c060a3d2f39.rds","scientific artifact","26de95ee9c9e6202e68c60476d649db30816906745519c71337d2a861758b772",1273670,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_059_07542e320f1e40ad01b67248f4e00dd65602ca4137dd25cff8e97b377b5d0acc.rds","scientific artifact","43a39b65eb493d5ce44272091daff7aedaec2959e3f962e76dbca5524d98b318",1504987,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_060_82e84cca0d731d90cd4d0c29e4274ff60738cb90853dcf85070712080d9e62b5.rds","scientific artifact","871ec82970cab95244f3c5df85cfb083bdddd79b65cd96a516296616eaa0cc4e",1583981,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_061_586bcaa17dd1c2f73009fcfcb844ccc65004bd96a0188bfe8053c5c2ba8cdb67.rds","scientific artifact","86cfc481fe01d13425c59e0bf6db9849a0e57a356c3c9113bc11f1c70996cced",1493632,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_062_393f54d338da7bdfd2d422d364827e2d7714b8e6546aff19e2a362bfce833b05.rds","scientific artifact","191ffae4fabc4a3d8697fabecae398873db31e4b6bcf8bb00febb6622e6999ad",1560352,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_063_fb176838cd15dd81ef8b30d2bce34b4dad96056942e4316671012de946572382.rds","scientific artifact","2c3cb580dcfb563e46306816f4d7fd8ee15ef51d21aaad4957eb07349f19f4b5",1280797,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_064_1306404fe0e5b7d035a21d27b32603b1cadd98c0abc02613486ae7c12516042b.rds","scientific artifact","7be377fdd2201998efb082c4948cc023f99bc4950fbcb4880715890c7a7c3682",1277972,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_065_61deab325e2d8b94933240f34d1e2dc7f47fe120b4c989c3934712640b03554e.rds","scientific artifact","32143114aa487bff6fb66a7fc287d3083fcd719ffeb1bf933a6ce1c90bd5539b",1493054,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_066_aed98dc09b2b13f5e8b0f5178bf28ab94096ee6c55195adc0cc36f52d99a55f3.rds","scientific artifact","e3eaa38619709ee49fc550f54fd33f2262136f6294b9126e4ae2d897b3f0ea3c",1574728,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_067_e1a2f62284a5cad34404dd81f2b0ee7783e667cde9110333d9c0887e8d019e6d.rds","scientific artifact","d44e446211486ada2044ef0dc5bb103546b0873c7bafa2798359beb8957eea29",1838313,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_068_73d870a5c900263e8d8e6bbfbd874331234dc799f94f46d5c58d33f6b7a59a6c.rds","scientific artifact","94de882bce37274798b6b6696b83938f20d7b2af58eeed124726bcd8a6ced504",1908650,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_069_4dd5dee95229b705f914a7ecdedc637c55c8fe20d015b59ac870cad08217c270.rds","scientific artifact","174bf6a9b0a7caa684756d8b16d5257710aa31c13407bd7e9555a01676c33cd1",1524902,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_070_78c210caf91c3eedc75bdf33e597f7b0680fed2db24b1236bfedbb89a0bfe211.rds","scientific artifact","9bd802cd08393a8a9a887822e3b8086e61fe381e0440f92ee8209737ee0ccb4c",1522991,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_071_e5d08af570c03ecc5fa1b86981e186bb9e26feafe758a8bbcc5ceba55f7ae633.rds","scientific artifact","ecaa936a95b2f90f31d00b9e5b605db832dbbc1534eb133b9c18226c4f1e7fc4",1815666,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_072_82cc2ffaa328a2669b15bff36678120ab5193e25c991e1a40df12c26cb94dd00.rds","scientific artifact","d3f870a2a526164e5825ba701732a1e04481ef5f3c04576a305c01e0d50ee71d",1898539,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_073_1d55385c5071aaee2ee01ed6cc9b33e20327b2975d20ea2908ed1fa34a8dffe2.rds","scientific artifact","b6d00332af82905a0f0fe30279482bd815ae4e76ff9341f1b6198be6807a1cab",1501485,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_074_d05963ec1f7b614afb4d8ce9ac0229aea93b7523b7ff874f1437580d4993ab43.rds","scientific artifact","5bb5bceb8f9e02aa47ef8439c299f9782c68f3b23f2944a465f8ea19c16443de",1559558,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_075_45484c41cfb8f8a3ee279f05242f6ebd3a88670396adaa746437192a8df1bf34.rds","scientific artifact","c7f376466595951cb33412a0fe13febd2b07c0d798190e77bb129883f6701e5e",1282447,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_076_f114bdcc50c3f0312fcfc09cfd254c222e216e7d8b13f412b9152db6ed59f2bc.rds","scientific artifact","c7d95dc46431983dcc7844237aed8b864ec40cbcc1de988f8af458de76158a6a",1280864,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_077_aef928bac92ef51e068993feddf97f398b570c0416bc292e2c64d086d3b7e8f5.rds","scientific artifact","931126ed6393d3bab442aa4e376d4061cd11772a3ee8e721fb68606b133b7a42",1517021,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_078_22f50b7504c58e2b1b1954e6cf64767bb339ea6ab2f09f3a2b4f9bbd3370ed97.rds","scientific artifact","a3273bcf0963c052a7312313f02396129e9a6b6982fe77304797e14e11f1ff0b",1600980,FALSE,""
