placement,placement_label,site,metric_id,manuscript_name,metric_label,abbreviation,manuscript_category,analysis_unit,display_unit,analytical_role,variant_label,n_possible_observations,n_observations,n_participants,n_participant_days,mean,sd,q1,median,q3,circular_resultant,mean_display,median_middle_50_display
chest,Chest (complementary),Overall,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,902,902,154,902,164.67261773443192,99.41555170131109,99.25,162,222,0.9102067675415678,02:45,"02:42 [01:39, 03:42]"
chest,Chest (complementary),RISE,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,96,96,16,96,125.56566502794209,65.00683903474571,92.75000000000006,120.50000000000006,164.25000000000006,0.9605709012134864,02:06,"02:00 [01:33, 02:44]"
chest,Chest (complementary),THUAS,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,93,93,15,93,178.43017688605698,94.49503246463965,146,183,207,0.9185116033770302,02:58,"03:03 [02:26, 03:27]"
chest,Chest (complementary),BAUA,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,114,114,20,114,169.48328711019266,85.89578368540151,114.49999999999997,164.99999999999997,213.99999999999997,0.9321755075306408,02:49,"02:45 [01:54, 03:34]"
chest,Chest (complementary),TUM,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,60,60,10,60,190.50486898582608,130.3479034880066,86.5,154.5,289,0.8506637993206575,03:11,"02:34 [01:26, 04:49]"
chest,Chest (complementary),FUSPCEU,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,123,123,22,123,217.2434667398366,89.31982542420207,162.50000000000006,211.00000000000006,268.00000000000006,0.9268669718939064,03:37,"03:31 [02:42, 04:28]"
chest,Chest (complementary),IZTECH,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,102,102,17,102,205.10065990664904,80.20976165867548,150.74999999999997,210.99999999999997,260.75,0.9405942824760204,03:25,"03:31 [02:31, 04:21]"
chest,Chest (complementary),UCR,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,230,230,39,230,129.3436130201439,94.79758558904071,63.24999999999994,112.49999999999994,191.99999999999994,0.918010985510655,02:09,"01:52 [01:03, 03:12]"
chest,Chest (complementary),KNUST,l10_midpoint,Midpoint of the darkest 10 hours,Midpoint of the darkest 10 hours,L10,timing-based,participant-day,clock time,primary_outcome,Supported midnight-wrapping 10-hour window,84,84,15,84,140.61097268665753,114.14311329411494,89.75,150,185.5,0.8833590308661656,02:21,"02:30 [01:30, 03:06]"
chest,Chest (complementary),Overall,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,902,851,154,851,12704.057446020277,19110.169088181574,2278.3112648928964,6425.503034463879,14938.093750472119,,"12,704","6,426 [2,278, 14,938]"
chest,Chest (complementary),RISE,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,96,90,16,90,26424.34995600877,38288.78848078026,3291.1423345370213,10052.223599710038,30263.66581249999,,"26,424","10,052 [3,291, 30,264]"
chest,Chest (complementary),THUAS,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,93,89,15,89,17531.366246381407,20639.847117479807,3732.301499999998,8804.230249999997,25592.6340277778,,"17,531","8,804 [3,732, 25,593]"
chest,Chest (complementary),BAUA,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,114,105,20,105,15769.06239961016,22544.069140549225,2169.7051295222923,7659.61877777778,18103.94572222225,,"15,769","7,660 [2,170, 18,104]"
chest,Chest (complementary),TUM,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,60,55,10,55,9084.441937856749,8190.348691371307,2097.2464287763255,7232.317617827562,14363.731277917273,,"9,084","7,232 [2,097, 14,364]"
chest,Chest (complementary),FUSPCEU,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,123,118,22,118,6992.756364928901,11403.299229038785,1693.089111111111,3464.524930555554,7617.141132808974,,"6,993","3,465 [1,693, 7,617]"
chest,Chest (complementary),IZTECH,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,102,98,17,98,9135.282532574678,11866.845210183865,1531.712159180705,4425.07331191861,11480.693361111105,,"9,135","4,425 [1,532, 11,481]"
chest,Chest (complementary),UCR,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,230,217,39,217,9632.97073796371,10122.98649177064,2620.437551049319,6425.503034463879,14011.206177972876,,"9,633","6,426 [2,620, 14,011]"
chest,Chest (complementary),KNUST,dose_time_sensitive_corrected_medi,melEDI dose,melEDI dose,Dose,exposure-history-based,participant-day,lx·h,primary_outcome,Time-sensitive missing-coverage correction,84,79,15,79,11474.890464066813,9459.833280715293,3644.748013434757,9813.764421358655,16660.53890517797,,"11,475","9,814 [3,645, 16,661]"
chest,Chest (complementary),Overall,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,897,723,152,723,0.7567377375268886,0.16318542516441825,0.6688546499594912,0.7495174856978176,0.8243746143995787,,0.7567,"0.7495 [0.6689, 0.8244]"
chest,Chest (complementary),RISE,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,96,88,16,88,0.765306740074502,0.13451225224881552,0.6705203388136315,0.7747332140035916,0.8329150526834367,,0.7653,"0.7747 [0.6705, 0.8329]"
chest,Chest (complementary),THUAS,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,94,79,15,79,0.7182478878157245,0.07475780781368581,0.6651573738539365,0.7044413094899029,0.7706285703192606,,0.7182,"0.7044 [0.6652, 0.7706]"
chest,Chest (complementary),BAUA,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,113,93,20,93,0.7665307333047398,0.1190697480116476,0.6702918585924855,0.766255659110097,0.8628838680157735,,0.7665,"0.7663 [0.6703, 0.8629]"
chest,Chest (complementary),TUM,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,60,48,10,48,0.7311062232558357,0.1168883365681427,0.6448314166490228,0.7277471486768483,0.8118310161868749,,0.7311,"0.7277 [0.6448, 0.8118]"
chest,Chest (complementary),FUSPCEU,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,122,72,21,72,0.6908971153144576,0.09160303013955096,0.639670869729539,0.6863953927699504,0.7327636401525763,,0.6909,"0.6864 [0.6397, 0.7328]"
chest,Chest (complementary),IZTECH,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,103,93,17,93,0.7228703596376527,0.1397480921548184,0.6267773923624685,0.6909211644956219,0.8049625533909461,,0.7229,"0.6909 [0.6268, 0.805]"
chest,Chest (complementary),UCR,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,226,203,39,203,0.789324235906465,0.1299170010863161,0.7095682725435841,0.7728630333034529,0.8440571227170794,,0.7893,"0.7729 [0.7096, 0.8441]"
chest,Chest (complementary),KNUST,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant-day,dimensionless,primary_outcome,Mean of viable one-minute melEDI/illuminance ratios,83,47,14,47,0.8393190514120435,0.426032665474824,0.7379836466159467,0.7911290451963383,0.834962904937487,,0.8393,"0.7911 [0.738, 0.835]"
chest,Chest (complementary),Overall,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,154,153,153,900,0.30470297116360145,0.08749176480581852,0.24305979052274376,0.2885024397835316,0.3582567394990752,,0.3047,"0.2885 [0.2431, 0.3583]"
chest,Chest (complementary),RISE,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,16,16,16,96,0.3105508230694922,0.09469786498679048,0.23381753071534112,0.28431839564239403,0.4131390795226164,,0.3106,"0.2843 [0.2338, 0.4131]"
chest,Chest (complementary),THUAS,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,15,15,15,93,0.28519135112504224,0.06874819139102445,0.2588426336361297,0.28480287411633237,0.33125610024893093,,0.2852,"0.2848 [0.2588, 0.3313]"
chest,Chest (complementary),BAUA,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,20,19,19,112,0.27466118376274995,0.0708238973795099,0.2158183158989779,0.2659302239707852,0.32101211062992924,,0.2747,"0.2659 [0.2158, 0.321]"
chest,Chest (complementary),TUM,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,10,10,10,60,0.3061324529236834,0.1353467875872347,0.22273705156655657,0.2552752014140239,0.3168702901055522,,0.3061,"0.2553 [0.2227, 0.3169]"
chest,Chest (complementary),FUSPCEU,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,22,22,22,123,0.32623844057846996,0.09843830093372687,0.2527572074977188,0.3209411074422605,0.3964065141504973,,0.3262,"0.3209 [0.2528, 0.3964]"
chest,Chest (complementary),IZTECH,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,17,17,17,102,0.2983405853611378,0.08569893579631035,0.25089098358231665,0.2787618283786142,0.3382703012696557,,0.2983,"0.2788 [0.2509, 0.3383]"
chest,Chest (complementary),UCR,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,39,39,39,230,0.31266425969292205,0.07963751263574914,0.24734634796493135,0.3083788457840137,0.35432134594556836,,0.3127,"0.3084 [0.2473, 0.3543]"
chest,Chest (complementary),KNUST,interdaily_stability,Interdaily stability,Interdaily stability,IS,dynamics-based,participant,dimensionless,primary_outcome,Repeated-day regularity,15,15,15,84,0.31000282396165263,0.08802503904040988,0.2703919605852467,0.29853537747046155,0.3468177893649466,,0.31,"0.2985 [0.2704, 0.3468]"
chest,Chest (complementary),Overall,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,154,153,153,900,1.275964176594581,0.39933427787330206,0.9844418050377663,1.2547400865563498,1.5996611127144984,,1.276,"1.255 [0.9844, 1.6]"
chest,Chest (complementary),RISE,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,16,16,16,96,1.1800499584185946,0.368240304368876,0.9241102841826015,1.200840456790401,1.3980289545325308,,1.18,"1.201 [0.9241, 1.398]"
chest,Chest (complementary),THUAS,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,15,15,15,93,1.370641840894264,0.3200256766782437,1.099966041581732,1.3850997236497171,1.5182730509477544,,1.371,"1.385 [1.1, 1.518]"
chest,Chest (complementary),BAUA,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,20,19,19,112,1.1657278204201196,0.4411384627636212,0.7762397737584332,1.052761790934906,1.611394928612754,,1.166,"1.053 [0.7762, 1.611]"
chest,Chest (complementary),TUM,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,10,10,10,60,1.2122914686921957,0.4134506294478151,0.7999159553636002,1.253006318696403,1.5491235179716665,,1.212,"1.253 [0.7999, 1.549]"
chest,Chest (complementary),FUSPCEU,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,22,22,22,123,1.414827366516844,0.43392167033249845,1.1041274268162842,1.4067377782947061,1.8079176016283793,,1.415,"1.407 [1.104, 1.808]"
chest,Chest (complementary),IZTECH,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,17,17,17,102,1.357534080970024,0.4491753798521823,1.0255867315618856,1.467178563295758,1.6720594550557863,,1.358,"1.467 [1.026, 1.672]"
chest,Chest (complementary),UCR,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,39,39,39,230,1.1564259748451702,0.32643683210864805,0.9678148971161631,1.0883508765218992,1.3512301458749314,,1.156,"1.088 [0.9678, 1.351]"
chest,Chest (complementary),KNUST,intradaily_variability,Intradaily variability,Intradaily variability,IV,dynamics-based,participant,dimensionless,primary_outcome,Within-day fragmentation,15,15,15,84,1.4803636224755061,0.39857308943935715,1.2678014350182596,1.4127823489985107,1.8137780024729797,,1.48,"1.413 [1.268, 1.814]"
