"relative_path","role_pre","sha256_pre","bytes_pre","modified_utc_pre","is_symlink_pre","symlink_target_pre","role_post","sha256_post","bytes_post","modified_utc_post","is_symlink_post","symlink_target_post","delta","classification","status"
"artifacts/06_model_data/H06_daily/H06_daily_l10_shiftlog_pilot_frame_registry.csv","h06_daily_protected","19797b82c4a1ae4c654c5bf453b15fb6075b7d0a00317144d83a778daa8ee695",2640,"2026-08-12T06:31:30.077277Z UTC",FALSE,,"h06_daily_protected","19797b82c4a1ae4c654c5bf453b15fb6075b7d0a00317144d83a778daa8ee695",2640,"2026-08-12T06:31:30.077277Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__chest__all_available__activity_status__frame.rds","h06_daily_protected","8aaae0d530e976c7b21e36c770e93968594207c163edb8499bbf4466522039b4",30697,"2026-08-11T15:36:25.363082Z UTC",FALSE,,"h06_daily_protected","8aaae0d530e976c7b21e36c770e93968594207c163edb8499bbf4466522039b4",30697,"2026-08-11T15:36:25.363082Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__chest__all_available__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","6393f4ba1074b22c8f7391822c74d470896ea829a93146bb79603ffb94b16da2",32253,"2026-08-11T15:36:25.403944Z UTC",FALSE,,"h06_daily_protected","6393f4ba1074b22c8f7391822c74d470896ea829a93146bb79603ffb94b16da2",32253,"2026-08-11T15:36:25.403944Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__chest__all_available__work_free_day__frame.rds","h06_daily_protected","17ed13318905c50f1afc5c81670b4a8a82c4753081d20238868312e32758125b",32172,"2026-08-11T15:36:25.324233Z UTC",FALSE,,"h06_daily_protected","17ed13318905c50f1afc5c81670b4a8a82c4753081d20238868312e32758125b",32172,"2026-08-11T15:36:25.324233Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__chest__dataset_common__activity_status__frame.rds","h06_daily_protected","8aaae0d530e976c7b21e36c770e93968594207c163edb8499bbf4466522039b4",30697,"2026-08-11T15:36:25.381916Z UTC",FALSE,,"h06_daily_protected","8aaae0d530e976c7b21e36c770e93968594207c163edb8499bbf4466522039b4",30697,"2026-08-11T15:36:25.381916Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__chest__dataset_common__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","6393f4ba1074b22c8f7391822c74d470896ea829a93146bb79603ffb94b16da2",32253,"2026-08-11T15:36:25.424357Z UTC",FALSE,,"h06_daily_protected","6393f4ba1074b22c8f7391822c74d470896ea829a93146bb79603ffb94b16da2",32253,"2026-08-11T15:36:25.424357Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__chest__dataset_common__work_free_day__frame.rds","h06_daily_protected","17ed13318905c50f1afc5c81670b4a8a82c4753081d20238868312e32758125b",32172,"2026-08-11T15:36:25.344340Z UTC",FALSE,,"h06_daily_protected","17ed13318905c50f1afc5c81670b4a8a82c4753081d20238868312e32758125b",32172,"2026-08-11T15:36:25.344340Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__chest__paired_common__activity_status__frame.rds","h06_daily_protected","0f028c4c04d2c5a5918dc703e13cafaebec949ec0d72e8b3dc4e9af039a9ef7c",21835,"2026-08-11T15:36:25.368117Z UTC",FALSE,,"h06_daily_protected","0f028c4c04d2c5a5918dc703e13cafaebec949ec0d72e8b3dc4e9af039a9ef7c",21835,"2026-08-11T15:36:25.368117Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__chest__paired_common__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","c3ffa92fc671fb6f37a6458cfc524151471b6a961d669041a1801a09d68bb7fd",22799,"2026-08-11T15:36:25.409449Z UTC",FALSE,,"h06_daily_protected","c3ffa92fc671fb6f37a6458cfc524151471b6a961d669041a1801a09d68bb7fd",22799,"2026-08-11T15:36:25.409449Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__chest__paired_common__work_free_day__frame.rds","h06_daily_protected","b62c2bd5ce6117f376f4418a676ead224e615594cc913c70dd3bd3b741269687",22740,"2026-08-11T15:36:25.329384Z UTC",FALSE,,"h06_daily_protected","b62c2bd5ce6117f376f4418a676ead224e615594cc913c70dd3bd3b741269687",22740,"2026-08-11T15:36:25.329384Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__near_eye__all_available__activity_status__frame.rds","h06_daily_protected","924327671e797624782b4bb116299f60ef9acc2e799bcd15bf1c5cc02d77a176",29320,"2026-08-11T15:36:25.359817Z UTC",FALSE,,"h06_daily_protected","924327671e797624782b4bb116299f60ef9acc2e799bcd15bf1c5cc02d77a176",29320,"2026-08-11T15:36:25.359817Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__near_eye__all_available__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","d941761d2d07bd74f3817f279e13b9a59c5cae358f79acbabe1e950ca5707748",30621,"2026-08-11T15:36:25.400253Z UTC",FALSE,,"h06_daily_protected","d941761d2d07bd74f3817f279e13b9a59c5cae358f79acbabe1e950ca5707748",30621,"2026-08-11T15:36:25.400253Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__near_eye__all_available__work_free_day__frame.rds","h06_daily_protected","6e759b6606f6308bb8fd2f03b82a87f99aac90c6cdd79ba75592cd559769d5d8",30542,"2026-08-11T15:36:25.320742Z UTC",FALSE,,"h06_daily_protected","6e759b6606f6308bb8fd2f03b82a87f99aac90c6cdd79ba75592cd559769d5d8",30542,"2026-08-11T15:36:25.320742Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__near_eye__dataset_common__activity_status__frame.rds","h06_daily_protected","924327671e797624782b4bb116299f60ef9acc2e799bcd15bf1c5cc02d77a176",29320,"2026-08-11T15:36:25.374530Z UTC",FALSE,,"h06_daily_protected","924327671e797624782b4bb116299f60ef9acc2e799bcd15bf1c5cc02d77a176",29320,"2026-08-11T15:36:25.374530Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__near_eye__dataset_common__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","d941761d2d07bd74f3817f279e13b9a59c5cae358f79acbabe1e950ca5707748",30621,"2026-08-11T15:36:25.416974Z UTC",FALSE,,"h06_daily_protected","d941761d2d07bd74f3817f279e13b9a59c5cae358f79acbabe1e950ca5707748",30621,"2026-08-11T15:36:25.416974Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__near_eye__dataset_common__work_free_day__frame.rds","h06_daily_protected","6e759b6606f6308bb8fd2f03b82a87f99aac90c6cdd79ba75592cd559769d5d8",30542,"2026-08-11T15:36:25.336652Z UTC",FALSE,,"h06_daily_protected","6e759b6606f6308bb8fd2f03b82a87f99aac90c6cdd79ba75592cd559769d5d8",30542,"2026-08-11T15:36:25.336652Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__near_eye__paired_common__activity_status__frame.rds","h06_daily_protected","592655dc819ba0539960a61f2c8e686d437b966759ecbf3b285e2ca05b78a745",21774,"2026-08-11T15:36:25.365693Z UTC",FALSE,,"h06_daily_protected","592655dc819ba0539960a61f2c8e686d437b966759ecbf3b285e2ca05b78a745",21774,"2026-08-11T15:36:25.365693Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__near_eye__paired_common__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","fe0dfef067b73979e85b4c3afdefb89ee174b5322c14b7e2907861f3a92b267e",22752,"2026-08-11T15:36:25.406444Z UTC",FALSE,,"h06_daily_protected","fe0dfef067b73979e85b4c3afdefb89ee174b5322c14b7e2907861f3a92b267e",22752,"2026-08-11T15:36:25.406444Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__gap_timing_unaware__near_eye__paired_common__work_free_day__frame.rds","h06_daily_protected","635541c87e25e0023600056bc5ffcfc58ad7b3248e39cef6e8dfbc1cd2209450",22692,"2026-08-11T15:36:25.326630Z UTC",FALSE,,"h06_daily_protected","635541c87e25e0023600056bc5ffcfc58ad7b3248e39cef6e8dfbc1cd2209450",22692,"2026-08-11T15:36:25.326630Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__chest__all_available__activity_status__frame.rds","h06_daily_protected","1b15f618829b472495883c50ff4215a67346610ae379cfcf61c88e6bc9cffd91",37670,"2026-08-11T15:36:25.351563Z UTC",FALSE,,"h06_daily_protected","1b15f618829b472495883c50ff4215a67346610ae379cfcf61c88e6bc9cffd91",37670,"2026-08-11T15:36:25.351563Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__chest__all_available__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","3aee0b94df611c9c972206c7ebb83bbd0a82f343297b7f2ad75b0955443b237c",39660,"2026-08-11T15:36:25.389375Z UTC",FALSE,,"h06_daily_protected","3aee0b94df611c9c972206c7ebb83bbd0a82f343297b7f2ad75b0955443b237c",39660,"2026-08-11T15:36:25.389375Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__chest__all_available__work_free_day__frame.rds","h06_daily_protected","d686804e13c88398839edd127fc15fc5ff5c2ae36d615101f6b3e2d1a7d59631",39567,"2026-08-11T15:36:25.311582Z UTC",FALSE,,"h06_daily_protected","d686804e13c88398839edd127fc15fc5ff5c2ae36d615101f6b3e2d1a7d59631",39567,"2026-08-11T15:36:25.311582Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__chest__dataset_common__activity_status__frame.rds","h06_daily_protected","4d28914be7c8c6bcd6470fe4602b61c12373f3afdb0fe976c2f5cf237f8c54b2",37261,"2026-08-11T15:36:25.378394Z UTC",FALSE,,"h06_daily_protected","4d28914be7c8c6bcd6470fe4602b61c12373f3afdb0fe976c2f5cf237f8c54b2",37261,"2026-08-11T15:36:25.378394Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__chest__dataset_common__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","49bba99f391b77e091bbc97d97cb14d46c87e83f7fb821e6d70cfd8ebed0828d",39266,"2026-08-11T15:36:25.420711Z UTC",FALSE,,"h06_daily_protected","49bba99f391b77e091bbc97d97cb14d46c87e83f7fb821e6d70cfd8ebed0828d",39266,"2026-08-11T15:36:25.420711Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__chest__dataset_common__work_free_day__frame.rds","h06_daily_protected","4d8e6d38b9bb37807c9adec52dde62a0d754f92de5449bac3e499764a7c94079",39172,"2026-08-11T15:36:25.340559Z UTC",FALSE,,"h06_daily_protected","4d8e6d38b9bb37807c9adec52dde62a0d754f92de5449bac3e499764a7c94079",39172,"2026-08-11T15:36:25.340559Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__chest__paired_common__activity_status__frame.rds","h06_daily_protected","ba64a5a72a55866bdded16cff7b2d340f1f4c2c22b27732e6e82ae532911f139",23180,"2026-08-11T15:36:25.356703Z UTC",FALSE,,"h06_daily_protected","ba64a5a72a55866bdded16cff7b2d340f1f4c2c22b27732e6e82ae532911f139",23180,"2026-08-11T15:36:25.356703Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__chest__paired_common__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","88a947e8db3f48371781c5e909b1b643002141d35585f0f4f85bcfc1fc98a02d",24230,"2026-08-11T15:36:25.396785Z UTC",FALSE,,"h06_daily_protected","88a947e8db3f48371781c5e909b1b643002141d35585f0f4f85bcfc1fc98a02d",24230,"2026-08-11T15:36:25.396785Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__chest__paired_common__work_free_day__frame.rds","h06_daily_protected","8368c1476f660af4a4049ca58feae48cd0b0e2e5ca55e727b856bd2b339d318e",24169,"2026-08-11T15:36:25.317206Z UTC",FALSE,,"h06_daily_protected","8368c1476f660af4a4049ca58feae48cd0b0e2e5ca55e727b856bd2b339d318e",24169,"2026-08-11T15:36:25.317206Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__all_available__activity_status__frame.rds","h06_daily_protected","be8cca9362ead6c2a9763fed3d00f8755c530517717cb045be76bbac4a8bb150",36190,"2026-08-11T15:36:25.348056Z UTC",FALSE,,"h06_daily_protected","be8cca9362ead6c2a9763fed3d00f8755c530517717cb045be76bbac4a8bb150",36190,"2026-08-11T15:36:25.348056Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__all_available__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","c93d33634cf895730e11e6dd8cea5f3622af1e023028fa9c01a75bd5b945a48f",37898,"2026-08-11T15:36:25.385567Z UTC",FALSE,,"h06_daily_protected","c93d33634cf895730e11e6dd8cea5f3622af1e023028fa9c01a75bd5b945a48f",37898,"2026-08-11T15:36:25.385567Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__all_available__work_free_day__frame.rds","h06_daily_protected","0aa3437cd0e1c66e2f25ea035c176feb5b0b7d4c43781d6bb6dd25d191287160",37810,"2026-08-11T15:36:25.307528Z UTC",FALSE,,"h06_daily_protected","0aa3437cd0e1c66e2f25ea035c176feb5b0b7d4c43781d6bb6dd25d191287160",37810,"2026-08-11T15:36:25.307528Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__dataset_common__activity_status__frame.rds","h06_daily_protected","c477abfc728bccb798778c23e3a33aeaf77384369d711a67460fa1d17554e970",35518,"2026-08-11T15:36:25.371442Z UTC",FALSE,,"h06_daily_protected","c477abfc728bccb798778c23e3a33aeaf77384369d711a67460fa1d17554e970",35518,"2026-08-11T15:36:25.371442Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__dataset_common__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","718202be0468bad92f0500caac9a21939a757a1353033fe2fef21c46ff5659a0",37224,"2026-08-11T15:36:25.413510Z UTC",FALSE,,"h06_daily_protected","718202be0468bad92f0500caac9a21939a757a1353033fe2fef21c46ff5659a0",37224,"2026-08-11T15:36:25.413510Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__dataset_common__work_free_day__frame.rds","h06_daily_protected","171ba625c0399f9e01c40eec7287b20b7214dad3ae79b2e637bfe4148fd16c74",37137,"2026-08-11T15:36:25.333176Z UTC",FALSE,,"h06_daily_protected","171ba625c0399f9e01c40eec7287b20b7214dad3ae79b2e637bfe4148fd16c74",37137,"2026-08-11T15:36:25.333176Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__paired_common__activity_status__frame.rds","h06_daily_protected","0f0cb67f24c4c0f51c4a4557a17ba48f49d78a9554879cc6423984aa182a4662",23116,"2026-08-11T15:36:25.354038Z UTC",FALSE,,"h06_daily_protected","0f0cb67f24c4c0f51c4a4557a17ba48f49d78a9554879cc6423984aa182a4662",23116,"2026-08-11T15:36:25.354038Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__paired_common__previous_sleep_duration_centered_h__frame.rds","h06_daily_protected","ee0612a84bd3e09379b77e022eceeaaaf778cd45926802c40e19997d87f202e1",24193,"2026-08-11T15:36:25.392206Z UTC",FALSE,,"h06_daily_protected","ee0612a84bd3e09379b77e022eceeaaaf778cd45926802c40e19997d87f202e1",24193,"2026-08-11T15:36:25.392206Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__paired_common__work_free_day__frame.rds","h06_daily_protected","87d6f0f32215592269194e3197a1fc7723e4704363fe4db3c2f1565c475ab7d8",24133,"2026-08-11T15:36:25.314436Z UTC",FALSE,,"h06_daily_protected","87d6f0f32215592269194e3197a1fc7723e4704363fe4db3c2f1565c475ab7d8",24133,"2026-08-11T15:36:25.314436Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010_frame_registry.csv","h06_daily_protected","8aa1b4ab545466538192679e8524dea14279e2e6bbe4af2c3a8b776d9779f95e",21808,"2026-08-11T15:36:25.531874Z UTC",FALSE,,"h06_daily_protected","8aa1b4ab545466538192679e8524dea14279e2e6bbe4af2c3a8b776d9779f95e",21808,"2026-08-11T15:36:25.531874Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010_metric_contract.csv","h06_daily_protected","056c7970b46b31a938caf9e8927c931f8bdad748523ab1b14aa333a6eb09b1d8",353,"2026-08-11T15:36:25.529012Z UTC",FALSE,,"h06_daily_protected","056c7970b46b31a938caf9e8927c931f8bdad748523ab1b14aa333a6eb09b1d8",353,"2026-08-11T15:36:25.529012Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_mder_metric010_metric_slot_registry.csv","h06_daily_protected","f362ad5924c39d9133502062cd9ae9d77d79b048a751cab0fdeb9f0245344845",883,"2026-08-11T15:36:25.530277Z UTC",FALSE,,"h06_daily_protected","f362ad5924c39d9133502062cd9ae9d77d79b048a751cab0fdeb9f0245344845",883,"2026-08-11T15:36:25.530277Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_non_l10_pilot_frame_inventory.csv","h06_daily_protected","639eaa04595f5fc83ef9633da4b66bd14123480a1322c43e5e6ac4d80eb40bce",247693,"2026-08-12T09:03:30.661059Z UTC",FALSE,,"h06_daily_protected","639eaa04595f5fc83ef9633da4b66bd14123480a1322c43e5e6ac4d80eb40bce",247693,"2026-08-12T09:03:30.661059Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_non_l10_pilot_timing_frames.rds","h06_daily_protected","89a6db7ce1de5d08ebf854d44ac292a9c4c1143c7d2f68aa850eb114e012a751",269541,"2026-08-12T09:03:34.757905Z UTC",FALSE,,"h06_daily_protected","89a6db7ce1de5d08ebf854d44ac292a9c4c1143c7d2f68aa850eb114e012a751",269541,"2026-08-12T09:03:34.757905Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_non_l10_production_exact_samples.csv","h06_daily_protected","73cb3011c27c55d7437337c8c518d346bbf50623a210a7b2fa37c00a80180f3f",192852,"2026-08-12T14:08:43.151643Z UTC",FALSE,,"h06_daily_protected","73cb3011c27c55d7437337c8c518d346bbf50623a210a7b2fa37c00a80180f3f",192852,"2026-08-12T14:08:43.151643Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_non_l10_production_frame_identity_check.csv","h06_daily_protected","f416d0097ac2a756ceefcb8090928260bdabe3b940bacc2fa210c35b7cc5355d",461171,"2026-08-12T11:46:25.599733Z UTC",FALSE,,"h06_daily_protected","f416d0097ac2a756ceefcb8090928260bdabe3b940bacc2fa210c35b7cc5355d",461171,"2026-08-12T11:46:25.599733Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_non_l10_production_influence_task_inventory.csv","h06_daily_protected","fd0bab4a92b3d52ddb708e230700c2acc78ea2e38341a0efdac016eb76f35c1f",19344809,"2026-08-12T13:51:39.584185Z UTC",FALSE,,"h06_daily_protected","fd0bab4a92b3d52ddb708e230700c2acc78ea2e38341a0efdac016eb76f35c1f",19344809,"2026-08-12T13:51:39.584185Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_stage2_daily_ar_repair__l10_positive_magnitude__frame.rds","h06_daily_protected","e189f5ec729021dfcae218540e7cfa32945d244158aa36aa39a22cac1a3de420",25315,"2026-08-11T14:52:22.472228Z UTC",FALSE,,"h06_daily_protected","e189f5ec729021dfcae218540e7cfa32945d244158aa36aa39a22cac1a3de420",25315,"2026-08-11T14:52:22.472228Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_stage2_daily_ar_repair__pre_sleep_identity__frame.rds","h06_daily_protected","e96176090cdaea27c80c91ee5ff7099f0ec1419bf5d66b172f3c09dc89419f05",16806,"2026-08-11T14:52:22.469100Z UTC",FALSE,,"h06_daily_protected","e96176090cdaea27c80c91ee5ff7099f0ec1419bf5d66b172f3c09dc89419f05",16806,"2026-08-11T14:52:22.469100Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_frame_registry.csv","h06_daily_protected","09bcdbc076d06c21338591bdcd9fdc24e98982c04cb0b7fff7aa18522d125392",1402,"2026-08-11T14:52:23.604364Z UTC",FALSE,,"h06_daily_protected","09bcdbc076d06c21338591bdcd9fdc24e98982c04cb0b7fff7aa18522d125392",1402,"2026-08-11T14:52:23.604364Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_stage2_pilot_registry.csv","h06_daily_protected","11177f8ab3a78da34502f5e3466fdf6e2e3b7b0561d9524faa41cc81dcb81cc1",584,"2026-08-11T07:23:29.409352Z UTC",FALSE,,"h06_daily_protected","11177f8ab3a78da34502f5e3466fdf6e2e3b7b0561d9524faa41cc81dcb81cc1",584,"2026-08-11T07:23:29.409352Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_formula_registry.csv","h06_daily_protected","a5d9d339c3e9deb6f80fc07fef1f9eb8ed61cee7637f246fc81e4f644fa65b1b",996,"2026-08-11T08:22:53.079099Z UTC",FALSE,,"h06_daily_protected","a5d9d339c3e9deb6f80fc07fef1f9eb8ed61cee7637f246fc81e4f644fa65b1b",996,"2026-08-11T08:22:53.079099Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_near_eye_frame.rds","h06_daily_protected","b774a4b36dca8d61940a78c08c89ec42592bef6c5d3596466f33f40c2f36bcb1",553257,"2026-08-11T08:22:53.075501Z UTC",FALSE,,"h06_daily_protected","b774a4b36dca8d61940a78c08c89ec42592bef6c5d3596466f33f40c2f36bcb1",553257,"2026-08-11T08:22:53.075501Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
