run_order,run_id,run_label,metric_order,metric_id,manuscript_name,analysis_unit,display_order,site,site_name,site_color,observations,participants,participant_days,represented_days
2,main__chest__all_available,Complementary chest dataset,3,daily_geometric_mean_medi,Mean melEDI,participant_day,2,THUAS,Delft (NL),#117733,93,15,93,93
2,main__chest__all_available,Complementary chest dataset,3,daily_geometric_mean_medi,Mean melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,114,20,114,114
2,main__chest__all_available,Complementary chest dataset,3,daily_geometric_mean_medi,Mean melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
2,main__chest__all_available,Complementary chest dataset,3,daily_geometric_mean_medi,Mean melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,123,22,123,123
2,main__chest__all_available,Complementary chest dataset,3,daily_geometric_mean_medi,Mean melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
2,main__chest__all_available,Complementary chest dataset,3,daily_geometric_mean_medi,Mean melEDI,participant_day,8,UCR,San José (CR),#44AA99,230,39,230,230
2,main__chest__all_available,Complementary chest dataset,3,daily_geometric_mean_medi,Mean melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,84,15,84,84
2,main__chest__all_available,Complementary chest dataset,4,m10_mean_medi,Brightest 10 h mean,participant_day,1,RISE,Borås (SE),#88CCEE,96,16,96,96
2,main__chest__all_available,Complementary chest dataset,4,m10_mean_medi,Brightest 10 h mean,participant_day,2,THUAS,Delft (NL),#117733,93,15,93,93
2,main__chest__all_available,Complementary chest dataset,4,m10_mean_medi,Brightest 10 h mean,participant_day,3,BAUA,Dortmund (DE),#DDCC77,114,20,114,114
2,main__chest__all_available,Complementary chest dataset,4,m10_mean_medi,Brightest 10 h mean,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
2,main__chest__all_available,Complementary chest dataset,4,m10_mean_medi,Brightest 10 h mean,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,123,22,123,123
2,main__chest__all_available,Complementary chest dataset,4,m10_mean_medi,Brightest 10 h mean,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
2,main__chest__all_available,Complementary chest dataset,4,m10_mean_medi,Brightest 10 h mean,participant_day,8,UCR,San José (CR),#44AA99,230,39,230,230
2,main__chest__all_available,Complementary chest dataset,4,m10_mean_medi,Brightest 10 h mean,participant_day,9,KNUST,Kumasi (GH),#AA4499,84,15,84,84
2,main__chest__all_available,Complementary chest dataset,5,l10_mean_medi,Darkest 10 h mean,participant_day,1,RISE,Borås (SE),#88CCEE,96,16,96,96
2,main__chest__all_available,Complementary chest dataset,5,l10_mean_medi,Darkest 10 h mean,participant_day,2,THUAS,Delft (NL),#117733,93,15,93,93
2,main__chest__all_available,Complementary chest dataset,5,l10_mean_medi,Darkest 10 h mean,participant_day,3,BAUA,Dortmund (DE),#DDCC77,114,20,114,114
2,main__chest__all_available,Complementary chest dataset,5,l10_mean_medi,Darkest 10 h mean,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
2,main__chest__all_available,Complementary chest dataset,5,l10_mean_medi,Darkest 10 h mean,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,123,22,123,123
2,main__chest__all_available,Complementary chest dataset,5,l10_mean_medi,Darkest 10 h mean,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
2,main__chest__all_available,Complementary chest dataset,5,l10_mean_medi,Darkest 10 h mean,participant_day,8,UCR,San José (CR),#44AA99,230,39,230,230
2,main__chest__all_available,Complementary chest dataset,5,l10_mean_medi,Darkest 10 h mean,participant_day,9,KNUST,Kumasi (GH),#AA4499,84,15,84,84
2,main__chest__all_available,Complementary chest dataset,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,1,RISE,Borås (SE),#88CCEE,96,16,96,96
2,main__chest__all_available,Complementary chest dataset,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,2,THUAS,Delft (NL),#117733,93,15,93,93
2,main__chest__all_available,Complementary chest dataset,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,3,BAUA,Dortmund (DE),#DDCC77,114,20,114,114
2,main__chest__all_available,Complementary chest dataset,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
2,main__chest__all_available,Complementary chest dataset,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,6,FUSPCEU,Madrid (ES),#CC6677,123,22,123,123
2,main__chest__all_available,Complementary chest dataset,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
2,main__chest__all_available,Complementary chest dataset,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,8,UCR,San José (CR),#44AA99,230,39,230,230
2,main__chest__all_available,Complementary chest dataset,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,9,KNUST,Kumasi (GH),#AA4499,84,15,84,84
2,main__chest__all_available,Complementary chest dataset,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,1,RISE,Borås (SE),#88CCEE,89,16,89,89
2,main__chest__all_available,Complementary chest dataset,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,2,THUAS,Delft (NL),#117733,79,15,79,79
2,main__chest__all_available,Complementary chest dataset,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,3,BAUA,Dortmund (DE),#DDCC77,98,20,98,98
2,main__chest__all_available,Complementary chest dataset,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,5,TUM,Munich (DE),#DDCC77,54,10,54,54
2,main__chest__all_available,Complementary chest dataset,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,111,22,111,111
2,main__chest__all_available,Complementary chest dataset,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,7,IZTECH,Izmir (TR),#332288,95,17,95,95
2,main__chest__all_available,Complementary chest dataset,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,8,UCR,San José (CR),#44AA99,211,39,211,211
2,main__chest__all_available,Complementary chest dataset,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,9,KNUST,Kumasi (GH),#AA4499,81,15,81,81
2,main__chest__all_available,Complementary chest dataset,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,1,RISE,Borås (SE),#88CCEE,81,16,81,81
2,main__chest__all_available,Complementary chest dataset,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,2,THUAS,Delft (NL),#117733,63,14,63,63
2,main__chest__all_available,Complementary chest dataset,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,3,BAUA,Dortmund (DE),#DDCC77,92,20,92,92
2,main__chest__all_available,Complementary chest dataset,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,5,TUM,Munich (DE),#DDCC77,52,10,52,52
2,main__chest__all_available,Complementary chest dataset,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,103,22,103,103
2,main__chest__all_available,Complementary chest dataset,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,7,IZTECH,Izmir (TR),#332288,83,17,83,83
2,main__chest__all_available,Complementary chest dataset,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,8,UCR,San José (CR),#44AA99,208,39,208,208
2,main__chest__all_available,Complementary chest dataset,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,9,KNUST,Kumasi (GH),#AA4499,61,15,61,61
2,main__chest__all_available,Complementary chest dataset,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,1,RISE,Borås (SE),#88CCEE,92,16,92,92
2,main__chest__all_available,Complementary chest dataset,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,2,THUAS,Delft (NL),#117733,83,15,83,83
2,main__chest__all_available,Complementary chest dataset,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,3,BAUA,Dortmund (DE),#DDCC77,102,20,102,102
2,main__chest__all_available,Complementary chest dataset,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
2,main__chest__all_available,Complementary chest dataset,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,115,22,115,115
2,main__chest__all_available,Complementary chest dataset,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,7,IZTECH,Izmir (TR),#332288,100,17,100,100
2,main__chest__all_available,Complementary chest dataset,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,8,UCR,San José (CR),#44AA99,225,39,225,225
2,main__chest__all_available,Complementary chest dataset,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,9,KNUST,Kumasi (GH),#AA4499,84,15,84,84
2,main__chest__all_available,Complementary chest dataset,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,96,16,96,96
2,main__chest__all_available,Complementary chest dataset,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,93,15,93,93
2,main__chest__all_available,Complementary chest dataset,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,114,20,114,114
2,main__chest__all_available,Complementary chest dataset,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
2,main__chest__all_available,Complementary chest dataset,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,123,22,123,123
2,main__chest__all_available,Complementary chest dataset,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
2,main__chest__all_available,Complementary chest dataset,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,8,UCR,San José (CR),#44AA99,230,39,230,230
2,main__chest__all_available,Complementary chest dataset,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,84,15,84,84
2,main__chest__all_available,Complementary chest dataset,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,1,RISE,Borås (SE),#88CCEE,96,16,96,96
2,main__chest__all_available,Complementary chest dataset,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,2,THUAS,Delft (NL),#117733,93,15,93,93
2,main__chest__all_available,Complementary chest dataset,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,3,BAUA,Dortmund (DE),#DDCC77,114,20,114,114
2,main__chest__all_available,Complementary chest dataset,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
2,main__chest__all_available,Complementary chest dataset,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,123,22,123,123
2,main__chest__all_available,Complementary chest dataset,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
2,main__chest__all_available,Complementary chest dataset,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,8,UCR,San José (CR),#44AA99,230,39,230,230
2,main__chest__all_available,Complementary chest dataset,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,9,KNUST,Kumasi (GH),#AA4499,84,15,84,84
2,main__chest__all_available,Complementary chest dataset,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,1,RISE,Borås (SE),#88CCEE,96,16,96,96
2,main__chest__all_available,Complementary chest dataset,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,2,THUAS,Delft (NL),#117733,93,15,93,93
2,main__chest__all_available,Complementary chest dataset,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,3,BAUA,Dortmund (DE),#DDCC77,114,20,114,114
2,main__chest__all_available,Complementary chest dataset,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,5,TUM,Munich (DE),#DDCC77,60,10,60,60
2,main__chest__all_available,Complementary chest dataset,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,123,22,123,123
2,main__chest__all_available,Complementary chest dataset,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,7,IZTECH,Izmir (TR),#332288,102,17,102,102
2,main__chest__all_available,Complementary chest dataset,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,8,UCR,San José (CR),#44AA99,230,39,230,230
2,main__chest__all_available,Complementary chest dataset,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,9,KNUST,Kumasi (GH),#AA4499,84,15,84,84
2,main__chest__all_available,Complementary chest dataset,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,91,16,91,91
2,main__chest__all_available,Complementary chest dataset,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,84,15,84,84
2,main__chest__all_available,Complementary chest dataset,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,104,20,104,104
2,main__chest__all_available,Complementary chest dataset,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,52,10,52,52
2,main__chest__all_available,Complementary chest dataset,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,113,22,113,113
2,main__chest__all_available,Complementary chest dataset,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,96,17,96,96
2,main__chest__all_available,Complementary chest dataset,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,8,UCR,San José (CR),#44AA99,216,39,216,216
2,main__chest__all_available,Complementary chest dataset,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,75,15,75,75
2,main__chest__all_available,Complementary chest dataset,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,92,16,92,92
2,main__chest__all_available,Complementary chest dataset,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,80,15,80,80
2,main__chest__all_available,Complementary chest dataset,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,103,20,103,103
2,main__chest__all_available,Complementary chest dataset,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,5,TUM,Munich (DE),#DDCC77,54,10,54,54
2,main__chest__all_available,Complementary chest dataset,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,6,FUSPCEU,Madrid (ES),#CC6677,112,22,112,112
2,main__chest__all_available,Complementary chest dataset,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,7,IZTECH,Izmir (TR),#332288,97,17,97,97
2,main__chest__all_available,Complementary chest dataset,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,8,UCR,San José (CR),#44AA99,200,39,200,200
2,main__chest__all_available,Complementary chest dataset,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,9,KNUST,Kumasi (GH),#AA4499,64,15,64,64
2,main__chest__all_available,Complementary chest dataset,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,1,RISE,Borås (SE),#88CCEE,89,16,89,89
2,main__chest__all_available,Complementary chest dataset,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,2,THUAS,Delft (NL),#117733,73,15,73,73
2,main__chest__all_available,Complementary chest dataset,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,3,BAUA,Dortmund (DE),#DDCC77,100,20,100,100
