run_id,placement,site,display_name,display_order,color_hex,clock_bin,time_hour,eta,standard_error,pointwise_lower_eta,pointwise_upper_eta,estimate_melEDI_lx,pointwise_lower_melEDI_lx,pointwise_upper_melEDI_lx,paired_participants,paired_participant_days,paired_observations_30_minute,paired_sites
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,60,1.25,-0.3975045087419933,0.183788093469903,-0.7577225527302841,-0.03728646475370245,0.3004013114378078,0.07469378206596355,0.8177270553372061,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,90,1.75,-0.5718401777879925,0.16948025192641403,-0.9040153676545389,-0.23966498792144597,0.1680154451568288,0.024733937594377003,0.47588399939882353,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,90,1.75,-0.5526339029549141,0.16704395567459404,-0.8800340399122235,-0.2252337659976047,0.18013417705482768,0.03181534179133813,0.4953416050645352,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,120,2.25,-0.7072621934583575,0.14898666211320435,-0.9992706853770761,-0.41525370153963886,0.09621753093049563,1.6807198077990748e-4,0.28436718091017665,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,120,2.25,-0.6873761987545363,0.15195699047070596,-0.985206427276216,-0.3895459702328565,0.1054110493704663,0.003465026357733589,0.30780639302782475,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,150,2.75,-0.82298473520195,0.1302395245277192,-1.0782495126399005,-0.5677199577639995,0.05031948001985764,0,0.17057024957220993,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,150,2.75,-0.8027325697936771,0.13821571518222128,-1.0736303936482767,-0.5318347459390775,0.05749523913813073,0,0.19387676742431606,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,180,3.25,-0.9142657955523033,0.11433947279026029,-1.138367044232511,-0.6901645468720957,0.02182437849666696,0,0.10409645110447169,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,180,3.25,-0.8944068901976556,0.1267764934604153,-1.1428842514663473,-0.645929528928964,0.02752434742217802,0,0.1259802428754208,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,210,3.75,-0.9769596339914662,0.10241913423153431,-1.177697448413047,-0.7762218195698857,0.00544849021690238,0,0.06740876032619247,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,210,3.75,-0.9591211248961792,0.11839778004857315,-1.1911765096408775,-0.7270657401514808,0.00986993690252588,0,0.08747107073300506,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,240,4.25,-1.006867531878934,0.09439404704883989,-1.1918764644496394,-0.8218585993082285,0,0,0.05070976779140415,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,240,4.25,-0.9938746288937568,0.11258023430484286,-1.2145278335023293,-0.7732214242851841,0.0014204121534122,0,0.06856933584347016,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,270,4.75,-0.9978313030650005,0.08967671774550176,-1.1735944400979479,-0.8220681660320531,5.006098079827215e-4,0,0.05063706105776722,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,270,4.75,-0.9933899152065532,0.1085112766093424,-1.2060681092773278,-0.7807117211357786,0.00153367011020696,0,0.06568694062667674,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,300,5.25,-0.9390929484592684,0.08886027224603302,-1.1132558817179172,-0.7649300152006195,0.01505541190010671,0,0.07181852434531327,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,300,5.25,-0.9462549494903708,0.106681709090385,-1.1553472571167047,-0.737162641864037,0.0131735790732267,0,0.0831628355081715,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,330,5.75,-0.8176464050023504,0.09220303991525296,-0.9983610425013552,-0.6369317675033457,0.05217860371460475,3.780969001430101e-4,0.13071096328479728,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,330,5.75,-0.8383315251901212,0.10756344888404964,-1.0491520110557735,-0.62751103932446894,0.04510035494438197,0,0.1357702264803514,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,360,6.25,-0.6192063452573465,0.09838609673951124,-0.8120395514462622,-0.42637313906843094,0.14032206924328827,0.054156005580278305,0.274650969632834,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,360,6.25,-0.6538716014718146,0.11041169280626344,-0.8702745428441909,-0.43746866009943813,0.1218852323280102,0.03481103940446484,0.2652004801887501,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,390,6.75,-0.33116481706995177,0.10550798547452878,-0.5379566686814032,-0.12437296545850027,0.3664823141938318,0.18976326818220754,0.6509776888587517,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,390,6.75,-0.3784837440335111,0.11383674682537796,-0.6015996679284561,-0.15536782013856604,0.31832734666315166,0.15026512393150135,0.599249524732541,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,420,7.25,0.02994087319567085,0.11299690357704038,-0.19152898817987343,0.25141073457121516,0.9713734337094636,0.5433851190494129,1.6840652518577304,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,420,7.25,-0.02757707497467918,0.11757585355052276,-0.2580215133852596,0.2028673634359012,0.8384754690666584,0.4520500920291324,1.49539182903244,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,450,7.75,0.4263578011505035,0.12105356558366338,0.18909717240636592,0.663618429894641,2.56905670828089,1.4456002254012117,4.509124400308616,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,450,7.75,0.36178538315696634,0.12208395667623397,0.12250522498139957,0.6010655413325331,2.2003047867188803,1.2258830693164515,3.8908512554804204,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,480,8.25,0.818391746224873,0.1293074791531533,0.5649537441530288,1.0718297482967172,6.482513314425889,3.5724318406926248,11.698580181796407,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,480,8.25,0.7507276590577917,0.12713592939037233,0.5015458163116346,0.9999095018039488,5.532843161056007,3.073553443231898,9.897916419123916,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,510,8.75,1.1647195631786211,0.13684910236548817,0.8965002512256293,1.432938875131613,14.512333080838028,7.779528872570358,26.99810212240539,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,510,8.75,1.0987287206176195,0.13179221798429894,0.8404207199257416,1.3570367213094974,12.45245637275527,6.825015023602518,22.652898073563552,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,540,9.25,1.4388877607185775,0.14320204875572592,1.158216902645006,1.719558618792149,27.37184077733889,14.295173466840891,52.327436003734654,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,540,9.25,1.3791875132823803,0.135514498221434,1.1135839773853526,1.644791049179408,23.843493301886017,12.889247062213947,44.03580469688483,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,570,9.75,1.6518027206964565,0.1487932964417708,1.360173218529594,1.943432222863319,44.75415925613977,22.817815484984838,87.68740730735402,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,570,9.75,1.6007432182954349,0.1388119246553873,1.3286768453461884,1.8728095912446814,39.77890439439182,21.21458323791828,74.51215628499264,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,600,10.25,1.8191078319164184,0.15385987903444664,1.5175480103432137,2.120667653489623,65.83375832771456,32.82668510806441,131.92848914033965,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,600,10.25,1.7762360773711463,0.1419860365128549,1.4979485594983617,2.054523595243931,59.63599161662761,31.373754975679926,113.27664340270596,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,630,10.75,1.9561800921151704,0.15802119990043562,1.6464642315165123,2.2658959527138283,90.30242744597606,44.2061722433362,184.35734475187346,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,630,10.75,1.9179874002178103,0.14459009306525836,1.6345960252886094,2.201378775147011,82.69181437442269,43.011787038699744,158.89328230713008,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,660,11.25,2.0772211532645746,0.16072608217418774,1.7622038208269415,2.3922384857022077,119.35962669462364,57.736742010992245,246.6393894231908,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,660,11.25,2.0373412568756986,0.14594135595514304,1.751301455348678,2.323381058402719,108.8786081456203,56.302902752619325,210.4625145827291,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,690,11.75,2.1833775485081386,0.16216745347663047,1.8655351802293683,2.501219916786909,152.43782461765153,73.27281480058413,317.01728659073024,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,690,11.75,2.136248629299118,0.14625740708576057,1.849589378938814,2.4229078796594217,136.75120610082493,70.62767451057253,264.6938411781222,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,720,12.25,2.2694774323945777,0.1628405548640785,1.9503158096384652,2.58863905515069,185.88479158871843,89.08992724114901,387.72790582141295,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,720,12.25,2.212377091293339,0.14613525744352382,1.9259572498325437,2.498796932754135,162.97113399604692,84.22517474354858,315.25297523698487,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,750,12.75,2.3318037301666763,0.16275080952520884,2.012818005042529,2.6507894552908238,214.58600287185513,102.89544184526552,447.39630666507844,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,750,12.75,2.2649324608580774,0.14556858444295492,1.9796232780694083,2.5502416436467468,183.9485756766287,95.31645518790918,354.91086413120195,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,780,13.25,2.3681074764328947,0.16142999177127243,2.0517105065366037,2.6845044463291856,233.30356030834477,112.54463355079172,483.52021560527544,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,780,13.25,2.294753193292466,0.1439507708304489,2.0126148669180073,2.576891519666925,197.03021396459036,102.84727773221051,377.37789075889685,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,810,13.75,2.379213322683504,0.15873392157122093,2.0681005532791055,2.6903260920879024,239.34916266283267,116.87701994652758,490.0467102354037,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,810,13.75,2.3043313026961103,0.14106325332259173,2.0278524066417805,2.58081019875044,201.42610108279817,106.52337041071769,380.7993212387875,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,840,14.25,2.370036663631876,0.15524513220488192,2.065761795735148,2.6743115315286037,234.34267261244864,116.24876981329457,472.3017867130675,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,840,14.25,2.297488550186645,0.13759011789017017,2.0278168744932916,2.5671602258799986,198.27573560317975,106.51464729170517,369.01375196346413,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,870,14.75,2.3455105839524446,0.15135132020434772,2.048867447339334,2.642153720565555,221.4698093216979,111.80962677342858,438.58594524264896,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,870,14.75,2.2780986158580956,0.13396296163298316,2.0155360357951277,2.5406611959210634,189.61366577912668,103.54205983647756,347.16514544519686,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,900,15.25,2.3096479302783193,0.14683513365661488,2.021856356646229,2.5974395039104095,203.90834386838824,105.06139938680508,395.6669316936139,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,900,15.25,2.2493739511839768,0.12983979934791473,1.994892620702157,2.5038552816657966,177.47178124815875,98.73087051473323,318.9474527991063,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,930,15.75,2.2647078805778462,0.1413275392564768,1.9877109936114812,2.5417047675442115,183.8534259634087,97.11001129941904,348.0005965470712,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,930,15.75,2.212893391588195,0.12466242813839072,1.9685595222116365,2.4572272609647534,163.16511237638707,92.916398960403,286.467715125389,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,960,16.25,2.207385458277317,0.1353336244456281,1.9421364284666165,2.4726344880880173,161.10757990676737,87.42586841923574,296.8166063559488,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,960,16.25,2.164964490790881,0.1189596458597318,1.9318078692921676,2.3981211122895947,146.10576273874366,85.36885173388804,250.00427336234193,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,990,16.75,2.1323285916197583,0.12971706668838515,1.878087812730343,2.3865693705091733,135.52151504293755,75.42449199442272,243.43947781469367,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,990,16.75,2.0995519221160324,0.11368505003161938,1.8767333184734243,2.3223705257586404,125.66272011138052,75.1893102549149,209.97313941730457,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1020,17.25,2.0350467038741806,0.12478804521515054,1.7904666295513298,2.2796267781970316,108.30434854040828,61.62578610231988,190.2823916149147,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1020,17.25,2.0107731780640212,0.10905309277414205,1.7970330438239976,2.224513312304045,102.4116391897443,62.56615431643527,167.59237372225746,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1050,17.75,1.9126644827387944,0.12033088508577376,1.67682028174285,2.1485086837347387,81.68327215825445,47.41385650388999,140.66953750036086,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1050,17.75,1.8936609821919452,0.10455502835151166,1.6887368922204182,2.0985850721634725,78.18183226283095,48.73564096926515,125.38305173843638,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1080,18.25,1.7697192489653937,0.11678017510342029,1.540834311654409,1.9986041862763784,58.74631185342836,34.64035976847692,99.57911794319227,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1080,18.25,1.7511695295139866,0.10045387991340073,1.5542835427764097,1.9480555162515636,56.28577181895311,35.7330307931797,88.62694252321495,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1110,18.75,1.6201497282387984,0.11555575455244536,1.3936646111096551,1.8466348453679418,41.60131289747329,24.65509578621809,70.14814253965142,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1110,18.75,1.5969798974706937,0.09828726166201043,1.4043404044740888,1.7896193904672986,39.434831984683534,25.271164692907004,61.50548634545443,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1140,19.25,1.4786376909359344,0.11750410436495522,1.2483338783449867,1.7089415035268822,30.0049347978129,17.614703117496685,51.06129201654037,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1140,19.25,1.4459290889996712,0.09895030508320116,1.2519900547773464,1.639868123221996,27.82087915776643,17.764466652526615,43.538330105552774,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1170,19.75,1.3587922436848834,0.12235131708654694,1.1189880687342113,1.5985964186355555,22.74505687885527,13.051886998393181,39.58226185808126,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1170,19.75,1.3124792217308885,0.10198431938305588,1.1125936287522689,1.5123648147095081,20.43426780504902,12.859660623528534,32.43604909405943,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1200,20.25,1.2690972837682948,0.12972819727457294,1.0148346893308247,1.523359878205765,18.482206576220033,10.247482231967568,33.270282113125866,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1200,20.25,1.206858765237612,0.10688195182931376,0.9973739890548121,1.4163435414204117,16.001219302306442,9.839716303219756,25.982159199753767,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1230,20.75,1.1992879421198983,0.14029770248637644,0.924309498132885,1.4742663861069116,15.722967721048644,8.300584373586286,29.70343942363901,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1230,20.75,1.1212999899135463,0.11461781530236356,0.89665319993425,1.3459467798928426,13.1220863748207,7.78230435339379,22.079246101801097,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1260,21.25,1.131724976457252,0.1543804588502401,0.8291448371940136,1.4343051157204902,13.443314898539487,6.647530202861975,27.083483871358318,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1260,21.25,1.0411893568663682,0.1257755162238156,0.7946738749307564,1.2877048388019798,10.894851217742325,6.132666296485918,19.29567234145807,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1290,21.75,1.0477117251695678,0.17120446134827963,0.7121571469343602,1.3832663034047754,11.061221452697913,5.054151108063557,24.069424160124548,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1290,21.75,0.950955539189901,0.13947249573910317,0.6775944707073427,1.2243166076724592,8.832140364453773,4.659863195294279,16.661643815557557,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1320,22.25,0.9293082409620352,0.1898666248560039,0.5571764943780904,1.3014399875459801,8.397833957016886,3.5072520955475217,19.918889738857715,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1320,22.25,0.835325898534216,0.15461679541507192,0.5322825481156774,1.1383692489527546,6.7442505341796535,3.3062972829021193,13.652107195619818,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1350,22.75,0.7774696188371194,0.21047205733237645,0.3649519667136123,1.1899872709606265,5.890590298436161,2.217138358603606,15.387712242329973,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1350,22.75,0.6949637325540052,0.17154854408989254,0.35873476453753445,1.031192700570476,4.854088180415291,2.184203352131028,10.644660573426313,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1380,23.25,0.6147271057250291,0.23346206584988985,0.15714986490292665,1.0723043465471316,4.0183865389581115,1.3359848727752992,11.711480751528374,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1380,23.25,0.5488142676976324,0.19119957662026885,0.17406998366259907,0.9235585517326658,3.438459813799718,1.3930349828363504,8.286071323050782,112,643,29786,8
main__glasses__paired_common_sample,Near eye,IZTECH,Izmir (TR),7,#332288,1410,23.75,0.4660017307590148,0.2584113106791054,-0.040475131369822226,0.9724785928878519,2.8241640312568235,0.8110136173590421,9.285957705532525,112,643,29786,8
main__chest__paired_common_sample,Chest,IZTECH,Izmir (TR),7,#332288,1410,23.75,0.4175878968504343,0.21333407423823725,-5.392053317047618e-4,0.8357149990325734,2.5156997859907673,0.8987592042655399,6.750385299290915,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,0,0.25,-0.33214663752706713,0.3736712950628649,-1.0645289179067219,0.40023564285258756,0.36542891706411984,0,2.4132497200588108,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,0,0.25,-0.3604961579144153,0.364824362017226,-1.0755387681509805,0.35454645232214993,0.3360174213112993,0,2.1622805013120328,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,30,0.75,-0.4797651848218333,0.33508612064969456,-1.1365219130144777,0.17699154337081113,0.23131020650571343,0,1.4031126970318233,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,30,0.75,-0.49768149078294455,0.33117249483738076,-1.1467676533344875,0.1514046717685985,0.2179204827436915,0,1.3171136189283408,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,60,1.25,-0.5922289503080926,0.2983378044679845,-1.176960302292095,-0.00749759832409036,0.15572374132979797,0,0.8828843083972955,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,60,1.25,-0.6035129434289622,0.30084435552663563,-1.1931570452133315,-0.01386884164459301,0.14916501106354915,0,0.8685703235047737,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,90,1.75,-0.6804841496249299,0.2644627193918959,-1.1988215548865684,-0.16214674436329146,0.1086968290266666,0,0.5884196459746768,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,90,1.75,-0.687694221544722,0.2742455853528765,-1.2252056917554652,-0.15018275133397885,0.1052606871495487,0,0.6076479431162479,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,120,2.25,-0.7538042692937935,0.2335537624650418,-1.211561232179098,-0.29604730640848903,0.07627703243882389,0,0.4057695670252013,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,120,2.25,-0.7579454363897089,0.2505065194853035,-1.2489291924733847,-0.26696168030603296,0.07460415071785337,0,0.4408020381601021,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,150,2.75,-0.8114588471462172,0.20573658500861952,-1.2146951440653746,-0.40822255022705983,0.05436226869123686,0,0.2906406642650915,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,150,2.75,-0.8123183358550568,0.2292344301237016,-1.2616095629140753,-0.3630271087960381,0.05405708076809412,0,0.33348381934879046,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,180,3.25,-0.8441663398735948,0.1820534335106412,-1.2009845128163088,-0.4873481669308808,0.0431639459568581,0,0.22557558761631094,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,180,3.25,-0.8408291200980532,0.21137593513689928,-1.2551183401648502,-0.42653990003125625,0.04426828858294898,0,0.27450713827985274,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,210,3.75,-0.8424694968859895,0.16370614404310477,-1.163327643258401,-0.521611350513578,0.04372439961031874,0,0.20087676399011792,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,210,3.75,-0.8336758454951161,0.19782465741572297,-1.2214050492839075,-0.4459466417063247,0.04666421244224675,0,0.25814043625410354,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,240,4.25,-0.7981763603973563,0.1509570320479902,-1.0940467064244757,-0.5023060143702369,0.05915622865174708,0,0.21455311159304044,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,240,4.25,-0.7829866930934677,0.1882407985780019,-1.15193187872741,-0.41404150745952545,0.06482128924639541,0,0.2854415175413556,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,270,4.75,-0.7042857490945937,0.14357262201625146,-0.9856829174124289,-0.42288858077675856,0.09756692978278927,0.003351571014787738,0.2776690703444916,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,270,4.75,-0.6824514890301797,0.18188217263290976,-1.0389339968205795,-0.32596898123978,0.10775357746795564,0,0.37209675878436843,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,300,5.25,-0.5532661591895217,0.14205335808277092,-0.8316856249147244,-0.274846693464319,0.17972664777545297,0.0473378659047915,0.4310718802337947,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,300,5.25,-0.5245753911897383,0.1790965409357431,-0.8755981611794981,-0.1735526211999785,0.19883028486041343,0.03316860146707987,0.5705750316964265,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,330,5.75,-0.33909165879993536,0.14633347493375748,-0.6258999994026947,-0.05228331819717602,0.35804520507046844,0.13664645366072717,0.7865774519014729,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,330,5.75,-0.303732716988528,0.180181146181477,-0.6568812741973695,0.04941584022031348,0.396898039227275,0.12035287731831251,1.0205102669534836,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,360,6.25,-0.05676673146623079,0.15481822809827597,-0.3602048826891586,0.24667141975669704,0.7774720029228448,0.33630995017442133,1.6647021701100955,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,360,6.25,-0.01557074768971683,0.1842204901142132,-0.3766362735278917,0.345494778148458,0.8647821335090115,0.32011068407732035,2.115617456105657,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,390,6.75,0.2968136281874901,0.16532311786775616,-0.027213728645182178,0.6208409850201624,1.8806768617580092,0.8392609598198588,4.076774079331442,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,390,6.75,0.3425471304704125,0.1896293624086847,-0.029119590261902972,0.7142138512027281,2.1006305133248775,0.8351481299842622,5.078617697987607,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,420,7.25,0.6974891346375928,0.17681764872053757,0.3509329113142845,1.044045357960901,4.882979891854501,2.1435353214919375,10.967393664261293,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,420,7.25,0.7456554022269651,0.19584096755686536,0.361814159118032,1.1294966453358983,5.467438165065555,2.200457207891031,13.374003174457986,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,450,7.75,1.1032542300787878,0.1890535068010073,0.7327161655978154,1.4737922945597601,12.583941492469789,5.304010268708573,29.67092266385417,112,643,29786,8
