"endpoint","table_id","row","column","expected","actual","exact_value"
"tbl-main-all-sensitivities","sensitivities",63,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",63,"Free minus Work (95% CI)","-3.9 pp (-6.9 pp to -0.9 pp)","-3.9 pp (-6.9 pp to -0.9 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",63,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",63,"Point-estimate shift (pp)","+1.18","+1.18",TRUE
"tbl-main-all-sensitivities","sensitivities",63,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",63,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",64,"Scenario","Omit Madrid (ES)","Omit Madrid (ES)",TRUE
"tbl-main-all-sensitivities","sensitivities",64,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",64,"Free minus Work (95% CI)","+5.4 pp (+0.5 pp to +10.3 pp)","+5.4 pp (+0.5 pp to +10.3 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",64,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",64,"Point-estimate shift (pp)","-0.50","-0.50",TRUE
"tbl-main-all-sensitivities","sensitivities",64,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",64,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",65,"Scenario","Omit Madrid (ES)","Omit Madrid (ES)",TRUE
"tbl-main-all-sensitivities","sensitivities",65,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",65,"Free minus Work (95% CI)","-7.0 pp (-9.9 pp to -4.0 pp)","-7.0 pp (-9.9 pp to -4.0 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",65,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",65,"Point-estimate shift (pp)","-0.50","-0.50",TRUE
"tbl-main-all-sensitivities","sensitivities",65,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",65,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",66,"Scenario","Omit Izmir (TR)","Omit Izmir (TR)",TRUE
"tbl-main-all-sensitivities","sensitivities",66,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",66,"Free minus Work (95% CI)","-5.4 pp (-8.4 pp to -2.4 pp)","-5.4 pp (-8.4 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",66,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",66,"Point-estimate shift (pp)","-0.33","-0.33",TRUE
"tbl-main-all-sensitivities","sensitivities",66,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",66,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",67,"Scenario","Omit Izmir (TR)","Omit Izmir (TR)",TRUE
"tbl-main-all-sensitivities","sensitivities",67,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",67,"Free minus Work (95% CI)","+6.6 pp (+1.7 pp to +11.5 pp)","+6.6 pp (+1.7 pp to +11.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",67,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",67,"Point-estimate shift (pp)","+0.69","+0.69",TRUE
"tbl-main-all-sensitivities","sensitivities",67,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",67,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",68,"Scenario","Omit Izmir (TR)","Omit Izmir (TR)",TRUE
"tbl-main-all-sensitivities","sensitivities",68,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",68,"Free minus Work (95% CI)","-5.9 pp (-8.8 pp to -3.1 pp)","-5.9 pp (-8.8 pp to -3.1 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",68,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",68,"Point-estimate shift (pp)","+0.55","+0.55",TRUE
"tbl-main-all-sensitivities","sensitivities",68,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",68,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",69,"Scenario","Omit Kumasi (GH)","Omit Kumasi (GH)",TRUE
"tbl-main-all-sensitivities","sensitivities",69,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",69,"Free minus Work (95% CI)","-4.2 pp (-7.3 pp to -1.2 pp)","-4.2 pp (-7.3 pp to -1.2 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",69,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",69,"Point-estimate shift (pp)","+0.85","+0.85",TRUE
"tbl-main-all-sensitivities","sensitivities",69,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",69,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",70,"Scenario","Omit Kumasi (GH)","Omit Kumasi (GH)",TRUE
"tbl-main-all-sensitivities","sensitivities",70,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",70,"Free minus Work (95% CI)","+5.5 pp (+0.6 pp to +10.4 pp)","+5.5 pp (+0.6 pp to +10.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",70,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",70,"Point-estimate shift (pp)","-0.43","-0.43",TRUE
"tbl-main-all-sensitivities","sensitivities",70,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",70,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",71,"Scenario","Omit Kumasi (GH)","Omit Kumasi (GH)",TRUE
"tbl-main-all-sensitivities","sensitivities",71,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",71,"Free minus Work (95% CI)","-7.2 pp (-10.1 pp to -4.4 pp)","-7.2 pp (-10.1 pp to -4.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",71,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",71,"Point-estimate shift (pp)","-0.75","-0.75",TRUE
"tbl-main-all-sensitivities","sensitivities",71,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",71,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",72,"Scenario","Omit Tübingen (DE)","Omit Tübingen (DE)",TRUE
"tbl-main-all-sensitivities","sensitivities",72,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",72,"Free minus Work (95% CI)","-4.8 pp (-7.7 pp to -1.9 pp)","-4.8 pp (-7.7 pp to -1.9 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",72,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",72,"Point-estimate shift (pp)","+0.26","+0.26",TRUE
"tbl-main-all-sensitivities","sensitivities",72,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",72,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",73,"Scenario","Omit Tübingen (DE)","Omit Tübingen (DE)",TRUE
"tbl-main-all-sensitivities","sensitivities",73,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",73,"Free minus Work (95% CI)","+6.7 pp (+1.7 pp to +11.8 pp)","+6.7 pp (+1.7 pp to +11.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",73,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",73,"Point-estimate shift (pp)","+0.82","+0.82",TRUE
"tbl-main-all-sensitivities","sensitivities",73,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",73,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",74,"Scenario","Omit Tübingen (DE)","Omit Tübingen (DE)",TRUE
"tbl-main-all-sensitivities","sensitivities",74,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",74,"Free minus Work (95% CI)","-6.3 pp (-9.3 pp to -3.3 pp)","-6.3 pp (-9.3 pp to -3.3 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",74,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",74,"Point-estimate shift (pp)","+0.19","+0.19",TRUE
"tbl-main-all-sensitivities","sensitivities",74,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",74,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",75,"Scenario","Omit Borås (SE)","Omit Borås (SE)",TRUE
"tbl-main-all-sensitivities","sensitivities",75,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",75,"Free minus Work (95% CI)","-5.1 pp (-8.0 pp to -2.3 pp)","-5.1 pp (-8.0 pp to -2.3 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",75,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",75,"Point-estimate shift (pp)","-0.03","-0.03",TRUE
"tbl-main-all-sensitivities","sensitivities",75,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",75,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",76,"Scenario","Omit Borås (SE)","Omit Borås (SE)",TRUE
"tbl-main-all-sensitivities","sensitivities",76,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",76,"Free minus Work (95% CI)","+6.9 pp (+2.0 pp to +11.7 pp)","+6.9 pp (+2.0 pp to +11.7 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",76,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",76,"Point-estimate shift (pp)","+0.95","+0.95",TRUE
"tbl-main-all-sensitivities","sensitivities",76,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",76,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",77,"Scenario","Omit Borås (SE)","Omit Borås (SE)",TRUE
"tbl-main-all-sensitivities","sensitivities",77,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",77,"Free minus Work (95% CI)","-6.5 pp (-9.4 pp to -3.6 pp)","-6.5 pp (-9.4 pp to -3.6 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",77,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",77,"Point-estimate shift (pp)","-0.02","-0.02",TRUE
"tbl-main-all-sensitivities","sensitivities",77,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",77,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",78,"Scenario","Omit Delft (NL)","Omit Delft (NL)",TRUE
"tbl-main-all-sensitivities","sensitivities",78,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",78,"Free minus Work (95% CI)","-5.5 pp (-8.3 pp to -2.7 pp)","-5.5 pp (-8.3 pp to -2.7 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",78,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",78,"Point-estimate shift (pp)","-0.39","-0.39",TRUE
"tbl-main-all-sensitivities","sensitivities",78,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",78,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",79,"Scenario","Omit Delft (NL)","Omit Delft (NL)",TRUE
"tbl-main-all-sensitivities","sensitivities",79,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",79,"Free minus Work (95% CI)","+5.5 pp (+0.8 pp to +10.2 pp)","+5.5 pp (+0.8 pp to +10.2 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",79,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",79,"Point-estimate shift (pp)","-0.38","-0.38",TRUE
"tbl-main-all-sensitivities","sensitivities",79,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",79,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",80,"Scenario","Omit Delft (NL)","Omit Delft (NL)",TRUE
"tbl-main-all-sensitivities","sensitivities",80,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",80,"Free minus Work (95% CI)","-6.1 pp (-8.9 pp to -3.2 pp)","-6.1 pp (-8.9 pp to -3.2 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",80,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",80,"Point-estimate shift (pp)","+0.44","+0.44",TRUE
"tbl-main-all-sensitivities","sensitivities",80,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",80,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",81,"Scenario","Omit Munich (DE)","Omit Munich (DE)",TRUE
"tbl-main-all-sensitivities","sensitivities",81,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",81,"Free minus Work (95% CI)","-4.3 pp (-7.1 pp to -1.4 pp)","-4.3 pp (-7.1 pp to -1.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",81,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",81,"Point-estimate shift (pp)","+0.80","+0.80",TRUE
"tbl-main-all-sensitivities","sensitivities",81,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",81,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",82,"Scenario","Omit Munich (DE)","Omit Munich (DE)",TRUE
"tbl-main-all-sensitivities","sensitivities",82,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",82,"Free minus Work (95% CI)","+6.3 pp (+1.6 pp to +11.1 pp)","+6.3 pp (+1.6 pp to +11.1 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",82,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",82,"Point-estimate shift (pp)","+0.41","+0.41",TRUE
"tbl-main-all-sensitivities","sensitivities",82,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",82,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",83,"Scenario","Omit Munich (DE)","Omit Munich (DE)",TRUE
"tbl-main-all-sensitivities","sensitivities",83,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",83,"Free minus Work (95% CI)","-6.2 pp (-8.8 pp to -3.6 pp)","-6.2 pp (-8.8 pp to -3.6 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",83,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",83,"Point-estimate shift (pp)","+0.30","+0.30",TRUE
"tbl-main-all-sensitivities","sensitivities",83,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",83,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",84,"Scenario","Omit San José (CR)","Omit San José (CR)",TRUE
"tbl-main-all-sensitivities","sensitivities",84,"Window","Daytime","Daytime",TRUE
"tbl-main-all-sensitivities","sensitivities",84,"Free minus Work (95% CI)","-5.5 pp (-8.2 pp to -2.8 pp)","-5.5 pp (-8.2 pp to -2.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",84,"Primary comparator (95% CI)","-5.1 pp (-7.8 pp to -2.4 pp)","-5.1 pp (-7.8 pp to -2.4 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",84,"Point-estimate shift (pp)","-0.42","-0.42",TRUE
"tbl-main-all-sensitivities","sensitivities",84,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",84,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",85,"Scenario","Omit San José (CR)","Omit San José (CR)",TRUE
"tbl-main-all-sensitivities","sensitivities",85,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",85,"Free minus Work (95% CI)","+4.8 pp (+0.3 pp to +9.2 pp)","+4.8 pp (+0.3 pp to +9.2 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",85,"Primary comparator (95% CI)","+5.9 pp (+1.4 pp to +10.5 pp)","+5.9 pp (+1.4 pp to +10.5 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",85,"Point-estimate shift (pp)","-1.13","-1.13",TRUE
"tbl-main-all-sensitivities","sensitivities",85,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",85,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",86,"Scenario","Omit San José (CR)","Omit San José (CR)",TRUE
"tbl-main-all-sensitivities","sensitivities",86,"Window","Sleep","Sleep",TRUE
"tbl-main-all-sensitivities","sensitivities",86,"Free minus Work (95% CI)","-6.5 pp (-9.0 pp to -4.0 pp)","-6.5 pp (-9.0 pp to -4.0 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",86,"Primary comparator (95% CI)","-6.5 pp (-9.1 pp to -3.8 pp)","-6.5 pp (-9.1 pp to -3.8 pp)",TRUE
"tbl-main-all-sensitivities","sensitivities",86,"Point-estimate shift (pp)","+0.01","+0.01",TRUE
"tbl-main-all-sensitivities","sensitivities",86,"Direction retained","Yes","Yes",TRUE
"tbl-main-all-sensitivities","sensitivities",86,"CI conclusion retained","Yes","Yes",TRUE
"tbl-main-weighting","weighting",1,"Window","Daytime","Daytime",TRUE
"tbl-main-weighting","weighting",1,"Observed-site weighting (95% CI)","-5.5 pp (-8.0 pp to -3.0 pp)","-5.5 pp (-8.0 pp to -3.0 pp)",TRUE
"tbl-main-weighting","weighting",1,"Equal-site effect (pp)","-5.1 pp","-5.1 pp",TRUE
"tbl-main-weighting","weighting",1,"Point-estimate shift (pp)","-0.40","-0.40",TRUE
"tbl-main-weighting","weighting",2,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-main-weighting","weighting",2,"Observed-site weighting (95% CI)","+4.9 pp (+0.7 pp to +9.1 pp)","+4.9 pp (+0.7 pp to +9.1 pp)",TRUE
"tbl-main-weighting","weighting",2,"Equal-site effect (pp)","+5.9 pp","+5.9 pp",TRUE
"tbl-main-weighting","weighting",2,"Point-estimate shift (pp)","-1.03","-1.03",TRUE
"tbl-main-weighting","weighting",3,"Window","Sleep","Sleep",TRUE
"tbl-main-weighting","weighting",3,"Observed-site weighting (95% CI)","-6.2 pp (-8.5 pp to -4.0 pp)","-6.2 pp (-8.5 pp to -4.0 pp)",TRUE
"tbl-main-weighting","weighting",3,"Equal-site effect (pp)","-6.5 pp","-6.5 pp",TRUE
"tbl-main-weighting","weighting",3,"Point-estimate shift (pp)","+0.25","+0.25",TRUE
"tbl-main-route-dispositions","routes",1,"Model / sensitivity","Calendar-day chunks","Calendar-day chunks",TRUE
"tbl-main-route-dispositions","routes",1,"Stored disposition","acceptable with limitations","acceptable with limitations",TRUE
"tbl-main-route-dispositions","routes",1,"Structural failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",1,"Hard failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",1,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",2,"Model / sensitivity","Complementary chest","Complementary chest",TRUE
"tbl-main-route-dispositions","routes",2,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",2,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",2,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",2,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",3,"Model / sensitivity","Ordinary-binomial diagnostic","Ordinary-binomial diagnostic",TRUE
"tbl-main-route-dispositions","routes",3,"Stored disposition","not acceptable","not acceptable",TRUE
"tbl-main-route-dispositions","routes",3,"Structural failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",3,"Hard failure","TRUE","TRUE",TRUE
"tbl-main-route-dispositions","routes",3,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",4,"Model / sensitivity","Fractional model, equal periods","Fractional model, equal periods",TRUE
"tbl-main-route-dispositions","routes",4,"Stored disposition","acceptable","acceptable",TRUE
"tbl-main-route-dispositions","routes",4,"Structural failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",4,"Hard failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",4,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",5,"Model / sensitivity","Fractional model, minute weighting","Fractional model, minute weighting",TRUE
"tbl-main-route-dispositions","routes",5,"Stored disposition","acceptable","acceptable",TRUE
"tbl-main-route-dispositions","routes",5,"Structural failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",5,"Hard failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",5,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",6,"Model / sensitivity","Participant deletion 1","Participant deletion 1",TRUE
"tbl-main-route-dispositions","routes",6,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",6,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",6,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",6,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",7,"Model / sensitivity","Participant deletion 2","Participant deletion 2",TRUE
"tbl-main-route-dispositions","routes",7,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",7,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",7,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",7,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",8,"Model / sensitivity","Participant deletion 3","Participant deletion 3",TRUE
"tbl-main-route-dispositions","routes",8,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",8,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",8,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",8,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",9,"Model / sensitivity","Participant deletion 4","Participant deletion 4",TRUE
"tbl-main-route-dispositions","routes",9,"Stored disposition","structural failure","structural failure",TRUE
"tbl-main-route-dispositions","routes",9,"Structural failure","TRUE","TRUE",TRUE
"tbl-main-route-dispositions","routes",9,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",9,"Recorded reason","hard_fit_gate","hard_fit_gate",TRUE
"tbl-main-route-dispositions","routes",10,"Model / sensitivity","Participant deletion 5","Participant deletion 5",TRUE
"tbl-main-route-dispositions","routes",10,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",10,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",10,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",10,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",11,"Model / sensitivity","Omit Dortmund (DE)","Omit Dortmund (DE)",TRUE
"tbl-main-route-dispositions","routes",11,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",11,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",11,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",11,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",12,"Model / sensitivity","Omit Madrid (ES)","Omit Madrid (ES)",TRUE
"tbl-main-route-dispositions","routes",12,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",12,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",12,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",12,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",13,"Model / sensitivity","Omit Izmir (TR)","Omit Izmir (TR)",TRUE
"tbl-main-route-dispositions","routes",13,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",13,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",13,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",13,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",14,"Model / sensitivity","Omit Kumasi (GH)","Omit Kumasi (GH)",TRUE
"tbl-main-route-dispositions","routes",14,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",14,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",14,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",14,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",15,"Model / sensitivity","Omit Tübingen (DE)","Omit Tübingen (DE)",TRUE
