"source","line","kind","label","content"
"notebooks/preparation/05_model_input_acquisition.qmd",780,"table",,"#| tbl-cap: ""Exact fixed release for the corrected TUM exercise diary."""
"notebooks/preparation/05_model_input_acquisition.qmd",804,"table","tbl-acquired-modalities","#| label: tbl-acquired-modalities"
"notebooks/preparation/05_model_input_acquisition.qmd",805,"table",,"#| tbl-cap: ""Questionnaire and diary objects acquired at all nine sites."""
"notebooks/preparation/05_model_input_acquisition.qmd",837,"table","tbl-acquisition-outcomes","#| label: tbl-acquisition-outcomes"
"notebooks/preparation/05_model_input_acquisition.qmd",838,"table",,"#| tbl-cap: ""How the 63 exact local files were obtained without changing their scientific contents."""
"notebooks/preparation/05_model_input_acquisition.qmd",859,"table","tbl-script-execution-map","#| label: tbl-script-execution-map"
"notebooks/preparation/05_model_input_acquisition.qmd",860,"table",,"#| tbl-cap: ""Producing scripts and modules in execution order; none is executed while this report renders."""
"notebooks/preparation/05_model_input_acquisition.qmd",884,"table","tbl-acquisition-artifacts","#| label: tbl-acquisition-artifacts"
"notebooks/preparation/05_model_input_acquisition.qmd",885,"table",,"#| tbl-cap: ""Stored Preparation 05 artifacts and their role in the next preparation step."""
"notebooks/preparation/05_model_input_acquisition.qmd",911,"table","tbl-current-acquisition-validation","#| label: tbl-current-acquisition-validation"
"notebooks/preparation/05_model_input_acquisition.qmd",912,"table",,"#| tbl-cap: ""Bounded checks of the current acquisition manifest, files, and stored structural audits."""
"notebooks/preparation/05_model_input_acquisition.qmd",941,"table","tbl-stored-acquisition-verification","#| label: tbl-stored-acquisition-verification"
"notebooks/preparation/05_model_input_acquisition.qmd",942,"table",,"#| tbl-cap: ""Stored verification evidence associated with the current acquisition manifest."""
"notebooks/preparation/06_model_ready_datasets.qmd",73,"table",,"  output <- gt::gt(data, groupname_col = groupname_col) |>"
"notebooks/preparation/06_model_ready_datasets.qmd",1593,"figure",,"%%| fig-cap: ""Position of Preparation 06 in the data-to-analysis chain. Solid arrows show stored data passed forward; rendering reads these outputs but does not recreate them."""
"notebooks/preparation/06_model_ready_datasets.qmd",1594,"figure",,"%%| fig-alt: ""Flow diagram from fixed participant files and checked light-exposure metrics, through standardized participant inputs, site and elapsed-time context, shared model inputs, and hypothesis-specific prepared datasets, to hypothesis analyses. A separate branch carries the gap-timing-unaware dataset through the same hypothesis implementation."""
"notebooks/preparation/06_model_ready_datasets.qmd",1609,"table","tbl-render-boundary","#| label: tbl-render-boundary"
"notebooks/preparation/06_model_ready_datasets.qmd",1610,"table",,"#| tbl-cap: ""Bounded operations permitted while this report renders."""
"notebooks/preparation/06_model_ready_datasets.qmd",1648,"table","tbl-normalized-participant-inputs","#| label: tbl-normalized-participant-inputs"
"notebooks/preparation/06_model_ready_datasets.qmd",1649,"table",,"#| tbl-cap: ""Standardized participant, questionnaire, and diary inputs stored before any model-specific selection."""
"notebooks/preparation/06_model_ready_datasets.qmd",1674,"table","tbl-incomplete-diary-intervals","#| label: tbl-incomplete-diary-intervals"
"notebooks/preparation/06_model_ready_datasets.qmd",1675,"table",,"#| tbl-cap: ""Stored diary records that remain available descriptively but cannot support interval-based calculations."""
"notebooks/preparation/06_model_ready_datasets.qmd",1707,"table","tbl-gap-timing-unaware-artifacts","#| label: tbl-gap-timing-unaware-artifacts"
"notebooks/preparation/06_model_ready_datasets.qmd",1708,"table",,"#| tbl-cap: ""Accepted data levels stored for the gap-timing-unaware dataset."""
"notebooks/preparation/06_model_ready_datasets.qmd",1733,"table","tbl-gap-timing-unaware-correction","#| label: tbl-gap-timing-unaware-correction"
"notebooks/preparation/06_model_ready_datasets.qmd",1734,"table",,"#| tbl-cap: ""Verified identifier correction recorded for the gap-timing-unaware dataset."""
"notebooks/preparation/06_model_ready_datasets.qmd",1766,"table","tbl-site-daylight-joins","#| label: tbl-site-daylight-joins"
"notebooks/preparation/06_model_ready_datasets.qmd",1767,"table",,"#| tbl-cap: ""Row-preservation checks when site and daylight context was added to the primary metric files."""
"notebooks/preparation/06_model_ready_datasets.qmd",1816,"table","tbl-temporal-sequence-provenance","#| label: tbl-temporal-sequence-provenance"
"notebooks/preparation/06_model_ready_datasets.qmd",1817,"table",,"#| tbl-cap: ""Stored links between local-clock outcomes and actual elapsed-time intervals."""
"notebooks/preparation/06_model_ready_datasets.qmd",1855,"table","tbl-shared-site-samples","#| label: tbl-shared-site-samples"
"notebooks/preparation/06_model_ready_datasets.qmd",1856,"table",,"#| tbl-cap: ""Participants, participant-days, and 30-minute grid rows in the shared primary inputs, by submitted-manuscript site."""
"notebooks/preparation/06_model_ready_datasets.qmd",1904,"table","tbl-participant-input-availability","#| label: tbl-participant-input-availability"
"notebooks/preparation/06_model_ready_datasets.qmd",1905,"table",,"#| tbl-cap: ""Availability of questionnaire and diary inputs among participants with stored light-exposure metrics."""
"notebooks/preparation/06_model_ready_datasets.qmd",1951,"table","tbl-current-mder-availability","#| label: tbl-current-mder-availability"
"notebooks/preparation/06_model_ready_datasets.qmd",1952,"table",,"#| tbl-cap: ""Current MDER availability and distribution summaries in the two stored prepared datasets."""
"notebooks/preparation/06_model_ready_datasets.qmd",2003,"table","tbl-current-mder-provenance","#| label: tbl-current-mder-provenance"
"notebooks/preparation/06_model_ready_datasets.qmd",2004,"table",,"#| tbl-cap: ""Exact decisions, manifests, and bundle identities governing MDER in the current shared inputs."""
"notebooks/preparation/06_model_ready_datasets.qmd",2047,"table","tbl-l10-zero-handoff","#| label: tbl-l10-zero-handoff"
"notebooks/preparation/06_model_ready_datasets.qmd",2048,"table",,"#| tbl-cap: ""Primary L10 values passed into the shared inputs as source-verified exact zeros under METRIC-011."""
"notebooks/preparation/06_model_ready_datasets.qmd",2097,"table","tbl-l10-preparation-provenance","#| label: tbl-l10-preparation-provenance"
"notebooks/preparation/06_model_ready_datasets.qmd",2098,"table",,"#| tbl-cap: ""Exact METRIC-011 decisions, evidence, shared inputs, and preparation-manifest identities."""
"notebooks/preparation/06_model_ready_datasets.qmd",2145,"table","tbl-h01-primary-prepared-samples","#| label: tbl-h01-primary-prepared-samples"
"notebooks/preparation/06_model_ready_datasets.qmd",2146,"table",,"#| tbl-cap: ""Available records for the 17 primary near-eye H01 prepared frames."""
"notebooks/preparation/06_model_ready_datasets.qmd",2179,"table","tbl-h01-gap-prepared-samples","#| label: tbl-h01-gap-prepared-samples"
"notebooks/preparation/06_model_ready_datasets.qmd",2180,"table",,"#| tbl-cap: ""Available records for the 17 gap-timing-unaware near-eye H01 prepared frames."""
"notebooks/preparation/06_model_ready_datasets.qmd",2229,"figure","fig-site-composition","#| label: fig-site-composition"
"notebooks/preparation/06_model_ready_datasets.qmd",2230,"figure",,"#| fig-cap: ""Near-eye participants by study site in the primary and gap-timing-unaware datasets. Counts are descriptive inputs to the stored pre-analysis comparison, not fitted-model sample sizes."""
"notebooks/preparation/06_model_ready_datasets.qmd",2231,"figure",,"#| fig-alt: ""Two stacked horizontal bar panels compare near-eye participant counts by study site. Each site has its submitted-manuscript colour and a count printed at the end of the bar. The primary and gap-timing-unaware datasets use the same horizontal scale."""
"notebooks/preparation/06_model_ready_datasets.qmd",2289,"table","tbl-manifest-identity","#| label: tbl-manifest-identity"
"notebooks/preparation/06_model_ready_datasets.qmd",2290,"table",,"#| tbl-cap: ""File-identity checks read from eight preparation manifests, two stored MDER evidence manifests, and the METRIC-011 evidence manifest."""
"notebooks/preparation/06_model_ready_datasets.qmd",2327,"table","tbl-script-execution-map","#| label: tbl-script-execution-map"
"notebooks/preparation/06_model_ready_datasets.qmd",2328,"table",,"#| tbl-cap: ""Producing scripts and function modules in execution order; none is executed while this report renders."""
"notebooks/preparation/06_model_ready_datasets.qmd",2387,"table","tbl-preparation06-handoff","#| label: tbl-preparation06-handoff"
"notebooks/preparation/06_model_ready_datasets.qmd",2388,"table",,"#| tbl-cap: ""Stored Preparation 06 artifacts passed to later analysis stages."""
"notebooks/preparation/06_model_ready_datasets.qmd",2411,"table","tbl-preparation06-environment","#| label: tbl-preparation06-environment"
"notebooks/preparation/06_model_ready_datasets.qmd",2412,"table",,"#| tbl-cap: ""Environment and execution boundary recorded for this review render."""
"notebooks/preparation/07_example_days.qmd",69,"table",,"  output <- gt::gt(data) |>"
"notebooks/preparation/07_example_days.qmd",523,"figure",,"%%| fig-cap: ""Position of Preparation 07 in the data-to-analysis chain. It makes a display from accepted preparation artifacts but supplies no model input."""
"notebooks/preparation/07_example_days.qmd",524,"figure",,"%%| fig-alt: ""Prepared near-eye minute data, stored daylight context, and site metadata feed a fixed-seed display builder. Its stored selection, source data, and figures feed only the Preparation 07 inspection page; an explicit endpoint states that there is no hypothesis-analysis handoff."""
"notebooks/preparation/07_example_days.qmd",543,"table","tbl-example-day-inputs","#| label: tbl-example-day-inputs"
"notebooks/preparation/07_example_days.qmd",544,"table",,"#| tbl-cap: ""Exact scientific inputs recorded by the current example-day manifest."""
"notebooks/preparation/07_example_days.qmd",580,"table","tbl-example-day-scripts","#| label: tbl-example-day-scripts"
"notebooks/preparation/07_example_days.qmd",581,"table",,"#| tbl-cap: ""Producing and verification scripts in execution order; none is executed while this report renders."""
"notebooks/preparation/07_example_days.qmd",633,"table","tbl-example-day-rules","#| label: tbl-example-day-rules"
"notebooks/preparation/07_example_days.qmd",634,"table",,"#| tbl-cap: ""Stored rules used to define and display eligible example days."""
"notebooks/preparation/07_example_days.qmd",690,"table","tbl-example-day-selection","#| label: tbl-example-day-selection"
"notebooks/preparation/07_example_days.qmd",691,"table",,"#| tbl-cap: ""Participant-days selected with fixed seed 20260730, in submitted site order."""
"notebooks/preparation/07_example_days.qmd",731,"table","tbl-example-day-availability","#| label: tbl-example-day-availability"
"notebooks/preparation/07_example_days.qmd",732,"table",,"#| tbl-cap: ""Observed melEDI and unavailable minutes in the nine selected days."""
"notebooks/preparation/07_example_days.qmd",819,"figure","fig-example-days-1","#| label: fig-example-days-1"
"notebooks/preparation/07_example_days.qmd",820,"figure",,"#| fig-cap: ""Example days 1–3 in submitted site order. The black trace and points are stored one-minute melEDI; dark-blue shading marks civil night; the strip below zero marks waking daytime, the three hours before sleep, diary-defined sleep, and declared non-wear. The dashed step gives contextual values of 250 lx, 10 lx, and 1 lx for those three diary periods."""
