"site","Id","raw_state","period_source_start","period_source_end","behavior_source_row","expected_minutes","projected_minutes","valid_minutes","brown_yes","timestamp_and_count_exact"
"THUAS","THUAS_S007","pre-sleep",37,37,36,180,180,180,155,TRUE
"THUAS","THUAS_S007","pre-sleep",38,38,37,180,180,180,180,TRUE
"THUAS","THUAS_S007","pre-sleep",39,39,38,180,180,180,96,TRUE
"THUAS","THUAS_S007","pre-sleep",40,40,39,180,180,180,29,TRUE
"THUAS","THUAS_S010","pre-sleep",42,42,41,180,180,79,77,TRUE
"THUAS","THUAS_S010","pre-sleep",43,43,42,180,180,0,0,TRUE
"THUAS","THUAS_S010","pre-sleep",44,44,43,180,180,180,93,TRUE
"THUAS","THUAS_S010","pre-sleep",45,45,44,180,180,0,0,TRUE
"THUAS","THUAS_S010","pre-sleep",46,46,45,180,180,180,180,TRUE
"THUAS","THUAS_S010","pre-sleep",47,47,46,180,180,180,118,TRUE
"THUAS","THUAS_S010","pre-sleep",48,48,47,180,180,119,87,TRUE
"THUAS","THUAS_S011","pre-sleep",50,50,49,180,180,162,112,TRUE
"THUAS","THUAS_S011","pre-sleep",51,51,50,180,180,180,90,TRUE
"THUAS","THUAS_S011","pre-sleep",52,52,51,180,180,180,166,TRUE
"THUAS","THUAS_S011","pre-sleep",53,53,52,180,180,180,104,TRUE
"THUAS","THUAS_S011","pre-sleep",54,54,53,180,180,180,177,TRUE
"THUAS","THUAS_S011","pre-sleep",55,55,54,180,180,180,45,TRUE
"THUAS","THUAS_S014","pre-sleep",57,57,56,180,180,100,10,TRUE
"THUAS","THUAS_S014","pre-sleep",58,58,57,180,180,1,0,TRUE
"THUAS","THUAS_S014","pre-sleep",59,59,58,180,180,180,128,TRUE
"THUAS","THUAS_S014","pre-sleep",60,60,59,180,180,105,105,TRUE
"THUAS","THUAS_S014","pre-sleep",61,61,60,180,180,180,149,TRUE
"THUAS","THUAS_S015","pre-sleep",63,63,62,180,180,180,129,TRUE
"THUAS","THUAS_S015","pre-sleep",64,64,63,180,180,0,0,TRUE
"THUAS","THUAS_S015","pre-sleep",65,65,64,180,180,180,78,TRUE
"THUAS","THUAS_S015","pre-sleep",66,66,65,180,180,180,180,TRUE
"THUAS","THUAS_S015","pre-sleep",67,67,66,180,180,180,176,TRUE
"THUAS","THUAS_S015","pre-sleep",68,68,67,180,180,162,162,TRUE
"THUAS","THUAS_S016","pre-sleep",70,70,69,180,180,180,100,TRUE
"THUAS","THUAS_S016","pre-sleep",71,71,70,180,180,180,71,TRUE
"THUAS","THUAS_S016","pre-sleep",72,72,71,180,180,180,114,TRUE
"THUAS","THUAS_S016","pre-sleep",73,73,72,180,180,180,180,TRUE
"THUAS","THUAS_S016","pre-sleep",74,74,73,180,180,180,139,TRUE
"THUAS","THUAS_S016","pre-sleep",75,75,74,180,180,180,1,TRUE
"THUAS","THUAS_S018","pre-sleep",79,79,78,180,180,0,0,TRUE
"THUAS","THUAS_S018","pre-sleep",80,80,79,180,180,180,25,TRUE
"THUAS","THUAS_S018","pre-sleep",81,81,80,180,180,77,58,TRUE
"THUAS","THUAS_S018","pre-sleep",82,82,81,180,180,180,28,TRUE
"THUAS","THUAS_S018","pre-sleep",83,83,82,180,180,164,103,TRUE
"THUAS","THUAS_S018","pre-sleep",84,84,83,180,180,180,140,TRUE
"THUAS","THUAS_S018","pre-sleep",85,85,84,180,180,180,122,TRUE
"THUAS","THUAS_S019","pre-sleep",87,87,86,180,180,0,0,TRUE
"THUAS","THUAS_S019","pre-sleep",88,88,87,180,180,180,144,TRUE
"THUAS","THUAS_S019","pre-sleep",89,89,88,180,180,180,173,TRUE
"THUAS","THUAS_S019","pre-sleep",90,90,89,180,180,180,170,TRUE
"THUAS","THUAS_S019","pre-sleep",91,91,90,180,180,180,104,TRUE
"THUAS","THUAS_S019","pre-sleep",92,92,91,180,180,180,45,TRUE
"THUAS","THUAS_S019","pre-sleep",93,93,92,180,180,180,73,TRUE
"THUAS","THUAS_S020","pre-sleep",95,95,94,180,180,180,118,TRUE
"THUAS","THUAS_S020","pre-sleep",96,96,95,180,180,180,51,TRUE
"THUAS","THUAS_S020","pre-sleep",97,97,96,180,180,180,2,TRUE
"THUAS","THUAS_S020","pre-sleep",98,98,97,180,180,180,141,TRUE
"THUAS","THUAS_S020","pre-sleep",99,99,98,180,180,180,122,TRUE
"THUAS","THUAS_S020","pre-sleep",100,100,99,180,180,180,0,TRUE
"THUAS","THUAS_S020","pre-sleep",101,101,100,180,180,110,110,TRUE
"TUM","TUM_S001","pre-sleep",2,2,1,180,180,155,46,TRUE
"TUM","TUM_S001","pre-sleep",3,3,2,180,180,180,94,TRUE
"TUM","TUM_S001","pre-sleep",4,4,3,180,180,180,97,TRUE
"TUM","TUM_S001","pre-sleep",5,5,4,180,180,180,30,TRUE
"TUM","TUM_S001","pre-sleep",6,6,5,180,180,180,176,TRUE
"TUM","TUM_S001","pre-sleep",7,7,6,180,180,110,80,TRUE
"TUM","TUM_S002","pre-sleep",9,9,8,180,180,180,159,TRUE
"TUM","TUM_S002","pre-sleep",10,10,9,180,180,160,155,TRUE
"TUM","TUM_S002","pre-sleep",11,11,10,180,180,180,177,TRUE
"TUM","TUM_S002","pre-sleep",12,12,11,180,180,180,140,TRUE
"TUM","TUM_S002","pre-sleep",13,13,12,180,180,180,154,TRUE
"TUM","TUM_S002","pre-sleep",14,14,13,180,180,120,90,TRUE
"TUM","TUM_S003","pre-sleep",16,16,15,180,180,136,81,TRUE
"TUM","TUM_S003","pre-sleep",17,17,16,180,180,166,129,TRUE
"TUM","TUM_S003","pre-sleep",18,18,17,180,180,152,112,TRUE
"TUM","TUM_S003","pre-sleep",19,19,18,180,180,170,0,TRUE
"TUM","TUM_S003","pre-sleep",20,20,19,180,180,133,71,TRUE
"TUM","TUM_S003","pre-sleep",21,21,20,180,180,164,56,TRUE
"TUM","TUM_S004","pre-sleep",23,23,22,180,180,180,180,TRUE
"TUM","TUM_S004","pre-sleep",24,24,23,180,180,156,104,TRUE
"TUM","TUM_S004","pre-sleep",25,25,24,180,180,180,118,TRUE
"TUM","TUM_S004","pre-sleep",26,26,25,180,180,180,180,TRUE
"TUM","TUM_S004","pre-sleep",27,27,26,180,180,180,118,TRUE
"TUM","TUM_S004","pre-sleep",28,28,27,180,180,120,120,TRUE
"TUM","TUM_S005","pre-sleep",30,30,29,180,180,180,174,TRUE
"TUM","TUM_S005","pre-sleep",31,31,30,180,180,180,170,TRUE
"TUM","TUM_S005","pre-sleep",32,32,31,180,180,150,150,TRUE
"TUM","TUM_S005","pre-sleep",33,33,32,180,180,126,126,TRUE
"TUM","TUM_S005","pre-sleep",34,34,33,180,180,180,150,TRUE
"TUM","TUM_S005","pre-sleep",35,35,34,180,180,153,124,TRUE
"TUM","TUM_S006","pre-sleep",37,37,36,180,180,180,96,TRUE
"TUM","TUM_S006","pre-sleep",38,38,37,180,180,180,123,TRUE
"TUM","TUM_S006","pre-sleep",39,39,38,180,180,180,143,TRUE
"TUM","TUM_S006","pre-sleep",40,40,39,180,180,166,113,TRUE
"TUM","TUM_S006","pre-sleep",41,41,40,180,180,180,140,TRUE
"TUM","TUM_S006","pre-sleep",42,42,41,180,180,175,151,TRUE
"TUM","TUM_S007","pre-sleep",44,44,43,180,180,180,17,TRUE
"TUM","TUM_S007","pre-sleep",45,45,44,180,180,180,105,TRUE
"TUM","TUM_S007","pre-sleep",46,46,45,180,180,180,65,TRUE
"TUM","TUM_S007","pre-sleep",47,47,46,180,180,180,18,TRUE
"TUM","TUM_S007","pre-sleep",48,48,47,180,180,180,72,TRUE
"TUM","TUM_S007","pre-sleep",49,49,48,180,180,0,0,TRUE
"TUM","TUM_S008","pre-sleep",51,51,50,180,180,180,105,TRUE
"TUM","TUM_S008","pre-sleep",52,52,51,180,180,180,37,TRUE
"TUM","TUM_S008","pre-sleep",53,53,52,180,180,180,73,TRUE
"TUM","TUM_S008","pre-sleep",54,54,53,180,180,180,106,TRUE
"TUM","TUM_S008","pre-sleep",55,55,54,180,180,103,103,TRUE
"TUM","TUM_S008","pre-sleep",56,56,55,180,180,0,0,TRUE
"TUM","TUM_S009","pre-sleep",58,58,57,180,180,180,128,TRUE
"TUM","TUM_S009","pre-sleep",59,59,58,180,180,180,178,TRUE
"TUM","TUM_S009","pre-sleep",60,60,59,180,180,180,180,TRUE
"TUM","TUM_S009","pre-sleep",61,61,60,180,180,180,169,TRUE
"TUM","TUM_S009","pre-sleep",62,62,61,180,180,180,150,TRUE
"TUM","TUM_S009","pre-sleep",63,63,62,180,180,120,67,TRUE
"TUM","TUM_S010","pre-sleep",65,65,64,180,180,60,46,TRUE
"TUM","TUM_S010","pre-sleep",66,66,65,180,180,151,110,TRUE
"TUM","TUM_S010","pre-sleep",67,67,66,180,180,180,180,TRUE
"TUM","TUM_S010","pre-sleep",68,68,67,180,180,180,115,TRUE
"TUM","TUM_S010","pre-sleep",69,69,68,180,180,107,107,TRUE
"TUM","TUM_S010","pre-sleep",70,70,69,180,180,150,150,TRUE
"UCR","UCR_S001","pre-sleep",2,2,1,180,180,180,150,TRUE
"UCR","UCR_S001","pre-sleep",3,3,2,180,180,180,162,TRUE
"UCR","UCR_S001","pre-sleep",4,4,3,180,180,180,171,TRUE
"UCR","UCR_S001","pre-sleep",5,5,4,180,180,0,0,TRUE
"UCR","UCR_S001","pre-sleep",6,6,5,180,180,25,25,TRUE
"UCR","UCR_S001","pre-sleep",7,7,6,180,180,180,164,TRUE
"UCR","UCR_S002","pre-sleep",9,9,8,180,180,180,128,TRUE
"UCR","UCR_S002","pre-sleep",10,10,9,180,180,180,98,TRUE
"UCR","UCR_S002","pre-sleep",11,11,10,180,180,180,144,TRUE
"UCR","UCR_S002","pre-sleep",12,12,11,180,180,168,138,TRUE
"UCR","UCR_S002","pre-sleep",13,13,12,180,180,180,135,TRUE
"UCR","UCR_S003","pre-sleep",15,15,14,180,180,180,0,TRUE
"UCR","UCR_S003","pre-sleep",16,16,15,180,180,180,31,TRUE
"UCR","UCR_S003","pre-sleep",17,17,16,180,180,180,131,TRUE
"UCR","UCR_S003","pre-sleep",18,18,17,180,180,0,0,TRUE
"UCR","UCR_S003","pre-sleep",19,19,18,180,180,0,0,TRUE
"UCR","UCR_S004","pre-sleep",21,21,20,180,180,180,143,TRUE
"UCR","UCR_S004","pre-sleep",22,22,21,180,180,53,17,TRUE
"UCR","UCR_S004","pre-sleep",23,23,22,180,180,180,107,TRUE
"UCR","UCR_S004","pre-sleep",24,24,23,180,180,180,140,TRUE
"UCR","UCR_S004","pre-sleep",25,25,24,180,180,180,176,TRUE
"UCR","UCR_S004","pre-sleep",26,26,25,180,180,180,175,TRUE
"UCR","UCR_S005","pre-sleep",28,28,27,180,180,179,34,TRUE
"UCR","UCR_S005","pre-sleep",29,29,28,180,180,180,33,TRUE
"UCR","UCR_S005","pre-sleep",30,30,29,180,180,162,146,TRUE
"UCR","UCR_S005","pre-sleep",31,31,30,180,180,0,0,TRUE
"UCR","UCR_S006","pre-sleep",34,34,33,180,180,180,165,TRUE
"UCR","UCR_S006","pre-sleep",35,35,34,180,180,153,28,TRUE
"UCR","UCR_S006","pre-sleep",36,36,35,180,180,180,77,TRUE
"UCR","UCR_S006","pre-sleep",37,37,36,180,180,129,98,TRUE
"UCR","UCR_S006","pre-sleep",38,38,37,180,180,180,163,TRUE
"UCR","UCR_S006","pre-sleep",39,39,38,180,180,169,70,TRUE
"UCR","UCR_S007","pre-sleep",41,41,40,180,180,180,96,TRUE
"UCR","UCR_S007","pre-sleep",42,42,41,180,180,180,95,TRUE
"UCR","UCR_S007","pre-sleep",43,43,42,180,180,180,133,TRUE
"UCR","UCR_S007","pre-sleep",44,44,43,180,180,180,69,TRUE
"UCR","UCR_S007","pre-sleep",45,45,44,180,180,163,77,TRUE
"UCR","UCR_S008","pre-sleep",47,47,46,180,180,180,70,TRUE
"UCR","UCR_S008","pre-sleep",48,48,47,180,180,180,146,TRUE
"UCR","UCR_S008","pre-sleep",49,49,48,180,180,180,116,TRUE
"UCR","UCR_S008","pre-sleep",50,50,49,180,180,180,92,TRUE
"UCR","UCR_S008","pre-sleep",51,51,50,180,180,180,162,TRUE
"UCR","UCR_S008","pre-sleep",52,52,51,180,180,180,126,TRUE
"UCR","UCR_S009","pre-sleep",54,54,53,180,180,180,41,TRUE
"UCR","UCR_S009","pre-sleep",55,55,54,180,180,180,85,TRUE
"UCR","UCR_S009","pre-sleep",56,56,55,180,180,180,140,TRUE
"UCR","UCR_S009","pre-sleep",57,57,56,180,180,180,149,TRUE
"UCR","UCR_S009","pre-sleep",58,58,57,180,180,180,149,TRUE
"UCR","UCR_S010","pre-sleep",60,60,59,180,180,180,104,TRUE
"UCR","UCR_S010","pre-sleep",61,61,60,180,180,180,124,TRUE
"UCR","UCR_S010","pre-sleep",62,62,61,180,180,165,150,TRUE
"UCR","UCR_S010","pre-sleep",63,63,62,180,180,180,109,TRUE
"UCR","UCR_S010","pre-sleep",64,64,63,180,180,180,134,TRUE
"UCR","UCR_S010","pre-sleep",65,65,64,180,180,180,139,TRUE
"UCR","UCR_S011","pre-sleep",67,67,66,180,180,118,96,TRUE
"UCR","UCR_S011","pre-sleep",68,68,67,180,180,69,39,TRUE
"UCR","UCR_S011","pre-sleep",69,69,68,180,180,64,30,TRUE
"UCR","UCR_S011","pre-sleep",70,70,69,180,180,180,114,TRUE
"UCR","UCR_S011","pre-sleep",71,71,70,180,180,0,0,TRUE
"UCR","UCR_S011","pre-sleep",72,72,71,180,180,180,169,TRUE
"UCR","UCR_S012","pre-sleep",74,74,73,180,180,101,49,TRUE
"UCR","UCR_S012","pre-sleep",75,75,74,180,180,180,172,TRUE
"UCR","UCR_S012","pre-sleep",76,76,75,180,180,180,180,TRUE
"UCR","UCR_S012","pre-sleep",77,77,76,180,180,180,179,TRUE
"UCR","UCR_S012","pre-sleep",78,78,77,180,180,180,151,TRUE
"UCR","UCR_S012","pre-sleep",79,79,78,180,180,180,115,TRUE
"UCR","UCR_S013","pre-sleep",81,81,80,180,180,180,147,TRUE
"UCR","UCR_S013","pre-sleep",82,82,81,180,180,180,152,TRUE
"UCR","UCR_S013","pre-sleep",83,83,82,180,180,180,46,TRUE
"UCR","UCR_S013","pre-sleep",84,84,83,180,180,180,180,TRUE
"UCR","UCR_S014","pre-sleep",87,87,86,180,180,180,129,TRUE
"UCR","UCR_S014","pre-sleep",88,88,87,180,180,180,170,TRUE
"UCR","UCR_S014","pre-sleep",89,89,88,180,180,180,129,TRUE
"UCR","UCR_S014","pre-sleep",90,90,89,180,180,180,176,TRUE
"UCR","UCR_S014","pre-sleep",91,91,90,180,180,180,174,TRUE
"UCR","UCR_S014","pre-sleep",92,92,91,180,180,179,143,TRUE
"UCR","UCR_S015","pre-sleep",94,94,93,180,180,12,6,TRUE
"UCR","UCR_S015","pre-sleep",95,95,94,180,180,180,20,TRUE
"UCR","UCR_S015","pre-sleep",96,96,95,180,180,180,137,TRUE
"UCR","UCR_S015","pre-sleep",97,97,96,180,180,180,136,TRUE
"UCR","UCR_S015","pre-sleep",98,98,97,180,180,180,176,TRUE
"UCR","UCR_S015","pre-sleep",99,99,98,180,180,180,180,TRUE
"UCR","UCR_S016","pre-sleep",101,101,100,180,180,180,106,TRUE
"UCR","UCR_S016","pre-sleep",102,102,101,180,180,180,178,TRUE
"UCR","UCR_S016","pre-sleep",103,103,102,180,180,180,174,TRUE
"UCR","UCR_S016","pre-sleep",104,104,103,180,180,180,174,TRUE
"UCR","UCR_S016","pre-sleep",105,105,104,180,180,180,179,TRUE
"UCR","UCR_S016","pre-sleep",106,106,105,180,180,100,14,TRUE
"UCR","UCR_S017","pre-sleep",108,108,107,180,180,180,70,TRUE
"UCR","UCR_S017","pre-sleep",109,109,108,180,180,180,129,TRUE
"UCR","UCR_S017","pre-sleep",110,110,109,180,180,180,43,TRUE
"UCR","UCR_S017","pre-sleep",111,111,110,180,180,180,133,TRUE
"UCR","UCR_S017","pre-sleep",112,112,111,180,180,125,104,TRUE
"UCR","UCR_S017","pre-sleep",113,113,112,180,180,0,0,TRUE
"UCR","UCR_S018","pre-sleep",115,115,114,180,180,167,62,TRUE
"UCR","UCR_S018","pre-sleep",116,116,115,180,180,180,83,TRUE
"UCR","UCR_S018","pre-sleep",117,117,116,180,180,180,46,TRUE
"UCR","UCR_S018","pre-sleep",118,118,117,180,180,180,106,TRUE
"UCR","UCR_S018","pre-sleep",119,119,118,180,180,180,164,TRUE
"UCR","UCR_S018","pre-sleep",120,120,119,180,180,180,163,TRUE
"UCR","UCR_S018","pre-sleep",121,121,120,180,180,180,90,TRUE
"UCR","UCR_S019","pre-sleep",123,123,122,180,180,180,54,TRUE
"UCR","UCR_S019","pre-sleep",124,124,123,180,180,180,23,TRUE
"UCR","UCR_S019","pre-sleep",125,125,124,180,180,179,117,TRUE
"UCR","UCR_S019","pre-sleep",126,126,125,180,180,180,20,TRUE
"UCR","UCR_S019","pre-sleep",127,127,126,180,180,180,9,TRUE
"UCR","UCR_S019","pre-sleep",128,128,127,180,180,180,5,TRUE
"UCR","UCR_S020","pre-sleep",130,130,129,180,180,180,126,TRUE
"UCR","UCR_S020","pre-sleep",131,131,130,180,180,180,35,TRUE
"UCR","UCR_S020","pre-sleep",132,132,131,180,180,180,13,TRUE
"UCR","UCR_S020","pre-sleep",133,133,132,180,180,180,52,TRUE
"UCR","UCR_S020","pre-sleep",134,134,133,180,180,180,37,TRUE
"UCR","UCR_S020","pre-sleep",135,135,134,180,180,180,80,TRUE
"UCR","UCR_S021","pre-sleep",137,137,136,180,180,180,128,TRUE
"UCR","UCR_S021","pre-sleep",138,138,137,180,180,180,124,TRUE
"UCR","UCR_S021","pre-sleep",139,139,138,180,180,180,116,TRUE
"UCR","UCR_S021","pre-sleep",140,140,139,180,180,180,112,TRUE
"UCR","UCR_S021","pre-sleep",141,141,140,180,180,180,177,TRUE
"UCR","UCR_S021","pre-sleep",142,142,141,180,180,180,170,TRUE
"UCR","UCR_S022","pre-sleep",144,144,143,180,180,180,135,TRUE
"UCR","UCR_S022","pre-sleep",145,145,144,180,180,180,88,TRUE
"UCR","UCR_S022","pre-sleep",146,146,145,180,180,180,66,TRUE
"UCR","UCR_S022","pre-sleep",147,147,146,180,180,180,54,TRUE
"UCR","UCR_S022","pre-sleep",148,148,147,180,180,180,179,TRUE
"UCR","UCR_S022","pre-sleep",149,149,148,180,180,120,24,TRUE
"UCR","UCR_S023","pre-sleep",151,151,150,180,180,180,92,TRUE
"UCR","UCR_S023","pre-sleep",152,152,151,180,180,180,56,TRUE
"UCR","UCR_S023","pre-sleep",153,153,152,180,180,180,57,TRUE
"UCR","UCR_S023","pre-sleep",154,154,153,180,180,180,30,TRUE
"UCR","UCR_S023","pre-sleep",155,155,154,180,180,180,93,TRUE
"UCR","UCR_S023","pre-sleep",156,156,155,180,180,180,110,TRUE
"UCR","UCR_S025","pre-sleep",158,158,157,180,180,180,56,TRUE
"UCR","UCR_S025","pre-sleep",159,159,158,180,180,156,80,TRUE
"UCR","UCR_S025","pre-sleep",160,160,159,180,180,180,62,TRUE
"UCR","UCR_S025","pre-sleep",161,161,160,180,180,180,142,TRUE
"UCR","UCR_S025","pre-sleep",162,162,161,180,180,180,109,TRUE
"UCR","UCR_S025","pre-sleep",163,163,162,180,180,180,122,TRUE
"UCR","UCR_S026","pre-sleep",165,165,164,180,180,137,80,TRUE
"UCR","UCR_S026","pre-sleep",166,166,165,180,180,180,133,TRUE
"UCR","UCR_S026","pre-sleep",167,167,166,180,180,180,166,TRUE
"UCR","UCR_S026","pre-sleep",168,168,167,180,180,160,67,TRUE
"UCR","UCR_S026","pre-sleep",169,169,168,180,180,180,96,TRUE
"UCR","UCR_S026","pre-sleep",170,170,169,180,180,180,81,TRUE
"UCR","UCR_S027","pre-sleep",172,172,171,180,180,180,4,TRUE
"UCR","UCR_S027","pre-sleep",173,173,172,180,180,180,47,TRUE
"UCR","UCR_S027","pre-sleep",174,174,173,180,180,180,64,TRUE
"UCR","UCR_S027","pre-sleep",175,175,174,180,180,180,149,TRUE
"UCR","UCR_S027","pre-sleep",176,176,175,180,180,180,108,TRUE
"UCR","UCR_S027","pre-sleep",177,177,176,180,180,175,79,TRUE
"UCR","UCR_S028","pre-sleep",179,179,178,180,180,165,28,TRUE
"UCR","UCR_S028","pre-sleep",180,180,179,180,180,180,33,TRUE
"UCR","UCR_S028","pre-sleep",181,181,180,180,180,180,80,TRUE
"UCR","UCR_S028","pre-sleep",182,182,181,180,180,180,82,TRUE
"UCR","UCR_S028","pre-sleep",183,183,182,180,180,180,163,TRUE
"UCR","UCR_S028","pre-sleep",184,184,183,180,180,180,81,TRUE
"UCR","UCR_S029","pre-sleep",186,186,185,180,180,180,71,TRUE
"UCR","UCR_S029","pre-sleep",187,187,186,180,180,180,95,TRUE
"UCR","UCR_S029","pre-sleep",188,188,187,180,180,180,157,TRUE
"UCR","UCR_S029","pre-sleep",189,189,188,180,180,179,145,TRUE
"UCR","UCR_S029","pre-sleep",190,190,189,180,180,180,172,TRUE
"UCR","UCR_S029","pre-sleep",191,191,190,180,180,180,146,TRUE
"UCR","UCR_S030","pre-sleep",193,193,192,180,180,180,107,TRUE
"UCR","UCR_S030","pre-sleep",194,194,193,180,180,180,100,TRUE
"UCR","UCR_S030","pre-sleep",195,195,194,180,180,180,156,TRUE
"UCR","UCR_S030","pre-sleep",196,196,195,180,180,180,176,TRUE
"UCR","UCR_S030","pre-sleep",197,197,196,180,180,180,164,TRUE
"UCR","UCR_S030","pre-sleep",198,198,197,180,180,180,125,TRUE
"UCR","UCR_S031","pre-sleep",200,200,199,180,180,180,177,TRUE
"UCR","UCR_S031","pre-sleep",201,201,200,180,180,180,158,TRUE
"UCR","UCR_S031","pre-sleep",202,202,201,180,180,180,176,TRUE
"UCR","UCR_S031","pre-sleep",203,203,202,180,180,180,138,TRUE
"UCR","UCR_S031","pre-sleep",204,204,203,180,180,163,95,TRUE
"UCR","UCR_S031","pre-sleep",205,205,204,180,180,180,130,TRUE
"UCR","UCR_S032","pre-sleep",207,207,206,180,180,180,176,TRUE
"UCR","UCR_S032","pre-sleep",208,208,207,180,180,180,175,TRUE
"UCR","UCR_S032","pre-sleep",209,209,208,180,180,180,166,TRUE
"UCR","UCR_S032","pre-sleep",210,210,209,180,180,180,179,TRUE
"UCR","UCR_S032","pre-sleep",211,211,210,180,180,180,176,TRUE
"UCR","UCR_S032","pre-sleep",212,212,211,180,180,150,144,TRUE
"UCR","UCR_S033","pre-sleep",214,214,213,180,180,180,153,TRUE
"UCR","UCR_S033","pre-sleep",215,215,214,180,180,180,169,TRUE
"UCR","UCR_S033","pre-sleep",216,216,215,180,180,180,145,TRUE
"UCR","UCR_S033","pre-sleep",217,217,216,180,180,180,156,TRUE
"UCR","UCR_S033","pre-sleep",218,218,217,180,180,180,141,TRUE
"UCR","UCR_S033","pre-sleep",219,219,218,180,180,180,139,TRUE
"UCR","UCR_S034","pre-sleep",221,221,220,180,180,180,148,TRUE
"UCR","UCR_S034","pre-sleep",222,222,221,180,180,180,134,TRUE
"UCR","UCR_S034","pre-sleep",223,223,222,180,180,180,83,TRUE
"UCR","UCR_S034","pre-sleep",224,224,223,180,180,180,77,TRUE
"UCR","UCR_S034","pre-sleep",225,225,224,180,180,180,180,TRUE
"UCR","UCR_S034","pre-sleep",226,226,225,180,180,180,118,TRUE
"UCR","UCR_S035","pre-sleep",228,228,227,180,180,180,47,TRUE
"UCR","UCR_S035","pre-sleep",229,229,228,180,180,180,82,TRUE
"UCR","UCR_S035","pre-sleep",230,230,229,180,180,180,108,TRUE
"UCR","UCR_S035","pre-sleep",231,231,230,180,180,180,72,TRUE
"UCR","UCR_S035","pre-sleep",232,232,231,180,180,180,44,TRUE
"UCR","UCR_S035","pre-sleep",233,233,232,180,180,110,0,TRUE
"UCR","UCR_S036","pre-sleep",235,235,234,180,180,180,84,TRUE
"UCR","UCR_S036","pre-sleep",236,236,235,180,180,180,135,TRUE
"UCR","UCR_S036","pre-sleep",237,237,236,180,180,95,93,TRUE
"UCR","UCR_S036","pre-sleep",238,238,237,180,180,0,0,TRUE
"UCR","UCR_S036","pre-sleep",239,239,238,180,180,180,118,TRUE
"UCR","UCR_S036","pre-sleep",240,240,239,180,180,168,100,TRUE
"UCR","UCR_S037","pre-sleep",242,242,241,180,180,180,172,TRUE
"UCR","UCR_S037","pre-sleep",243,243,242,180,180,180,162,TRUE
"UCR","UCR_S037","pre-sleep",244,244,243,180,180,180,130,TRUE
"UCR","UCR_S037","pre-sleep",245,245,244,180,180,105,82,TRUE
"UCR","UCR_S037","pre-sleep",246,246,245,180,180,89,42,TRUE
"UCR","UCR_S037","pre-sleep",247,247,246,180,180,180,147,TRUE
"UCR","UCR_S038","pre-sleep",249,249,248,180,180,180,58,TRUE
"UCR","UCR_S038","pre-sleep",250,250,249,180,180,180,85,TRUE
"UCR","UCR_S038","pre-sleep",251,251,250,180,180,180,177,TRUE
"UCR","UCR_S038","pre-sleep",252,252,251,180,180,180,178,TRUE
"UCR","UCR_S039","pre-sleep",255,255,254,180,180,180,89,TRUE
"UCR","UCR_S039","pre-sleep",256,256,255,180,180,180,48,TRUE
"UCR","UCR_S039","pre-sleep",257,257,256,180,180,180,27,TRUE
"UCR","UCR_S039","pre-sleep",258,258,257,180,180,180,149,TRUE
"UCR","UCR_S039","pre-sleep",259,259,258,180,180,180,33,TRUE
"UCR","UCR_S039","pre-sleep",260,260,259,180,180,180,173,TRUE
"UCR","UCR_S040","pre-sleep",262,262,261,180,180,180,95,TRUE
"UCR","UCR_S040","pre-sleep",263,263,262,180,180,180,37,TRUE
"UCR","UCR_S040","pre-sleep",264,264,263,180,180,180,158,TRUE
"UCR","UCR_S040","pre-sleep",265,265,264,180,180,180,84,TRUE
"UCR","UCR_S040","pre-sleep",266,266,265,180,180,180,124,TRUE
"UCR","UCR_S040","pre-sleep",267,267,266,180,180,180,50,TRUE
