site,participant,participant_order,local_date,weekday,protocol_day,clock_bin,aligned_minute,melEDI_lx,sample_available,photoperiod_state,daytime,aggregation_method,dataset,analysis_unit
MPI,MPI_S226,1,2023-11-03,Fri,3,1380,4260,4.842388888888888,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-03,Fri,3,1410,4290,9.935666666666666,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,0,4320,5.671777777777778,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,30,4350,5.7172777777777775,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,60,4380,5.2154444444444445,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,90,4410,6.040222222222223,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,120,4440,6.321888888888889,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,150,4470,5.245,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,180,4500,5.0535,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,210,4530,5.409222222222223,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,240,4560,2.4589444444444446,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,270,4590,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,300,4620,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,330,4650,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,360,4680,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,390,4710,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,420,4740,0.03116666666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,450,4770,1.1487777777777777,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,480,4800,3.5056666666666665,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,510,4830,6.125055555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,540,4860,9.295333333333334,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,570,4890,14.899611111111112,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,600,4920,131.3556111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,630,4950,116.58122222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,660,4980,43.39038888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,690,5010,10.605222222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,720,5040,10.8375,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,750,5070,4.1945,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,780,5100,5.538277777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,810,5130,4.147261904761905,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,840,5160,15.321805555555557,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,870,5190,18.875833333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,900,5220,13.886111111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,930,5250,3.933388888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,960,5280,4.945944444444445,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,990,5310,5.089388888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1020,5340,3.418277777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1050,5370,4.742611111111111,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1080,5400,3.1204444444444444,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1110,5430,2.9547777777777777,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1140,5460,3.033166666666667,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1170,5490,3.2114444444444445,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1200,5520,3.2268333333333334,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1230,5550,3.386888888888889,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1260,5580,3.386388888888889,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1290,5610,3.234722222222222,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1320,5640,4.145944444444445,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1350,5670,4.112055555555556,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1380,5700,4.203111111111111,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-04,Sat,4,1410,5730,4.328055555555555,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,0,5760,4.228722222222222,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,30,5790,3.4079444444444444,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,60,5820,3.173888888888889,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,90,5850,3.221611111111111,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,120,5880,3.2223888888888887,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,150,5910,2.2029444444444444,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,180,5940,0.004444444444444445,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,210,5970,0.0018888888888888894,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,240,6000,0.002722222222222222,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,270,6030,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,300,6060,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,330,6090,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,360,6120,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,390,6150,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,420,6180,0.0022222222222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,450,6210,0.1973888888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,480,6240,1.760722222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,510,6270,8.044888888888888,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,540,6300,66.55816666666666,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,570,6330,121.92133333333334,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,600,6360,121.27922222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,630,6390,131.46305555555557,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,660,6420,67.77844444444445,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,690,6450,10.232888888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,720,6480,24.81127777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,750,6510,44.63177777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,780,6540,40.71472222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,810,6570,29.807666666666666,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,840,6600,6.834333333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,870,6630,2.3771111111111116,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,900,6660,9.778166666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,930,6690,6.716611111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,960,6720,6.383166666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,990,6750,12.881722222222223,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1020,6780,9.739777777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1050,6810,15.6795,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1080,6840,20.101555555555557,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1110,6870,19.00477777777778,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1140,6900,18.482222222222223,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1170,6930,4.5075,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1200,6960,3.2918333333333334,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1230,6990,1.753611111111111,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1260,7020,3.3664444444444444,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1290,7050,3.3596666666666666,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1320,7080,3.2975,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1350,7110,3.2396666666666665,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1380,7140,3.602666666666667,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S226,1,2023-11-05,Sun,5,1410,7170,4.219,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,0,0,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,30,30,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,60,60,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,90,90,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,120,120,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,150,150,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,180,180,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,210,210,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,240,240,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,270,270,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,300,300,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,330,330,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,360,360,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,390,390,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,420,420,16.04077777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S003,2,2025-06-12,Wed,1,450,450,109.51905555555555,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
