site,Id,local_date,placement,placement_label,source_real_minutes,valid_minutes_raw,screened_day,weekend,city,country,location,timezone,latitude_deg,longitude_deg,photoperiod_hours,civil_dawn_wall_minute,civil_dusk_wall_minute,solar_context_origin,solar_context_algorithm,solar_depression_deg,coordinate_source,coordinate_source_version,paired_available
RISE,RISE_S010,2025-06-13,near_eye,Near-eye (primary),1440,1329,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.429159809152285,176.04612607161204,1401.795714620749,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S010,2025-06-14,near_eye,Near-eye (primary),1440,1439,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.457867281238237,175.35424429178238,1402.8262811660766,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S010,2025-06-15,near_eye,Near-eye (primary),1440,1115,FALSE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.482763924863605,174.77752097845078,1403.743356470267,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S010,2025-06-16,near_eye,Near-eye (primary),1440,602,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.503757714099354,174.31848285595575,1404.543945701917,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S011,2025-06-09,near_eye,Near-eye (primary),1440,390,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.278422818316354,179.9043904264768,1396.609759525458,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S011,2025-06-10,near_eye,Near-eye (primary),1440,466,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.321251919137108,178.78289562861124,1398.0580107768376,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S012,2025-06-09,near_eye,Near-eye (primary),1440,245,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.278422818316354,179.9043904264768,1396.609759525458,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S012,2025-06-10,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.321251919137108,178.78289562861124,1398.0580107768376,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S012,2025-06-11,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.360735110441844,177.76369191408156,1399.4077985405922,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S012,2025-06-12,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.396744766698944,176.85031710863115,1400.6550031105678,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S012,2025-06-13,near_eye,Near-eye (primary),1440,1436,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.429159809152285,176.04612607161204,1401.795714620749,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S012,2025-06-14,near_eye,Near-eye (primary),1440,1424,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.457867281238237,175.35424429178238,1402.8262811660766,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S012,2025-06-15,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.482763924863605,174.77752097845078,1403.743356470267,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S012,2025-06-16,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.503757714099354,174.31848285595575,1404.543945701917,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S012,2025-06-17,near_eye,Near-eye (primary),1440,1140,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.520769297877948,173.9792900999387,1405.2254479726155,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S013,2025-06-23,near_eye,Near-eye (primary),1440,533,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.536650009685093,174.52669317324956,1406.725693754355,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S013,2025-06-24,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.52484733098083,175.04915325244266,1406.5399931112925,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S013,2025-06-25,near_eye,Near-eye (primary),1440,1233,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.508991887436974,175.69204830328624,1406.2315615495047,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S013,2025-06-26,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.489147805107965,176.45325086514154,1405.8021191716193,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S013,2025-06-27,near_eye,Near-eye (primary),1440,1299,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.465393348733585,177.33019787867863,1405.2537988026936,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S013,2025-06-28,near_eye,Near-eye (primary),1440,1262,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.43781963951058,178.31992769241333,1404.5891060630481,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S013,2025-06-29,near_eye,Near-eye (primary),1440,1435,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.406529225375916,179.41912205219268,1403.8108755747478,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S013,2025-06-30,near_eye,Near-eye (primary),1440,598,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,20.37163455380334,180.6241516192754,1402.9222248474757,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S016,2025-10-06,near_eye,Near-eye (primary),1440,213,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.376106913288435,404.650709327062,1147.217124124368,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S016,2025-10-07,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.295595754848586,406.78049127260846,1144.5162365635235,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S016,2025-10-08,near_eye,Near-eye (primary),1440,1260,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.215335908797051,408.90960577726366,1141.8297603050867,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S016,2025-10-09,near_eye,Near-eye (primary),1440,1262,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.135332807037566,411.038228225708,1139.1581966479619,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S016,2025-10-10,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,12.055592330296834,413.16651836633685,1136.5020581841468,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S016,2025-10-11,near_eye,Near-eye (primary),1440,1308,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,11.976120831569036,415.29461922645567,1133.861869120598,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S016,2025-10-12,near_eye,Near-eye (primary),1440,1391,TRUE,TRUE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,11.896925158434444,417.4226560672124,1131.238165573279,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
RISE,RISE_S016,2025-10-13,near_eye,Near-eye (primary),1440,932,FALSE,FALSE,Borås,Sweden,"Borås, Sweden",Europe/Stockholm,57.715675,12.890871,11.818012676636378,419.5507352749507,1128.6314958731334,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S001,2025-02-21,near_eye,Near-eye (primary),1440,595,FALSE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,11.528500148455302,430.69062949816384,1122.400638405482,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S001,2025-02-22,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,11.59127261598905,428.68367656866707,1124.16003352801,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S001,2025-02-23,near_eye,Near-eye (primary),1440,1161,TRUE,TRUE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,11.654367930557992,426.6566195567449,1125.9186953902245,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S001,2025-02-24,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,11.717774412168398,424.6100896716118,1127.6765544017155,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S001,2025-02-25,near_eye,Near-eye (primary),1440,1425,TRUE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,11.781480873823165,422.5447103937467,1129.4335628231368,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S001,2025-02-26,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,11.845476604236497,420.46109750668205,1131.189693760872,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S001,2025-02-27,near_eye,Near-eye (primary),1440,1357,TRUE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,11.909751350416078,418.3598591446877,1132.9449401696522,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S001,2025-02-28,near_eye,Near-eye (primary),1440,1341,TRUE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,11.974295300576422,416.24159582853315,1134.6993138631185,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S001,2025-03-01,near_eye,Near-eye (primary),1440,712,FALSE,TRUE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,12.03909906566143,414.1069005648295,1136.4528445045153,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S001,2025-03-02,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,12.10415366133054,411.95635893344877,1138.2055786132812,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S001,2025-03-03,near_eye,Near-eye (primary),1440,622,FALSE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,12.169450489679972,409.79054921070735,1139.9575785915056,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S002,2025-03-03,near_eye,Near-eye (primary),1440,593,FALSE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,12.169450489679972,409.79054921070735,1139.9575785915056,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S002,2025-03-04,near_eye,Near-eye (primary),1440,1422,TRUE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,12.234981320500374,407.6100425004959,1141.7089217305183,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S002,2025-03-05,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,12.300738272799386,405.41540288527807,1143.4596992532413,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S002,2025-03-06,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,12.366713795595698,403.2071876088778,1145.2100153446197,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S002,2025-03-07,near_eye,Near-eye (primary),1440,1440,TRUE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,12.432900649176704,400.9859472552935,1146.9599862058958,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S002,2025-03-08,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,12.499291886356142,398.7522259513537,1148.7097391327222,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S002,2025-03-09,near_eye,Near-eye (primary),1440,1440,TRUE,TRUE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,12.565880832738346,396.50656159321466,1150.4594115575155,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,FALSE
THUAS,THUAS_S002,2025-03-10,near_eye,Near-eye (primary),1440,829,FALSE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,12.632661068108346,394.2494860847791,1152.2091501712798,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S003,2025-03-17,near_eye,Near-eye (primary),1440,464,FALSE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,13.104983964231279,378.17398977279663,1164.4730276266735,canonical extension for available non-all-zero day,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
THUAS,THUAS_S003,2025-03-18,near_eye,Near-eye (primary),1440,1325,TRUE,FALSE,Delft,Netherlands,"Delft, the Netherlands",Europe/Amsterdam,52.0116,4.3571,13.173087510267893,375.8441444079081,1166.2293950239816,verified shared solar-context artifact,LightLogR::photoperiod + suntools::solarnoon(local midnight),6,melidosData::melidos_coordinates,1.0.6,TRUE
