placement,placement_label,base_colour,fill_colour,xmin,xmax,alpha,aggregation_minutes,site,clock_minute,n_participants,participant_days,context,fraction,context_label,band_index,ymin,ymax
near_eye,Near-eye (primary),#E69F00,#FEFBF4,1087.5,1102.5,1,15,Overall,1095,141,778,pre_sleep,0.043701799485861934,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#FDF9EE,1102.5,1117.5,1,15,Overall,1110,141,778,pre_sleep,0.06512425021422505,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#FDF7E9,1117.5,1132.5,1,15,Overall,1125,141,778,pre_sleep,0.08483290488431999,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#FCF4E1,1132.5,1147.5,1,15,Overall,1140,141,778,pre_sleep,0.11859468723222084,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#FBF1D9,1147.5,1162.5,1,15,Overall,1155,141,778,pre_sleep,0.15029991431019307,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#FAEBC9,1162.5,1177.5,1,15,Overall,1170,141,778,pre_sleep,0.21302485004284544,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#F8E6BB,1177.5,1192.5,1,15,Overall,1185,141,778,pre_sleep,0.26495287060839817,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#F7DFAA,1192.5,1207.5,1,15,Overall,1200,141,780,pre_sleep,0.33376068376068874,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#F5DA9C,1207.5,1222.5,1,15,Overall,1215,141,782,pre_sleep,0.3876332622601306,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#F4D48C,1222.5,1237.5,1,15,Overall,1230,141,783,pre_sleep,0.4518518518518527,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#F2CF7F,1237.5,1252.5,1,15,Overall,1245,141,783,pre_sleep,0.5030225627926804,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#F1CA71,1252.5,1267.5,1,15,Overall,1260,141,785,pre_sleep,0.5551492473849864,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#F0C566,1267.5,1282.5,1,15,Overall,1275,141,786,pre_sleep,0.6002546689303853,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#EFC25C,1282.5,1297.5,1,15,Overall,1290,141,788,pre_sleep,0.6403456748284304,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#EFC057,1297.5,1312.5,1,15,Overall,1305,141,791,pre_sleep,0.6591810890671196,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#EEBD51,1312.5,1327.5,1,15,Overall,1320,141,793,pre_sleep,0.6826251577618827,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#EEBE52,1327.5,1342.5,1,15,Overall,1335,141,793,pre_sleep,0.677091214796133,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#EFC058,1342.5,1357.5,1,15,Overall,1350,141,794,pre_sleep,0.6551868962620729,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#EFC35F,1357.5,1372.5,1,15,Overall,1365,141,795,pre_sleep,0.6279245283018849,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#F1C86C,1372.5,1387.5,1,15,Overall,1380,141,795,pre_sleep,0.5771907756813395,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#F2CC77,1387.5,1402.5,1,15,Overall,1395,141,796,pre_sleep,0.5330820770519269,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#F3D185,1402.5,1417.5,1,15,Overall,1410,141,796,pre_sleep,0.48031825795644933,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#E69F00,#F4D692,1417.5,1432.5,1,15,Overall,1425,141,796,pre_sleep,0.427219430485761,Pre-sleep,2,1.58,2.42
near_eye,Near-eye (primary),#0072B2,#F3F9FB,-7.5,7.5,1,15,Overall,0,141,792,wake,0.04553872053872029,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F4F9FC,7.5,22.5,1,15,Overall,15,141,792,wake,0.04267676767676801,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F6FAFC,22.5,37.5,1,15,Overall,30,141,792,wake,0.03636363636363642,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F6FAFC,37.5,52.5,1,15,Overall,45,141,792,wake,0.035353535353535026,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F8FBFD,52.5,67.5,1,15,Overall,60,141,792,wake,0.0290404040404041,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F8FBFD,67.5,82.5,1,15,Overall,75,141,792,wake,0.027693602693602624,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F9FCFD,82.5,97.5,1,15,Overall,90,141,792,wake,0.023821548821548882,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F9FCFD,97.5,112.5,1,15,Overall,105,141,792,wake,0.02272727272727232,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FAFCFD,112.5,127.5,1,15,Overall,120,141,790,wake,0.019731318219983446,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FBFDFE,127.5,142.5,1,15,Overall,135,141,790,wake,0.01679261125104981,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FBFDFE,142.5,157.5,1,15,Overall,150,141,790,wake,0.01385390428211637,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FBFDFE,157.5,172.5,1,15,Overall,165,141,790,wake,0.01385390428211637,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FCFDFE,172.5,187.5,1,15,Overall,180,141,792,wake,0.013468013468013166,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FCFDFE,187.5,202.5,1,15,Overall,195,141,792,wake,0.01262626262626235,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FBFDFE,202.5,217.5,1,15,Overall,210,141,792,wake,0.013888888888889186,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FCFDFE,217.5,232.5,1,15,Overall,225,141,792,wake,0.013468013468013166,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FAFCFE,232.5,247.5,1,15,Overall,240,141,792,wake,0.019276094276094433,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F9FCFD,247.5,262.5,1,15,Overall,255,141,792,wake,0.023232323232323715,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F8FBFD,262.5,277.5,1,15,Overall,270,141,792,wake,0.028703703703704012,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F6FAFC,277.5,292.5,1,15,Overall,285,141,792,wake,0.03488960053935479,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F4F9FC,292.5,307.5,1,15,Overall,300,141,790,wake,0.0440506329113919,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F3F8FB,307.5,322.5,1,15,Overall,315,141,790,wake,0.0481012658227855,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#EDF5FA,322.5,337.5,1,15,Overall,330,141,790,wake,0.07113924050633029,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#E9F3F8,337.5,352.5,1,15,Overall,345,141,790,wake,0.08759493670886255,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#DAEBF4,352.5,367.5,1,15,Overall,360,141,789,wake,0.14533164343050287,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#CEE4F0,367.5,382.5,1,15,Overall,375,141,789,wake,0.1901985635825967,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#C3DEED,382.5,397.5,1,15,Overall,390,141,789,wake,0.23489649345162464,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#BAD9EA,397.5,412.5,1,15,Overall,405,141,789,wake,0.26979298690325587,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#A6CEE4,412.5,427.5,1,15,Overall,420,141,788,wake,0.3485182049110904,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#9BC8E1,427.5,442.5,1,15,Overall,435,141,787,wake,0.3932232105040247,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#88BDDB,442.5,457.5,1,15,Overall,450,141,787,wake,0.4650275540483246,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#7DB7D8,457.5,472.5,1,15,Overall,465,141,786,wake,0.5096692111959276,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#6DAED3,472.5,487.5,1,15,Overall,480,141,786,wake,0.5717557251908447,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#63A9D0,487.5,502.5,1,15,Overall,495,141,785,wake,0.6109647258818561,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#59A3CD,502.5,517.5,1,15,Overall,510,141,784,wake,0.6491496598639421,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#4F9DCA,517.5,532.5,1,15,Overall,525,141,784,wake,0.6919148936170187,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#4095C5,532.5,547.5,1,15,Overall,540,141,782,wake,0.7485933503836335,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#3991C3,547.5,562.5,1,15,Overall,555,141,782,wake,0.7774083546462035,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#308CC0,562.5,577.5,1,15,Overall,570,141,781,wake,0.8131455399061014,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#2888BE,577.5,592.5,1,15,Overall,585,141,781,wake,0.8418267178830555,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#1E83BB,592.5,607.5,1,15,Overall,600,141,780,wake,0.8823931623931647,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#1B81BA,607.5,622.5,1,15,Overall,615,141,780,wake,0.8936752136752155,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#177FB9,622.5,637.5,1,15,Overall,630,141,780,wake,0.9095030365238223,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#147DB8,637.5,652.5,1,15,Overall,645,141,779,wake,0.920496362858369,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0E7AB6,652.5,667.5,1,15,Overall,660,141,779,wake,0.9454000855798029,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0B78B5,667.5,682.5,1,15,Overall,675,141,779,wake,0.9567451820128471,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0977B5,682.5,697.5,1,15,Overall,690,141,778,wake,0.9640102827763524,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0877B4,697.5,712.5,1,15,Overall,705,141,778,wake,0.9680377035132847,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0675B4,712.5,727.5,1,15,Overall,720,141,778,wake,0.9765209940017118,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0474B3,727.5,742.5,1,15,Overall,735,141,778,wake,0.9836332476435299,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0373B3,742.5,757.5,1,15,Overall,750,141,778,wake,0.9895458440445589,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0273B3,757.5,772.5,1,15,Overall,765,141,778,wake,0.9919451585261352,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0173B2,772.5,787.5,1,15,Overall,780,141,778,wake,0.9948586118251926,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0173B2,787.5,802.5,1,15,Overall,795,141,778,wake,0.9961439588688944,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0172B2,802.5,817.5,1,15,Overall,810,141,778,wake,0.9966580976863756,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,817.5,832.5,1,15,Overall,825,141,778,wake,0.998714652956298,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,832.5,847.5,1,15,Overall,840,141,778,wake,0.998714652956298,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,847.5,862.5,1,15,Overall,855,141,778,wake,0.998714652956298,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,862.5,877.5,1,15,Overall,870,141,778,wake,0.998714652956298,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,877.5,892.5,1,15,Overall,885,141,778,wake,0.998714652956298,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,892.5,907.5,1,15,Overall,900,141,778,wake,0.998714652956298,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,907.5,922.5,1,15,Overall,915,141,778,wake,0.9992287917737789,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,922.5,937.5,1,15,Overall,930,141,778,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,937.5,952.5,1,15,Overall,945,141,778,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,952.5,967.5,1,15,Overall,960,141,778,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,967.5,982.5,1,15,Overall,975,141,778,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0172B2,982.5,997.5,1,15,Overall,990,141,778,wake,0.997000856898029,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0173B2,997.5,1012.5,1,15,Overall,1005,141,778,wake,0.9961439588688944,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0373B3,1012.5,1027.5,1,15,Overall,1020,141,778,wake,0.9900599828620387,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0374B3,1027.5,1042.5,1,15,Overall,1035,141,778,wake,0.9887746358183374,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0374B3,1042.5,1057.5,1,15,Overall,1050,141,778,wake,0.9867180805484153,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0474B3,1057.5,1072.5,1,15,Overall,1065,141,778,wake,0.9832047986289636,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0977B5,1072.5,1087.5,1,15,Overall,1080,141,778,wake,0.9653813196229657,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0B78B5,1087.5,1102.5,1,15,Overall,1095,141,778,wake,0.956298200514138,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#117BB7,1102.5,1117.5,1,15,Overall,1110,141,778,wake,0.9348757497857749,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#167EB9,1117.5,1132.5,1,15,Overall,1125,141,778,wake,0.9151670951156801,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#1E83BB,1132.5,1147.5,1,15,Overall,1140,141,778,wake,0.8814053127677792,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#2687BE,1147.5,1162.5,1,15,Overall,1155,141,778,wake,0.8497000856898069,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#3790C3,1162.5,1177.5,1,15,Overall,1170,141,778,wake,0.7839760068551783,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#4598C7,1177.5,1192.5,1,15,Overall,1185,141,778,wake,0.7311910882604971,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#58A2CC,1192.5,1207.5,1,15,Overall,1200,141,780,wake,0.6563247863247929,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#66AAD1,1207.5,1222.5,1,15,Overall,1215,141,782,wake,0.6011940298507431,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#77B4D6,1222.5,1237.5,1,15,Overall,1230,141,783,wake,0.5349510429970181,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#85BBDA,1237.5,1252.5,1,15,Overall,1245,141,783,wake,0.4802894848871902,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#96C5DF,1252.5,1267.5,1,15,Overall,1260,141,785,wake,0.41049408963347866,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#A4CDE4,1267.5,1282.5,1,15,Overall,1275,141,786,wake,0.35645161290322813,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#B4D5E8,1282.5,1297.5,1,15,Overall,1290,141,788,wake,0.29526391595357265,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#BDDBEB,1297.5,1312.5,1,15,Overall,1305,141,791,wake,0.2572393414942962,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#CCE3F0,1312.5,1327.5,1,15,Overall,1320,141,793,wake,0.20092553639041139,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#D2E6F1,1327.5,1342.5,1,15,Overall,1335,141,793,wake,0.1754518705338397,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#DDECF5,1342.5,1357.5,1,15,Overall,1350,141,794,wake,0.1330533389332202,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#E3F0F7,1357.5,1372.5,1,15,Overall,1365,141,795,wake,0.10901467505241227,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#E9F3F8,1372.5,1387.5,1,15,Overall,1380,141,795,wake,0.0856184486373148,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#ECF4F9,1387.5,1402.5,1,15,Overall,1395,141,796,wake,0.07529313232830744,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#EFF6FA,1402.5,1417.5,1,15,Overall,1410,141,796,wake,0.06222780569514148,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#EFF6FA,1417.5,1432.5,1,15,Overall,1425,141,796,wake,0.061557788944722504,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#D73027,#DF5851,-7.5,7.5,1,15,RISE,0,13,77,sleep,0.8051948051948075,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DE534C,7.5,22.5,1,15,RISE,15,13,77,sleep,0.830303030303031,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DD4F47,22.5,37.5,1,15,RISE,30,13,77,sleep,0.85021645021645,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DC4C44,37.5,52.5,1,15,RISE,45,13,77,sleep,0.865800865800867,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DB453D,52.5,67.5,1,15,RISE,60,13,77,sleep,0.9004329004328996,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DB433B,67.5,82.5,1,15,RISE,75,13,77,sleep,0.9090909090909093,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D9382F,82.5,97.5,1,15,RISE,90,13,77,sleep,0.961038961038961,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8352D,97.5,112.5,1,15,RISE,105,13,77,sleep,0.9740259740259742,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8352D,112.5,127.5,1,15,RISE,120,13,76,sleep,0.9736842105263159,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8352D,127.5,142.5,1,15,RISE,135,13,76,sleep,0.9736842105263159,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8352D,142.5,157.5,1,15,RISE,150,13,76,sleep,0.9736842105263159,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8352D,157.5,172.5,1,15,RISE,165,13,76,sleep,0.9736842105263159,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8352D,172.5,187.5,1,15,RISE,180,13,77,sleep,0.9740259740259742,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8352D,187.5,202.5,1,15,RISE,195,13,77,sleep,0.9740259740259742,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8332A,202.5,217.5,1,15,RISE,210,13,77,sleep,0.9870129870129871,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8332A,217.5,232.5,1,15,RISE,225,13,77,sleep,0.9870129870129871,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8332A,232.5,247.5,1,15,RISE,240,13,77,sleep,0.9870129870129871,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8332A,247.5,262.5,1,15,RISE,255,13,77,sleep,0.9870129870129871,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8332A,262.5,277.5,1,15,RISE,270,13,77,sleep,0.9870129870129871,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8372F,277.5,292.5,1,15,RISE,285,13,77,sleep,0.9650655021834057,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DA3E35,292.5,307.5,1,15,RISE,300,13,76,sleep,0.9342105263157888,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DA3E35,307.5,322.5,1,15,RISE,315,13,76,sleep,0.9342105263157888,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DB423A,322.5,337.5,1,15,RISE,330,13,76,sleep,0.9122807017543857,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DD524A,337.5,352.5,1,15,RISE,345,13,76,sleep,0.837719298245614,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#E57A74,352.5,367.5,1,15,RISE,360,13,76,sleep,0.6429824561403504,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#EA9590,367.5,382.5,1,15,RISE,375,13,76,sleep,0.5140350877192975,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#EDA4A0,382.5,397.5,1,15,RISE,390,13,76,sleep,0.43947368421052657,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#EFABA7,397.5,412.5,1,15,RISE,405,13,76,sleep,0.40789473684210503,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#F2BBB8,412.5,427.5,1,15,RISE,420,13,76,sleep,0.33070175438596516,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#F4C4C2,427.5,442.5,1,15,RISE,435,13,76,sleep,0.28333333333333305,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#F6D0CE,442.5,457.5,1,15,RISE,450,13,76,sleep,0.22807017543859695,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#F6D3D1,457.5,472.5,1,15,RISE,465,13,76,sleep,0.21315789473684238,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#F9E2E1,472.5,487.5,1,15,RISE,480,13,76,sleep,0.13947368421052594,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FAE5E4,487.5,502.5,1,15,RISE,495,13,76,sleep,0.1271929824561408,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FAE6E5,502.5,517.5,1,15,RISE,510,13,76,sleep,0.1184210526315787,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FAE7E6,517.5,532.5,1,15,RISE,525,13,76,sleep,0.11403508771929814,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FBECEB,532.5,547.5,1,15,RISE,540,13,76,sleep,0.09210526315789473,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FCEEED,547.5,562.5,1,15,RISE,555,13,76,sleep,0.08421052631578929,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FCF1F1,562.5,577.5,1,15,RISE,570,13,76,sleep,0.06578947368421063,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FEFAF9,577.5,592.5,1,15,RISE,585,13,76,sleep,0.026315789473684122,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FEFAF9,592.5,607.5,1,15,RISE,600,13,76,sleep,0.026315789473684122,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FEFAF9,607.5,622.5,1,15,RISE,615,13,76,sleep,0.026315789473684122,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FEFAF9,622.5,637.5,1,15,RISE,630,13,76,sleep,0.026315789473684122,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FEFCFC,637.5,652.5,1,15,RISE,645,13,76,sleep,0.01491228070175441,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,652.5,667.5,1,15,RISE,660,13,76,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,667.5,682.5,1,15,RISE,675,13,76,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,682.5,697.5,1,15,RISE,690,13,76,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,697.5,712.5,1,15,RISE,705,13,76,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,712.5,727.5,1,15,RISE,720,13,76,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,727.5,742.5,1,15,RISE,735,13,76,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,742.5,757.5,1,15,RISE,750,13,76,sleep,0,Sleep,1,0.5800000000000001,1.42
