relative_path,role,expected_sha256,observed_sha256,expected_bytes,observed_bytes,disposition,status
artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__all_available__previous_sleep_duration_centered_h__frame.rds,protected member,c93d33634cf895730e11e6dd8cea5f3622af1e023028fa9c01a75bd5b945a48f,c93d33634cf895730e11e6dd8cea5f3622af1e023028fa9c01a75bd5b945a48f,37898,37898,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__all_available__work_free_day__frame.rds,protected member,0aa3437cd0e1c66e2f25ea035c176feb5b0b7d4c43781d6bb6dd25d191287160,0aa3437cd0e1c66e2f25ea035c176feb5b0b7d4c43781d6bb6dd25d191287160,37810,37810,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__dataset_common__activity_status__frame.rds,protected member,c477abfc728bccb798778c23e3a33aeaf77384369d711a67460fa1d17554e970,c477abfc728bccb798778c23e3a33aeaf77384369d711a67460fa1d17554e970,35518,35518,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__dataset_common__previous_sleep_duration_centered_h__frame.rds,protected member,718202be0468bad92f0500caac9a21939a757a1353033fe2fef21c46ff5659a0,718202be0468bad92f0500caac9a21939a757a1353033fe2fef21c46ff5659a0,37224,37224,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__dataset_common__work_free_day__frame.rds,protected member,171ba625c0399f9e01c40eec7287b20b7214dad3ae79b2e637bfe4148fd16c74,171ba625c0399f9e01c40eec7287b20b7214dad3ae79b2e637bfe4148fd16c74,37137,37137,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__paired_common__activity_status__frame.rds,protected member,0f0cb67f24c4c0f51c4a4557a17ba48f49d78a9554879cc6423984aa182a4662,0f0cb67f24c4c0f51c4a4557a17ba48f49d78a9554879cc6423984aa182a4662,23116,23116,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__paired_common__previous_sleep_duration_centered_h__frame.rds,protected member,ee0612a84bd3e09379b77e022eceeaaaf778cd45926802c40e19997d87f202e1,ee0612a84bd3e09379b77e022eceeaaaf778cd45926802c40e19997d87f202e1,24193,24193,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_mder_metric010__primary__near_eye__paired_common__work_free_day__frame.rds,protected member,87d6f0f32215592269194e3197a1fc7723e4704363fe4db3c2f1565c475ab7d8,87d6f0f32215592269194e3197a1fc7723e4704363fe4db3c2f1565c475ab7d8,24133,24133,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_mder_metric010_frame_registry.csv,protected member,8aa1b4ab545466538192679e8524dea14279e2e6bbe4af2c3a8b776d9779f95e,8aa1b4ab545466538192679e8524dea14279e2e6bbe4af2c3a8b776d9779f95e,21808,21808,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_mder_metric010_metric_contract.csv,protected member,056c7970b46b31a938caf9e8927c931f8bdad748523ab1b14aa333a6eb09b1d8,056c7970b46b31a938caf9e8927c931f8bdad748523ab1b14aa333a6eb09b1d8,353,353,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_mder_metric010_metric_slot_registry.csv,protected member,f362ad5924c39d9133502062cd9ae9d77d79b048a751cab0fdeb9f0245344845,f362ad5924c39d9133502062cd9ae9d77d79b048a751cab0fdeb9f0245344845,883,883,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_non_l10_pilot_frame_inventory.csv,protected member,639eaa04595f5fc83ef9633da4b66bd14123480a1322c43e5e6ac4d80eb40bce,639eaa04595f5fc83ef9633da4b66bd14123480a1322c43e5e6ac4d80eb40bce,247693,247693,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_non_l10_pilot_timing_frames.rds,protected member,89a6db7ce1de5d08ebf854d44ac292a9c4c1143c7d2f68aa850eb114e012a751,89a6db7ce1de5d08ebf854d44ac292a9c4c1143c7d2f68aa850eb114e012a751,269541,269541,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_non_l10_production_exact_samples.csv,protected member,73cb3011c27c55d7437337c8c518d346bbf50623a210a7b2fa37c00a80180f3f,73cb3011c27c55d7437337c8c518d346bbf50623a210a7b2fa37c00a80180f3f,192852,192852,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_non_l10_production_frame_identity_check.csv,protected member,f416d0097ac2a756ceefcb8090928260bdabe3b940bacc2fa210c35b7cc5355d,f416d0097ac2a756ceefcb8090928260bdabe3b940bacc2fa210c35b7cc5355d,461171,461171,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_non_l10_production_influence_task_inventory.csv,protected member,fd0bab4a92b3d52ddb708e230700c2acc78ea2e38341a0efdac016eb76f35c1f,fd0bab4a92b3d52ddb708e230700c2acc78ea2e38341a0efdac016eb76f35c1f,19344809,19344809,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_stage2_daily_ar_repair__l10_positive_magnitude__frame.rds,protected member,e189f5ec729021dfcae218540e7cfa32945d244158aa36aa39a22cac1a3de420,e189f5ec729021dfcae218540e7cfa32945d244158aa36aa39a22cac1a3de420,25315,25315,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_stage2_daily_ar_repair__pre_sleep_identity__frame.rds,protected member,e96176090cdaea27c80c91ee5ff7099f0ec1419bf5d66b172f3c09dc89419f05,e96176090cdaea27c80c91ee5ff7099f0ec1419bf5d66b172f3c09dc89419f05,16806,16806,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_frame_registry.csv,protected member,09bcdbc076d06c21338591bdcd9fdc24e98982c04cb0b7fff7aa18522d125392,09bcdbc076d06c21338591bdcd9fdc24e98982c04cb0b7fff7aa18522d125392,1402,1402,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_stage2_pilot_registry.csv,protected member,11177f8ab3a78da34502f5e3466fdf6e2e3b7b0561d9524faa41cc81dcb81cc1,11177f8ab3a78da34502f5e3466fdf6e2e3b7b0561d9524faa41cc81dcb81cc1,584,584,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_formula_registry.csv,protected member,a5d9d339c3e9deb6f80fc07fef1f9eb8ed61cee7637f246fc81e4f644fa65b1b,a5d9d339c3e9deb6f80fc07fef1f9eb8ed61cee7637f246fc81e4f644fa65b1b,996,996,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_near_eye_frame.rds,protected member,b774a4b36dca8d61940a78c08c89ec42592bef6c5d3596466f33f40c2f36bcb1,b774a4b36dca8d61940a78c08c89ec42592bef6c5d3596466f33f40c2f36bcb1,553257,553257,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_production__gap_timing_unaware__chest__all_available__frame.rds,protected member,708ab17845087f9f641f6cfc23741e0719ae971001da0f045cb3a254bb8e5869,708ab17845087f9f641f6cfc23741e0719ae971001da0f045cb3a254bb8e5869,615357,615357,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_production__gap_timing_unaware__near_eye__all_available__frame.rds,protected member,e1ac73a22f177276e6e2bdea7b4582fbe96e8c4ca452e7d0e2444abec2bee6ee,e1ac73a22f177276e6e2bdea7b4582fbe96e8c4ca452e7d0e2444abec2bee6ee,572218,572218,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_production__primary__chest__all_available__frame.rds,protected member,1c9376f5c5a3c9e413ac089120bc01e2364630c1fddc2fa00a0921c79a5ca099,1c9376f5c5a3c9e413ac089120bc01e2364630c1fddc2fa00a0921c79a5ca099,619036,619036,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_production__primary__chest__paired_common__frame.rds,protected member,732e734719fa4cd70eddfa51829ab2da07311a3fea8edb02524287935f5d81db,732e734719fa4cd70eddfa51829ab2da07311a3fea8edb02524287935f5d81db,456378,456378,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_production__primary__near_eye__all_available__frame.rds,protected member,2adb3f77b883b189bddd1f7032cda363b7830cbb74bb95fb47cb349fa6b6cfb2,2adb3f77b883b189bddd1f7032cda363b7830cbb74bb95fb47cb349fa6b6cfb2,574639,574639,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_production__primary__near_eye__paired_common__frame.rds,protected member,9e611369e805b6b270c1b788bcaa14df56cb96319c4719ad54ee4fb3fed83064,9e611369e805b6b270c1b788bcaa14df56cb96319c4719ad54ee4fb3fed83064,459465,459465,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_production_run_registry.csv,protected member,aae12c5ce907d6802d0497bc380517bb439e821ba9601a1b890f4a3566b28b72,aae12c5ce907d6802d0497bc380517bb439e821ba9601a1b890f4a3566b28b72,1105,1105,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_temporal_h02_specification.csv,protected member,9b3f9a2ba55f50b2011234fcbfa85fd877de4a558350b9d53251acdcfbca0621,9b3f9a2ba55f50b2011234fcbfa85fd877de4a558350b9d53251acdcfbca0621,1567,1567,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_timing_repair_frame_contract.csv,protected member,05a225a5e70703cfcb17abcb574e51c92936df595aa76cdca506c39bf414f4ce,05a225a5e70703cfcb17abcb574e51c92936df595aa76cdca506c39bf414f4ce,5097,5097,UNCHANGED,PASS
artifacts/06_model_data/H06_daily/H06_daily_timing_repair_predictor_support.csv,protected member,4277cdcc19eb9d0a2515a08ef22fa9e77d448a3c7c3f72bacca685f20ea59a4c,4277cdcc19eb9d0a2515a08ef22fa9e77d448a3c7c3f72bacca685f20ea59a4c,19520,19520,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_30_minute_temporal_family_pilot.rds,protected member,1b99d1a04d3b4a7f1c81cf83fbee13a6940418474b0c684977e1e658b58d34bd,1b99d1a04d3b4a7f1c81cf83fbee13a6940418474b0c684977e1e658b58d34bd,278577248,278577248,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_001_c95a8120bd65a91076f5538589a38b8a13a62382fe03096c0662cded95d93c46.rds,protected member,9e2f84e1e0173cdb7d53a85a02cfb46d960e2cdeb1b35956124125b897f2745f,9e2f84e1e0173cdb7d53a85a02cfb46d960e2cdeb1b35956124125b897f2745f,1491882,1491882,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_002_ba876e127b4908173e877b22057ac52c0b3c5b1e309bb2431b7ff870d9661673.rds,protected member,02f0a7c61a5e8d77c381ec496b5ab967f52c23d06d0a246d0db39a2ba8a63408,02f0a7c61a5e8d77c381ec496b5ab967f52c23d06d0a246d0db39a2ba8a63408,1553701,1553701,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_003_67dc63792a3a34c2c4ddfd1a5901923f00ccd8900531b4e9ee57da8b2f4ff4aa.rds,protected member,c881f8d24cf24c6cead9560e54836536f1f888546f808e627389138a85f44832,c881f8d24cf24c6cead9560e54836536f1f888546f808e627389138a85f44832,1272537,1272537,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_004_1c055aa70c28ef739d4238b4e6e1b07c07315f7422c29473bbf72bd1888511fb.rds,protected member,3c625217ccc0a9142409a970f7f1096214933e5a3e8dfd02638363c475a7a394,3c625217ccc0a9142409a970f7f1096214933e5a3e8dfd02638363c475a7a394,1273902,1273902,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_005_f413f49a4e7e50e8e20a770dafdaa530159650fff496c9402d0283a21c0ae22d.rds,protected member,fb9950284e04ac2d7927aa82976c19c8712a9f53e17be6c29e60acd99e025b0a,fb9950284e04ac2d7927aa82976c19c8712a9f53e17be6c29e60acd99e025b0a,1491852,1491852,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_006_8b61ff94ad654c770e734727f5c525a130306243f807d77e483fc0f78d858ff7.rds,protected member,a4e72f0bd0a58df6132e4ad40ea3c52ab75e24b8197a6af5d2fc7ee76584c079,a4e72f0bd0a58df6132e4ad40ea3c52ab75e24b8197a6af5d2fc7ee76584c079,1549617,1549617,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_007_1edb16ab4b04bf4cfcb650897b0261a764cb9d0c6938b10d99340e003a9b9a4e.rds,protected member,941250a4870a9bbaa32529d19437dc0818c1d9fa999dc6e4d3330b4153f8b5be,941250a4870a9bbaa32529d19437dc0818c1d9fa999dc6e4d3330b4153f8b5be,1483714,1483714,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_008_9253ec6db702c86e2482af612a79585e7c03fa404254699e44b631d6953e3b27.rds,protected member,41e7e0d8785cff49387905a71a55d8626e89f8d7f4fddc60c5dce52b510efb2a,41e7e0d8785cff49387905a71a55d8626e89f8d7f4fddc60c5dce52b510efb2a,1556298,1556298,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_009_65c386668cde9d1f605f32d31d88dbdf82ad0cefa6951f0f3561ee0b1f704587.rds,protected member,c634010ab295dc254538aaee3cfdeef9a1406931bdadd5132673c51e1819f0f4,c634010ab295dc254538aaee3cfdeef9a1406931bdadd5132673c51e1819f0f4,1269753,1269753,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_010_ccc970387450062b0c54d6884d732fcb19da27785eede023200186f69340ebce.rds,protected member,ec93f770fb7133f18c9c89068522cd067dc131ba2d39d9f77d2209d2540b3dcb,ec93f770fb7133f18c9c89068522cd067dc131ba2d39d9f77d2209d2540b3dcb,1272833,1272833,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_011_a9d832a49715f0c6b49e12501cb9287cc396ddea9ed41e6a2aa0f2cebef3e0e5.rds,protected member,73c5081a9d02053c672b0188fd7e5a8b59d14265452d43c8d9b0cfbe86933b3f,73c5081a9d02053c672b0188fd7e5a8b59d14265452d43c8d9b0cfbe86933b3f,1483730,1483730,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_012_950648540f74c9564084d8a68af8fafcca94434df3bd56341b9f5f3904dcaefc.rds,protected member,c9e5f570ab80a41fc5f77bd0cbdc1696cf97a898c09ba386d5f527b75207b868,c9e5f570ab80a41fc5f77bd0cbdc1696cf97a898c09ba386d5f527b75207b868,1556256,1556256,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_013_d0c01333cd054fce22a83f48804a583e1d1c3610447876feca785e107e912f76.rds,protected member,8b46d16eb12e49c5d2ef39ada8e13d547ea49afec9608f1520d800a63f160686,8b46d16eb12e49c5d2ef39ada8e13d547ea49afec9608f1520d800a63f160686,1842991,1842991,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_014_2f0a0ec0db6762a8bd4541e1e05aa846342eaced99e7213222234f8ead542bbc.rds,protected member,812cc25a2de56c1efdb0c1732393b8242d7ba6608a82ca25e6e15833d24eaa93,812cc25a2de56c1efdb0c1732393b8242d7ba6608a82ca25e6e15833d24eaa93,1915494,1915494,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_015_e7df4efd44dff450c8e2da0183560db2b67eae51ad74f9157ed194fe4297b239.rds,protected member,02fdcee4e4bc4a16d9fbf7fa953eaeba85ada0b527e839f80b5e5542eabf7fe9,02fdcee4e4bc4a16d9fbf7fa953eaeba85ada0b527e839f80b5e5542eabf7fe9,1529792,1529792,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_016_86ea0998d506999661302b279e6ad5b12e5fdd06ee58496be3839909af3d1516.rds,protected member,ca21fdf778f41fe995cb1218c34128cc0fe9d631bdeda79f1a457f3505134781,ca21fdf778f41fe995cb1218c34128cc0fe9d631bdeda79f1a457f3505134781,1532006,1532006,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_017_6183ea7169e6a1adf7088efcac84dd7823ca5c211d621172373536cd075c4799.rds,protected member,0352a639f8afdd7e4fad9bab17a743537dec729eecf5ad9d385ab085dd6255a9,0352a639f8afdd7e4fad9bab17a743537dec729eecf5ad9d385ab085dd6255a9,1843035,1843035,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_018_b8d10f550b5a20c428ebadde426c92e1a59925e460d0441e88f197f03c388566.rds,protected member,1e1c1a9732a0953e0f6f05cc0692d7190004a1d8073cf5bb3a5ffedc2c4b037c,1e1c1a9732a0953e0f6f05cc0692d7190004a1d8073cf5bb3a5ffedc2c4b037c,1912349,1912349,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_019_d56e3f1c477f69124ace145561ce31a6a86aa98bc21cb828ff19dbba6d013fb8.rds,protected member,f146d1a4564c9349d89152a876930564565d144a974cd5b93b8a184ef65a3a00,f146d1a4564c9349d89152a876930564565d144a974cd5b93b8a184ef65a3a00,1492878,1492878,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_020_728ef76b58f55419bed2b8a4bd46085df11e7fa3c6c111129f09bcb7967685ac.rds,protected member,4d662fe9b17a84c6a78b8305b4bcad06cfe9b77b090447912723989c2065dc4c,4d662fe9b17a84c6a78b8305b4bcad06cfe9b77b090447912723989c2065dc4c,1555764,1555764,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_021_f8286c1b696f8e7bc246c5fb725000c6390045d9c8ce7f9beb588efe3536083f.rds,protected member,275830993834d39cd9aefda043c375bfd6ac6d24644b1b8399e4d9dcf21c41f5,275830993834d39cd9aefda043c375bfd6ac6d24644b1b8399e4d9dcf21c41f5,1275470,1275470,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_022_cbdc4c8655b6662b11ec9d4a6d1fa3a7e787133cefb2d19b23f54554e669a5f7.rds,protected member,bae93a135a38bdbc5d5d375775692d6bc800a4741ae950e6c2e196aa11e15950,bae93a135a38bdbc5d5d375775692d6bc800a4741ae950e6c2e196aa11e15950,1276375,1276375,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_023_1a8a6684068acdb59ee5108ec015bd32c834a4f7ad493849ea48ebc532671daf.rds,protected member,a660ee5c4e849d3b9274e9ee30cb79c6430276e0c27c52bdd78d96a03fa89d3b,a660ee5c4e849d3b9274e9ee30cb79c6430276e0c27c52bdd78d96a03fa89d3b,1492866,1492866,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_024_2c114ae0bb6c0a5a9c957ba51669e1f6f790bba6b9cee811df2e7b34cb156993.rds,protected member,07e255b386a167bf5d751605945ee52fd0ef4a6e08c397373bb81e7a55dcc1a0,07e255b386a167bf5d751605945ee52fd0ef4a6e08c397373bb81e7a55dcc1a0,1553046,1553046,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_025_3762b155510b51128db37520ac5c4b21ae86d5287969bbe873e592e151cd62d4.rds,protected member,09dd47a6e11e0e0f9126782a776e2c2cf57b283967a72e3ab4f970444dc03794,09dd47a6e11e0e0f9126782a776e2c2cf57b283967a72e3ab4f970444dc03794,1484959,1484959,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_026_21a73b2ab7e60a383410318ac07956e989f2d36d21cf61d69b8c236a4b8a889a.rds,protected member,a0b751e5dd47ceb043bf5cc87f4c84510555cc092c4c82eb165c5070f9e4804e,a0b751e5dd47ceb043bf5cc87f4c84510555cc092c4c82eb165c5070f9e4804e,1556651,1556651,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_027_3403d93bf145354bd6ca3f86f0d5650da52305e8a96be68d72af24e32e21ada7.rds,protected member,cf4e59363bd46e9248e05189d75bd2f9a54e99f37759d663aa7d0e4703fa5b7e,cf4e59363bd46e9248e05189d75bd2f9a54e99f37759d663aa7d0e4703fa5b7e,1269887,1269887,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_028_31a6421812e0e5a9e1fa126dab44139644d875c52ba15b7dc2405ab4fcbf3c31.rds,protected member,acf6169884c97780b887a5a8e0b21a111c427aa302bbd1bb62aa856f71ea10de,acf6169884c97780b887a5a8e0b21a111c427aa302bbd1bb62aa856f71ea10de,1272033,1272033,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_029_1d47dae25a7a74eace64d596ef31256fe26e424a386daad6e4541a54df13827f.rds,protected member,916895b31af02ada4a654103e370478374de406fb92e620d87ab2b2ba1a538a7,916895b31af02ada4a654103e370478374de406fb92e620d87ab2b2ba1a538a7,1484995,1484995,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_030_c52e24dd0623b25c6e25a6233c3e5da8a22644871090dbe24b22f5e00fb8db8c.rds,protected member,b075ea3e311e7ecc6d0dd52c2c9df3abb002a7f63c76281bb0cfb55eeb9bbc24,b075ea3e311e7ecc6d0dd52c2c9df3abb002a7f63c76281bb0cfb55eeb9bbc24,1556655,1556655,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_031_d277522d48ad2d6ed3d3f6825dc77d304495962a21f6b878bdc6b6a352cac28c.rds,protected member,ff1cc3a13ca40ea89b9f444a6333e5d223119c981461d3b4f6c12fbb1a443bfb,ff1cc3a13ca40ea89b9f444a6333e5d223119c981461d3b4f6c12fbb1a443bfb,1846903,1846903,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_032_08d4f529b12cf1995a0cbbc37372ea6f1aaabc0830a7fbd6e332ea7d443b337a.rds,protected member,08390438fd1df76237565d5b47ff37a7845180559fe91d1e8d1db88eb58e14d5,08390438fd1df76237565d5b47ff37a7845180559fe91d1e8d1db88eb58e14d5,1918170,1918170,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_033_3508ae0a0b06fc337eae5b8e4e1b88bc6b95f0815c46a917a1cfa3d8a6c8c7a2.rds,protected member,0d97663e4a2b8191e999734efbfd6cd344429950bbc6d5696996e6b955a11676,0d97663e4a2b8191e999734efbfd6cd344429950bbc6d5696996e6b955a11676,1531791,1531791,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_034_875decc9389621c0300ef7f13e1d8a3410c782f1ee065ff7810531863e4c75ae.rds,protected member,118d3118f67ef40ccaa6e28a23f27e281c6ab144358f91d4d1556e47d4149128,118d3118f67ef40ccaa6e28a23f27e281c6ab144358f91d4d1556e47d4149128,1533045,1533045,UNCHANGED,PASS
artifacts/07_models/H06_daily/H06_daily_gap_clock_repair_cells/cell_035_eecba292dc89eac7c5776680bd28dd538453f21a7e77a95b52dd4f973a887b45.rds,protected member,95851e88de5ac9b506795f04ab4efb2bda91508c5f50d4843162d747d9a00c55,95851e88de5ac9b506795f04ab4efb2bda91508c5f50d4843162d747d9a00c55,1846926,1846926,UNCHANGED,PASS
