"row","site","raw_state","direct_projected","direct_valid","direct_yes","expected_minutes","assigned_window_exact","integer_utc_ticks"
1766,"UCR","pre-sleep",180,180,72,180,TRUE,TRUE
1767,"UCR","pre-sleep",180,180,44,180,TRUE,TRUE
1768,"UCR","pre-sleep",180,110,0,180,TRUE,TRUE
1769,"UCR","pre-sleep",180,180,84,180,TRUE,TRUE
1770,"UCR","pre-sleep",180,180,135,180,TRUE,TRUE
1771,"UCR","pre-sleep",180,95,93,180,TRUE,TRUE
1772,"UCR","pre-sleep",180,0,0,180,TRUE,TRUE
1773,"UCR","pre-sleep",180,180,118,180,TRUE,TRUE
1774,"UCR","pre-sleep",180,168,100,180,TRUE,TRUE
1775,"UCR","pre-sleep",180,180,172,180,TRUE,TRUE
1776,"UCR","pre-sleep",180,180,162,180,TRUE,TRUE
1777,"UCR","pre-sleep",180,180,130,180,TRUE,TRUE
1778,"UCR","pre-sleep",180,105,82,180,TRUE,TRUE
1779,"UCR","pre-sleep",180,89,42,180,TRUE,TRUE
1780,"UCR","pre-sleep",180,180,147,180,TRUE,TRUE
1781,"UCR","pre-sleep",180,180,58,180,TRUE,TRUE
1782,"UCR","pre-sleep",180,180,85,180,TRUE,TRUE
1783,"UCR","pre-sleep",180,180,177,180,TRUE,TRUE
1784,"UCR","pre-sleep",180,180,178,180,TRUE,TRUE
1785,"UCR","pre-sleep",180,180,89,180,TRUE,TRUE
1786,"UCR","pre-sleep",180,180,48,180,TRUE,TRUE
1787,"UCR","pre-sleep",180,180,27,180,TRUE,TRUE
1788,"UCR","pre-sleep",180,180,149,180,TRUE,TRUE
1789,"UCR","pre-sleep",180,180,33,180,TRUE,TRUE
1790,"UCR","pre-sleep",180,180,173,180,TRUE,TRUE
1791,"UCR","pre-sleep",180,180,95,180,TRUE,TRUE
1792,"UCR","pre-sleep",180,180,37,180,TRUE,TRUE
1793,"UCR","pre-sleep",180,180,158,180,TRUE,TRUE
1794,"UCR","pre-sleep",180,180,84,180,TRUE,TRUE
1795,"UCR","pre-sleep",180,180,124,180,TRUE,TRUE
1796,"UCR","pre-sleep",180,180,50,180,TRUE,TRUE
