frame_id,run_id,metric_id,instrument_id,site,participants,participant_days,observations,derivation_hours
primary__chest__gap_common__mean_timing_above_250__MEQ,primary__chest__gap_common,mean_timing_above_250,MEQ,IZTECH,17,95,95,2214.4666666666667
primary__chest__gap_common__mean_timing_above_250__MEQ,primary__chest__gap_common,mean_timing_above_250,MEQ,UCR,39,213,213,4956.816666666667
primary__chest__gap_common__mean_timing_above_250__MEQ,primary__chest__gap_common,mean_timing_above_250,MEQ,KNUST,15,75,75,1718.65
gap__chest__gap_common__m10_midpoint__MCTQ,gap__chest__gap_common,m10_midpoint,MCTQ,RISE,16,96,96,
gap__chest__gap_common__m10_midpoint__MCTQ,gap__chest__gap_common,m10_midpoint,MCTQ,THUAS,15,93,93,
gap__chest__gap_common__m10_midpoint__MCTQ,gap__chest__gap_common,m10_midpoint,MCTQ,BAUA,20,113,113,
gap__chest__gap_common__m10_midpoint__MCTQ,gap__chest__gap_common,m10_midpoint,MCTQ,TUM,10,60,60,
gap__chest__gap_common__m10_midpoint__MCTQ,gap__chest__gap_common,m10_midpoint,MCTQ,FUSPCEU,21,116,116,
gap__chest__gap_common__m10_midpoint__MCTQ,gap__chest__gap_common,m10_midpoint,MCTQ,IZTECH,17,101,101,
gap__chest__gap_common__m10_midpoint__MCTQ,gap__chest__gap_common,m10_midpoint,MCTQ,UCR,39,226,226,
gap__chest__gap_common__m10_midpoint__MCTQ,gap__chest__gap_common,m10_midpoint,MCTQ,KNUST,15,83,83,
gap__chest__gap_common__m10_midpoint__MEQ,gap__chest__gap_common,m10_midpoint,MEQ,RISE,16,96,96,
gap__chest__gap_common__m10_midpoint__MEQ,gap__chest__gap_common,m10_midpoint,MEQ,THUAS,15,93,93,
gap__chest__gap_common__m10_midpoint__MEQ,gap__chest__gap_common,m10_midpoint,MEQ,BAUA,20,113,113,
gap__chest__gap_common__m10_midpoint__MEQ,gap__chest__gap_common,m10_midpoint,MEQ,TUM,10,60,60,
gap__chest__gap_common__m10_midpoint__MEQ,gap__chest__gap_common,m10_midpoint,MEQ,FUSPCEU,22,122,122,
gap__chest__gap_common__m10_midpoint__MEQ,gap__chest__gap_common,m10_midpoint,MEQ,IZTECH,17,101,101,
gap__chest__gap_common__m10_midpoint__MEQ,gap__chest__gap_common,m10_midpoint,MEQ,UCR,39,226,226,
gap__chest__gap_common__m10_midpoint__MEQ,gap__chest__gap_common,m10_midpoint,MEQ,KNUST,15,83,83,
gap__chest__gap_common__l10_midpoint__MCTQ,gap__chest__gap_common,l10_midpoint,MCTQ,RISE,16,96,96,
gap__chest__gap_common__l10_midpoint__MCTQ,gap__chest__gap_common,l10_midpoint,MCTQ,THUAS,15,93,93,
gap__chest__gap_common__l10_midpoint__MCTQ,gap__chest__gap_common,l10_midpoint,MCTQ,BAUA,20,113,113,
gap__chest__gap_common__l10_midpoint__MCTQ,gap__chest__gap_common,l10_midpoint,MCTQ,TUM,10,60,60,
gap__chest__gap_common__l10_midpoint__MCTQ,gap__chest__gap_common,l10_midpoint,MCTQ,FUSPCEU,21,116,116,
gap__chest__gap_common__l10_midpoint__MCTQ,gap__chest__gap_common,l10_midpoint,MCTQ,IZTECH,17,101,101,
gap__chest__gap_common__l10_midpoint__MCTQ,gap__chest__gap_common,l10_midpoint,MCTQ,UCR,39,226,226,
gap__chest__gap_common__l10_midpoint__MCTQ,gap__chest__gap_common,l10_midpoint,MCTQ,KNUST,15,83,83,
gap__chest__gap_common__l10_midpoint__MEQ,gap__chest__gap_common,l10_midpoint,MEQ,RISE,16,96,96,
gap__chest__gap_common__l10_midpoint__MEQ,gap__chest__gap_common,l10_midpoint,MEQ,THUAS,15,93,93,
gap__chest__gap_common__l10_midpoint__MEQ,gap__chest__gap_common,l10_midpoint,MEQ,BAUA,20,113,113,
gap__chest__gap_common__l10_midpoint__MEQ,gap__chest__gap_common,l10_midpoint,MEQ,TUM,10,60,60,
gap__chest__gap_common__l10_midpoint__MEQ,gap__chest__gap_common,l10_midpoint,MEQ,FUSPCEU,22,122,122,
gap__chest__gap_common__l10_midpoint__MEQ,gap__chest__gap_common,l10_midpoint,MEQ,IZTECH,17,101,101,
gap__chest__gap_common__l10_midpoint__MEQ,gap__chest__gap_common,l10_midpoint,MEQ,UCR,39,226,226,
gap__chest__gap_common__l10_midpoint__MEQ,gap__chest__gap_common,l10_midpoint,MEQ,KNUST,15,83,83,
gap__chest__gap_common__first_timing_above_250__MCTQ,gap__chest__gap_common,first_timing_above_250,MCTQ,RISE,16,92,92,
gap__chest__gap_common__first_timing_above_250__MCTQ,gap__chest__gap_common,first_timing_above_250,MCTQ,THUAS,15,80,80,
gap__chest__gap_common__first_timing_above_250__MCTQ,gap__chest__gap_common,first_timing_above_250,MCTQ,BAUA,20,102,102,
gap__chest__gap_common__first_timing_above_250__MCTQ,gap__chest__gap_common,first_timing_above_250,MCTQ,TUM,10,54,54,
gap__chest__gap_common__first_timing_above_250__MCTQ,gap__chest__gap_common,first_timing_above_250,MCTQ,FUSPCEU,21,106,106,
gap__chest__gap_common__first_timing_above_250__MCTQ,gap__chest__gap_common,first_timing_above_250,MCTQ,IZTECH,17,96,96,
gap__chest__gap_common__first_timing_above_250__MCTQ,gap__chest__gap_common,first_timing_above_250,MCTQ,UCR,39,197,197,
gap__chest__gap_common__first_timing_above_250__MCTQ,gap__chest__gap_common,first_timing_above_250,MCTQ,KNUST,15,63,63,
gap__chest__gap_common__first_timing_above_250__MEQ,gap__chest__gap_common,first_timing_above_250,MEQ,RISE,16,92,92,
gap__chest__gap_common__first_timing_above_250__MEQ,gap__chest__gap_common,first_timing_above_250,MEQ,THUAS,15,80,80,
gap__chest__gap_common__first_timing_above_250__MEQ,gap__chest__gap_common,first_timing_above_250,MEQ,BAUA,20,102,102,
gap__chest__gap_common__first_timing_above_250__MEQ,gap__chest__gap_common,first_timing_above_250,MEQ,TUM,10,54,54,
gap__chest__gap_common__first_timing_above_250__MEQ,gap__chest__gap_common,first_timing_above_250,MEQ,FUSPCEU,22,111,111,
gap__chest__gap_common__first_timing_above_250__MEQ,gap__chest__gap_common,first_timing_above_250,MEQ,IZTECH,17,96,96,
gap__chest__gap_common__first_timing_above_250__MEQ,gap__chest__gap_common,first_timing_above_250,MEQ,UCR,39,197,197,
gap__chest__gap_common__first_timing_above_250__MEQ,gap__chest__gap_common,first_timing_above_250,MEQ,KNUST,15,63,63,
gap__chest__gap_common__last_timing_above_250__MCTQ,gap__chest__gap_common,last_timing_above_250,MCTQ,RISE,16,89,89,
gap__chest__gap_common__last_timing_above_250__MCTQ,gap__chest__gap_common,last_timing_above_250,MCTQ,THUAS,15,73,73,
gap__chest__gap_common__last_timing_above_250__MCTQ,gap__chest__gap_common,last_timing_above_250,MCTQ,BAUA,20,100,100,
gap__chest__gap_common__last_timing_above_250__MCTQ,gap__chest__gap_common,last_timing_above_250,MCTQ,TUM,10,51,51,
gap__chest__gap_common__last_timing_above_250__MCTQ,gap__chest__gap_common,last_timing_above_250,MCTQ,FUSPCEU,21,100,100,
gap__chest__gap_common__last_timing_above_250__MCTQ,gap__chest__gap_common,last_timing_above_250,MCTQ,IZTECH,17,89,89,
gap__chest__gap_common__last_timing_above_250__MCTQ,gap__chest__gap_common,last_timing_above_250,MCTQ,UCR,39,208,208,
gap__chest__gap_common__last_timing_above_250__MCTQ,gap__chest__gap_common,last_timing_above_250,MCTQ,KNUST,15,70,70,
gap__chest__gap_common__last_timing_above_250__MEQ,gap__chest__gap_common,last_timing_above_250,MEQ,RISE,16,89,89,
gap__chest__gap_common__last_timing_above_250__MEQ,gap__chest__gap_common,last_timing_above_250,MEQ,THUAS,15,73,73,
gap__chest__gap_common__last_timing_above_250__MEQ,gap__chest__gap_common,last_timing_above_250,MEQ,BAUA,20,100,100,
gap__chest__gap_common__last_timing_above_250__MEQ,gap__chest__gap_common,last_timing_above_250,MEQ,TUM,10,51,51,
gap__chest__gap_common__last_timing_above_250__MEQ,gap__chest__gap_common,last_timing_above_250,MEQ,FUSPCEU,22,104,104,
gap__chest__gap_common__last_timing_above_250__MEQ,gap__chest__gap_common,last_timing_above_250,MEQ,IZTECH,17,89,89,
gap__chest__gap_common__last_timing_above_250__MEQ,gap__chest__gap_common,last_timing_above_250,MEQ,UCR,39,208,208,
gap__chest__gap_common__last_timing_above_250__MEQ,gap__chest__gap_common,last_timing_above_250,MEQ,KNUST,15,70,70,
gap__chest__gap_common__mean_timing_above_250__MCTQ,gap__chest__gap_common,mean_timing_above_250,MCTQ,RISE,16,91,91,
gap__chest__gap_common__mean_timing_above_250__MCTQ,gap__chest__gap_common,mean_timing_above_250,MCTQ,THUAS,15,84,84,
gap__chest__gap_common__mean_timing_above_250__MCTQ,gap__chest__gap_common,mean_timing_above_250,MCTQ,BAUA,20,103,103,
gap__chest__gap_common__mean_timing_above_250__MCTQ,gap__chest__gap_common,mean_timing_above_250,MCTQ,TUM,10,52,52,
gap__chest__gap_common__mean_timing_above_250__MCTQ,gap__chest__gap_common,mean_timing_above_250,MCTQ,FUSPCEU,21,107,107,
gap__chest__gap_common__mean_timing_above_250__MCTQ,gap__chest__gap_common,mean_timing_above_250,MCTQ,IZTECH,17,95,95,
gap__chest__gap_common__mean_timing_above_250__MCTQ,gap__chest__gap_common,mean_timing_above_250,MCTQ,UCR,39,213,213,
gap__chest__gap_common__mean_timing_above_250__MCTQ,gap__chest__gap_common,mean_timing_above_250,MCTQ,KNUST,15,75,75,
gap__chest__gap_common__mean_timing_above_250__MEQ,gap__chest__gap_common,mean_timing_above_250,MEQ,RISE,16,91,91,
gap__chest__gap_common__mean_timing_above_250__MEQ,gap__chest__gap_common,mean_timing_above_250,MEQ,THUAS,15,84,84,
gap__chest__gap_common__mean_timing_above_250__MEQ,gap__chest__gap_common,mean_timing_above_250,MEQ,BAUA,20,103,103,
gap__chest__gap_common__mean_timing_above_250__MEQ,gap__chest__gap_common,mean_timing_above_250,MEQ,TUM,10,52,52,
gap__chest__gap_common__mean_timing_above_250__MEQ,gap__chest__gap_common,mean_timing_above_250,MEQ,FUSPCEU,22,113,113,
gap__chest__gap_common__mean_timing_above_250__MEQ,gap__chest__gap_common,mean_timing_above_250,MEQ,IZTECH,17,95,95,
gap__chest__gap_common__mean_timing_above_250__MEQ,gap__chest__gap_common,mean_timing_above_250,MEQ,UCR,39,213,213,
gap__chest__gap_common__mean_timing_above_250__MEQ,gap__chest__gap_common,mean_timing_above_250,MEQ,KNUST,15,75,75,
