path,pre_sha256,pre_bytes,post_sha256,post_bytes,status
notebooks/hypotheses/H06.css,20eb8615bf40acf6cb36a3ca43a360d9cc943fd2a79299520e9d864406a359af,584,20eb8615bf40acf6cb36a3ca43a360d9cc943fd2a79299520e9d864406a359af,584,EXACT
notebooks/hypotheses/H06.qmd,d65c197cb37db32101d8a43fcdc80198ab599a95cb73259abd187c9b2b58d350,60791,d65c197cb37db32101d8a43fcdc80198ab599a95cb73259abd187c9b2b58d350,60791,EXACT
notebooks/hypotheses/H06_daily.qmd,01213a193515c49419dcd1ed9cffcc070a88d639a7382e218275a89bd704cb08,65344,01213a193515c49419dcd1ed9cffcc070a88d639a7382e218275a89bd704cb08,65344,EXACT
renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493,EXACT
scripts/hypotheses/H06/assess_h06_v0_scaffold_robust_candidate.R,f201c5d430b420422242fe59ff44054600b0f7b093ea0c21671358a0ec1e4309,14624,f201c5d430b420422242fe59ff44054600b0f7b093ea0c21671358a0ec1e4309,14624,EXACT
scripts/hypotheses/H06/audit_h06_stored_bam_models.R,9870ca3669395c82b391d280c24d91746dc50878710da2591de4b4da25fa5dea,7206,9870ca3669395c82b391d280c24d91746dc50878710da2591de4b4da25fa5dea,7206,EXACT
scripts/hypotheses/H06/build_h06_exploratory_two_part_reader_artifacts.R,f23ebb4bdf4ea431adbf909da69515a7901646dd389728c9125548f11827bdb1,10213,f23ebb4bdf4ea431adbf909da69515a7901646dd389728c9125548f11827bdb1,10213,EXACT
scripts/hypotheses/H06/build_h06_preparation_artifacts.R,130a2a882cb37a4abbcf4c5edda1914172b39e64c12662e7fb555931cc121b8f,18185,130a2a882cb37a4abbcf4c5edda1914172b39e64c12662e7fb555931cc121b8f,18185,EXACT
scripts/hypotheses/H06/build_h06_preparation_figure_readability_qa.R,560012d4ab09a6ff052c08f66a84c166366c749761f419e24d0bb605fc933b00,7911,560012d4ab09a6ff052c08f66a84c166366c749761f419e24d0bb605fc933b00,7911,EXACT
scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,bc53e754478a3fa17de0aaf498aea8720d58b958949050f7447d25c5ec23e2fb,9615,bc53e754478a3fa17de0aaf498aea8720d58b958949050f7447d25c5ec23e2fb,9615,EXACT
scripts/hypotheses/H06/build_h06_stage2_reader_artifacts.R,3588b7440c4d5b0f7614034762c40cb62cb7e0fe36c32ff896dd1237df4c3291,17282,3588b7440c4d5b0f7614034762c40cb62cb7e0fe36c32ff896dd1237df4c3291,17282,EXACT
scripts/hypotheses/H06/build_h06_stage3_manifest.R,b5a8c98e984d43cf26bcb57a6ef5c9bb1fe3bcfa5d2473697ec0cb6e03c67a43,5739,b5a8c98e984d43cf26bcb57a6ef5c9bb1fe3bcfa5d2473697ec0cb6e03c67a43,5739,EXACT
scripts/hypotheses/H06/build_h06_stage3_reader_displays.R,5431bcdffc65ac0d217f29e3e821699d3f28da1192ba51ce6ab0b77f9f8ac6da,20839,5431bcdffc65ac0d217f29e3e821699d3f28da1192ba51ce6ab0b77f9f8ac6da,20839,EXACT
scripts/hypotheses/H06/build_h06_stage3_site_deviations.R,484c78009e482014157a0638fb2e6b1d99ae66555b4d155c23f96aacdef88af2,8980,484c78009e482014157a0638fb2e6b1d99ae66555b4d155c23f96aacdef88af2,8980,EXACT
scripts/hypotheses/H06/build_h06_stage3_site_specific_screening.R,e92aedc03a2f5e75e9c6ce884498ebb69fa8ea79af4ce122325fc2dd26ebd7cd,27545,e92aedc03a2f5e75e9c6ce884498ebb69fa8ea79af4ce122325fc2dd26ebd7cd,27545,EXACT
scripts/hypotheses/H06/build_h06_stage3_temporal_contrasts.R,5d1cecd8c6d0e8799ece43c238c5db37f373e2e442984b7ad40eaf164a62c208,21900,5d1cecd8c6d0e8799ece43c238c5db37f373e2e442984b7ad40eaf164a62c208,21900,EXACT
scripts/hypotheses/H06/build_h06_v0_scaffold_pilot_reader_artifacts.R,a7b771caa910280ba5ceaefefbd708f495373cd83c5ea9f2eec03e26a887b707,6357,a7b771caa910280ba5ceaefefbd708f495373cd83c5ea9f2eec03e26a887b707,6357,EXACT
scripts/hypotheses/H06/diagnose_h06_exploratory_two_part.R,0ce32200002b4e38b8d45d025abcf7ac3ba7fd9adcc8a232423f92a7797e653d,6738,0ce32200002b4e38b8d45d025abcf7ac3ba7fd9adcc8a232423f92a7797e653d,6738,EXACT
scripts/hypotheses/H06/h06_contract.R,b11447a49a52a6a1a66618f9f471c0cda5284cbb8a251f7dffb2512d9ede231f,13468,b11447a49a52a6a1a66618f9f471c0cda5284cbb8a251f7dffb2512d9ede231f,13468,EXACT
scripts/hypotheses/H06/h06_modeling.R,0e955ec55f11fe441509c4f6872135a80347f21baa162534d589eff2f1f13fe6,73052,0e955ec55f11fe441509c4f6872135a80347f21baa162534d589eff2f1f13fe6,73052,EXACT
scripts/hypotheses/H06/h06_robust_modeling.R,277b83c34596c6a35b246879cfc4cab955e3b03031168d3e7025ecca75c041fa,33033,277b83c34596c6a35b246879cfc4cab955e3b03031168d3e7025ecca75c041fa,33033,EXACT
scripts/hypotheses/H06/pilot_h06_h03_robust_mean_route.R,052b7be776168dbbef5f904c930867faa63bed7e63a21536ab67983e163ec95e,26156,052b7be776168dbbef5f904c930867faa63bed7e63a21536ab67983e163ec95e,26156,EXACT
scripts/hypotheses/H06/pilot_h06_v0_scaffold_models.R,6b3285f90e83515600c3020d117f6b04f2318708a6d41859b5e7e366b78dad62,31837,6b3285f90e83515600c3020d117f6b04f2318708a6d41859b5e7e366b78dad62,31837,EXACT
scripts/hypotheses/H06/refresh_h06_report018_reader_figure_labels.R,cea9e7d1d395df0ad45459cc7bdd9fa493320fdc8ab737e6b957d7c475a47ba1,67073,cea9e7d1d395df0ad45459cc7bdd9fa493320fdc8ab737e6b957d7c475a47ba1,67073,EXACT
scripts/hypotheses/H06/run_h06_exploratory_time_of_day_two_part.R,dc0b9683fd9dd4390807687f2416119b4c5341a80eae167363026922303a0ca9,35932,dc0b9683fd9dd4390807687f2416119b4c5341a80eae167363026922303a0ca9,35932,EXACT
scripts/hypotheses/H06/run_h06_stage2.R,9aba8fe39f5d0e7522315b2a4cb44547909931769e9dd33e2b4bb4a17fb1b162,265,9aba8fe39f5d0e7522315b2a4cb44547909931769e9dd33e2b4bb4a17fb1b162,265,EXACT
scripts/hypotheses/H06/run_h06_stage2_robust.R,53a8b965fecaadf5773dad0d3c4582964bdc5d1f944260b819c873d9deb51166,36559,53a8b965fecaadf5773dad0d3c4582964bdc5d1f944260b819c873d9deb51166,36559,EXACT
scripts/pipeline/hypothesis_preparation_provenance_contract.R,6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026,13175,6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026,13175,EXACT
scripts/pipeline/multiplicity.R,c5cfebf6fc694938c9530bab11483732560cfe7e51ef7e450a3a71a6f57cd56b,2282,c5cfebf6fc694938c9530bab11483732560cfe7e51ef7e450a3a71a6f57cd56b,2282,EXACT
scripts/pipeline/p_value_display.R,ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2,1750,ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2,1750,EXACT
scripts/pipeline/paths_io.R,ad7ec3eb6fe76b0b47498d3efa0ae247ac0da3b9cd43a7d3731ea102d3bedc6c,4596,ad7ec3eb6fe76b0b47498d3efa0ae247ac0da3b9cd43a7d3731ea102d3bedc6c,4596,EXACT
scripts/report_harmonization/check_h06_order47d_response_png_delta.R,bae2fe34025a8ec623fceba6d3cdab0bb821db9bfeddc2cdc2bb88a788ae80d6,7162,bae2fe34025a8ec623fceba6d3cdab0bb821db9bfeddc2cdc2bb88a788ae80d6,7162,EXACT
scripts/report_harmonization/check_h06_order47d_test_stop_concurrence.R,6cf58b221ae52a1641e1030a88859aeb31f4d9043aa38a5b1b9547e40d26dac8,13214,6cf58b221ae52a1641e1030a88859aeb31f4d9043aa38a5b1b9547e40d26dac8,13214,EXACT
scripts/report_harmonization/post_render_gt_html_semantics.R,28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205,21453,28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205,21453,EXACT
scripts/report_harmonization/repair_gt_html_semantics.R,7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1,17747,7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1,17747,EXACT
tests/hypotheses/H06/test_h06_gamm_amendment.R,ff6c29dd4946ba99dc7fa25890e0a7bbb6bdb3bb89c60a2ea2292d95aed72ef2,12086,ff6c29dd4946ba99dc7fa25890e0a7bbb6bdb3bb89c60a2ea2292d95aed72ef2,12086,EXACT
tests/hypotheses/H06/test_h06_h03_robust_route_pilot.R,87eaf0951f1f5dc9b1391d0c40ca4ba92fb12b670b600c924a9f37dc3496afee,6223,87eaf0951f1f5dc9b1391d0c40ca4ba92fb12b670b600c924a9f37dc3496afee,6223,EXACT
tests/hypotheses/H06/test_h06_preparation_report.R,2b9f02f7caa448a3c7fdb88b0febc5ce306239002ebe220b6f5f7a7c4285a4fc,12918,2b9f02f7caa448a3c7fdb88b0febc5ce306239002ebe220b6f5f7a7c4285a4fc,12918,EXACT
tests/hypotheses/H06/test_h06_report017_source_harmonization.R,310ed0ad584746d9961565d3eaa0f974feb103a8e4ff808d7c612233744027a7,44613,310ed0ad584746d9961565d3eaa0f974feb103a8e4ff808d7c612233744027a7,44613,EXACT
tests/hypotheses/H06/test_h06_report017_source_harmonization_37a.R,fd8b4b5243d9942075a4845ea3fe21ace64fd5cc62300d8cd42b4b86c3eadb61,52962,fd8b4b5243d9942075a4845ea3fe21ace64fd5cc62300d8cd42b4b86c3eadb61,52962,EXACT
tests/hypotheses/H06/test_h06_report018_figure_label_refresh.R,ead333294b952239ba97fb6562179593847b60da137b670a2ba1954e53c30cdd,11422,ead333294b952239ba97fb6562179593847b60da137b670a2ba1954e53c30cdd,11422,EXACT
tests/hypotheses/H06/test_h06_stage2.R,489115354c11de17b627e4e2cb28cef9f54654a50756a7d4897dda3080b29b89,15916,489115354c11de17b627e4e2cb28cef9f54654a50756a7d4897dda3080b29b89,15916,EXACT
tests/hypotheses/H06/test_h06_stage3.R,a6e3e307b023588b475587876be86eeb9c0f7b9d9d1597df946dd112458940aa,35771,a6e3e307b023588b475587876be86eeb9c0f7b9d9d1597df946dd112458940aa,35771,EXACT
tests/hypotheses/H06/test_h06_v0_scaffold_pilots.R,766ffd048230c9b5d38f932d023caf6934c8767dadcd4a026e284f75232c22c5,10176,766ffd048230c9b5d38f932d023caf6934c8767dadcd4a026e284f75232c22c5,10176,EXACT
