frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,model_frame_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,site,estimate,std_error,conf_low,conf_high,slope_status
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,6e431d49582d11640b62b9a4c764c73ad50528abefd77cc01d8333f8ec1df106,131,478,478,9,11325.55,1,4,7,RISE,-0.333338026480258,0.4253265681175472,-1.1669627816586723,0.5002867286981563,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,6e431d49582d11640b62b9a4c764c73ad50528abefd77cc01d8333f8ec1df106,131,478,478,9,11325.55,1,4,7,THUAS,0.9197895020018666,0.4928644608901201,-0.046207090602518486,1.8857860946062517,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,6e431d49582d11640b62b9a4c764c73ad50528abefd77cc01d8333f8ec1df106,131,478,478,9,11325.55,1,4,7,BAUA,-0.24717759735901682,0.38753633241369223,-1.0067348515905956,0.512379656872562,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,6e431d49582d11640b62b9a4c764c73ad50528abefd77cc01d8333f8ec1df106,131,478,478,9,11325.55,1,4,7,MPI,0.46826423350244245,0.3209206312121529,-0.16072864556923777,1.0972571125741226,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,6e431d49582d11640b62b9a4c764c73ad50528abefd77cc01d8333f8ec1df106,131,478,478,9,11325.55,1,4,7,TUM,-0.9203068522330947,0.8107835864747637,-2.5094134809798474,0.6687997765136581,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,6e431d49582d11640b62b9a4c764c73ad50528abefd77cc01d8333f8ec1df106,131,478,478,9,11325.55,1,4,7,FUSPCEU,0.4948383573300666,0.2526850821709724,-4.15303155583302e-4,0.9900920178157164,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,6e431d49582d11640b62b9a4c764c73ad50528abefd77cc01d8333f8ec1df106,131,478,478,9,11325.55,1,4,7,IZTECH,-0.3595534011226319,0.3952593088566386,-1.134247411035837,0.41514060879057313,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,6e431d49582d11640b62b9a4c764c73ad50528abefd77cc01d8333f8ec1df106,131,478,478,9,11325.55,1,4,7,UCR,0.14326281791510423,0.942250858085865,-1.7035149283351518,1.9900405641653605,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MCTQ,ESTIMABLE,4a84638249c0cb5e0be8b0e5add1eff77115390fcdb24560ff63791921dd35bc,6e431d49582d11640b62b9a4c764c73ad50528abefd77cc01d8333f8ec1df106,131,478,478,9,11325.55,1,4,7,KNUST,-0.426880297597358,0.8136224803890099,-2.021551056171963,1.1677904609772471,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,f013e75d8946284c82f947104f8877d325ed5debe67d37c9632a84701e957d4d,132,482,482,9,11419.816666666668,1,4,7,RISE,0.3734009793147406,0.3520039764158979,-0.3165141368753057,1.063316095504787,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,f013e75d8946284c82f947104f8877d325ed5debe67d37c9632a84701e957d4d,132,482,482,9,11419.816666666668,1,4,7,THUAS,-1.2543789582169804,0.4995140735000007,-2.233408552047875,-0.2753493643860859,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,f013e75d8946284c82f947104f8877d325ed5debe67d37c9632a84701e957d4d,132,482,482,9,11419.816666666668,1,4,7,BAUA,-0.6741526179263133,0.40761598883318334,-1.4730652755620333,0.12476003970940663,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,f013e75d8946284c82f947104f8877d325ed5debe67d37c9632a84701e957d4d,132,482,482,9,11419.816666666668,1,4,7,MPI,-0.5857125888572179,0.26903073192893723,-1.1130031341723847,-0.05842204354205116,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,f013e75d8946284c82f947104f8877d325ed5debe67d37c9632a84701e957d4d,132,482,482,9,11419.816666666668,1,4,7,TUM,0.4540789084172603,0.7065922313590596,-0.9308164168022894,1.83897423363681,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,f013e75d8946284c82f947104f8877d325ed5debe67d37c9632a84701e957d4d,132,482,482,9,11419.816666666668,1,4,7,FUSPCEU,-0.374507416741404,0.38738856276793343,-1.1337750477892874,0.38476021430647944,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,f013e75d8946284c82f947104f8877d325ed5debe67d37c9632a84701e957d4d,132,482,482,9,11419.816666666668,1,4,7,IZTECH,0.5865514601005959,0.39320640881115776,-0.18411893965960602,1.3572218598607977,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,f013e75d8946284c82f947104f8877d325ed5debe67d37c9632a84701e957d4d,132,482,482,9,11419.816666666668,1,4,7,UCR,-1.4566775528449667,1.3601116626804313,-4.122447426651502,1.2090923209615685,DESCRIPTIVE
primary__glasses__all_available__longest_period_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,longest_period_midpoint,MEQ,ESTIMABLE,25847f9665b9a73dec8045d1f8a79ca480b67e410a1acb06784e078260661ce3,f013e75d8946284c82f947104f8877d325ed5debe67d37c9632a84701e957d4d,132,482,482,9,11419.816666666668,1,4,7,KNUST,0.4900446799552921,0.6483053920812021,-0.7806105395069823,1.7606998994175664,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,c72f849c18a5815f467c25039b85961dade43bdc9bd5714b0ac295ceae00514d,140,810,810,9,18711.683333333334,3,6,8,RISE,-0.16899535992882136,0.22205320495890218,-0.6042116442999604,0.2662209244423177,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,c72f849c18a5815f467c25039b85961dade43bdc9bd5714b0ac295ceae00514d,140,810,810,9,18711.683333333334,3,6,8,THUAS,0.1413086270311445,0.30423551728911635,-0.4549820296734363,0.7375992837357253,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,c72f849c18a5815f467c25039b85961dade43bdc9bd5714b0ac295ceae00514d,140,810,810,9,18711.683333333334,3,6,8,BAUA,0.11686164186624343,0.23727004006910224,-0.3481790912795723,0.5819023750120591,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,c72f849c18a5815f467c25039b85961dade43bdc9bd5714b0ac295ceae00514d,140,810,810,9,18711.683333333334,3,6,8,MPI,0.5693105488953305,0.18855139617295436,0.1997566031615967,0.9388644946290643,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,c72f849c18a5815f467c25039b85961dade43bdc9bd5714b0ac295ceae00514d,140,810,810,9,18711.683333333334,3,6,8,TUM,-0.04881932309954695,0.45329381847163797,-0.9372588817185942,0.8396202355195003,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,c72f849c18a5815f467c25039b85961dade43bdc9bd5714b0ac295ceae00514d,140,810,810,9,18711.683333333334,3,6,8,FUSPCEU,0.13634159351173186,0.1559096085435977,-0.16923562407745785,0.44191881110092157,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,c72f849c18a5815f467c25039b85961dade43bdc9bd5714b0ac295ceae00514d,140,810,810,9,18711.683333333334,3,6,8,IZTECH,0.1794607423317677,0.23796230027131018,-0.286936795878306,0.6458582805418415,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,c72f849c18a5815f467c25039b85961dade43bdc9bd5714b0ac295ceae00514d,140,810,810,9,18711.683333333334,3,6,8,UCR,1.1467348343517205,0.479990152872631,0.20597142178748928,2.0874982469159518,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MCTQ,ESTIMABLE,ab4c2d2a634dc21d4481bba842ae47f0c092b1b795fca3f506979d601cab8592,c72f849c18a5815f467c25039b85961dade43bdc9bd5714b0ac295ceae00514d,140,810,810,9,18711.683333333334,3,6,8,KNUST,0.20872292729912212,0.3581427066680868,-0.49322387909602083,0.9106697336942651,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,cc0f13d5a227045c81e5bb07ca6768208cdc0557971798a4d50b845d0e22ee4e,141,816,816,9,18851,3,6,8,RISE,0.1456955072340118,0.21602486626342046,-0.27770545040737393,0.5690964648753976,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,cc0f13d5a227045c81e5bb07ca6768208cdc0557971798a4d50b845d0e22ee4e,141,816,816,9,18851,3,6,8,THUAS,-0.13217394738992666,0.3253096601010976,-0.7697691650110443,0.5054212702311909,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,cc0f13d5a227045c81e5bb07ca6768208cdc0557971798a4d50b845d0e22ee4e,141,816,816,9,18851,3,6,8,BAUA,-0.3919173153234401,0.2548122533455212,-0.8913401547001574,0.10750552405327718,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,cc0f13d5a227045c81e5bb07ca6768208cdc0557971798a4d50b845d0e22ee4e,141,816,816,9,18851,3,6,8,MPI,-0.37576330343474945,0.1671975540568236,-0.7034644876893124,-0.04806211918018649,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,cc0f13d5a227045c81e5bb07ca6768208cdc0557971798a4d50b845d0e22ee4e,141,816,816,9,18851,3,6,8,TUM,-0.648389315874534,0.46116255539210577,-1.5522513154615187,0.2554726837124507,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,cc0f13d5a227045c81e5bb07ca6768208cdc0557971798a4d50b845d0e22ee4e,141,816,816,9,18851,3,6,8,FUSPCEU,-0.14952928205741173,0.2618766944349793,-0.6627981715403717,0.3637396074255483,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,cc0f13d5a227045c81e5bb07ca6768208cdc0557971798a4d50b845d0e22ee4e,141,816,816,9,18851,3,6,8,IZTECH,-0.45950456940446766,0.24469278884096868,-0.9390936228094305,0.02008448400049523,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,cc0f13d5a227045c81e5bb07ca6768208cdc0557971798a4d50b845d0e22ee4e,141,816,816,9,18851,3,6,8,UCR,-0.9898228708758622,0.7060027686927834,-2.3735628704992795,0.39391712874755525,DESCRIPTIVE
primary__glasses__all_available__m10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,m10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,cc0f13d5a227045c81e5bb07ca6768208cdc0557971798a4d50b845d0e22ee4e,141,816,816,9,18851,3,6,8,KNUST,-0.3950065302867034,0.3658262474438907,-1.112012799876167,0.32199973930276016,DESCRIPTIVE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,ef95245b9292a64a735ed9f773d12351dae5034066e0edef4af6f4435ebe7505,140,736,736,9,17070.316666666666,2,5.5,7,RISE,-0.13334282704808423,0.20897294798697913,-0.5429222788457252,0.2762366247495567,DESCRIPTIVE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,ef95245b9292a64a735ed9f773d12351dae5034066e0edef4af6f4435ebe7505,140,736,736,9,17070.316666666666,2,5.5,7,THUAS,0.12396861108713059,0.28842021198870516,-0.44132461682413887,0.6892618389984,DESCRIPTIVE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,ef95245b9292a64a735ed9f773d12351dae5034066e0edef4af6f4435ebe7505,140,736,736,9,17070.316666666666,2,5.5,7,BAUA,-0.1487075792755033,0.22812524841304496,-0.5958248501293244,0.29840969157831776,DESCRIPTIVE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,ef95245b9292a64a735ed9f773d12351dae5034066e0edef4af6f4435ebe7505,140,736,736,9,17070.316666666666,2,5.5,7,MPI,0.36948738641081735,0.177084692233582,0.022407767419636904,0.7165670054019978,DESCRIPTIVE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,ef95245b9292a64a735ed9f773d12351dae5034066e0edef4af6f4435ebe7505,140,736,736,9,17070.316666666666,2,5.5,7,TUM,-0.6190351386991633,0.43913378318602087,-1.4797215381385846,0.2416512607402581,DESCRIPTIVE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,ef95245b9292a64a735ed9f773d12351dae5034066e0edef4af6f4435ebe7505,140,736,736,9,17070.316666666666,2,5.5,7,FUSPCEU,0.013045245123072244,0.15165299943524838,-0.2841891719174876,0.3102796621636321,DESCRIPTIVE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,ef95245b9292a64a735ed9f773d12351dae5034066e0edef4af6f4435ebe7505,140,736,736,9,17070.316666666666,2,5.5,7,IZTECH,0.20370491791554263,0.23279468455326183,-0.25256427960121325,0.6599741154322984,DESCRIPTIVE
primary__glasses__all_available__mean_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,mean_timing_above_250,MCTQ,ESTIMABLE,95c788d9f24f3be5dfcb16df9c55a86a4dd5339929ce9a4751b1104e79c61829,ef95245b9292a64a735ed9f773d12351dae5034066e0edef4af6f4435ebe7505,140,736,736,9,17070.316666666666,2,5.5,7,UCR,0.6338753263880323,0.45250445957544405,-0.25301711722359854,1.5207677699996633,DESCRIPTIVE
