"route","file","unit","scope","node","symbol"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_7","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_14","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_19","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_20","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_22","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_23","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_24","TOP_LEVEL","1/1/3","include_graphics"
"notebooks/hypotheses/H11.qmd","notebooks/hypotheses/H11.qmd","chunk_1","read_h11","5/body/2/1/3","read_csv"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/2/1","library"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/3/1","library"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/4/1","library"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/5/1","library"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/6/1","library"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/7/1","library"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/2/2/1","Sys.getenv"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/2/2/3/1","getwd"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/3/2/1","getwd"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","2/3/2/4/2/2/1","getwd"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/2/1","file.exists"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","3/3/3/3/2/3/1","file.exists"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","7/1","source"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","TOP_LEVEL","8/1","source"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_7","TOP_LEVEL","1/1/3","include_graphics"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_8","TOP_LEVEL","1/2/2/2/2/5/1","median"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_9","TOP_LEVEL","1/1/3","include_graphics"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_21","TOP_LEVEL","1/1/3","include_graphics"
"audit/hypotheses/H11/H11_analysis_preparation.qmd","audit/hypotheses/H11/H11_analysis_preparation.qmd","chunk_1","read_h11_csv","10/body/2/1/3","read_csv"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","TOP_LEVEL","1/2/2/1","library"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","TOP_LEVEL","1/2/2/2","digest"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","TOP_LEVEL","1/2/3/1","library"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","TOP_LEVEL","1/2/4/1","library"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","post_render_main","21/body/2/3/2/1","Sys.getenv"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","post_render_main","21/body/3/3/2/3/1","getwd"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/defaults/2/1","getwd"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/7/3/2/1","tempdir"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/9/3/1","tempfile"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/10/1","dir.create"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/13/2/2/2/2/1","dir.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/13/2/2/3/2/1","unlink"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/16/4/6/3/2/3/4/3","sha256"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/16/4/6/3/2/3/5/3","sha256"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/16/4/7/3/2/3/4/3","sha256"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/16/4/7/3/2/3/5/3","sha256"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/16/4/15/3/2/2/1","file.info"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/17/3/1","do.call"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/20/3/3/2/2/1","file.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/20/3/5/1","write.csv"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/20/3/7/4/5/2/2/1","file.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/20/3/8/1","write.csv"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/26/2/2/4/5/1","Sys.chmod"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/26/2/3/4/2/3/1","file.copy"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/27/3/3/4/2/3/2/3/1","Sys.chmod"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/27/3/4/4/2/2/1","file.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","run_post_render_gt_html_semantics","19/body/27/3/4/4/2/3/2/1","unlink"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","read_declared_output_files","8/body/3/3/3/2/2/1","file.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","read_declared_output_files","8/body/3/3/3/2/3/2/1","dir.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","read_declared_output_files","8/body/3/3/4/3/1","readLines"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","validate_project_context","9/defaults/2/1","getwd"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","validate_project_context","9/body/4/3/2/1","getwd"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","validate_project_context","9/body/9/2/2/1","file.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","validate_project_context","9/body/9/2/3/2/1","dir.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","validate_audit_directory","10/body/6/2/1","dir.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","normalize_declared_outputs","11/body/2/3/3/3/3/2/2/1","file.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","normalize_declared_outputs","11/body/2/3/3/3/3/2/3/2/1","dir.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","load_repair_engine","13/body/4/2/2/1","digest"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","load_repair_engine","13/body/6/1","sys.source"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","inspect_gt_html_state","15/body/4/3/1","read_html"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","write_raw_exact","16/body/2/3/1","file"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","write_raw_exact","16/body/4/1","writeBin"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","TOP_LEVEL","1/2/2/1","library"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","TOP_LEVEL","1/2/2/2","digest"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","TOP_LEVEL","1/2/3/1","library"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","TOP_LEVEL","1/2/4/1","library"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/post_render_gt_html_semantics.R","R_SOURCE","assert_post_render_runtime","3/body/3/2/2/2/1","packageVersion"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","sha256_raw","4/body/2/1","digest"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","read_file_raw","5/body/2/3/2/1","file.info"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","read_file_raw","5/body/3/1","readBin"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","inventory_unsupported_id_references","13/body/7/1","do.call"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","repair_gt_html_semantics","17/body/2/3/2/2/1","packageVersion"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","repair_gt_html_semantics","17/body/2/4/1","file.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","repair_gt_html_semantics","17/body/2/5/1","dir.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","repair_gt_html_semantics","17/body/2/6/1","dir.exists"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","repair_gt_html_semantics","17/body/5/3/1","read_html"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","repair_gt_html_semantics","17/body/17/3/1","do.call"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","repair_gt_html_semantics","17/body/35/1","writeBin"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","repair_gt_html_semantics","17/body/36/1","write.csv"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","find_table_ranges","8/body/10/3/1","do.call"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","verify_repaired_dom","16/body/2/3/1","read_html"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","verify_repaired_dom","16/body/3/3/1","read_html"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","verify_repaired_dom","16/body/16/2/2/2/1","read_html"
"scripts/report_harmonization/post_render_gt_html_semantics.R","scripts/report_harmonization/repair_gt_html_semantics.R","R_SOURCE","verify_repaired_dom","16/body/16/2/3/2/1","read_html"
