"package","version","library","description_path","description_sha256","direct_or_dependency","built","depends","imports","linking_to"
"gridtext","0.1.6","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/gridtext/DESCRIPTION","0b317c38ad2233b53e8788452d65131fbefd748cbf772030b730aad6e93cf42a","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-26 02:24:42 UTC; unix","R (>= 3.5)","curl, grid, grDevices, markdown, rlang, Rcpp, png, jpeg, stringr, xml2","Rcpp"
"gridtext","0.1.5","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/gridtext/DESCRIPTION","2342ab8f9b98fc472924c36573dc380e784e89e42778cf4cb08cb50c5839f832","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-28 17:05:21 UTC; unix","R (>= 3.5)","curl, grid, grDevices, markdown, rlang, Rcpp, png, jpeg, stringr, xml2","Rcpp"
"fastmap","1.2.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/fastmap/DESCRIPTION","cff66b8505b9b826f5aa97dc682d714924a0639f9eb20036dce2b020ad074038","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:02:53 UTC; unix","","",""
"fastmap","1.2.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/fastmap/DESCRIPTION","e6b1fd7bbfda608a44662d935960413f13e8200065755531e7290a7880b93097","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:38:44 UTC; unix","","",""
"V8","8.2.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/V8/DESCRIPTION","6f546b8edd71bbd1f413d46954df3f74718946534d76c3ebc492a11749e0f994","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-14 15:53:26 UTC; unix","","Rcpp (>= 0.12.12), jsonlite (>= 1.0), curl (>= 1.0), utils","Rcpp"
"V8","8.2.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/V8/DESCRIPTION","f9647ba39607906d4fa66387e6c261404201165669c96b34165b892a9e33dad1","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:57:00 UTC; unix","","Rcpp (>= 0.12.12), jsonlite (>= 1.0), curl (>= 1.0), utils","Rcpp"
"litedown","0.9","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/litedown/DESCRIPTION","bb588de52df80633ba11b23b373633f064054159ce503d8b61f8f61a0a1af852","DESCRIPTION_DEPENDENCY","R 4.6.1; ; 2026-07-29 20:28:18 UTC; unix","R (>= 3.2.0)","utils, commonmark (>= 2.0.0), xfun (>= 0.55)",""
"litedown","0.7","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/litedown/DESCRIPTION","e02a33901d0215a311ea26bfa7bad92d40ba5cd058209ecd73043c65aa0a63ed","DESCRIPTION_DEPENDENCY","R 4.6.1; ; 2026-07-28 17:04:56 UTC; unix","R (>= 3.2.0)","utils, commonmark (>= 1.9.5), xfun (>= 0.52)",""
"reactR","0.6.1","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/reactR/DESCRIPTION","ddd079c184464ddbcb6a351439d122ab1935a5393f1f05e8d791fbbb95005305","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-06-17 18:50:54 UTC; unix","","htmltools",""
"reactR","0.6.1","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/reactR/DESCRIPTION","e3d1ad65213bc3c6906ab2724a430bcf3761b7ed80eff66e63d8647bf099c78c","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-25 23:18:11 UTC; unix","","htmltools",""
"rappdirs","0.3.4","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/rappdirs/DESCRIPTION","09dec50d5dc9309097c477592e1af0b313185b6d5a928d2ef083ff0565628e67","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 09:27:56 UTC; unix","R (>= 4.1)","",""
"rappdirs","0.3.3","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/rappdirs/DESCRIPTION","19d4ee70584eb1163acdb3107f448e179a4c0fc2922276f0096bc12b07cf114b","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-28 17:04:37 UTC; unix","R (>= 3.2)","",""
"cachem","1.1.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/cachem/DESCRIPTION","38dbe56cbe805227e6106362f6cc99cbffeff186f1340c70d463583fe27213c4","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:03:26 UTC; unix","","rlang, fastmap (>= 1.2.0)",""
"cachem","1.1.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/cachem/DESCRIPTION","2013466726cf6980b15d52d1efff66ee8a3f4278f08a62b9f75c246c74e89f0a","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 23:13:45 UTC; unix","","rlang, fastmap (>= 1.2.0)",""
"memoise","2.0.1","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/memoise/DESCRIPTION","f7ed1d1077aa0ae6f26a99b91e07e68b007f3945c3bd3e6e4d32fb614585c792","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-07-28 21:03:58 UTC; unix","","rlang (>= 0.4.10), cachem",""
"memoise","2.0.1","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/memoise/DESCRIPTION","6e0f859414f1137122c3eb95670a2e1a9d1fa31c4f6267e066f28cf122e91703","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-26 02:18:19 UTC; unix","","rlang (>= 0.4.10), cachem",""
"mime","0.13","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/mime/DESCRIPTION","5ab53cb3af2de0e833f1ddb1383687f0dd8c5d57546647bc9687748a48e5e2ff","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:02:51 UTC; unix","","tools",""
"mime","0.13","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/mime/DESCRIPTION","3f21ab6ad8c478644239137514b80a6f7a84b89e4c506859ca980a6b93c5b69d","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:38:55 UTC; unix","","tools",""
"bit64","4.8.2","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/bit64/DESCRIPTION","f357c8ef26d18ed3c78a20c0d74b6a4cf39be56c8639fc540dbb6f47f374623d","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:03:42 UTC; unix","R (>= 3.5.0)","bit (>= 4.0.0), graphics, methods, stats, utils",""
"bit64","4.8.2","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/bit64/DESCRIPTION","7064b2cf3c968da825e98f7762b4936f9daa45d0b164151a746c390f163baba8","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-05-19 11:15:45 UTC; unix","R (>= 3.5.0)","bit (>= 4.0.0), graphics, methods, stats, utils",""
"progress","1.2.3","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/progress/DESCRIPTION","24b37dc7cd8622183a84122ba618e71b99748561aeec14b5b8d77a7da40d7390","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-07-28 21:05:25 UTC; unix","R (>= 3.6)","crayon, hms, prettyunits, R6",""
"progress","1.2.3","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/progress/DESCRIPTION","091d510468569ab13109580d06461c7c6cdd9f340e0c64cdb36488850d9e330f","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-25 23:16:07 UTC; unix","R (>= 3.6)","crayon, hms, prettyunits, R6",""
"utf8","1.2.6","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/utf8/DESCRIPTION","23af031e2ffcffea1327bad3cdab9b1548983da2ad9f06e72b702f87c7feed9d","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:03:04 UTC; unix","R (>= 2.10)","",""
"utf8","1.2.6","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/utf8/DESCRIPTION","3238461a4c4faa6661fe51b6f060e33414553b6b658bee829c78d64245d0dd5c","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:41:06 UTC; unix","R (>= 2.10)","",""
"boot","1.3-32","/Library/Frameworks/R.framework/Versions/4.6/Resources/library","/Library/Frameworks/R.framework/Versions/4.6/Resources/library/boot/DESCRIPTION","5f32679bea79ef0b0856afcc8e6c8c4618c15bfb8e5b9fd61806a8397b0ffb1d","DESCRIPTION_DEPENDENCY","R 4.6.1; ; 2026-06-25 21:54:42 UTC; unix","R (>= 3.0.0), graphics, stats","",""
"mvtnorm","1.4-1","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/mvtnorm/DESCRIPTION","221272b35ed896a34fe52c4bb88ee152c11d66aee0adba5f0c32916021bdd8d4","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-29 20:28:04 UTC; unix","R(>= 3.5.0)","stats, utils",""
"mvtnorm","1.3-7","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/mvtnorm/DESCRIPTION","9527b1de091cb2130f3e230b2a93427399c1fda53e15d70cc26dae925a8ea3d3","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-28 17:04:34 UTC; unix","R(>= 3.5.0)","stats",""
"paletteer","1.7.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/paletteer/DESCRIPTION","2321df9bb0ef01522ff757ff4c6d7c2f8bfc9449a6c834419f053760fcb55764","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-26 11:14:17 UTC; unix","R (>= 4.1)","cli, prismatic, rematch2, rlang (>= 1.1.0), rstudioapi",""
"paletteer","1.6.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/paletteer/DESCRIPTION","fa2883419cca66e47fe4339f6141dea4231b9893497db2fae2a91acc8aa39286","DESCRIPTION_DEPENDENCY","R 4.6.1; ; 2026-07-28 17:05:37 UTC; unix","R (>= 2.10)","prismatic, rematch2, rlang, rstudioapi",""
"warp","0.2.3","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/warp/DESCRIPTION","8221adaac8c9f1c08961ab14603b07e51ad051465376bc377ff0b7df627dc98b","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:57:59 UTC; unix","R (>= 4.0.0)","",""
"warp","0.2.3","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/warp/DESCRIPTION","a24d397c071da90523393d8c70a3de4a8ec9884ef1e9f94af824dd360311a14c","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:57:59 UTC; unix","R (>= 4.0.0)","",""
"sys","3.4.3","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/sys/DESCRIPTION","9e2434e5bfad10e66f4f48e0e0dc94c85dd967a2749513f0b5eee1e0dd393184","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:03:00 UTC; unix","","",""
"sys","3.4.3","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/sys/DESCRIPTION","11423f6d27f9dad9a790648bd1b02b536353b872d7894e2150f78c920da090a0","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:48:55 UTC; unix","","",""
"curl","7.1.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/curl/DESCRIPTION","6d615ef569c793f019da4b2cbc50cb1e9b25521deced2d3eaab83b76181fe063","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:02:58 UTC; unix","R (>= 3.0.0)","",""
"curl","7.1.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/curl/DESCRIPTION","89a6c6e2a6a86c80e3047af46e537a005d8138efe2a6c4864aedccd71c06de4e","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 09:29:32 UTC; unix","R (>= 3.0.0)","",""
"e1071","1.7-17","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/e1071/DESCRIPTION","ed4ff40c3f05a01fe2c2685f6e40ca5970963832e00a89e086c8a9a4c30e3ad3","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 23:17:21 UTC; unix","","graphics, grDevices, class, stats, methods, utils, proxy",""
"e1071","1.7-17","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/e1071/DESCRIPTION","c5e6f253f5824d53c1c1e59066f5de2167d1401edc9a8d40a4f901d9150779c6","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 23:17:21 UTC; unix","","graphics, grDevices, class, stats, methods, utils, proxy",""
"class","7.3-23","/Library/Frameworks/R.framework/Versions/4.6/Resources/library","/Library/Frameworks/R.framework/Versions/4.6/Resources/library/class/DESCRIPTION","7c13ea7a678e26334aefd2e4b99e755e98dc1724d2d2a1019a6674148735dcfc","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-06-25 21:54:10 UTC; unix","R (>= 3.0.0), stats, utils","MASS",""
"KernSmooth","2.23-26","/Library/Frameworks/R.framework/Versions/4.6/Resources/library","/Library/Frameworks/R.framework/Versions/4.6/Resources/library/KernSmooth/DESCRIPTION","7358b62def7f80d90d9a7371f5019a67620c5669d14e33a06c0f5dee9c435cca","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-06-25 21:54:07 UTC; unix","R (>= 2.5.0), stats","",""
"wk","0.9.5","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/wk/DESCRIPTION","eda4e1cea1bb5b28bdb08be95414be75895dea9d4657296dd1d5d4c0cb9946a2","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:40:40 UTC; unix","R (>= 2.10)","",""
"wk","0.9.4","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/wk/DESCRIPTION","b1bc3a89785c3af139bd927a5d80ebf0acb9011ea88dcdae8af98a5f68ce8c37","DESCRIPTION_DEPENDENCY","R 4.6.1; aarch64-apple-darwin23; 2026-07-28 17:04:41 UTC; unix","R (>= 2.10)","",""
"jpeg","0.1-11","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/jpeg/DESCRIPTION","e03c8b75a0d9971a971abaeefa845eba9b6d33e963f6f19b3f4fffe5b8d5c6c7","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-06-17 18:35:54 UTC; unix","R (>= 2.9.0)","",""
"jpeg","0.1-11","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/jpeg/DESCRIPTION","b98438ae32eea0861579b4f5734c5d7d5910fa73f84c119c4cb72e5e9db787c3","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:57:32 UTC; unix","R (>= 2.9.0)","",""
"bit","4.6.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/bit/DESCRIPTION","caf0a401a401b78a6ec41912b336a1a2eaa14cc27cf9a7bed14379be9168e9cf","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin20; 2026-07-28 21:03:04 UTC; unix","R (>= 3.4.0)","",""
"bit","4.6.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/bit/DESCRIPTION","e7de57b9a83bc54db200877e38f1d8276396ee92809b4c0c3ffd13ed401323c5","DESCRIPTION_DEPENDENCY","R 4.6.0; aarch64-apple-darwin23; 2026-04-25 15:45:18 UTC; unix","R (>= 3.4.0)","",""
"prettyunits","1.2.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/prettyunits/DESCRIPTION","3cd8512b5ee27496a25919fa35fbb2f156c29674c323f3fb138692c69d9d4ce6","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-07-28 21:03:03 UTC; unix","R(>= 2.10)","",""
"prettyunits","1.2.0","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/prettyunits/DESCRIPTION","2dc66950c95d4bc5538855b52c8fce988efe52ec15b918ea663bdac0e2b4d924","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-25 15:44:33 UTC; unix","R(>= 2.10)","",""
"prismatic","1.1.2","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/prismatic/DESCRIPTION","8ceb38cd2f38ebd6ecce48613c2f7cdd3accf10301911c2244f868859154aa51","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-25 15:59:08 UTC; unix","R (>= 3.2)","graphics, farver (>= 2.0.1), grDevices",""
"prismatic","1.1.2","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/prismatic/DESCRIPTION","69b3e141e4e4c7b40799ef8ff76b5436106252e9fe8c88f8464ef40429e69f2d","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-25 15:59:08 UTC; unix","R (>= 3.2)","graphics, farver (>= 2.0.1), grDevices",""
"rematch2","2.1.2","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/rematch2/DESCRIPTION","bf810a0098e87a1d8cd92bf8d7ab646574da71cc5d9b19fa1e0201ded2a0bc52","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-29 22:17:20 UTC; unix","","tibble",""
"rematch2","2.1.2","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/rematch2/DESCRIPTION","033c8c5ca67c97d6ed3baa858277b5994f88cc9dd026f66cdf6649a96c698447","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-04-26 05:20:50 UTC; unix","","tibble",""
"rstudioapi","0.19.0","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/renv/library/macos/R-4.6/aarch64-apple-darwin23/rstudioapi/DESCRIPTION","5e954e921c68bfb81c0089c2c9e896e4c9a802a3ce6cc64cdf8b738296bcb517","DESCRIPTION_DEPENDENCY","R 4.6.0; ; 2026-07-28 21:03:04 UTC; unix","","",""
"rstudioapi","0.17.1","/Users/zauner/Library/R/arm64/4.6/library","/Users/zauner/Library/R/arm64/4.6/library/rstudioapi/DESCRIPTION","dc29713030e382887af63bac9a537027bac12d155571e2e60c6c598c1bd2dbbb","DESCRIPTION_DEPENDENCY","R 4.6.1; ; 2026-07-28 17:04:38 UTC; unix","","",""
