"source","source_sha256","authority_candidate","line","evidence_text"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/candidate_build_delta.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,EXACT"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/candidate_postflight_build_delta.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,EXACT"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/candidate_pre_promotion_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/production_final_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/candidate_postflight_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/candidate_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/production_final_build_delta.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,EXACT"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/post_promotion_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/accepted_build_preflight_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/candidate_pre_promotion_build_delta.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,EXACT"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/production_prebrowser_build_delta.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,EXACT"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/candidate_postflight_build_delta.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,EXACT"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/candidate_build_delta.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,EXACT"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/candidate_postflight_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/hypotheses/H06/employment_eligibility_sensitivity/order66b_result_no_rerender_completion/post_qa_build_inventory.csv",468,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/production_final_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/hypotheses/H06/employment_eligibility_sensitivity/order66b_result_no_rerender_completion/H06_order66b_fail_closed_manifest.csv",14,"notebooks/hypotheses/H06.qmd,5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e,65023,result_source"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/hypotheses/H06/employment_eligibility_sensitivity/order66b_result_no_rerender_completion/H06_order66b_fail_closed_manifest.csv",15,"audit/hypotheses/H06/H06_analysis_preparation.qmd,5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0,63867,preparation_source"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/hypotheses/H06/employment_eligibility_sensitivity/order66b_result_no_rerender_completion/pre_qa_build_inventory.csv",464,"""audit/hypotheses/H01/H01_analysis_preparation.qmd"",""c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044"",59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/candidate_pre_promotion_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/production_prebrowser_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/candidate_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/candidate_pre_promotion_build_delta.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,EXACT"
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/H06_order66a_fail_closed_manifest.csv",4,"notebooks/hypotheses/H06.qmd,5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e,65023,protected_result_source"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/H06_order66a_fail_closed_manifest.csv",5,"audit/hypotheses/H06/H06_analysis_preparation.qmd,5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0,63867,protected_preparation_source"
"notebooks/hypotheses/H02.qmd","b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8","audit/hypotheses/H02/report018_order72_svg_export/post_failure_release_manifest_check.csv",39,"""notebooks/hypotheses/H02.qmd"",""b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8"",57185,""b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8"",57185,""PASS"""
"notebooks/hypotheses/H05.qmd","f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780","audit/hypotheses/H02/report018_order72_svg_export/post_failure_release_manifest_check.csv",41,"""notebooks/hypotheses/H05.qmd"",""f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780"",74614,""f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780"",74614,""PASS"""
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/hypotheses/H02/report018_order72_svg_export/post_failure_release_manifest_check.csv",40,"""notebooks/hypotheses/H06.qmd"",""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",65023,""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",65023,""PASS"""
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/hypotheses/H02/report018_order72_svg_export/post_failure_release_manifest_check.csv",46,"""audit/hypotheses/H06/H06_analysis_preparation.qmd"",""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",63867,""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",63867,""PASS"""
"notebooks/hypotheses/H08.qmd","56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859","audit/hypotheses/H02/report018_order72_svg_export/post_failure_release_manifest_check.csv",42,"""notebooks/hypotheses/H08.qmd"",""56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859"",44496,""56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859"",44496,""PASS"""
"notebooks/hypotheses/H10.qmd","0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855","audit/hypotheses/H02/report018_order72_svg_export/post_failure_release_manifest_check.csv",43,"""notebooks/hypotheses/H10.qmd"",""0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855"",49319,""0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855"",49319,""PASS"""
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/hypotheses/H02/report018_order72_svg_export/post_failure_release_manifest_check.csv",44,"""notebooks/hypotheses/H11.qmd"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,""PASS"""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/production_final_build_delta.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212,EXACT"
"notebooks/hypotheses/H02.qmd","b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8","audit/hypotheses/H02/report018_order72_svg_export/pre_export_release_manifest_check.csv",39,"""notebooks/hypotheses/H02.qmd"",""b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8"",57185,""b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8"",57185,""PASS"""
"notebooks/hypotheses/H05.qmd","f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780","audit/hypotheses/H02/report018_order72_svg_export/pre_export_release_manifest_check.csv",41,"""notebooks/hypotheses/H05.qmd"",""f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780"",74614,""f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780"",74614,""PASS"""
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/hypotheses/H02/report018_order72_svg_export/pre_export_release_manifest_check.csv",40,"""notebooks/hypotheses/H06.qmd"",""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",65023,""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",65023,""PASS"""
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/hypotheses/H02/report018_order72_svg_export/pre_export_release_manifest_check.csv",46,"""audit/hypotheses/H06/H06_analysis_preparation.qmd"",""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",63867,""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",63867,""PASS"""
"notebooks/hypotheses/H08.qmd","56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859","audit/hypotheses/H02/report018_order72_svg_export/pre_export_release_manifest_check.csv",42,"""notebooks/hypotheses/H08.qmd"",""56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859"",44496,""56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859"",44496,""PASS"""
"notebooks/hypotheses/H10.qmd","0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855","audit/hypotheses/H02/report018_order72_svg_export/pre_export_release_manifest_check.csv",43,"""notebooks/hypotheses/H10.qmd"",""0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855"",49319,""0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855"",49319,""PASS"""
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/hypotheses/H02/report018_order72_svg_export/pre_export_release_manifest_check.csv",44,"""notebooks/hypotheses/H11.qmd"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,""PASS"""
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/protected_path_audit.csv",12,"""notebooks/hypotheses/H06.qmd"",""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",65023,65023,""must remain exact"",""PASS"""
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/protected_path_audit.csv",13,"""audit/hypotheses/H06/H06_analysis_preparation.qmd"",""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",63867,63867,""must remain exact"",""PASS"""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/report_harmonization/nathealth_final_landing_resync_2026_09_03/post_promotion_build_inventory.csv",464,"audit/hypotheses/H01/H01_analysis_preparation.qmd,c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044,59212"
"notebooks/hypotheses/H04.qmd","243896d4c22f68d23027f77f3721882e0a3d55274e67014e75d6ff55e2e243af","audit/hypotheses/H04/manuscript_figure3_candidate/author_revision3_other_label_acceptance_2026_09_01/H04_manuscript_figure3_other_label_acceptance_manifest.csv",2,"result_qmd,notebooks/hypotheses/H04.qmd,243896d4c22f68d23027f77f3721882e0a3d55274e67014e75d6ff55e2e243af,83029,4.6.1"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","5b6255184ab1988f2b89dfc363e1eb7d010d6f85436c7ff32754289af6e6de48","audit/hypotheses/H04/manuscript_figure3_candidate/author_revision3_other_label_acceptance_2026_09_01/H04_manuscript_figure3_other_label_acceptance_manifest.csv",3,"companion_qmd,audit/hypotheses/H04/H04_analysis_preparation.qmd,5b6255184ab1988f2b89dfc363e1eb7d010d6f85436c7ff32754289af6e6de48,91511,4.6.1"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/pre_render_build_inventory.csv",461,"""audit/hypotheses/H01/H01_analysis_preparation.qmd"",""c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044"",59212"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044","audit/hypotheses/H06/employment_eligibility_sensitivity/order66a_result_render/post_render_build_inventory.csv",464,"""audit/hypotheses/H01/H01_analysis_preparation.qmd"",""c6435a5f482df40c20f3d4d6e4f77d07f2a4f0bb3f1f2687efd2ebf92829e044"",59212"
"notebooks/hypotheses/H02.qmd","b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",39,"original_release,notebooks/hypotheses/H02.qmd,b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8,b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8,57185,57185,PASS"
"notebooks/hypotheses/H02.qmd","b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",110,"order72b_recovery,notebooks/hypotheses/H02.qmd,b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8,b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8,57185,57185,PASS"
"notebooks/hypotheses/H05.qmd","f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",41,"original_release,notebooks/hypotheses/H05.qmd,f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780,f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780,74614,74614,PASS"
"notebooks/hypotheses/H05.qmd","f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",112,"order72b_recovery,notebooks/hypotheses/H05.qmd,f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780,f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780,74614,74614,PASS"
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",40,"original_release,notebooks/hypotheses/H06.qmd,5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e,5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e,65023,65023,PASS"
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",111,"order72b_recovery,notebooks/hypotheses/H06.qmd,5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e,5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e,65023,65023,PASS"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",46,"original_release,audit/hypotheses/H06/H06_analysis_preparation.qmd,5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0,5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0,63867,63867,PASS"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",117,"order72b_recovery,audit/hypotheses/H06/H06_analysis_preparation.qmd,5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0,5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0,63867,63867,PASS"
"notebooks/hypotheses/H08.qmd","56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",42,"original_release,notebooks/hypotheses/H08.qmd,56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859,56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859,44496,44496,PASS"
"notebooks/hypotheses/H08.qmd","56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",113,"order72b_recovery,notebooks/hypotheses/H08.qmd,56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859,56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859,44496,44496,PASS"
"notebooks/hypotheses/H10.qmd","0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",43,"original_release,notebooks/hypotheses/H10.qmd,0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855,0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855,49319,49319,PASS"
"notebooks/hypotheses/H10.qmd","0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",114,"order72b_recovery,notebooks/hypotheses/H10.qmd,0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855,0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855,49319,49319,PASS"
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",44,"original_release,notebooks/hypotheses/H11.qmd,a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5,a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5,58146,58146,PASS"
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/hypotheses/H05/report018_order72_svg_export/vector_legend_repair/checks/pre_export_pin_checks.csv",115,"order72b_recovery,notebooks/hypotheses/H11.qmd,a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5,a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5,58146,58146,PASS"
