"file","unit","scope","node","value"
"notebooks/preparation/01_import_state_alignment.qmd","chunk_10","TOP_LEVEL","1/2/3","Participants"
"notebooks/preparation/01_import_state_alignment.qmd","chunk_10","TOP_LEVEL","1/2/4","Participant-days"
"notebooks/preparation/01_import_state_alignment.qmd","chunk_10","TOP_LEVEL","1/2/5","Minutes"
"notebooks/preparation/01_import_state_alignment.qmd","chunk_10","TOP_LEVEL","1/2/6","Participants"
"notebooks/preparation/01_import_state_alignment.qmd","chunk_10","TOP_LEVEL","1/2/7","Participant-days"
"notebooks/preparation/01_import_state_alignment.qmd","chunk_10","TOP_LEVEL","1/2/8","Minutes"
"notebooks/preparation/01_import_state_alignment.qmd","chunk_12","TOP_LEVEL","1/2/3/2","Every listed artifact was hashed during render. No manifest or "
"notebooks/preparation/01_import_state_alignment.qmd","chunk_12","TOP_LEVEL","1/2/3/3","scientific artifact was written."
"notebooks/preparation/01_import_state_alignment.qmd","chunk_14","TOP_LEVEL","1/2/3","Stored artifact"
"notebooks/preparation/01_import_state_alignment.qmd","chunk_14","TOP_LEVEL","1/2/4","Exact path"
"notebooks/preparation/01_import_state_alignment.qmd","chunk_14","TOP_LEVEL","1/2/5","Use in Preparation 02"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","8/3/2/2","QUARTO_PROJECT_DIR"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","8/3/3","/"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","9/2/3/2","4.6.1"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","9/3/3/2","4.7.0"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","absolute_path","10/body/2/2/2","^/"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","assert_columns","12/body/3/3/2/3"," is missing required columns: "
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","assert_columns","12/body/3/3/2/4/3",", "
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","prep_gt","13/body/2/3/2/3","—"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","prep_gt","13/body/2/3/6","left"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","wrap_provenance_path","14/body/2/2","/"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","wrap_provenance_path","14/body/2/3","/<wbr>"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","15/3/2","artifacts/12_manifests/coverage_artifacts.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","16/3/2","path"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","16/3/3","sha256"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","16/3/4","bytes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","16/3/5","artifact_type"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","16/3/6","producer"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","16/4","coverage artifact manifest"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","20/3/2",NA
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","22/3/5","sha256"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","23/3/6/3","PASS"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","23/3/6/4","FAIL"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","24/2/3","PASS"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","25/3/2","config/site_display_registry.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","26/3/2","artifacts/03_coverage/coverage_settings.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","27/3/2/2","artifacts/03_coverage/light_glasses_daily_coverage.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","27/3/3/2","artifacts/03_coverage/light_chest_daily_coverage.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","28/3/2/2","artifacts/03_coverage/light_glasses_hourly_coverage.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","28/3/3/2","artifacts/03_coverage/light_chest_hourly_coverage.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","29/3/2/2","artifacts/03_coverage/light_glasses_gap_runs.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","29/3/3/2","artifacts/03_coverage/light_chest_gap_runs.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","30/3/2","artifacts/03_coverage/sample_flow.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/2","placement"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/3","input_sites"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/4","input_participants"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/5","input_participant_days"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/6","input_true_utc_minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/7","output_true_utc_minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/8","coverage_rule_id"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/9","coverage_signal"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/10","expected_wall_minutes_per_hour"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/11","expected_wall_minutes_per_day"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/12","minimum_hour_coverage"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/13","minimum_day_coverage"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/14","eligible_hours"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/15","ineligible_hours"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/16","eligible_days"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/17","ineligible_days"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/18","all_zero_medi_days_excluded"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/19","medi_eligible_true_utc_minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/20","light_eligible_true_utc_minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/3/21","dst_fold_wall_minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","31/4","coverage settings"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","32/3/2","site"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","32/3/3","position"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","32/3/4","local_date"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","32/3/5","day_valid_fraction_raw"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","32/3/6","day_all_zero_medi_excluded"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","32/3/7","day_eligible"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","32/3/8","day_eligible_after_hour"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","32/3/9","day_dst_fold_minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","32/4","daily coverage data"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","33/3/2","site"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","33/3/3","position"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","33/3/4","hour_valid_fraction"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","33/3/5","hour_eligible"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","33/4","hourly coverage data"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","34/3/2","placement"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","34/3/3","scope"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","34/3/4","stage_order"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","34/3/5","stage"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","34/3/6","participants"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","34/3/7","participant_days"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","34/3/8","true_utc_minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","34/3/9","wall_minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","34/3/10","finite_medi_minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","34/3/11","finite_light_minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","34/4","coverage sample flow"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","35/2/2/3","A"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","35/3/2/3","MEDI"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/5","Daily coverage"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/6","At least 80% of 1,440 local-clock minutes: 1,152 valid melEDI minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/7","The participant-day remains available to later metric-specific checks."
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/8","Hourly coverage"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/9","At least 50% of 60 local-clock minutes: 30 valid melEDI minutes"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/10","The hour can support an hourly summary; a failed hour does not erase its observed minutes from daily or minute-based metrics."
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/11","Coverage signal"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/12","Finite melEDI values"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/13","Illuminance retains its own observed and missing values; a missing melEDI value does not remove an observed illuminance value."
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/14","Sleep-period denominator"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/15","Diary-defined sleep remains in the complete 24-hour measurement cycle"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/16","Bedside sleep-environment measurements contribute to coverage."
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/17","Day-long flat-zero screen"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/18","Exclude an otherwise passing day only when every finite melEDI value is exactly 0 lx"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/19","Individual zero readings remain valid; the original day and an inclusive sensitivity flag remain stored."
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/20","Autumn clock change"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/21","Repeated local-clock minutes are combined only for the coverage decision"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","36/3/22","Both real observations remain separate in actual time."
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","37/3/2","Near-eye"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","37/3/3","Chest"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","38/3/2/4","Stored outcome"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","38/3/2/5","Value"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","39/3/2/2/2/9","drop"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","39/3/2/2/4","site"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","39/3/2/2/5","many-to-one"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","40/3/2/2/2/2/8","drop"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","40/3/2/4","Daily valid-fraction summary"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","40/3/2/5","Fraction"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","41/3/2","No one-minute record"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","41/3/3","Recorded signal unavailable"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","41/3/4","All finite melEDI values were 0 lx"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","41/3/5","Day below 80% valid melEDI"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","42/3/2","melEDI"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","42/3/3","Illuminance"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","42/3/4","Whole record"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","43/3/2/2/7","drop"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","44/3/2","All aligned one-minute rows"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","44/3/3","Rows with valid melEDI before coverage"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","44/3/4","Rows with valid illuminance before coverage"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","44/3/5","Rows retained when all-zero days are included"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","44/3/6","Rows in days that passed"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","44/3/7","Usable melEDI rows after coverage"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","44/3/8","Usable illuminance rows after coverage"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","44/3/9","Rows in hours that support hourly summaries"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","44/3/10","Rows retained by the hour-screened comparison"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","45/3/2/2/3/3","overall"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/5","Actual-time row preservation"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/6/2/3",","
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/6/3"," rows entered and the same number left the coverage step"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/7","artifacts/03_coverage/coverage_settings.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/8","Complete daily grid"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/9/3"," participant-days each used a fixed 1,440-minute local-clock denominator"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/10","artifacts/03_coverage/light_*_daily_coverage.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/11","Complete hourly grid"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/12/3"," hourly decisions were stored (24 per participant-day)"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/13","artifacts/03_coverage/light_*_hourly_coverage.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/14","Direct daily decision"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/15/3"," days passed directly but would have failed after first removing sub-50% hours"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/16","artifacts/03_coverage/light_*_daily_coverage.csv"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/17","Day-long flat-zero screen"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/18/3"," otherwise passing days were excluded and remain explicitly flagged"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","46/3/19","artifacts/03_coverage/light_*_daily_coverage.csv"
