"route","file","target","tier","basis","canonical_absolute","inside_canonical_root","exists","is_directory","closure_verdict"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/05_metrics/metric_state_interval_inputs.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metric_state_interval_inputs.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metric_state_interval_inputs.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_summary.csv","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_summary.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_summary.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_support_summary.csv","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_support_summary.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_support_summary.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","audit/reconciliation/mder_METRIC-010_gap_repair/gap_non_mder_invariance.csv","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/mder_METRIC-010_gap_repair/gap_non_mder_invariance.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/mder_METRIC-010_gap_repair/gap_non_mder_invariance.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","audit/reconciliation/l10_METRIC-011/all_numerical_zero_reclassifications.csv","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/l10_METRIC-011/all_numerical_zero_reclassifications.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/all_numerical_zero_reclassifications.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","audit/reconciliation/l10_METRIC-011/positive_roundoff_reclassifications.csv","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/l10_METRIC-011/positive_roundoff_reclassifications.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/positive_roundoff_reclassifications.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","audit/reconciliation/l10_METRIC-011/primary_scientific_cell_changes.csv","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/l10_METRIC-011/primary_scientific_cell_changes.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/primary_scientific_cell_changes.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","audit/reconciliation/l10_METRIC-011/invariance_summary.csv","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/l10_METRIC-011/invariance_summary.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/invariance_summary.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","audit/reconciliation/l10_METRIC-011/manifest_transition.csv","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/l10_METRIC-011/manifest_transition.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/manifest_transition.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/05_metrics/metrics_glasses_30_minute.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_glasses_30_minute.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_30_minute.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/05_metrics/metrics_chest_30_minute.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_chest_30_minute.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_30_minute.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/05_metrics/metrics_glasses_one_hour.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_glasses_one_hour.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_one_hour.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/05_metrics/metrics_chest_one_hour.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_chest_one_hour.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_one_hour.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/05_metrics/metrics_glasses_admissibility.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_glasses_admissibility.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_admissibility.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/05_metrics/metrics_chest_admissibility.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_chest_admissibility.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_admissibility.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/05_metrics/metrics_glasses_gap_diagnostics.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_glasses_gap_diagnostics.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_gap_diagnostics.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","artifacts/05_metrics/metrics_chest_gap_diagnostics.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_chest_gap_diagnostics.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_gap_diagnostics.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","artifacts/12_manifests/model_input_acquisition.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/12_manifests/model_input_acquisition.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/model_input_acquisition.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","config/model_input_availability.csv","READ_OR_INCLUDE","read_stored_csv(""config/model_input_availability.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/config/model_input_availability.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","config/model_input_source_pins.csv","READ_OR_INCLUDE","read_stored_csv(""config/model_input_source_pins.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/config/model_input_source_pins.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","config/site_sources.csv","READ_OR_INCLUDE","read_stored_csv(""config/site_sources.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/config/site_sources.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","config/site_display_registry.csv","READ_OR_INCLUDE","read_stored_csv(""config/site_display_registry.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/config/site_display_registry.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","artifacts/12_manifests/pinned_downloads.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/12_manifests/pinned_downloads.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/pinned_downloads.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","artifacts/01_imported/model_inputs/object_audit.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/01_imported/model_inputs/object_audit.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/01_imported/model_inputs/object_audit.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","artifacts/01_imported/model_inputs/column_audit.csv","READ_OR_INCLUDE","read_stored_csv(""artifacts/01_imported/model_inputs/column_audit.csv"")","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/01_imported/model_inputs/column_audit.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/model_input_normalization.csv","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/model_input_normalization.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/site_solar_context_artifacts.csv","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/site_solar_context_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/06_model_data/temporal_provenance/artifact_manifest.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/base_model_data_artifacts.csv","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/base_model_data_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/H01_model_data_artifacts.csv","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_model_data_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/preanalysis_comparison_artifacts.csv","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/preanalysis_comparison_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/metric_artifacts.csv","FILE_IDENTITY_READ","check_file_hash(""artifacts/12_manifests/metric_artifacts.csv"", current_metric_manifest_sha256)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/metric_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv","FILE_IDENTITY_READ","check_file_hash(""artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv"", current_mder_audit_sha256)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/mder_support_gate_artifacts.csv","FILE_IDENTITY_READ","check_file_hash(""artifacts/12_manifests/mder_support_gate_artifacts.csv"", historical_mder_gate_sha256)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/mder_support_gate_artifacts.csv",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/decisions/mder_mean_of_viable_ratios.md","FILE_IDENTITY_READ","check_file_hash(""audit/decisions/mder_mean_of_viable_ratios.md"", mder_decision_sha256)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/mder_mean_of_viable_ratios.md",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/decisions/preparation06_current_base_model_gate.md","FILE_IDENTITY_READ","check_file_hash(""audit/decisions/preparation06_current_base_model_gate.md"", base_gate_decision_sha256)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/preparation06_current_base_model_gate.md",TRUE,TRUE,FALSE,"CONDITIONAL_CANDIDATE_OR_FRONTIER: not an approved minimal staging set"
