run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,fit_role,model_name,formula,engine,observations,log_likelihood,aic,warnings,error,fit_status,converged,positive_definite_hessian,singular,max_gradient,convergence_message,fixed_columns,fixed_rank,fixed_full_rank,fixed_condition_number,aliased_coefficients
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,867,-1203.8819243372106,2443.7638486744213,,,FITTED,TRUE,TRUE,FALSE,2.553406375227496e-6,,16,16,TRUE,159.39823250303718,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,867,-1208.455434108881,2438.910868217762,,,FITTED,TRUE,TRUE,FALSE,8.776623872108757e-7,,9,9,TRUE,4.143113197625402,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,867,-1207.0931915033398,2450.1863830066795,,,FITTED,TRUE,TRUE,FALSE,1.325588527834043e-6,,16,16,TRUE,11.785068706701193,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,867,-1196.773509463786,2413.547018927572,,,FITTED,TRUE,TRUE,FALSE,6.548361852765083e-7,,8,8,TRUE,4.112848778302551,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,867,-1193.790600886978,2409.581201773956,,,FITTED,TRUE,TRUE,FALSE,6.821210263296962e-7,,9,9,TRUE,22.7777052970652,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,867,-1185.9140746806295,2407.828149361259,,,FITTED,TRUE,TRUE,FALSE,5.525180313270539e-7,,16,16,TRUE,159.39823250303718,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,867,-1196.7676376156128,2415.5352752312256,,,FITTED,TRUE,TRUE,FALSE,5.95719029661268e-7,,9,9,TRUE,4.143113197625402,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,867,-1191.9281773316518,2419.8563546633036,,,FITTED,TRUE,TRUE,FALSE,2.7330315788276494e-6,,16,16,TRUE,11.785068706701193,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,878,-1847.9146456466822,3719.8292912933643,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,22.798619203898436,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,878,-1841.0719928793753,3720.1439857587507,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,161.16476243795395,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,878,-1845.7171019928412,3715.4342039856824,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,4.1269406007709515,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,878,-1843.644138250903,3725.288276501806,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,11.773362488801368,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),glmmTMB,878,-1847.9319758443855,3717.863951688771,,,FITTED,TRUE,TRUE,FALSE,,,8,8,TRUE,4.110719647957519,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,878,-1847.9146456466822,3719.8292912933643,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,22.798619203898436,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,878,-1841.0719928793753,3720.1439857587507,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,161.16476243795395,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,878,-1845.7171019928412,3715.4342039856824,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,4.1269406007709515,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,878,-1843.644138250903,3725.288276501806,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,11.773362488801368,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,897,-361.7199648605233,745.4399297210466,,,FITTED,TRUE,TRUE,FALSE,1.708713170955889e-6,,9,9,TRUE,22.821176701932337,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,897,-365.2491316317442,766.4982632634884,,,FITTED,TRUE,TRUE,FALSE,7.3015371526707895e-6,,16,16,TRUE,163.2632020353577,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,897,-366.0823916357185,754.164783271437,,,FITTED,TRUE,TRUE,FALSE,1.3164367373974528e-5,,9,9,TRUE,4.0621974802683924,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,897,-373.19354549576616,782.3870909915323,,,FITTED,TRUE,TRUE,FALSE,2.0884272089460865e-6,,16,16,TRUE,11.555117941169037,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,897,-347.2880230033838,714.5760460067676,,,FITTED,TRUE,TRUE,FALSE,8.377583071705885e-6,,8,8,TRUE,4.03642830352318,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,897,-340.1626355866,702.3252711732,,,FITTED,TRUE,TRUE,FALSE,5.726406016037799e-6,,9,9,TRUE,22.821176701932337,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,897,-331.1283397071917,698.2566794143834,,,FITTED,TRUE,TRUE,FALSE,1.8491164155420847e-6,,16,16,TRUE,163.2632020353577,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,897,-345.5287150813536,713.0574301627072,,,FITTED,TRUE,TRUE,FALSE,1.2011014405288734e-6,,9,9,TRUE,4.0621974802683924,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,897,-342.4137231384293,720.8274462768586,,,FITTED,TRUE,TRUE,FALSE,1.0844019016076345e-5,,16,16,TRUE,11.555117941169037,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,897,-5455.253560069701,10932.507120139402,,,FITTED,TRUE,TRUE,FALSE,2.3637767299078405e-5,,9,9,TRUE,22.821176701932337,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,897,-5415.90242692353,10867.80485384706,,,FITTED,TRUE,TRUE,FALSE,8.822098607197404e-7,,16,16,TRUE,163.2632020353577,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,897,-5454.639216561504,10931.278433123009,,,FITTED,TRUE,TRUE,FALSE,1.5006662579253316e-6,,9,9,TRUE,4.0621974802683924,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,897,-5422.303211263628,10880.606422527257,,,FITTED,TRUE,TRUE,FALSE,1.5279510989785194e-6,,16,16,TRUE,11.555117941169037,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,897,-5484.5822429907175,10989.164485981435,,,FITTED,TRUE,TRUE,FALSE,4.18367562815547e-6,,8,8,TRUE,4.03642830352318,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,897,-5484.337175904356,10990.674351808711,,,FITTED,TRUE,TRUE,FALSE,4.2018655221909285e-6,,9,9,TRUE,22.821176701932337,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,897,-5471.375447031111,10978.750894062223,,,FITTED,TRUE,TRUE,FALSE,1.73622538568452e-5,,16,16,TRUE,163.2632020353577,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,897,-5484.408115001448,10990.816230002896,,,FITTED,TRUE,TRUE,FALSE,4.120010999031365e-6,,9,9,TRUE,4.0621974802683924,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,897,-5480.989193617654,10997.978387235307,,,FITTED,TRUE,TRUE,FALSE,3.183231456205249e-6,,16,16,TRUE,11.555117941169037,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,897,-5375.967646488283,10773.935292976566,,,FITTED,TRUE,TRUE,FALSE,1.254193193744868e-5,,9,9,TRUE,22.821176701932337,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,897,-5340.36224314054,10716.72448628108,,,FITTED,TRUE,TRUE,FALSE,5.093170329928398e-6,,16,16,TRUE,163.2632020353577,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,897,-5375.269428973945,10772.53885794789,,,FITTED,TRUE,TRUE,FALSE,1.1814336176030338e-5,,9,9,TRUE,4.0621974802683924,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,897,-5341.81080689339,10719.62161378678,,,FITTED,TRUE,TRUE,FALSE,1.2187229003757238e-6,,16,16,TRUE,11.555117941169037,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,897,-5404.995108072899,10829.990216145798,,,FITTED,TRUE,TRUE,FALSE,5.1259121391922235e-5,,8,8,TRUE,4.03642830352318,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,897,-5404.905905494431,10831.811810988862,,,FITTED,TRUE,TRUE,FALSE,8.785718819126487e-6,,9,9,TRUE,22.821176701932337,
gap_timing_unaware__chest__all_available,gap_timing_unaware,chest,all_available,gap_timing_unaware_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,897,-5396.019243665271,10828.038487330541,,,FITTED,TRUE,TRUE,FALSE,7.4078343459405e-5,,16,16,TRUE,163.2632020353577,
