run_id,model_role,site,work_free_day,activity_status,clock_hour_bin,one_hour_observations,participant_days,participants,residual_mean,residual_sd,fitted_mean,observed_mean,zero_fraction
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),1,3,3,3,-13.787483370445814,0.16386590065138812,190.11259904591742,0,1
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),2,3,3,3,-13.787483370445814,0.16386590065138812,190.11259904591742,0,1
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),3,3,3,3,-13.787483370445814,0.16386590065138812,190.11259904591742,0,1
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),4,3,3,3,-13.787483370445814,0.16386590065138812,190.11259904591742,0,1
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),5,3,3,3,-13.775526251156233,0.14459656651096855,190.11259904591742,0.166982844848431,0.6666666666666666
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),6,3,3,3,-13.204438515341606,0.8578639723566923,190.11259904591742,8.142303026479663,0.6666666666666666
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),7,3,3,3,-10.84417484748732,4.922470003364923,190.11259904591742,41.101920595290835,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),8,3,3,3,-11.34669256838287,3.989048909793649,190.11259904591742,34.077888026069964,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),9,3,3,3,-8.158903285717674,9.392332873614855,190.11259904591742,78.58515160412492,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),10,3,3,3,-2.475524860807152,18.93536102894536,190.11259904591742,157.92872663249824,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),11,3,3,3,-2.2370899014950285,14.037070862332508,190.11259904591742,160.7928825917046,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),12,3,3,3,310.6290465237858,549.113720244553,190.11259904591742,4529.4910693292795,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),13,3,3,3,18.646816337201326,38.658253917083215,190.11259904591742,451.3931127644064,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),14,3,3,3,2.762897259748011,20.03386402491137,190.11259904591742,230.3217396453319,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),15,3,3,3,-2.880009685639032,8.414121025082656,190.11259904591742,150.6711776437725,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),16,3,3,3,-4.917922737052243,8.094071538281984,190.11259904591742,122.67918408338512,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),17,3,3,3,-9.512025001374987,4.788857306857677,190.11259904591742,59.023634882612676,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),18,3,3,3,-9.750782109092238,6.097287883886152,190.11259904591742,56.31142802848137,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),19,3,3,3,-9.948462937968674,6.097290687105302,190.11259904591742,53.57595097722052,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),20,3,3,3,-12.98220224438105,0.7325805999720462,190.11259904591742,11.19492784068953,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),21,2,2,2,-13.480305914920317,0.018236538439541133,190.5681695533217,4.492165950580331,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),22,3,3,3,-13.707761210511153,0.05791486673102558,190.11259904591742,1.1130924439646108,0
main__glasses__all_available,additive,THUAS,Free day,Sedentary (no reported exercise),23,3,3,3,-13.707431807147866,0.05881117557105356,190.11259904591742,1.1157538935432338,0
main__glasses__all_available,additive,THUAS,Free day,"Active (light, moderate, or vigorous exercise)",19,14,14,9,-12.893611723117276,10.572593922362799,412.4985029765685,151.26875878658984,0.07142857142857142
main__glasses__all_available,additive,THUAS,Free day,"Active (light, moderate, or vigorous exercise)",20,13,13,10,-18.32315732841936,2.7620377398894047,412.92010486059473,40.55637031771428,0.07692307692307693
main__glasses__all_available,additive,THUAS,Free day,"Active (light, moderate, or vigorous exercise)",21,13,13,9,-19.75475002044325,0.669189097244053,412.8032335145235,11.361573048873872,0.07692307692307693
main__glasses__all_available,additive,THUAS,Free day,"Active (light, moderate, or vigorous exercise)",22,13,13,9,-19.482111246097865,1.979559014378513,411.7725733842449,16.410516444129826,0.3076923076923077
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",0,37,37,15,-18.45429414418692,0.18603174138105394,341.01273860222784,0.21082265770385725,0.7567567567567568
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",1,37,37,15,-18.458562751176103,0.1860672549204338,341.01273860222784,0.13116903167208926,0.9459459459459459
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",2,37,37,15,-18.465573782993136,0.1894349353220303,341.01273860222784,2.0387888746911664e-4,0.972972972972973
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",3,37,37,15,-18.465309867638823,0.1893898428715649,341.01273860222784,0.0050868988883948744,0.972972972972973
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",4,37,37,15,-18.464931236342938,0.18945512515611404,341.01273860222784,0.012068766064354091,0.8108108108108109
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",5,37,37,15,-18.08764731675154,1.3131122985540715,341.01273860222784,6.98574071885037,0.43243243243243246
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",6,37,37,15,-13.463546860263735,20.569655935623388,341.01273860222784,92.12422412761846,0.2702702702702703
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",7,37,37,15,-6.464403953228029,48.565936207830106,341.01273860222784,221.06861707981494,0.08108108108108109
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",8,37,37,15,-2.465509313171712,62.63565206896386,341.01273860222784,294.3835595782748,0.02702702702702703
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",9,37,37,15,3.0079166353528604,56.335549998386455,341.01273860222784,396.10633848606744,0
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",10,37,37,15,-3.946575053772602,24.5423647893907,341.01273860222784,268.90596130874775,0
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",11,37,37,15,1.7667352703276182,39.36918825179181,341.01273860222784,374.5733151672788,0
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",12,36,36,15,-4.7146866478003115,23.266375513461515,340.7200087508483,253.67016186187607,0
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",13,35,35,14,1.294072070025795,35.238833827254894,340.6679844989166,364.64294475671477,0
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",14,37,37,15,0.6418788124048943,22.423720608625686,341.01273860222784,353.6675251581561,0
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",15,34,34,15,35.87773162782091,121.88309061738032,341.4162279597477,1007.6216595748019,0
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",16,33,33,15,19.9833180145727,91.69449559860887,341.7730296008608,710.57950399531,0
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",17,31,31,13,29.240472733098205,156.70157010795558,341.6886978850389,881.8689011777182,0
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",18,33,33,15,11.932354387494309,71.7817639432188,340.21631885813366,559.8756763214107,0
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",19,34,34,15,-3.695281599279029,31.752704822812813,341.0709323357077,273.1101387817112,0
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",20,34,34,14,-13.739391874020924,9.461330652338459,341.26689217630206,87.41552595832107,0.029411764705882353
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",21,34,34,14,-17.753810691584384,1.0073819236942578,341.0346411722273,13.14048624864844,0.058823529411764705
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",22,35,35,15,-18.314324039786275,0.3186649333864727,340.97699553177426,2.7886461666622466,0.2
main__glasses__all_available,additive,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",23,37,37,15,-18.380942546219565,0.3972584143457969,341.01273860222784,1.5603482368443622,0.5675675675675675
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",0,29,29,16,-21.92618845177886,0.3950711727272652,482.04344195387523,0.5711983649969166,0.6206896551724138
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",1,30,30,16,-21.922025345245316,0.4016259103272185,481.5313869125243,0.4047001903261956,0.7666666666666667
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",2,30,30,16,-21.94008031766456,0.401081919394384,481.5313869125243,0.004379627693546686,0.9666666666666667
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",3,30,30,16,-21.940138709416743,0.4012541933317312,481.5313869125243,0.003031404206736194,0.9666666666666667
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",4,30,30,16,-21.940181670938546,0.40116851313638596,481.5313869125243,0.0021218420209535797,0.9
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",5,30,30,16,-21.89639921364208,0.4792496944010854,481.5313869125243,0.9499231982555107,0.6
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",6,30,30,16,-20.91824784676331,4.252298277656451,481.5313869125243,22.1679247980955,0.5
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",7,30,30,16,-18.321361822745054,13.5136426107067,481.5313869125243,78.78204887516483,0.36666666666666664
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",8,30,30,16,-13.543810736419246,26.956225843935805,481.5313869125243,184.68068599534908,0.16666666666666666
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",9,29,29,15,5.567075387204561,85.01378686574525,481.89216096193604,615.805985001834,0.10344827586206896
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",10,29,29,16,10.158726785308284,112.16017496169239,481.9588990213563,723.7669620864827,0.06896551724137931
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",11,27,27,15,39.716074768255325,127.53532314706305,482.46187974246726,1362.5641264828048,0
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",12,29,29,16,71.42966165503664,172.6553994555925,481.79459562124157,2051.8625697424027,0
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",14,29,29,16,43.90267045757254,120.71912716584342,482.0012258612738,1445.1932599987992,0.034482758620689655
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",15,30,30,16,15.39432625881239,80.06386546549386,481.5313869125243,816.0620099760761,0.03333333333333333
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",16,29,29,16,79.3490599486402,237.14836861298713,481.6224440730926,2205.0725369655306,0.034482758620689655
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",17,29,29,16,48.270737669066854,257.3504846020876,480.7275833736767,1533.2181699189175,0.034482758620689655
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",18,28,28,15,30.708390808628334,190.60704069286007,481.07253494132283,1152.756570464362,0.03571428571428571
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",19,29,29,15,4.720535988623297,79.16499980373604,481.89216096193604,580.7451353095762,0.034482758620689655
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",20,30,30,16,-12.729011656754267,28.03416519095883,481.5313869125243,201.63404533463515,0.06666666666666667
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",21,30,30,16,-20.81998550441764,3.376322644547965,481.5313869125243,24.482270140975473,0.03333333333333333
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",22,28,28,16,-21.776729320008055,0.4042891341462872,481.1277117774389,3.3987191710597635,0.17857142857142858
main__glasses__all_available,additive,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",23,27,27,16,-21.82486347786628,0.4002077332842933,479.9531742232016,1.749126973781127,0.5185185185185185
