placement,metric_order,metric_id,manuscript_name,abbreviation,omitted_site_present,omitted_site,observations,participants,sites,statistic,degrees_freedom,p_raw,comparison_method,comparison_status,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,fit_warnings,fit_errors,omitted_site_order,omitted_site_name,p_adjusted,adjusted_significant,p_raw_display,p_adjusted_display,full_p_adjusted,full_adjusted_significant,full_estimate_model,full_standard_error,estimate_change_from_full,change_in_full_standard_errors,sign_reversal,adjusted_support_changed
chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,FALSE,MPI,902,154,8,2.3673689944376406,1,0.12389570464921401,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.028091225556408642,0.01874211579396758,-0.0648250975066644,0.008642646393847122,normal,ESTIMABLE,0.937365088390193,0.8613405681993943,1.0200997623617702,ratio,ratio,-0.0028091225556408643,-0.0064825097506664405,8.642646393847122e-4,,,,TRUE,TRUE,FALSE,9.943335044226842e-6,,,,4,Tübingen (DE),0.2340252198929598,FALSE,0.124,0.234,0.2340252198929598,FALSE,-0.028091225556408642,0.01874211579396758,0,0,FALSE,FALSE
chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,TUM,842,144,7,2.166455305162259,1,0.14105103096491936,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.02603695088401535,0.018132746189868987,-0.06157648035696444,0.00950257858893374,normal,ESTIMABLE,0.9418094615588096,0.8678077406967541,1.02212162934791,ratio,ratio,-0.002603695088401535,-0.006157648035696444,9.50257858893374e-4,,,,TRUE,TRUE,FALSE,1.0700773600547109e-7,,,,5,Munich (DE),0.24000085905051383,FALSE,0.141,0.240,0.2340252198929598,FALSE,-0.028091225556408642,0.01874211579396758,0.002054274672393292,0.10960740478694994,FALSE,FALSE
chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,FUSPCEU,779,132,7,4.782834784963114,1,0.028744764117449296,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.04634823950223568,0.021661679466374574,-0.08880435110098064,-0.003892127903490715,normal,ESTIMABLE,0.8987766075123855,0.8150713895495495,0.9910780829368876,ratio,ratio,-0.004634823950223568,-0.008880435110098065,-3.892127903490715e-4,,,,TRUE,TRUE,FALSE,5.937295100011397e-7,,,,6,Madrid (ES),0.081443498332773,FALSE,0.029,0.081,0.2340252198929598,FALSE,-0.028091225556408642,0.01874211579396758,-0.01825701394582704,0.9741170178717669,FALSE,FALSE
chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,IZTECH,800,137,7,2.251283374260254,1,0.1335036408417699,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.024708724937516392,0.01689967882908953,-0.0578314867928259,0.008414036917793112,normal,ESTIMABLE,0.9446942567128945,0.8753233488066553,1.0195629305250664,ratio,ratio,-0.0024708724937516392,-0.0057831486792825895,8.414036917793113e-4,,,,TRUE,TRUE,FALSE,1.2759215906044119e-5,,,,7,Izmir (TR),0.25217354381223206,FALSE,0.134,0.252,0.2340252198929598,FALSE,-0.028091225556408642,0.01874211579396758,0.00338250061889225,0.18047592150620245,FALSE,FALSE
chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,UCR,672,115,7,0.7710194350714801,1,0.3799018665868223,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.01870220231278319,0.022054917836416662,-0.061929046954149886,0.024524642328583507,normal,ESTIMABLE,0.9578506486748734,0.8671035275946138,1.058094951720474,ratio,ratio,-0.0018702202312783189,-0.0061929046954149886,0.0024524642328583508,,,,TRUE,TRUE,FALSE,4.25828261541028e-6,,,,8,San José (CR),0.5871210665432708,FALSE,0.380,0.587,0.2340252198929598,FALSE,-0.028091225556408642,0.01874211579396758,0.009389023243625453,0.5009585548845795,FALSE,FALSE
chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,KNUST,818,139,7,2.4134026429259308,1,0.1203006258260662,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.02838146076148964,0.018735441966436263,-0.06510225225014499,0.008339330727165709,normal,ESTIMABLE,0.9367388647704947,0.8607910597975068,1.0193875630840477,ratio,ratio,-0.002838146076148964,-0.006510225225014499,8.339330727165709e-4,,,,TRUE,TRUE,FALSE,9.572360681886494e-6,,,,9,Kumasi (GH),0.22723451544923615,FALSE,0.120,0.227,0.2340252198929598,FALSE,-0.028091225556408642,0.01874211579396758,-2.902352050809971e-4,0.015485722544431911,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,RISE,806,138,7,14.057450916450762,1,1.773099555356359e-4,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.23547562559501278,0.0617728694592318,0.11440302623322425,0.35654822495680133,normal,ESTIMABLE,1.2655105348149884,1.1212039084256173,1.4283904129236857,ratio,ratio,0.02354756255950128,0.011440302623322424,0.03565482249568013,,,,TRUE,TRUE,FALSE,,,,,1,Borås (SE),0.00301426924410581,TRUE,<0.001,0.003,2.4102474869288793e-5,TRUE,0.2714448622176916,0.054472326774818614,-0.03596923662267881,0.6603212815081477,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,THUAS,809,139,7,23.04967212501424,1,1.578694287900456e-6,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.29960653151010436,0.060134219526992785,0.18174562699877328,0.41746743602143543,normal,ESTIMABLE,1.3493277851465615,1.1993090832246587,1.5181119673279988,ratio,ratio,0.029960653151010437,0.018174562699877328,0.041746743602143546,,,,TRUE,TRUE,FALSE,,,,,2,Delft (NL),1.982594322185549e-5,TRUE,<0.001,<0.001,2.4102474869288793e-5,TRUE,0.2714448622176916,0.054472326774818614,0.02816166929241276,0.5169903868588058,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,BAUA,788,134,7,20.42165839163181,1,6.2122740548794725e-6,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.28168090505079396,0.060340012103488716,0.16341665450124515,0.39994515560034277,normal,ESTIMABLE,1.325355738182747,1.177527209504905,1.4917428816549292,ratio,ratio,0.028168090505079395,0.016341665450124516,0.03999451556003428,,,,TRUE,TRUE,FALSE,,,,,3,Dortmund (DE),8.047212736178e-5,TRUE,<0.001,<0.001,2.4102474869288793e-5,TRUE,0.2714448622176916,0.054472326774818614,0.010236042833102366,0.1879127153025207,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,FALSE,MPI,902,154,8,23.25638098401896,1,1.417792639369929e-6,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.2714448622176916,0.054472326774818614,0.16468106358495027,0.3782086608504329,normal,ESTIMABLE,1.3118585368918827,1.1790170272759894,1.4596674865606145,ratio,ratio,0.02714448622176916,0.01646810635849503,0.03782086608504329,,,,TRUE,TRUE,FALSE,,,,,4,Tübingen (DE),2.4102474869288793e-5,TRUE,<0.001,<0.001,2.4102474869288793e-5,TRUE,0.2714448622176916,0.054472326774818614,0,0,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,TUM,842,144,7,26.6900260207276,1,2.388512632415879e-7,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.2772816898148842,0.051525213410379224,0.17629412723480076,0.37826925239496767,normal,ESTIMABLE,1.319538019108098,1.1927888387439922,1.4597559327476508,ratio,ratio,0.027728168981488423,0.017629412723480075,0.03782692523949677,,,,TRUE,TRUE,FALSE,,,,,5,Munich (DE),4.060471475106994e-6,TRUE,<0.001,<0.001,2.4102474869288793e-5,TRUE,0.2714448622176916,0.054472326774818614,0.005836827597192618,0.10715216225885284,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,FUSPCEU,779,132,7,20.476694837890136,1,6.03617566056101e-6,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.275082150608132,0.05846329124969019,0.16049620534106357,0.38966809587520046,normal,ESTIMABLE,1.3166388331057581,1.1740933178484623,1.4764906592082627,ratio,ratio,0.0275082150608132,0.016049620534106357,0.038966809587520045,,,,TRUE,TRUE,FALSE,,,,,6,Madrid (ES),1.0261498622953718e-4,TRUE,<0.001,<0.001,2.4102474869288793e-5,TRUE,0.2714448622176916,0.054472326774818614,0.0036372883904404185,0.06677314162614142,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,IZTECH,800,137,7,24.212232250841225,1,8.628253331603241e-7,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.2769282069543194,0.054234257080212775,0.17063101634881597,0.3832253975598229,normal,ESTIMABLE,1.3190716674629925,1.1860530340928341,1.4670086529768203,ratio,ratio,0.02769282069543194,0.017063101634881596,0.038322539755982286,,,,TRUE,TRUE,FALSE,,,,,7,Izmir (TR),7.334015331862755e-6,TRUE,<0.001,<0.001,2.4102474869288793e-5,TRUE,0.2714448622176916,0.054472326774818614,0.005483344736627815,0.10066294320959038,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,UCR,672,115,7,13.455512261018157,1,2.442873861494429e-4,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.24587977306408706,0.06528628012060035,0.11792101534311714,0.373838530785057,normal,ESTIMABLE,1.2787458246072378,1.1251552378571645,1.4533024679017916,ratio,ratio,0.024587977306408708,0.011792101534311714,0.037383853078505704,,,,TRUE,TRUE,FALSE,,,,,8,San José (CR),0.0016193728578010186,TRUE,<0.001,0.002,2.4102474869288793e-5,TRUE,0.2714448622176916,0.054472326774818614,-0.02556508915360453,0.4693225104792609,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,KNUST,818,139,7,21.81807087073321,1,2.9976351758472804e-6,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.2732593801434982,0.0565259372218699,0.16247057899626116,0.38404818129073526,normal,ESTIMABLE,1.3142410886609348,1.176413706667474,1.4682161805284875,ratio,ratio,0.02732593801434982,0.016247057899626115,0.03840481812907352,,,,TRUE,TRUE,FALSE,,,,,9,Kumasi (GH),4.329503468138342e-5,TRUE,<0.001,<0.001,2.4102474869288793e-5,TRUE,0.2714448622176916,0.054472326774818614,0.0018145179258066135,0.033310820984526514,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,RISE,729,138,7,6.141457624222767,1,0.013204841953691463,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.12416523881617075,0.049816945975902915,0.0265258188836235,0.22180465874871802,normal,ESTIMABLE,1.1322029394166417,1.0268807598342515,1.2483275041890864,ratio,ratio,0.012416523881617075,0.00265258188836235,0.022180465874871803,,,,TRUE,TRUE,FALSE,,,,,1,Borås (SE),0.04892118234528197,TRUE,0.013,0.049,0.004021489748620081,TRUE,0.14617684924678856,0.04443560080650758,-0.022011610430617806,0.49535980230055116,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,THUAS,739,139,7,11.259114111966937,1,7.923301571111939e-4,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.17057820593169823,0.04992397949172274,0.07272900416300541,0.26842740770039103,normal,ESTIMABLE,1.1859903997912664,1.0754390579140534,1.3079060296780274,ratio,ratio,0.017057820593169824,0.0072729004163005415,0.026842740770039102,,,,TRUE,TRUE,FALSE,,,,,2,Delft (NL),0.002693922534178059,TRUE,<0.001,0.003,0.004021489748620081,TRUE,0.14617684924678856,0.04443560080650758,0.02440135668490967,0.5491397942646046,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,BAUA,720,134,7,7.845104202562197,1,0.005095852091425444,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.13661699976368805,0.04819896507859905,0.04214876411753017,0.23108523540984593,normal,ESTIMABLE,1.1463889971714092,1.043049635568169,1.2599666286444702,ratio,ratio,0.013661699976368805,0.004214876411753017,0.023108523540984593,,,,TRUE,TRUE,FALSE,,,,,3,Dortmund (DE),0.014438247592372092,TRUE,0.005,0.014,0.004021489748620081,TRUE,0.14617684924678856,0.04443560080650758,-0.009559849483100513,0.21513942221077104,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,FALSE,MPI,818,154,8,10.517034953282746,1,0.001182791102535318,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.14617684924678856,0.04443560080650758,0.059084672034634744,0.23326902645894237,normal,ESTIMABLE,1.1574008554221413,1.0608650625407263,1.2627211390331545,ratio,ratio,0.014617684924678857,0.005908467203463474,0.023326902645894237,,,,TRUE,TRUE,FALSE,,,,,4,Tübingen (DE),0.004021489748620081,TRUE,0.001,0.004,0.004021489748620081,TRUE,0.14617684924678856,0.04443560080650758,0,0,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,TUM,764,144,7,12.164210364219798,1,4.871528458375574e-4,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.15257163856865935,0.04296128688649194,0.06836906354164227,0.23677421359567644,normal,ESTIMABLE,1.1648259055663053,1.0707604141954454,1.2671549791069354,ratio,ratio,0.015257163856865935,0.006836906354164227,0.023677421359567644,,,,TRUE,TRUE,FALSE,,,,,5,Munich (DE),0.0016563196758476951,TRUE,<0.001,0.002,0.004021489748620081,TRUE,0.14617684924678856,0.04443560080650758,0.006394789321870792,0.14391139549832027,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,FUSPCEU,707,132,7,7.116037735485861,1,0.00763973678095154,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.13475970515689073,0.04985031056516398,0.03705489183103282,0.23246451848274863,normal,ESTIMABLE,1.1442617911053388,1.0377499832714927,1.2617056783329803,ratio,ratio,0.013475970515689073,0.003705489183103282,0.02324645184827486,,,,TRUE,TRUE,FALSE,,,,,6,Madrid (ES),0.025975105055235235,TRUE,0.008,0.026,0.004021489748620081,TRUE,0.14617684924678856,0.04443560080650758,-0.01141714408989783,0.2569368677969083,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,IZTECH,723,137,7,10.98429928161704,1,9.188701790654284e-4,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.1486054538791811,0.04408158570385924,0.06220713351820127,0.2350037742401609,normal,ESTIMABLE,1.160215140510807,1.0641827498175835,1.2649135428113758,ratio,ratio,0.014860545387918108,0.006220713351820127,0.02350037742401609,,,,TRUE,TRUE,FALSE,,,,,7,Izmir (TR),0.0031241586088224566,TRUE,<0.001,0.003,0.004021489748620081,TRUE,0.14617684924678856,0.04443560080650758,0.002428604632392528,0.054654479478464926,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,UCR,607,115,7,8.288359323329132,1,0.0039900022092979655,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.1523821913056788,0.052091398435771374,0.05028492646724082,0.25447945614411677,normal,ESTIMABLE,1.1646052533882825,1.051570674012399,1.28979005381011,ratio,ratio,0.015238219130567878,0.005028492646724082,0.025447945614411677,,,,TRUE,TRUE,FALSE,,,,,8,San José (CR),0.013566007511613083,TRUE,0.004,0.014,0.004021489748620081,TRUE,0.14617684924678856,0.04443560080650758,0.006205342058890229,0.1396479837396833,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,KNUST,737,139,7,10.184266563290294,1,0.001416440505926056,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.14566592205555115,0.04496216601251013,0.05754169600412043,0.23379014810698187,normal,ESTIMABLE,1.156809658895996,1.0592294353688814,1.2633793418411123,ratio,ratio,0.014566592205555114,0.005754169600412043,0.023379014810698186,,,,TRUE,TRUE,FALSE,,,,,9,Kumasi (GH),0.0048158977201485905,TRUE,0.001,0.005,0.004021489748620081,TRUE,0.14617684924678856,0.04443560080650758,-5.109271912374092e-4,0.011498149725986916,FALSE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,RISE,662,137,7,1.4304696046008303,1,0.23168781406323824,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.07247483031940562,0.06245890256671719,-0.19489202986406762,0.04994236922525637,normal,ESTIMABLE,-0.07247483031940562,-0.19489202986406762,0.04994236922525637,difference,h,-0.007247483031940562,-0.019489202986406762,0.004994236922525637,-4.348489819164337,-11.693521791844057,2.996542153515382,TRUE,TRUE,FALSE,1.3369572116062045e-6,,,,1,Borås (SE),0.38357907601743807,FALSE,0.232,0.384,0.10505414815334474,FALSE,-0.10535517333695535,0.05502717882836291,0.03288034301754973,0.5975291431913654,FALSE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,THUAS,680,139,7,3.4345070449471677,1,0.06384763638478716,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.10922672164652057,0.06044299292369559,-0.22769281089477322,0.009239367601732093,normal,ESTIMABLE,-0.10922672164652057,-0.22769281089477322,0.009239367601732093,difference,h,-0.010922672164652057,-0.022769281089477324,9.239367601732093e-4,-6.553603298791234,-13.661568653686393,0.5543620561039255,TRUE,TRUE,FALSE,3.6061464925296605e-6,,,,2,Delft (NL),0.12060109094904241,FALSE,0.064,0.121,0.10505414815334474,FALSE,-0.10535517333695535,0.05502717882836291,-0.003871548309565223,0.07035701978546088,FALSE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,BAUA,651,133,7,6.334807228336331,1,0.011839098340457618,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.14967403749052177,0.060613782236382655,-0.2684748676405854,-0.03087320734045812,normal,ESTIMABLE,-0.14967403749052177,-0.2684748676405854,-0.03087320734045812,difference,h,-0.014967403749052177,-0.026847486764058542,-0.003087320734045812,-8.980442249431306,-16.108492058435125,-1.8523924404274872,TRUE,TRUE,FALSE,1.2926193448947743e-6,,,,3,Dortmund (DE),0.026961927898025713,TRUE,0.012,0.027,0.10505414815334474,FALSE,-0.10535517333695535,0.05502717882836291,-0.04431886415356642,0.8053995334160753,FALSE,TRUE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,FALSE,MPI,743,153,8,3.860443927924507,1,0.04943724618980929,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.10535517333695535,0.05502717882836291,-0.2132064620113916,0.0024961153374808837,normal,ESTIMABLE,-0.10535517333695535,-0.2132064620113916,0.0024961153374808837,difference,h,-0.010535517333695534,-0.02132064620113916,2.496115337480884e-4,-6.321310400217321,-12.792387720683497,0.14976692024885302,TRUE,TRUE,FALSE,1.0563780961092561e-5,,,,4,Tübingen (DE),0.10505414815334474,FALSE,0.049,0.105,0.10505414815334474,FALSE,-0.10535517333695535,0.05502717882836291,0,0,FALSE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,TUM,691,143,7,3.694856382349144,1,0.05458048093880196,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.10219256204509251,0.054444294257425974,-0.20890141795334827,0.00451629386316324,normal,ESTIMABLE,-0.10219256204509251,-0.20890141795334827,0.00451629386316324,difference,h,-0.010219256204509251,-0.020890141795334827,4.51629386316324e-4,-6.131553722705551,-12.534085077200896,0.2709776317897944,TRUE,TRUE,FALSE,1.0649046089383774e-5,,,,5,Munich (DE),0.11598352199495417,FALSE,0.055,0.116,0.10505414815334474,FALSE,-0.10535517333695535,0.05502717882836291,0.003162611291862835,0.057473622293584055,FALSE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,FUSPCEU,640,131,7,0.6109532542673151,1,0.4344291186805527,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.0441646612837688,0.05892817233696927,-0.15966175673899805,0.07133243417146046,normal,ESTIMABLE,-0.0441646612837688,-0.15966175673899805,0.07133243417146046,difference,h,-0.00441646612837688,-0.015966175673899803,0.007133243417146046,-2.649879677026128,-9.579705404339883,4.279946050287627,TRUE,TRUE,FALSE,1.3380940799834207e-6,,,,6,Madrid (ES),0.6154412514641163,FALSE,0.434,0.615,0.10505414815334474,FALSE,-0.10535517333695535,0.05502717882836291,0.06119051205318655,1.1120052555128783,FALSE,FALSE
