placement,observation_index,fitted_mean,pearson_residual,deviance_residual,observed_mel_edi_lx,observed_zero,source_model
Near-eye,220,152.5583888330087,-2.2094996328806844,-2.8692917451222537,46.52288688845415,FALSE,geo_medi_1h ~ site + light_source
Near-eye,221,152.5583888330087,-2.378329640456455,-3.1960919119479563,38.42061145459963,FALSE,geo_medi_1h ~ site + light_source
Near-eye,222,152.5583888330087,-1.5093307452573999,-1.757747337659455,80.12450344464237,FALSE,geo_medi_1h ~ site + light_source
Near-eye,223,352.00194112143015,6.6166438408757084,4.963965043840871,956.4713377407767,FALSE,geo_medi_1h ~ site + light_source
Near-eye,224,152.5583888330087,0.78946324245011,0.7446303771312703,190.4453067280041,FALSE,geo_medi_1h ~ site + light_source
Near-eye,225,352.00194112143015,-1.6044273375211555,-1.8256695817139343,205.42805140415598,FALSE,geo_medi_1h ~ site + light_source
Near-eye,226,352.00194112143015,-3.042435415747234,-4.214330168341512,74.05754147747668,FALSE,geo_medi_1h ~ site + light_source
Near-eye,227,152.5583888330087,-2.214582687922031,-2.8786790755045955,46.278947362644736,FALSE,geo_medi_1h ~ site + light_source
Near-eye,228,152.5583888330087,-2.9053403023995634,-4.563675411704829,13.128984681884441,FALSE,geo_medi_1h ~ site + light_source
Near-eye,229,152.5583888330087,-3.1144254525087867,-5.581142058168247,3.094835541936946,FALSE,geo_medi_1h ~ site + light_source
Near-eye,230,152.5583888330087,-3.0710781313573494,-5.295894013651414,5.1751051594756134,FALSE,geo_medi_1h ~ site + light_source
Near-eye,231,91.21128260073866,-2.567961657314283,-4.008186651866945,8.274621708514728,FALSE,geo_medi_1h ~ site + light_source
Near-eye,232,91.21128260073866,-2.6636428541537827,-4.380003064719572,5.18443578091833,FALSE,geo_medi_1h ~ site + light_source
Near-eye,233,91.21128260073866,-2.7047064544001707,-4.575666435201954,3.8582174244455256,FALSE,geo_medi_1h ~ site + light_source
Near-eye,234,91.21128260073866,-2.776132441966268,-5.031928657593219,1.551394465158396,FALSE,geo_medi_1h ~ site + light_source
Near-eye,235,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,236,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,237,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,238,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,239,4.710910802557039,-1.4281838323448004,-2.9326806601163615,6.211940510874175e-4,FALSE,geo_medi_1h ~ site + light_source
Near-eye,240,4.710910802557039,-0.5767623590948973,-0.65316193532381706,2.8086922750151397,FALSE,geo_medi_1h ~ site + light_source
Near-eye,241,4.710910802557039,1.965533671238635,1.5379813870271315,11.193432602011718,FALSE,geo_medi_1h ~ site + light_source
Near-eye,242,4.710910802557039,3.665605028950987,2.517094403185134,16.80043379373071,FALSE,geo_medi_1h ~ site + light_source
Near-eye,243,352.00194112143015,-3.5604636626375146,-5.674792893640668,26.732609176435222,FALSE,geo_medi_1h ~ site + light_source
Near-eye,244,352.00194112143015,-3.6012665520689313,-5.835949144899184,23.005024837896894,FALSE,geo_medi_1h ~ site + light_source
Near-eye,245,352.00194112143015,-3.1373895674084507,-4.43346302874745,65.38292030373654,FALSE,geo_medi_1h ~ site + light_source
Near-eye,246,352.00194112143015,-2.508787370066043,-3.176433132758457,122.80943442163591,FALSE,geo_medi_1h ~ site + light_source
Near-eye,247,352.00194112143015,-1.954998799627882,-2.30830650208141,173.40128295963154,FALSE,geo_medi_1h ~ site + light_source
Near-eye,248,352.00194112143015,-2.972832355681552,-4.062057592242498,80.41619107878188,FALSE,geo_medi_1h ~ site + light_source
Near-eye,249,352.00194112143015,-1.068410942463362,-1.1574592954061402,254.39630701692593,FALSE,geo_medi_1h ~ site + light_source
Near-eye,250,91.21128260073866,-0.6408587149238459,-0.6832059192465175,70.51366752222796,FALSE,geo_medi_1h ~ site + light_source
Near-eye,251,91.21128260073866,-2.1235357341738235,-2.8611235205083365,22.62810785743304,FALSE,geo_medi_1h ~ site + light_source
Near-eye,252,91.21128260073866,-2.509309458776739,-3.8159493972812517,10.168893566833347,FALSE,geo_medi_1h ~ site + light_source
Near-eye,253,91.21128260073866,-2.496835056049892,-3.777542931396516,10.571775481305368,FALSE,geo_medi_1h ~ site + light_source
Near-eye,254,91.21128260073866,-2.40255723905861,-3.509068347998932,13.616636885366495,FALSE,geo_medi_1h ~ site + light_source
Near-eye,255,152.5583888330087,-2.796593234989827,-4.210171731738708,18.34783591235779,FALSE,geo_medi_1h ~ site + light_source
Near-eye,256,152.5583888330087,-2.7597000890948085,-4.102511564650371,20.118364943037726,FALSE,geo_medi_1h ~ site + light_source
Near-eye,257,152.5583888330087,-2.9569259082519728,-4.757353412024406,10.653353761528681,FALSE,geo_medi_1h ~ site + light_source
Near-eye,258,91.21128260073866,-2.6261005289302806,-4.223084386966411,6.3969286105128305,FALSE,geo_medi_1h ~ site + light_source
Near-eye,259,91.21128260073866,-2.7275178596241934,-4.6999998951156305,3.121484547554161,FALSE,geo_medi_1h ~ site + light_source
Near-eye,260,91.21128260073866,-2.7178416622717303,-4.645559407594671,3.433993691240815,FALSE,geo_medi_1h ~ site + light_source
Near-eye,261,4.710910802557039,-1.4165018771948472,-2.668116734511564,0.03914942179297132,FALSE,geo_medi_1h ~ site + light_source
Near-eye,262,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,263,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,264,4.710910802557039,-1.0073612727332593,-1.3163642987559496,1.3885350498666493,FALSE,geo_medi_1h ~ site + light_source
Near-eye,265,4.710910802557039,0.7389058031257659,0.660335243615499,7.147894226752368,FALSE,geo_medi_1h ~ site + light_source
Near-eye,266,68.55712107590799,-2.1681204470489637,-3.0783563320360736,12.352823377212903,FALSE,geo_medi_1h ~ site + light_source
Near-eye,267,68.55712107590799,-1.8947564665406078,-2.4934144310103403,19.439251883297153,FALSE,geo_medi_1h ~ site + light_source
Near-eye,268,352.00194112143015,-3.5779441372687395,-5.742294605738737,25.135664833189782,FALSE,geo_medi_1h ~ site + light_source
Near-eye,269,352.00194112143015,-3.4556355393848435,-5.3081275188526496,36.30927582725712,FALSE,geo_medi_1h ~ site + light_source
Near-eye,270,352.00194112143015,-3.0381209282433663,-4.204698570871982,74.4516953296265,FALSE,geo_medi_1h ~ site + light_source
Near-eye,271,352.00194112143015,-1.6352444174808953,-1.866464495874995,202.61272959194721,FALSE,geo_medi_1h ~ site + light_source
Near-eye,272,352.00194112143015,-2.8278414639603247,-3.7637511423644576,93.66196324693169,FALSE,geo_medi_1h ~ site + light_source
Near-eye,273,352.00194112143015,-2.2475958855917777,-2.74770422824269,146.67081533002326,FALSE,geo_medi_1h ~ site + light_source
Near-eye,274,352.00194112143015,-3.4302503910625988,-5.227233481582025,38.62835868232119,FALSE,geo_medi_1h ~ site + light_source
Near-eye,275,352.00194112143015,-3.5774961624431807,-5.740537185292289,25.176589972734572,FALSE,geo_medi_1h ~ site + light_source
Near-eye,276,352.00194112143015,-3.6942484196089644,-6.264263669392206,14.510583438278625,FALSE,geo_medi_1h ~ site + light_source
Near-eye,277,91.21128260073866,-2.3486358503999285,-3.369512118519843,15.358119244842232,FALSE,geo_medi_1h ~ site + light_source
Near-eye,278,91.21128260073866,-2.3194626854159752,-3.2974314058074814,16.300315902855214,FALSE,geo_medi_1h ~ site + light_source
Near-eye,279,91.21128260073866,-2.33853900642477,-3.3443114599988593,15.684213881989269,FALSE,geo_medi_1h ~ site + light_source
Near-eye,280,91.21128260073866,-2.6600108109940472,-4.364034864057509,5.301738751944755,FALSE,geo_medi_1h ~ site + light_source
Near-eye,281,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,282,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,283,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,284,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,285,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,286,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,287,152.5583888330087,-3.051986206707127,-5.18993786659328,6.091340574611002,FALSE,geo_medi_1h ~ site + light_source
Near-eye,288,152.5583888330087,-0.31029632208222413,-0.31847976825353413,137.66704159135267,FALSE,geo_medi_1h ~ site + light_source
Near-eye,289,152.5583888330087,1.7165498451374752,1.527596300753655,234.93687024723422,FALSE,geo_medi_1h ~ site + light_source
Near-eye,290,152.5583888330087,4.607264227277309,3.5712237747768723,373.6643657973964,FALSE,geo_medi_1h ~ site + light_source
Near-eye,291,152.5583888330087,0.010724867621237286,0.010715596967146768,153.07308306720694,FALSE,geo_medi_1h ~ site + light_source
Near-eye,292,152.5583888330087,3.748946172271756,3.0123871144060774,332.47305513312244,FALSE,geo_medi_1h ~ site + light_source
Near-eye,293,152.5583888330087,3.416829842245515,2.786713032914432,316.53454976555105,FALSE,geo_medi_1h ~ site + light_source
Near-eye,294,152.5583888330087,3.4014168811569747,2.776100478049669,315.7948705000947,FALSE,geo_medi_1h ~ site + light_source
Near-eye,295,152.5583888330087,-0.1254775060362038,-0.1267747366264858,146.53663162730464,FALSE,geo_medi_1h ~ site + light_source
Near-eye,296,152.5583888330087,1.062343805856264,0.984016058031755,203.54104436972514,FALSE,geo_medi_1h ~ site + light_source
Near-eye,297,152.5583888330087,-3.1500736841621486,-5.909218190035342,1.3840508554187043,FALSE,geo_medi_1h ~ site + light_source
Near-eye,298,152.5583888330087,-2.2487758541326834,-2.9425035783899696,44.63799232999194,FALSE,geo_medi_1h ~ site + light_source
Near-eye,299,152.5583888330087,-3.158728607542721,-6.019345017961648,0.9686947579143327,FALSE,geo_medi_1h ~ site + light_source
Near-eye,300,152.5583888330087,-3.151701504090314,-5.928431941386424,1.30593058755817,FALSE,geo_medi_1h ~ site + light_source
Near-eye,301,152.5583888330087,-3.15884852617104,-6.021031840308735,0.962939775312354,FALSE,geo_medi_1h ~ site + light_source
Near-eye,302,91.21128260073866,-2.8217080763340086,-5.673330794693488,0.07945234260408524,FALSE,geo_medi_1h ~ site + light_source
Near-eye,303,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,304,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,305,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,306,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,307,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,308,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,309,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,310,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,311,352.00194112143015,-3.7419096593570704,-6.537071033955516,10.15644839254905,FALSE,geo_medi_1h ~ site + light_source
Near-eye,312,152.5583888330087,-1.9955341134542144,-2.494994955436345,56.791248518201606,FALSE,geo_medi_1h ~ site + light_source
Near-eye,313,152.5583888330087,-1.7116471897128314,-2.0489101473639226,70.4151894351624,FALSE,geo_medi_1h ~ site + light_source
Near-eye,314,152.5583888330087,-1.2522940842056787,-1.412956517312087,92.45988063465225,FALSE,geo_medi_1h ~ site + light_source
Near-eye,315,152.5583888330087,1.6658669197530542,1.486867608558266,232.504559622159,FALSE,geo_medi_1h ~ site + light_source
Near-eye,316,152.5583888330087,2.3917882226509497,2.0508985298783093,267.3420534056124,FALSE,geo_medi_1h ~ site + light_source
Near-eye,317,152.5583888330087,-1.5180754597755906,-1.7699429411766856,79.70483820483001,FALSE,geo_medi_1h ~ site + light_source
Near-eye,318,352.00194112143015,-2.3589915642720634,-2.9257795392260264,136.4941637983363,FALSE,geo_medi_1h ~ site + light_source
Near-eye,319,152.5583888330087,-2.2003038506741297,-2.8523735791072604,46.96419919624285,FALSE,geo_medi_1h ~ site + light_source
Near-eye,320,152.5583888330087,7.485630707019455,5.245471429824083,511.7992764884274,FALSE,geo_medi_1h ~ site + light_source
Near-eye,321,352.00194112143015,-3.292727697172421,-4.82747644733359,51.19186697994492,FALSE,geo_medi_1h ~ site + light_source
Near-eye,322,352.00194112143015,-3.6714435428692807,-6.149109029805867,16.593943282684414,FALSE,geo_medi_1h ~ site + light_source
Near-eye,323,152.5583888330087,-3.155372061806221,-5.974123781986572,1.1297778405603254,FALSE,geo_medi_1h ~ site + light_source
Near-eye,324,152.5583888330087,-3.166500484126287,-6.142580838437563,0.5957167214730583,FALSE,geo_medi_1h ~ site + light_source
Near-eye,325,152.5583888330087,-3.143728118679076,-5.839325814581805,1.6885791798893302,FALSE,geo_medi_1h ~ site + light_source
Near-eye,326,152.5583888330087,-3.154953576825107,-5.968732125324461,1.1498612406063613,FALSE,geo_medi_1h ~ site + light_source
Near-eye,327,152.5583888330087,-3.165285484435691,-6.121038166970573,0.6540254444697023,FALSE,geo_medi_1h ~ site + light_source
Near-eye,328,91.21128260073866,-2.818480969662581,-5.571286545407408,0.18367720550609376,FALSE,geo_medi_1h ~ site + light_source
Near-eye,329,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,330,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,331,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,332,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,333,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,334,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,335,152.5583888330087,-3.0781079979246595,-5.337371813693,4.837736725928447,FALSE,geo_medi_1h ~ site + light_source
Near-eye,336,152.5583888330087,-0.5644640095053363,-0.5927990067208655,125.46934854224425,FALSE,geo_medi_1h ~ site + light_source
Near-eye,337,152.5583888330087,2.467660807450809,2.1076205075360153,270.98323419304467,FALSE,geo_medi_1h ~ site + light_source
Near-eye,338,152.5583888330087,2.7089656609741373,2.2854738053950396,282.56363044395687,FALSE,geo_medi_1h ~ site + light_source
Near-eye,339,152.5583888330087,4.265183327333108,3.3524691397715114,357.2476534379845,FALSE,geo_medi_1h ~ site + light_source
Near-eye,340,152.5583888330087,2.225935330667923,1.9255154952260505,259.38265192454145,FALSE,geo_medi_1h ~ site + light_source
Near-eye,341,152.5583888330087,-1.5102746241995189,-1.7590621074633097,80.07920600448304,FALSE,geo_medi_1h ~ site + light_source
Near-eye,342,352.00194112143015,4.544325826810224,3.65145550752076,767.1528781575299,FALSE,geo_medi_1h ~ site + light_source
Near-eye,343,352.00194112143015,-0.03927300998837631,-0.039376280880497785,348.41412028325163,FALSE,geo_medi_1h ~ site + light_source
Near-eye,344,352.00194112143015,-2.5357481459807163,-3.223054959218715,120.34640870324162,FALSE,geo_medi_1h ~ site + light_source
Near-eye,345,152.5583888330087,-3.168247369621822,-6.17562374950178,0.5118824100288629,FALSE,geo_medi_1h ~ site + light_source
Near-eye,346,152.5583888330087,-3.150534670653453,-5.914599774513643,1.3619277768412084,FALSE,geo_medi_1h ~ site + light_source
Near-eye,347,152.5583888330087,-3.1607736915561473,-6.048881132129458,0.8705496816919189,FALSE,geo_medi_1h ~ site + light_source
Near-eye,348,152.5583888330087,-3.173535357889099,-6.298798433262223,0.2581079889548237,FALSE,geo_medi_1h ~ site + light_source
Near-eye,349,91.21128260073866,-2.8218408831653217,-5.678784358157283,0.07516312157875041,FALSE,geo_medi_1h ~ site + light_source
Near-eye,350,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,351,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,352,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,353,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,354,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,355,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,356,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,357,4.710910802557039,-1.428372181549255,-2.9780996941975832,0,TRUE,geo_medi_1h ~ site + light_source
Near-eye,358,152.5583888330087,-1.672807627448047,-1.9914795492933994,72.27912840974543,FALSE,geo_medi_1h ~ site + light_source
Near-eye,359,152.5583888330087,8.475142274233239,5.766317108331302,559.2866596714969,FALSE,geo_medi_1h ~ site + light_source
Near-eye,360,152.5583888330087,-0.8050233327575748,-0.8653677881218941,113.92473083382804,FALSE,geo_medi_1h ~ site + light_source
Near-eye,361,152.5583888330087,-1.79021309465491,-2.167532213902931,66.64475424599696,FALSE,geo_medi_1h ~ site + light_source
Near-eye,362,152.5583888330087,-1.9859715917404004,-2.4791204523967396,57.25016092293371,FALSE,geo_medi_1h ~ site + light_source
Near-eye,363,152.5583888330087,-1.4382208477713576,-1.6597742002226807,83.53711938761387,FALSE,geo_medi_1h ~ site + light_source
Near-eye,364,152.5583888330087,-0.43267511303995415,-0.4489308608744393,131.7939939866096,FALSE,geo_medi_1h ~ site + light_source
