route,baseline_page_sha256,location,attribute,token,target_count,occurrences,exact_candidate_state
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[3]/td[6],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[3]/td[6],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[3]/td[7],headers,Site,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[3]/td[7],headers,vs,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[3]/td[7],headers,latitude,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[3]/td[7],headers,adequacy,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[1],headers,Site:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[1],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[2],headers,Site:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[2],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[2],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[3],headers,Photoperiod:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[3],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[4],headers,Photoperiod:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[4],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[4],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[5],headers,Latitude:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[5],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[6],headers,Latitude:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[6],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[6],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[7],headers,Site,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[7],headers,vs,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[7],headers,latitude,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[4]/td[7],headers,adequacy,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[1],headers,Site:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[1],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[2],headers,Site:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[2],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[2],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[3],headers,Photoperiod:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[3],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[4],headers,Photoperiod:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[4],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[4],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[5],headers,Latitude:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[5],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[6],headers,Latitude:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[6],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[6],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[7],headers,Site,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[7],headers,vs,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[7],headers,latitude,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[5]/td[7],headers,adequacy,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[1],headers,Site:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[1],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[2],headers,Site:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[2],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[2],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[3],headers,Photoperiod:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[3],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[4],headers,Photoperiod:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[4],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[4],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[5],headers,Latitude:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[5],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[6],headers,Latitude:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[6],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[6],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[7],headers,Site,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[7],headers,vs,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[7],headers,latitude,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[6]/td[7],headers,adequacy,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[1],headers,Site:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[1],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[2],headers,Site:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[2],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[2],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[3],headers,Photoperiod:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[3],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[4],headers,Photoperiod:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[4],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[4],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[5],headers,Latitude:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[5],headers,audited,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[6],headers,Latitude:,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[6],headers,V0,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[6],headers,q,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[7],headers,Site,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[7],headers,vs,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[7],headers,latitude,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[8]/td[7],headers,adequacy,0,1,True
audit/H01/02_implementation_and_v0_comparison.html,4daa424552ce83cd0a5879cae4ced62d6ca75c4703bc0a1b3be2806ff332c10e,table3:/html/body/div[2]/main/section[4]/section[1]/div/div/figure/div/div/div/table/tbody/tr[9]/td[1],headers,Site:,0,1,True
