category,path,baseline_sha256,expected_sha256,actual_sha256,bytes,authorized_transition,retired,exact
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/acceptance_audit.R,a49ca81dec69103bf7210e7dc286326664dbcaad5fddd6ed7a7536ffa14d6e4a,a49ca81dec69103bf7210e7dc286326664dbcaad5fddd6ed7a7536ffa14d6e4a,a49ca81dec69103bf7210e7dc286326664dbcaad5fddd6ed7a7536ffa14d6e4a,4699,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/accepted_console.json,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/accepted_desktop_search.png,cf058606660cce54bcf88bee1ad0ebc494da98e3763c5957348ee3ffb4be559f,cf058606660cce54bcf88bee1ad0ebc494da98e3763c5957348ee3ffb4be559f,cf058606660cce54bcf88bee1ad0ebc494da98e3763c5957348ee3ffb4be559f,167106,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/accepted_link_activation.json,a09aae1e8c33474027f8d6820a3fd25178cd44d32bf66e955aecf6e7af746fc8,a09aae1e8c33474027f8d6820a3fd25178cd44d32bf66e955aecf6e7af746fc8,a09aae1e8c33474027f8d6820a3fd25178cd44d32bf66e955aecf6e7af746fc8,1482,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/accepted_link_destination.json,e926f745354dabf0ec3b9b9f768a62f28ba507fe030422250a0f4e81f8da3840,e926f745354dabf0ec3b9b9f768a62f28ba507fe030422250a0f4e81f8da3840,e926f745354dabf0ec3b9b9f768a62f28ba507fe030422250a0f4e81f8da3840,1396,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/accepted_link_destination.png,86ec0c6520ae053fd573ba769f86ff40a498e5533f7c7e588cb86af36b38c8d4,86ec0c6520ae053fd573ba769f86ff40a498e5533f7c7e588cb86af36b38c8d4,86ec0c6520ae053fd573ba769f86ff40a498e5533f7c7e588cb86af36b38c8d4,176288,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/accepted_narrow_search.json,9f38cec90f4a1d51ea280e1034f15a337f1ddf9f874bb3db4aad5521824716ff,9f38cec90f4a1d51ea280e1034f15a337f1ddf9f874bb3db4aad5521824716ff,9f38cec90f4a1d51ea280e1034f15a337f1ddf9f874bb3db4aad5521824716ff,785,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/accepted_narrow_search.png,15ecf07b408a75b1fc8bd41c523f8016774f44123bdd74b6ddd6efeaefeba147,15ecf07b408a75b1fc8bd41c523f8016774f44123bdd74b6ddd6efeaefeba147,15ecf07b408a75b1fc8bd41c523f8016774f44123bdd74b6ddd6efeaefeba147,60111,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/accepted_search_dom.json,0a3dbfec94770425a5acb458aae36c5a9121c053a3b0bf7f89897baf30786927,0a3dbfec94770425a5acb458aae36c5a9121c053a3b0bf7f89897baf30786927,0a3dbfec94770425a5acb458aae36c5a9121c053a3b0bf7f89897baf30786927,1081,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/candidate_delayed_new_tabs.json,d7dcf56a51f5d4aec068ffda6cacc929bb9a1ea1a5439d9aef32ee82be6d2d6b,d7dcf56a51f5d4aec068ffda6cacc929bb9a1ea1a5439d9aef32ee82be6d2d6b,d7dcf56a51f5d4aec068ffda6cacc929bb9a1ea1a5439d9aef32ee82be6d2d6b,1146,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/candidate_lifecycle.json,9b8031452116ea902ac08117d7bd7da73562c391b1619f5ff49359892d611b50,9b8031452116ea902ac08117d7bd7da73562c391b1619f5ff49359892d611b50,9b8031452116ea902ac08117d7bd7da73562c391b1619f5ff49359892d611b50,392,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/candidate_link_activation.json,adffa6b192301d9e6777c1c15ff07c9fa7d2776ca265bebba0a65c4e6203110b,adffa6b192301d9e6777c1c15ff07c9fa7d2776ca265bebba0a65c4e6203110b,adffa6b192301d9e6777c1c15ff07c9fa7d2776ca265bebba0a65c4e6203110b,1111,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/candidate_link_destination.json,4e4d4dd31863bec9a2975bd7ee90d9ef510a88c8e752c4a8018e8b7f3affed35,4e4d4dd31863bec9a2975bd7ee90d9ef510a88c8e752c4a8018e8b7f3affed35,4e4d4dd31863bec9a2975bd7ee90d9ef510a88c8e752c4a8018e8b7f3affed35,932,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/candidate_link_destination.png,165c643b03336158b11676258c2bcd06bfdb7bd24d25c3319ca48063d7ba091b,165c643b03336158b11676258c2bcd06bfdb7bd24d25c3319ca48063d7ba091b,165c643b03336158b11676258c2bcd06bfdb7bd24d25c3319ca48063d7ba091b,190605,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/candidate_other_link_activations.json,b76f4bc2aa8a98eda71d792b890bbc9ca34cf704d3fff18d9defea2d6175fce0,b76f4bc2aa8a98eda71d792b890bbc9ca34cf704d3fff18d9defea2d6175fce0,b76f4bc2aa8a98eda71d792b890bbc9ca34cf704d3fff18d9defea2d6175fce0,830,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/candidate_s16_keyboard_destination.json,4ea6552ab0ae17b0b057adc6df618ca8bc062e473aed7d96ea740e30cf4dbda7,4ea6552ab0ae17b0b057adc6df618ca8bc062e473aed7d96ea740e30cf4dbda7,4ea6552ab0ae17b0b057adc6df618ca8bc062e473aed7d96ea740e30cf4dbda7,1257,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/candidate_s16_wrapped_anchor.json,074aff81c29a524ca3b57254658e8ac312e3f9bfae16499199735e7fc374363c,074aff81c29a524ca3b57254658e8ac312e3f9bfae16499199735e7fc374363c,074aff81c29a524ca3b57254658e8ac312e3f9bfae16499199735e7fc374363c,1719,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/final_browser_teardown.json,a529221b1fdff0dcaf1a17890ab1158128e42b876379b123d395c47656732dbb,a529221b1fdff0dcaf1a17890ab1158128e42b876379b123d395c47656732dbb,a529221b1fdff0dcaf1a17890ab1158128e42b876379b123d395c47656732dbb,143,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/http_requests.log,7b9bbf76c130343f0b51f16bde3938aa2f6ddbbd7bbeb224b8e7f2ee155767ba,7b9bbf76c130343f0b51f16bde3938aa2f6ddbbd7bbeb224b8e7f2ee155767ba,7b9bbf76c130343f0b51f16bde3938aa2f6ddbbd7bbeb224b8e7f2ee155767ba,4239,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/identical_link_handler.txt,7abf7b0ff8a31b0613ff41ca6059bfaae9a5ba0cfdaa7ba350ad07a94fba542f,7abf7b0ff8a31b0613ff41ca6059bfaae9a5ba0cfdaa7ba350ad07a94fba542f,7abf7b0ff8a31b0613ff41ca6059bfaae9a5ba0cfdaa7ba350ad07a94fba542f,1308,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/evidence/content_R_provenance.txt,6d474e6ca44bba6030046f1192c893bec61e15f3083dbef5354eb5c191f60c65,6d474e6ca44bba6030046f1192c893bec61e15f3083dbef5354eb5c191f60c65,6d474e6ca44bba6030046f1192c893bec61e15f3083dbef5354eb5c191f60c65,584,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/evidence/content_R_sessionInfo.txt,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,702,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/evidence/content_reconciliation_R.csv,d6baf5c2ba6a2dd9962c7b9a57db38b558bda8d6b0ba47758f308939a4a4e068,d6baf5c2ba6a2dd9962c7b9a57db38b558bda8d6b0ba47758f308939a4a4e068,d6baf5c2ba6a2dd9962c7b9a57db38b558bda8d6b0ba47758f308939a4a4e068,4156,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/evidence/targeted_index.html_session.txt,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,702,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/evidence/targeted_index.html.csv,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,501,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/evidence/targeted_supplementary_information.html_session.txt,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,702,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/evidence/targeted_supplementary_information.html.csv,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,9a32dfe6efea16a229d571e3950208e839358d1c77bbd9e5358c35ff80f7454c,501,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/historical959_rehash.csv,496591038596ce64f3ca14fac68839b29687f55f533079da02a86a84e8d360e8,496591038596ce64f3ca14fac68839b29687f55f533079da02a86a84e8d360e8,496591038596ce64f3ca14fac68839b29687f55f533079da02a86a84e8d360e8,224904,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/owner269_rehash.csv,f352cbe91a5922f43113a60dada1dc85c2cc23d0d0f4e9151d8f3900bc525ad5,f352cbe91a5922f43113a60dada1dc85c2cc23d0d0f4e9151d8f3900bc525ad5,f352cbe91a5922f43113a60dada1dc85c2cc23d0d0f4e9151d8f3900bc525ad5,59948,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/protected4617_rehash.csv,d33f389ea166f9cc8eab36d042d24fd7f5a57a27156e7953cd86f8d740049336,d33f389ea166f9cc8eab36d042d24fd7f5a57a27156e7953cd86f8d740049336,d33f389ea166f9cc8eab36d042d24fd7f5a57a27156e7953cd86f8d740049336,1565713,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/sessionInfo.txt,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,72595c44d0bbaccb1a5354513a2ebe79d416e74d3a8647f7f5e54be61a442166,702,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/summary.json,83aebf32508aa8eef3a4e14cdc0f34febbb4c95301e9e44b722064ffe4150986,83aebf32508aa8eef3a4e14cdc0f34febbb4c95301e9e44b722064ffe4150986,83aebf32508aa8eef3a4e14cdc0f34febbb4c95301e9e44b722064ffe4150986,520,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/lifecycle.json,8c5376848f9d43865d46d9daa7c56720d1bc7e875eedfcf00b5be9ce00e6eba3,8c5376848f9d43865d46d9daa7c56720d1bc7e875eedfcf00b5be9ce00e6eba3,8c5376848f9d43865d46d9daa7c56720d1bc7e875eedfcf00b5be9ce00e6eba3,335,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/postflight.json,a686b147ff6758493c38f7ea5489a98e4c678b6a8660db3f9f88bcc9fe0a7f97,a686b147ff6758493c38f7ea5489a98e4c678b6a8660db3f9f88bcc9fe0a7f97,a686b147ff6758493c38f7ea5489a98e4c678b6a8660db3f9f88bcc9fe0a7f97,342,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/preflight.json,d99ce4ffca7d80b9304292965e983f7cd7305d884ca64174cb37ed7d23143a35,d99ce4ffca7d80b9304292965e983f7cd7305d884ca64174cb37ed7d23143a35,d99ce4ffca7d80b9304292965e983f7cd7305d884ca64174cb37ed7d23143a35,347527,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/probe.py,6f2c0f635298aad5e27893ea3936ce0a91b0a50eb7523f0ea5bcecb71f8bb67b,6f2c0f635298aad5e27893ea3936ce0a91b0a50eb7523f0ea5bcecb71f8bb67b,6f2c0f635298aad5e27893ea3936ce0a91b0a50eb7523f0ea5bcecb71f8bb67b,6064,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/seal_time_protected4617.csv,b7c8af69e290b25be9d487fea4f50592bdf120508ffaa469b1534552c6a2804f,b7c8af69e290b25be9d487fea4f50592bdf120508ffaa469b1534552c6a2804f,b7c8af69e290b25be9d487fea4f50592bdf120508ffaa469b1534552c6a2804f,842363,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/seal_time_six_targets.csv,e6b537a5452f71ebf0af69a70d3086e1dd8c1fa575e083ad920dda1894e7bfe9,e6b537a5452f71ebf0af69a70d3086e1dd8c1fa575e083ad920dda1894e7bfe9,e6b537a5452f71ebf0af69a70d3086e1dd8c1fa575e083ad920dda1894e7bfe9,1166,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/sealing_R_sessionInfo.txt,f7aca043ed64229551b5603e3a0ff9c5be1ac1c1062df26a76582a923dc94c28,f7aca043ed64229551b5603e3a0ff9c5be1ac1c1062df26a76582a923dc94c28,f7aca043ed64229551b5603e3a0ff9c5be1ac1c1062df26a76582a923dc94c28,642,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/writer012_014_final_independent_acceptance_manifest.csv,131c6c2afd6bbedc350bb82dc7a2a055d62403eb46b5c3e8038724d7084cf0ae,131c6c2afd6bbedc350bb82dc7a2a055d62403eb46b5c3e8038724d7084cf0ae,131c6c2afd6bbedc350bb82dc7a2a055d62403eb46b5c3e8038724d7084cf0ae,11243,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_documents_2026_09_13/writer012_014_final_independent_acceptance.md,e293454bcaa08839a1a7b18702eff9a182228768b925862b67ef91a16b5b97e8,e293454bcaa08839a1a7b18702eff9a182228768b925862b67ef91a16b5b97e8,e293454bcaa08839a1a7b18702eff9a182228768b925862b67ef91a16b5b97e8,4093,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_site_a4_delta_2026_09_14/failure_manifest.csv,02a4f39eae1a29971598f3f84f03b6c854a5f6dc53774bd282e6f4e56f54161d,02a4f39eae1a29971598f3f84f03b6c854a5f6dc53774bd282e6f4e56f54161d,02a4f39eae1a29971598f3f84f03b6c854a5f6dc53774bd282e6f4e56f54161d,147127,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_site_a4_delta_2026_09_14/failure_seal.json,ff359836235d441f79e7add87471b6f092211154a7b95ab1642d53a4f8054c3f,ff359836235d441f79e7add87471b6f092211154a7b95ab1642d53a4f8054c3f,ff359836235d441f79e7add87471b6f092211154a7b95ab1642d53a4f8054c3f,765,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_site_a4_delta_2026_09_14/verification_recovery_015a/candidate_return.md,d0853b4349a1d762a97affd1c8a47bf65036ea2ccdd24ab51a5235a73dc6625c,d0853b4349a1d762a97affd1c8a47bf65036ea2ccdd24ab51a5235a73dc6625c,d0853b4349a1d762a97affd1c8a47bf65036ea2ccdd24ab51a5235a73dc6625c,9527,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_site_a4_delta_2026_09_14/verification_recovery_015a/evidence/browser_capture_manifest.csv,aff3fbbb4b50fb8bc868f4347b2e10c09cee0d10ac2410555215b376dc3c89e6,aff3fbbb4b50fb8bc868f4347b2e10c09cee0d10ac2410555215b376dc3c89e6,aff3fbbb4b50fb8bc868f4347b2e10c09cee0d10ac2410555215b376dc3c89e6,40286,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_site_a4_delta_2026_09_14/verification_recovery_015a/evidence/browser_observations.json,3b4ec268f70732411663841bf0b43dfa894961f1a103aa4aa5031a2902d63c41,3b4ec268f70732411663841bf0b43dfa894961f1a103aa4aa5031a2902d63c41,3b4ec268f70732411663841bf0b43dfa894961f1a103aa4aa5031a2902d63c41,6587,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_site_a4_delta_2026_09_14/verification_recovery_015a/evidence/candidate_inventory.csv,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,371e5fcb17cf4d7e3cd98f672bd6c27e6811a530c3e1f9d4b662164f7316f979,127663,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_site_a4_delta_2026_09_14/verification_recovery_015a/evidence/candidate_static_summary.json,539dcd7b9e354422b6bf358041383205dfdfc106470263317d5f0f7e2668d011,539dcd7b9e354422b6bf358041383205dfdfc106470263317d5f0f7e2668d011,539dcd7b9e354422b6bf358041383205dfdfc106470263317d5f0f7e2668d011,331,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_site_a4_delta_2026_09_14/verification_recovery_015a/evidence/http_download_summary.json,bee45e5cdaa955c6ea53633328cfa6684db8016401affb92314d533a20f2b606,bee45e5cdaa955c6ea53633328cfa6684db8016401affb92314d533a20f2b606,bee45e5cdaa955c6ea53633328cfa6684db8016401affb92314d533a20f2b606,142,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_site_a4_delta_2026_09_14/verification_recovery_015a/evidence/phase4_corpus_manifest.prospective.csv,642161dfc1ec18572b8b8c124546060c8f889683ebf7ceb8e5e43dc785f77669,642161dfc1ec18572b8b8c124546060c8f889683ebf7ceb8e5e43dc785f77669,642161dfc1ec18572b8b8c124546060c8f889683ebf7ceb8e5e43dc785f77669,11479,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_site_a4_delta_2026_09_14/verification_recovery_015a/evidence/post_closure_summary.json,fff6c0276da3d62c71b707436666706e95b9c8501278f6d5528a717a363f886f,fff6c0276da3d62c71b707436666706e95b9c8501278f6d5528a717a363f886f,fff6c0276da3d62c71b707436666706e95b9c8501278f6d5528a717a363f886f,387,False,False,True
accepted016:site015a_candidate_independent_acceptance_manifest.csv,audit/report_harmonization/final_site_a4_delta_2026_09_14/verification_recovery_015a/evidence/prospective_corpus_reverse.csv,facfb82c8ef06cf53b6154808d56f39807b739459e55810f58c00ed1cbbb1fa4,facfb82c8ef06cf53b6154808d56f39807b739459e55810f58c00ed1cbbb1fa4,facfb82c8ef06cf53b6154808d56f39807b739459e55810f58c00ed1cbbb1fa4,334,False,False,True
